"[0.5944, 0.794]","[0.4677, 0.8008]","[0.3203, 0.7258]","[0.284, 0.6277]","[0.379, 0.5941]","[0.3861, 0.4229]","[0.3171, 0.2328]","[0.2756, 0.0919]","[0.2455, -0.0226]","[0.52, 0.3952]","[0.4856, 0.3541]","[0.4857, 0.5216]","[0.49, 0.6335]","[0.6448, 0.4185]","[0.6069, 0.4247]","[0.5863, 0.573]","[0.5763, 0.6613]","[0.7586, 0.4738]","[0.7144, 0.4863]","[0.6816, 0.5951]","[0.6702, 0.6535]"
"[0.5775, 0.8636]","[0.4564, 0.8478]","[0.3361, 0.8084]","[0.2557, 0.7699]","[0.2619, 0.7527]","[0.3723, 0.4811]","[0.2944, 0.3883]","[0.2285, 0.3102]","[0.1843, 0.2454]","[0.5067, 0.4248]","[0.4511, 0.523]","[0.4378, 0.6776]","[0.4467, 0.7483]","[0.6305, 0.4506]","[0.5685, 0.601]","[0.5408, 0.7195]","[0.5446, 0.762]","[0.7331, 0.5155]","[0.6763, 0.6411]","[0.641, 0.7352]","[0.6405, 0.7687]"
"[0.5653, 0.8556]","[0.4472, 0.846]","[0.3224, 0.8101]","[0.241, 0.7746]","[0.2508, 0.757]","[0.3587, 0.4842]","[0.2747, 0.3903]","[0.2061, 0.3134]","[0.159, 0.2495]","[0.4925, 0.4252]","[0.4365, 0.5317]","[0.426, 0.6871]","[0.4373, 0.757]","[0.6167, 0.4506]","[0.5556, 0.6024]","[0.5295, 0.7216]","[0.5349, 0.7632]","[0.7202, 0.5152]","[0.6651, 0.6431]","[0.6304, 0.7382]","[0.6308, 0.7697]"
"[0.5649, 0.8565]","[0.4418, 0.8474]","[0.3171, 0.812]","[0.2291, 0.7777]","[0.2322, 0.7536]","[0.3507, 0.4859]","[0.2585, 0.3948]","[0.1856, 0.3196]","[0.1352, 0.2551]","[0.4834, 0.428]","[0.4213, 0.5297]","[0.4105, 0.6847]","[0.4205, 0.7523]","[0.6063, 0.4541]","[0.5441, 0.6099]","[0.5205, 0.7282]","[0.5265, 0.7631]","[0.7075, 0.5201]","[0.6506, 0.6507]","[0.6178, 0.745]","[0.6188, 0.7704]"
"[0.5661, 0.8617]","[0.4351, 0.8507]","[0.3071, 0.8114]","[0.216, 0.7749]","[0.2318, 0.7501]","[0.3446, 0.4899]","[0.2431, 0.4021]","[0.1641, 0.3311]","[0.1074, 0.2673]","[0.4758, 0.4303]","[0.4063, 0.5326]","[0.3985, 0.6817]","[0.4119, 0.7525]","[0.5967, 0.4543]","[0.5274, 0.6117]","[0.5085, 0.7278]","[0.5181, 0.7657]","[0.6955, 0.519]","[0.6339, 0.651]","[0.603, 0.7456]","[0.6058, 0.7752]"
"[0.5587, 0.8674]","[0.426, 0.8533]","[0.2967, 0.8128]","[0.2069, 0.776]","[0.2399, 0.7518]","[0.3368, 0.493]","[0.2279, 0.4095]","[0.1441, 0.3401]","[0.0859, 0.278]","[0.4687, 0.4342]","[0.3926, 0.537]","[0.3852, 0.6927]","[0.4026, 0.7547]","[0.5906, 0.4582]","[0.516, 0.6169]","[0.4962, 0.7369]","[0.5092, 0.7667]","[0.6903, 0.5222]","[0.624, 0.6545]","[0.5911, 0.7539]","[0.595, 0.7814]"
"[0.5562, 0.8682]","[0.4204, 0.8551]","[0.2871, 0.8146]","[0.1996, 0.7723]","[0.2372, 0.7459]","[0.3299, 0.4927]","[0.2165, 0.4115]","[0.1333, 0.3446]","[0.0739, 0.2825]","[0.4635, 0.4347]","[0.3824, 0.5394]","[0.3714, 0.6985]","[0.3851, 0.7705]","[0.587, 0.4595]","[0.5051, 0.6233]","[0.484, 0.7499]","[0.4956, 0.7898]","[0.6884, 0.5245]","[0.6174, 0.6601]","[0.5852, 0.7638]","[0.5893, 0.7981]"
"[0.556, 0.8702]","[0.4228, 0.8548]","[0.2949, 0.8163]","[0.2012, 0.7763]","[0.2228, 0.746]","[0.3253, 0.4931]","[0.2102, 0.4159]","[0.1243, 0.3509]","[0.0615, 0.2896]","[0.4564, 0.4352]","[0.3745, 0.5441]","[0.3645, 0.7028]","[0.3784, 0.7771]","[0.5792, 0.4596]","[0.4992, 0.6276]","[0.4818, 0.7551]","[0.4952, 0.7987]","[0.6808, 0.5248]","[0.6135, 0.6614]","[0.5846, 0.763]","[0.5906, 0.798]"
"[0.5511, 0.87]","[0.4173, 0.8542]","[0.286, 0.8153]","[0.197, 0.775]","[0.2281, 0.7477]","[0.3242, 0.4967]","[0.2068, 0.4219]","[0.1182, 0.358]","[0.0535, 0.2985]","[0.4529, 0.4381]","[0.368, 0.5517]","[0.3613, 0.7094]","[0.3788, 0.7835]","[0.5736, 0.4609]","[0.4894, 0.6268]","[0.4745, 0.751]","[0.4899, 0.7949]","[0.6742, 0.5237]","[0.6043, 0.6578]","[0.5761, 0.7581]","[0.5821, 0.7945]"
"[0.5461, 0.8675]","[0.4134, 0.8534]","[0.2787, 0.8156]","[0.1889, 0.7755]","[0.2297, 0.7501]","[0.3182, 0.4986]","[0.2043, 0.4252]","[0.1159, 0.3614]","[0.0508, 0.3033]","[0.4482, 0.4392]","[0.3628, 0.5582]","[0.3571, 0.7217]","[0.3764, 0.7917]","[0.5707, 0.4624]","[0.4862, 0.6299]","[0.4677, 0.7578]","[0.4817, 0.7976]","[0.6723, 0.5264]","[0.6028, 0.6623]","[0.5726, 0.7649]","[0.5791, 0.7978]"
"[0.5519, 0.8662]","[0.416, 0.8521]","[0.2797, 0.8139]","[0.1868, 0.7754]","[0.2319, 0.7531]","[0.3165, 0.498]","[0.1992, 0.4252]","[0.1103, 0.3616]","[0.046, 0.3038]","[0.4471, 0.4383]","[0.3606, 0.5561]","[0.3557, 0.7195]","[0.3749, 0.786]","[0.5706, 0.4609]","[0.4848, 0.6281]","[0.4674, 0.7565]","[0.4818, 0.7937]","[0.672, 0.5246]","[0.6013, 0.6602]","[0.5736, 0.7619]","[0.5818, 0.7924]"
"[0.5477, 0.8672]","[0.4115, 0.8526]","[0.2757, 0.8134]","[0.1875, 0.7751]","[0.2259, 0.7543]","[0.3145, 0.4985]","[0.1914, 0.4222]","[0.1034, 0.3591]","[0.0398, 0.3004]","[0.4462, 0.4395]","[0.3629, 0.5538]","[0.3574, 0.7158]","[0.3741, 0.7869]","[0.5689, 0.4633]","[0.4828, 0.6235]","[0.4629, 0.7509]","[0.474, 0.7936]","[0.6703, 0.5284]","[0.5963, 0.6644]","[0.5632, 0.7686]","[0.5654, 0.8061]"
"[0.5523, 0.8697]","[0.4135, 0.8542]","[0.2779, 0.8142]","[0.1875, 0.7759]","[0.2283, 0.7574]","[0.3147, 0.5001]","[0.1931, 0.4254]","[0.1039, 0.364]","[0.0389, 0.3053]","[0.444, 0.4405]","[0.361, 0.5618]","[0.3599, 0.7178]","[0.3802, 0.7869]","[0.5661, 0.464]","[0.4803, 0.6298]","[0.4652, 0.753]","[0.4799, 0.7949]","[0.6684, 0.5284]","[0.5929, 0.665]","[0.5605, 0.7685]","[0.5633, 0.8081]"
"[0.5492, 0.8695]","[0.4087, 0.8557]","[0.2711, 0.816]","[0.1813, 0.7784]","[0.2301, 0.7562]","[0.3135, 0.503]","[0.1912, 0.43]","[0.1022, 0.3696]","[0.0366, 0.3112]","[0.4427, 0.4436]","[0.3584, 0.566]","[0.3555, 0.7241]","[0.3751, 0.7919]","[0.5649, 0.4681]","[0.4792, 0.6342]","[0.4623, 0.7581]","[0.4764, 0.7974]","[0.6665, 0.5335]","[0.5925, 0.6688]","[0.5595, 0.7721]","[0.5626, 0.8092]"
"[0.5491, 0.8709]","[0.4101, 0.856]","[0.2752, 0.8181]","[0.1823, 0.7821]","[0.2283, 0.7591]","[0.3146, 0.5026]","[0.1894, 0.4315]","[0.0983, 0.3723]","[0.033, 0.316]","[0.4435, 0.4462]","[0.3576, 0.5625]","[0.3539, 0.721]","[0.3734, 0.7886]","[0.5651, 0.4716]","[0.4774, 0.6347]","[0.4614, 0.7589]","[0.4771, 0.7976]","[0.6659, 0.5378]","[0.5896, 0.6718]","[0.5598, 0.7739]","[0.5664, 0.8089]"
"[0.5479, 0.8726]","[0.4115, 0.8569]","[0.2805, 0.8196]","[0.1885, 0.7847]","[0.2233, 0.763]","[0.3145, 0.5012]","[0.19, 0.4327]","[0.0982, 0.3734]","[0.0335, 0.3176]","[0.4437, 0.4448]","[0.3586, 0.5628]","[0.3555, 0.7206]","[0.3764, 0.7854]","[0.5652, 0.4711]","[0.4791, 0.634]","[0.4606, 0.7574]","[0.4748, 0.7944]","[0.6653, 0.5385]","[0.5923, 0.6738]","[0.559, 0.7767]","[0.5627, 0.8119]"
"[0.5466, 0.8738]","[0.4104, 0.8562]","[0.2799, 0.8182]","[0.1868, 0.7827]","[0.2246, 0.7632]","[0.3184, 0.5002]","[0.1935, 0.4355]","[0.1004, 0.3767]","[0.0336, 0.321]","[0.4465, 0.4451]","[0.3588, 0.5668]","[0.3533, 0.7239]","[0.3723, 0.7918]","[0.5671, 0.4723]","[0.4774, 0.6364]","[0.4587, 0.7593]","[0.4734, 0.7993]","[0.6663, 0.5405]","[0.5884, 0.6736]","[0.5553, 0.7761]","[0.561, 0.8134]"
"[0.544, 0.8729]","[0.409, 0.8578]","[0.2753, 0.8186]","[0.1853, 0.784]","[0.2231, 0.7675]","[0.3155, 0.5015]","[0.1894, 0.4375]","[0.0966, 0.381]","[0.0282, 0.3264]","[0.4442, 0.4445]","[0.3575, 0.5658]","[0.3537, 0.7219]","[0.3735, 0.7932]","[0.565, 0.4705]","[0.4779, 0.6386]","[0.4627, 0.7592]","[0.4798, 0.7988]","[0.6647, 0.5368]","[0.5903, 0.674]","[0.5613, 0.7765]","[0.5696, 0.8133]"
"[0.5447, 0.8742]","[0.4121, 0.8567]","[0.2826, 0.8176]","[0.1887, 0.7828]","[0.2093, 0.7659]","[0.3156, 0.4986]","[0.1887, 0.4362]","[0.0943, 0.3788]","[0.0244, 0.3254]","[0.4432, 0.4429]","[0.3588, 0.5612]","[0.3535, 0.7172]","[0.3714, 0.787]","[0.563, 0.4696]","[0.4773, 0.636]","[0.4615, 0.7574]","[0.4771, 0.7961]","[0.662, 0.536]","[0.5879, 0.6735]","[0.5603, 0.7754]","[0.5695, 0.8099]"
"[0.5399, 0.8749]","[0.4095, 0.8584]","[0.2805, 0.8191]","[0.1875, 0.783]","[0.2145, 0.7657]","[0.3144, 0.5022]","[0.1948, 0.4367]","[0.1045, 0.3745]","[0.04, 0.3187]","[0.4428, 0.4449]","[0.3625, 0.561]","[0.3585, 0.7218]","[0.3775, 0.7883]","[0.5635, 0.4692]","[0.4806, 0.6336]","[0.4638, 0.7605]","[0.479, 0.7999]","[0.6626, 0.5345]","[0.5891, 0.6718]","[0.5605, 0.7769]","[0.5693, 0.8125]"
"[0.5453, 0.877]","[0.4145, 0.8604]","[0.2885, 0.8221]","[0.1972, 0.7867]","[0.2113, 0.7693]","[0.3178, 0.5034]","[0.2024, 0.4354]","[0.1152, 0.3721]","[0.0522, 0.3156]","[0.4471, 0.4451]","[0.3699, 0.5608]","[0.3643, 0.7199]","[0.3802, 0.7828]","[0.5693, 0.4689]","[0.4908, 0.6365]","[0.4729, 0.76]","[0.4847, 0.794]","[0.6699, 0.5338]","[0.5997, 0.6728]","[0.5714, 0.7726]","[0.5785, 0.8023]"
"[0.5516, 0.8753]","[0.4201, 0.8604]","[0.2898, 0.821]","[0.2013, 0.7838]","[0.2244, 0.7677]","[0.3233, 0.5052]","[0.2162, 0.4326]","[0.1344, 0.3698]","[0.0744, 0.3131]","[0.4535, 0.4472]","[0.3839, 0.5567]","[0.3783, 0.7132]","[0.3917, 0.779]","[0.5767, 0.4696]","[0.5058, 0.632]","[0.4901, 0.7541]","[0.5018, 0.7911]","[0.6802, 0.5319]","[0.6166, 0.6617]","[0.5891, 0.7586]","[0.5956, 0.7889]"
"[0.564, 0.8716]","[0.4263, 0.8573]","[0.2925, 0.8189]","[0.2095, 0.7855]","[0.2468, 0.7647]","[0.3291, 0.5067]","[0.2369, 0.4284]","[0.1636, 0.3666]","[0.1102, 0.3075]","[0.4618, 0.4454]","[0.4044, 0.5574]","[0.3953, 0.7087]","[0.4034, 0.7718]","[0.5866, 0.4663]","[0.5247, 0.6293]","[0.5052, 0.7473]","[0.5105, 0.7808]","[0.6905, 0.5277]","[0.6328, 0.6606]","[0.6056, 0.7534]","[0.6089, 0.7801]"
"[0.5662, 0.8695]","[0.4304, 0.8511]","[0.2994, 0.8074]","[0.2275, 0.7695]","[0.2507, 0.7518]","[0.339, 0.5007]","[0.2536, 0.419]","[0.1906, 0.3546]","[0.1423, 0.2917]","[0.4696, 0.4419]","[0.4157, 0.5438]","[0.4068, 0.6916]","[0.4139, 0.7643]","[0.5924, 0.4647]","[0.5331, 0.6195]","[0.5173, 0.7378]","[0.5242, 0.7817]","[0.6985, 0.5252]","[0.6439, 0.6467]","[0.6186, 0.7362]","[0.6221, 0.7665]"
"[0.571, 0.8636]","[0.4436, 0.8488]","[0.3237, 0.8119]","[0.2453, 0.7731]","[0.25, 0.75]","[0.3486, 0.4979]","[0.2764, 0.4084]","[0.2194, 0.3356]","[0.1812, 0.2718]","[0.4812, 0.4378]","[0.4378, 0.543]","[0.4257, 0.693]","[0.4316, 0.7519]","[0.6058, 0.4585]","[0.5577, 0.6172]","[0.5381, 0.7324]","[0.545, 0.7624]","[0.7109, 0.5187]","[0.6637, 0.6488]","[0.6373, 0.7362]","[0.6407, 0.7556]"
"[0.5663, 0.859]","[0.4436, 0.843]","[0.3276, 0.8052]","[0.2534, 0.7702]","[0.2673, 0.7481]","[0.3604, 0.4885]","[0.3024, 0.3964]","[0.2564, 0.3199]","[0.2288, 0.253]","[0.4956, 0.4314]","[0.4627, 0.5368]","[0.4457, 0.6833]","[0.4466, 0.743]","[0.6199, 0.455]","[0.5785, 0.6079]","[0.5499, 0.7178]","[0.548, 0.7463]","[0.7223, 0.5182]","[0.6812, 0.6455]","[0.6493, 0.7273]","[0.6455, 0.7431]"
"[0.5701, 0.8459]","[0.4475, 0.8316]","[0.3296, 0.7929]","[0.264, 0.7628]","[0.2792, 0.741]","[0.3772, 0.4772]","[0.3284, 0.3829]","[0.2902, 0.3103]","[0.2668, 0.2415]","[0.514, 0.4209]","[0.4858, 0.5256]","[0.4612, 0.6706]","[0.4538, 0.7329]","[0.6363, 0.4474]","[0.5978, 0.6054]","[0.5659, 0.7161]","[0.5608, 0.7462]","[0.736, 0.5136]","[0.6983, 0.65]","[0.6633, 0.7348]","[0.656, 0.7526]"
"[0.5869, 0.8369]","[0.4671, 0.8222]","[0.3515, 0.7854]","[0.2851, 0.7534]","[0.3131, 0.7382]","[0.3984, 0.4648]","[0.3602, 0.3735]","[0.3282, 0.2985]","[0.3121, 0.2317]","[0.5333, 0.4128]","[0.5204, 0.5268]","[0.4949, 0.6707]","[0.483, 0.7256]","[0.6562, 0.442]","[0.6299, 0.5999]","[0.596, 0.7032]","[0.5875, 0.724]","[0.7555, 0.5107]","[0.7281, 0.6483]","[0.6906, 0.7302]","[0.6799, 0.7423]"
"[0.6079, 0.8377]","[0.4774, 0.8249]","[0.3521, 0.777]","[0.3044, 0.7429]","[0.3622, 0.7316]","[0.4174, 0.4644]","[0.3917, 0.3688]","[0.3706, 0.2933]","[0.361, 0.2221]","[0.5566, 0.4106]","[0.5431, 0.5233]","[0.5186, 0.6667]","[0.5113, 0.7249]","[0.6795, 0.4395]","[0.6564, 0.5913]","[0.6244, 0.6943]","[0.62, 0.7167]","[0.7767, 0.5073]","[0.7519, 0.6372]","[0.7181, 0.719]","[0.7112, 0.7323]"
"[0.6227, 0.8396]","[0.4995, 0.8218]","[0.382, 0.7758]","[0.3197, 0.7414]","[0.3694, 0.7297]","[0.4431, 0.4589]","[0.4328, 0.3613]","[0.4206, 0.2867]","[0.4188, 0.216]","[0.5809, 0.4103]","[0.5797, 0.5101]","[0.5492, 0.6509]","[0.5367, 0.7161]","[0.7027, 0.4389]","[0.6875, 0.5908]","[0.6473, 0.6915]","[0.6365, 0.7151]","[0.8005, 0.5034]","[0.7826, 0.6348]","[0.7407, 0.7121]","[0.7254, 0.7215]"
"[0.6337, 0.8466]","[0.5226, 0.8234]","[0.4153, 0.7744]","[0.3532, 0.7421]","[0.3786, 0.739]","[0.4653, 0.4504]","[0.4626, 0.3589]","[0.4587, 0.2844]","[0.4659, 0.2143]","[0.6023, 0.405]","[0.6097, 0.512]","[0.5799, 0.6572]","[0.5662, 0.7293]","[0.7223, 0.4383]","[0.7141, 0.5922]","[0.6718, 0.697]","[0.6577, 0.7296]","[0.8191, 0.5083]","[0.8016, 0.6496]","[0.7569, 0.7325]","[0.7394, 0.7486]"
"[0.6456, 0.8499]","[0.5408, 0.8265]","[0.4407, 0.7775]","[0.3738, 0.7402]","[0.3745, 0.7411]","[0.4787, 0.4529]","[0.4877, 0.363]","[0.4949, 0.2863]","[0.5126, 0.2152]","[0.6149, 0.4059]","[0.6298, 0.5159]","[0.5973, 0.6645]","[0.58, 0.7272]","[0.735, 0.4368]","[0.7355, 0.6018]","[0.6876, 0.7086]","[0.6683, 0.7346]","[0.8327, 0.506]","[0.8192, 0.6559]","[0.7712, 0.7433]","[0.7498, 0.7577]"
"[0.6453, 0.8377]","[0.5411, 0.8189]","[0.4434, 0.7766]","[0.3842, 0.741]","[0.3958, 0.7417]","[0.4881, 0.4478]","[0.5063, 0.3618]","[0.5257, 0.2869]","[0.5558, 0.2209]","[0.6281, 0.4024]","[0.6422, 0.5146]","[0.614, 0.6663]","[0.6052, 0.7416]","[0.7487, 0.4358]","[0.7466, 0.6019]","[0.7019, 0.7124]","[0.6864, 0.7521]","[0.848, 0.5054]","[0.8325, 0.648]","[0.7831, 0.7338]","[0.7591, 0.7571]"
"[0.6607, 0.8287]","[0.5556, 0.8038]","[0.46, 0.7541]","[0.405, 0.7198]","[0.4043, 0.736]","[0.5017, 0.4409]","[0.5256, 0.3591]","[0.5528, 0.2856]","[0.5883, 0.2222]","[0.6356, 0.3999]","[0.6537, 0.5084]","[0.6223, 0.6632]","[0.6101, 0.7341]","[0.7528, 0.4329]","[0.7575, 0.5927]","[0.709, 0.7066]","[0.6897, 0.7454]","[0.8506, 0.5004]","[0.8417, 0.6407]","[0.7913, 0.7291]","[0.7648, 0.7532]"
"[0.6517, 0.8256]","[0.5518, 0.7977]","[0.4612, 0.7507]","[0.4098, 0.7246]","[0.4093, 0.7401]","[0.5207, 0.4295]","[0.5601, 0.3528]","[0.5966, 0.2865]","[0.6398, 0.2329]","[0.656, 0.396]","[0.6754, 0.5313]","[0.6364, 0.685]","[0.6221, 0.7469]","[0.7689, 0.4362]","[0.7725, 0.613]","[0.7215, 0.7191]","[0.7003, 0.7495]","[0.8609, 0.5084]","[0.8505, 0.6635]","[0.8005, 0.751]","[0.7748, 0.7697]"
"[0.6626, 0.8062]","[0.5431, 0.7742]","[0.4387, 0.7107]","[0.4366, 0.6897]","[0.5352, 0.7192]","[0.5374, 0.4302]","[0.5827, 0.3488]","[0.623, 0.287]","[0.671, 0.235]","[0.6727, 0.4045]","[0.6863, 0.5395]","[0.6453, 0.6931]","[0.6329, 0.7588]","[0.786, 0.4481]","[0.7854, 0.6136]","[0.7324, 0.7182]","[0.7113, 0.7463]","[0.8776, 0.5198]","[0.8634, 0.6592]","[0.8136, 0.7429]","[0.7912, 0.7567]"
"[0.6649, 0.7877]","[0.5578, 0.7579]","[0.4647, 0.7082]","[0.4503, 0.7034]","[0.5065, 0.7405]","[0.553, 0.4275]","[0.6037, 0.3461]","[0.6495, 0.2828]","[0.7005, 0.233]","[0.6845, 0.4042]","[0.7048, 0.5344]","[0.6652, 0.6883]","[0.6531, 0.7567]","[0.7932, 0.4498]","[0.7949, 0.6201]","[0.74, 0.7236]","[0.7177, 0.7526]","[0.8804, 0.5235]","[0.8658, 0.6677]","[0.8138, 0.7512]","[0.7895, 0.7666]"
"[0.6763, 0.7785]","[0.5685, 0.7534]","[0.4822, 0.7083]","[0.4694, 0.696]","[0.5105, 0.7291]","[0.5681, 0.4262]","[0.6196, 0.345]","[0.6713, 0.279]","[0.7262, 0.2332]","[0.6919, 0.4139]","[0.7151, 0.5337]","[0.6732, 0.6899]","[0.6594, 0.7507]","[0.7956, 0.4599]","[0.8021, 0.6063]","[0.7483, 0.7117]","[0.7265, 0.7431]","[0.8804, 0.5318]","[0.8707, 0.6541]","[0.8222, 0.7417]","[0.8028, 0.7658]"
"[0.6717, 0.7793]","[0.5637, 0.7494]","[0.4818, 0.6997]","[0.4794, 0.6816]","[0.532, 0.7118]","[0.5754, 0.4276]","[0.6334, 0.3499]","[0.6921, 0.2829]","[0.7561, 0.2386]","[0.7016, 0.419]","[0.7262, 0.5304]","[0.6788, 0.6855]","[0.6632, 0.7417]","[0.8061, 0.4651]","[0.8119, 0.6043]","[0.7559, 0.7066]","[0.7323, 0.7322]","[0.8899, 0.5343]","[0.8802, 0.6543]","[0.8313, 0.7374]","[0.811, 0.754]"
"[0.6768, 0.7782]","[0.5694, 0.7533]","[0.4867, 0.7006]","[0.4888, 0.681]","[0.5444, 0.7101]","[0.5797, 0.4415]","[0.6482, 0.3508]","[0.713, 0.282]","[0.7812, 0.2357]","[0.7001, 0.4402]","[0.7467, 0.519]","[0.6988, 0.6829]","[0.6766, 0.7479]","[0.8009, 0.4817]","[0.8309, 0.589]","[0.7782, 0.6997]","[0.7491, 0.733]","[0.8832, 0.5441]","[0.8941, 0.636]","[0.8479, 0.7256]","[0.8212, 0.7512]"
"[0.6831, 0.7871]","[0.5767, 0.7622]","[0.4988, 0.7066]","[0.5062, 0.6896]","[0.5558, 0.7181]","[0.5878, 0.4437]","[0.6618, 0.3509]","[0.7336, 0.2827]","[0.8049, 0.2337]","[0.7074, 0.4395]","[0.7595, 0.5224]","[0.7161, 0.6811]","[0.691, 0.7528]","[0.8086, 0.4809]","[0.8474, 0.5919]","[0.7951, 0.7024]","[0.7615, 0.7423]","[0.8921, 0.5446]","[0.913, 0.6378]","[0.8626, 0.727]","[0.8277, 0.7555]"
"[0.6841, 0.7955]","[0.5909, 0.7666]","[0.5246, 0.7142]","[0.5171, 0.6954]","[0.5104, 0.7193]","[0.6056, 0.4373]","[0.6846, 0.3496]","[0.7562, 0.2799]","[0.8295, 0.2308]","[0.7231, 0.437]","[0.7689, 0.5402]","[0.7125, 0.6927]","[0.6871, 0.7475]","[0.8208, 0.4839]","[0.8525, 0.608]","[0.7931, 0.712]","[0.7639, 0.7399]","[0.9017, 0.5527]","[0.913, 0.6541]","[0.8584, 0.7405]","[0.8278, 0.7642]"
"[0.6875, 0.788]","[0.5889, 0.7571]","[0.5245, 0.7026]","[0.534, 0.6957]","[0.5676, 0.7315]","[0.6167, 0.4445]","[0.7025, 0.3473]","[0.7801, 0.2812]","[0.8576, 0.231]","[0.7297, 0.4496]","[0.7816, 0.5368]","[0.7264, 0.6904]","[0.6963, 0.7518]","[0.8238, 0.4957]","[0.8619, 0.5951]","[0.8044, 0.7059]","[0.7702, 0.745]","[0.9011, 0.5597]","[0.9253, 0.631]","[0.8743, 0.7203]","[0.8409, 0.7548]"
"[0.6971, 0.7838]","[0.593, 0.7592]","[0.5292, 0.7021]","[0.5617, 0.6932]","[0.624, 0.7137]","[0.6284, 0.4446]","[0.7218, 0.3481]","[0.8054, 0.2842]","[0.888, 0.2337]","[0.7432, 0.4477]","[0.8016, 0.5395]","[0.746, 0.69]","[0.7151, 0.7485]","[0.8361, 0.492]","[0.8769, 0.6076]","[0.816, 0.7161]","[0.7817, 0.7442]","[0.9129, 0.5546]","[0.9319, 0.6476]","[0.8792, 0.739]","[0.8473, 0.7649]"
"[0.7123, 0.7808]","[0.6269, 0.7623]","[0.5649, 0.7149]","[0.554, 0.6973]","[0.53, 0.6994]","[0.6409, 0.4454]","[0.7334, 0.3473]","[0.8184, 0.2836]","[0.9015, 0.2356]","[0.7518, 0.4544]","[0.8165, 0.534]","[0.7634, 0.6887]","[0.7327, 0.7504]","[0.8415, 0.4996]","[0.8903, 0.6039]","[0.8321, 0.7152]","[0.7961, 0.7464]","[0.9147, 0.5613]","[0.9418, 0.6395]","[0.8958, 0.7326]","[0.8667, 0.7606]"
"[0.7184, 0.7728]","[0.6238, 0.7556]","[0.5679, 0.7078]","[0.5759, 0.7008]","[0.5728, 0.7056]","[0.6453, 0.4473]","[0.7406, 0.345]","[0.831, 0.2834]","[0.9191, 0.236]","[0.7541, 0.4536]","[0.8234, 0.5325]","[0.7729, 0.6912]","[0.7439, 0.7511]","[0.842, 0.4951]","[0.8932, 0.6022]","[0.8343, 0.7184]","[0.7988, 0.7438]","[0.9145, 0.5526]","[0.9411, 0.6446]","[0.8942, 0.7396]","[0.8649, 0.7592]"
"[0.7168, 0.7812]","[0.6196, 0.7624]","[0.5644, 0.7092]","[0.5713, 0.6922]","[0.571, 0.6993]","[0.6496, 0.4514]","[0.7533, 0.3466]","[0.8474, 0.279]","[0.9358, 0.2304]","[0.7587, 0.4617]","[0.8239, 0.5224]","[0.7668, 0.6795]","[0.7332, 0.7414]","[0.8481, 0.5036]","[0.8975, 0.596]","[0.838, 0.711]","[0.8018, 0.7405]","[0.9201, 0.5596]","[0.9442, 0.6452]","[0.8984, 0.7379]","[0.8718, 0.7603]"
"[0.7356, 0.7831]","[0.6441, 0.7673]","[0.586, 0.7151]","[0.6016, 0.7098]","[0.6241, 0.7161]","[0.6623, 0.4509]","[0.7637, 0.3466]","[0.8606, 0.2817]","[0.9563, 0.2295]","[0.7736, 0.4406]","[0.8529, 0.5606]","[0.8005, 0.717]","[0.7689, 0.7615]","[0.8632, 0.4751]","[0.9259, 0.6296]","[0.8591, 0.7396]","[0.8144, 0.7479]","[0.9335, 0.5287]","[0.9637, 0.6709]","[0.9082, 0.7609]","[0.8657, 0.7618]"
"[0.7434, 0.7872]","[0.662, 0.7685]","[0.6113, 0.7185]","[0.5983, 0.6967]","[0.551, 0.6892]","[0.6722, 0.4491]","[0.7773, 0.3447]","[0.8735, 0.2805]","[0.9706, 0.2294]","[0.7777, 0.4474]","[0.8592, 0.5501]","[0.7962, 0.7001]","[0.7633, 0.7319]","[0.8646, 0.4856]","[0.9271, 0.6203]","[0.8577, 0.7246]","[0.8161, 0.7252]","[0.9332, 0.5412]","[0.964, 0.6685]","[0.9075, 0.7517]","[0.8684, 0.7489]"
"[0.7328, 0.7838]","[0.6511, 0.7586]","[0.6009, 0.7117]","[0.6103, 0.7082]","[0.591, 0.7151]","[0.6786, 0.4404]","[0.7891, 0.341]","[0.8849, 0.2778]","[0.9822, 0.229]","[0.7876, 0.4425]","[0.8627, 0.5625]","[0.788, 0.7046]","[0.7497, 0.7293]","[0.8743, 0.4892]","[0.9293, 0.6339]","[0.8545, 0.7305]","[0.8127, 0.7281]","[0.9425, 0.553]","[0.9646, 0.6818]","[0.9037, 0.7596]","[0.8646, 0.7573]"
"[0.7225, 0.7875]","[0.6309, 0.7585]","[0.5799, 0.6995]","[0.6044, 0.7011]","[0.6171, 0.7206]","[0.682, 0.4384]","[0.788, 0.343]","[0.8793, 0.2815]","[0.9708, 0.2312]","[0.7897, 0.4375]","[0.8634, 0.5654]","[0.7877, 0.7029]","[0.7508, 0.7238]","[0.8721, 0.4827]","[0.9235, 0.6377]","[0.847, 0.7317]","[0.8091, 0.7245]","[0.9378, 0.5498]","[0.9533, 0.6859]","[0.8895, 0.762]","[0.8498, 0.7558]"
