"[0.5812, 0.9401]","[0.41, 0.8921]","[0.3086, 0.7311]","[0.3659, 0.5695]","[0.48, 0.5184]","[0.3738, 0.5544]","[0.3614, 0.3496]","[0.3667, 0.2195]","[0.372, 0.1075]","[0.4812, 0.5326]","[0.4578, 0.2895]","[0.4506, 0.1292]","[0.4519, -0.0103]","[0.5857, 0.5551]","[0.5861, 0.4077]","[0.5649, 0.5287]","[0.5499, 0.6391]","[0.6941, 0.6075]","[0.6794, 0.5035]","[0.6542, 0.5929]","[0.6388, 0.6818]"
"[0.5643, 0.9949]","[0.3817, 0.8968]","[0.2881, 0.7317]","[0.357, 0.5754]","[0.4778, 0.5279]","[0.3614, 0.5557]","[0.3472, 0.3526]","[0.3505, 0.2276]","[0.3591, 0.1155]","[0.4689, 0.5413]","[0.4467, 0.3027]","[0.4393, 0.1583]","[0.443, 0.0353]","[0.5752, 0.5687]","[0.5817, 0.4079]","[0.5507, 0.5366]","[0.5305, 0.6581]","[0.6826, 0.6252]","[0.6658, 0.5166]","[0.636, 0.6025]","[0.6194, 0.6946]"
"[0.5631, 0.9933]","[0.3833, 0.8939]","[0.2895, 0.7325]","[0.359, 0.5787]","[0.4804, 0.5291]","[0.3593, 0.5532]","[0.3457, 0.351]","[0.3501, 0.2265]","[0.3603, 0.1147]","[0.4678, 0.5375]","[0.4453, 0.2995]","[0.4385, 0.1553]","[0.4424, 0.0317]","[0.5753, 0.5643]","[0.5835, 0.4062]","[0.5524, 0.5369]","[0.5305, 0.66]","[0.6827, 0.6225]","[0.668, 0.5149]","[0.6379, 0.6003]","[0.6193, 0.6928]"
"[0.5627, 0.995]","[0.3807, 0.8941]","[0.2856, 0.7301]","[0.3545, 0.5749]","[0.4781, 0.5262]","[0.357, 0.5563]","[0.3433, 0.3505]","[0.3476, 0.2255]","[0.3567, 0.1123]","[0.4654, 0.5411]","[0.4445, 0.3054]","[0.4365, 0.1587]","[0.4384, 0.0327]","[0.5719, 0.5672]","[0.5817, 0.4135]","[0.552, 0.5432]","[0.5306, 0.6648]","[0.6784, 0.6232]","[0.6648, 0.5187]","[0.6343, 0.6042]","[0.6151, 0.6965]"
"[0.5543, 0.9887]","[0.3765, 0.892]","[0.2852, 0.7295]","[0.3548, 0.5788]","[0.4761, 0.5306]","[0.3556, 0.5469]","[0.3449, 0.3457]","[0.3509, 0.2205]","[0.3612, 0.1088]","[0.4649, 0.5328]","[0.4425, 0.2876]","[0.4345, 0.1363]","[0.4364, 0.0062]","[0.5737, 0.5616]","[0.5781, 0.4089]","[0.5474, 0.5418]","[0.5266, 0.6636]","[0.682, 0.6213]","[0.663, 0.5178]","[0.6332, 0.6056]","[0.6157, 0.6962]"
"[0.5586, 0.9963]","[0.378, 0.8933]","[0.2862, 0.7297]","[0.3548, 0.5722]","[0.4733, 0.5177]","[0.3582, 0.5549]","[0.3444, 0.3498]","[0.3465, 0.2248]","[0.3547, 0.1098]","[0.4655, 0.5414]","[0.4448, 0.3058]","[0.4347, 0.1605]","[0.436, 0.0347]","[0.5718, 0.5678]","[0.5794, 0.4168]","[0.552, 0.5496]","[0.5355, 0.67]","[0.6782, 0.6237]","[0.663, 0.516]","[0.6329, 0.6046]","[0.6175, 0.6966]"
"[0.5552, 0.9931]","[0.3801, 0.8973]","[0.29, 0.7307]","[0.3573, 0.5784]","[0.476, 0.5288]","[0.3553, 0.551]","[0.3439, 0.3472]","[0.3486, 0.2234]","[0.3571, 0.1129]","[0.4641, 0.5372]","[0.444, 0.2995]","[0.4373, 0.1531]","[0.4387, 0.028]","[0.5715, 0.5653]","[0.5816, 0.4143]","[0.553, 0.5449]","[0.5305, 0.6656]","[0.6786, 0.6234]","[0.6666, 0.5177]","[0.6364, 0.6013]","[0.6161, 0.6908]"
"[0.5575, 0.9956]","[0.3814, 0.8983]","[0.2913, 0.7295]","[0.3594, 0.5752]","[0.4781, 0.522]","[0.3597, 0.5565]","[0.3442, 0.3494]","[0.348, 0.2242]","[0.3575, 0.1118]","[0.4678, 0.5423]","[0.4476, 0.3038]","[0.4387, 0.1582]","[0.4399, 0.034]","[0.5744, 0.5692]","[0.5836, 0.4149]","[0.5509, 0.5444]","[0.5268, 0.6636]","[0.6807, 0.6263]","[0.6664, 0.5157]","[0.6334, 0.5997]","[0.6115, 0.6906]"
"[0.5607, 0.9964]","[0.3825, 0.9009]","[0.2909, 0.7337]","[0.3578, 0.5792]","[0.4753, 0.5249]","[0.3551, 0.5578]","[0.3417, 0.3518]","[0.3476, 0.2263]","[0.3585, 0.1134]","[0.4648, 0.5421]","[0.444, 0.3015]","[0.4364, 0.1521]","[0.4384, 0.0236]","[0.5729, 0.5687]","[0.5827, 0.4136]","[0.5528, 0.546]","[0.5296, 0.667]","[0.6808, 0.6259]","[0.6667, 0.5171]","[0.6354, 0.6032]","[0.6131, 0.6949]"
"[0.5641, 1.0005]","[0.3817, 0.904]","[0.2881, 0.7351]","[0.3578, 0.5801]","[0.4773, 0.5267]","[0.3548, 0.5596]","[0.3394, 0.3518]","[0.3444, 0.2253]","[0.3546, 0.1118]","[0.4642, 0.5433]","[0.4412, 0.3022]","[0.4328, 0.1514]","[0.4345, 0.0215]","[0.5715, 0.5694]","[0.5818, 0.4119]","[0.5505, 0.5447]","[0.526, 0.668]","[0.6794, 0.6253]","[0.6672, 0.5174]","[0.6328, 0.6034]","[0.607, 0.697]"
"[0.5634, 0.9973]","[0.3825, 0.9036]","[0.2892, 0.7349]","[0.3549, 0.5792]","[0.4747, 0.5304]","[0.3549, 0.5565]","[0.3405, 0.3507]","[0.3455, 0.2254]","[0.3554, 0.1122]","[0.4641, 0.5401]","[0.4424, 0.2978]","[0.4343, 0.1471]","[0.4363, 0.0187]","[0.5719, 0.5667]","[0.5812, 0.4102]","[0.5498, 0.5443]","[0.5264, 0.6677]","[0.6799, 0.6236]","[0.6661, 0.5161]","[0.6326, 0.6033]","[0.6094, 0.6963]"
"[0.5513, 0.9959]","[0.3721, 0.8915]","[0.2851, 0.7278]","[0.3552, 0.5761]","[0.4654, 0.5266]","[0.3545, 0.5503]","[0.3407, 0.3475]","[0.3451, 0.2242]","[0.3547, 0.1133]","[0.4627, 0.539]","[0.4407, 0.3023]","[0.4307, 0.1573]","[0.4312, 0.0344]","[0.5707, 0.5667]","[0.5785, 0.4217]","[0.5479, 0.5526]","[0.5279, 0.673]","[0.6777, 0.6212]","[0.6621, 0.517]","[0.632, 0.6019]","[0.615, 0.69]"
"[0.5507, 0.9921]","[0.376, 0.8919]","[0.2862, 0.7287]","[0.3561, 0.5749]","[0.4732, 0.5201]","[0.3513, 0.556]","[0.3379, 0.3496]","[0.3432, 0.2245]","[0.3538, 0.1127]","[0.4601, 0.5415]","[0.4381, 0.2991]","[0.4302, 0.1503]","[0.4328, 0.0231]","[0.5683, 0.5681]","[0.5778, 0.4182]","[0.5485, 0.5516]","[0.5278, 0.6735]","[0.6755, 0.6236]","[0.6601, 0.5183]","[0.6313, 0.6045]","[0.614, 0.6942]"
"[0.5574, 0.9915]","[0.3794, 0.8917]","[0.2889, 0.7281]","[0.3602, 0.5759]","[0.4723, 0.5243]","[0.353, 0.5581]","[0.3402, 0.3495]","[0.345, 0.2227]","[0.3537, 0.1091]","[0.461, 0.5425]","[0.44, 0.2966]","[0.4324, 0.1412]","[0.4353, 0.0088]","[0.5692, 0.5677]","[0.5785, 0.4225]","[0.5484, 0.5568]","[0.5282, 0.6792]","[0.677, 0.6207]","[0.6623, 0.5154]","[0.6335, 0.6017]","[0.6173, 0.6915]"
"[0.5587, 0.996]","[0.3789, 0.8955]","[0.2856, 0.7305]","[0.356, 0.5749]","[0.4744, 0.5271]","[0.3545, 0.5603]","[0.3406, 0.3524]","[0.345, 0.2263]","[0.3537, 0.1137]","[0.4625, 0.5468]","[0.4413, 0.3059]","[0.4322, 0.1582]","[0.4337, 0.0337]","[0.5698, 0.5727]","[0.5782, 0.4218]","[0.5442, 0.5515]","[0.5214, 0.6717]","[0.6777, 0.6261]","[0.6622, 0.5145]","[0.631, 0.6003]","[0.6134, 0.6914]"
"[0.5562, 0.9941]","[0.3786, 0.8973]","[0.2864, 0.7303]","[0.3574, 0.5779]","[0.4733, 0.5326]","[0.3533, 0.5584]","[0.3405, 0.3518]","[0.3462, 0.2257]","[0.3564, 0.1146]","[0.4615, 0.5442]","[0.4397, 0.3004]","[0.4323, 0.1504]","[0.4353, 0.0237]","[0.5688, 0.571]","[0.5774, 0.417]","[0.5474, 0.5477]","[0.5266, 0.6685]","[0.6763, 0.6262]","[0.6623, 0.5149]","[0.6335, 0.5999]","[0.6163, 0.6901]"
"[0.5578, 0.9958]","[0.3771, 0.8968]","[0.2852, 0.7294]","[0.3556, 0.5732]","[0.4719, 0.5291]","[0.3543, 0.5611]","[0.3414, 0.3514]","[0.3459, 0.2246]","[0.3551, 0.1097]","[0.4618, 0.5474]","[0.4396, 0.3054]","[0.4311, 0.1524]","[0.4335, 0.021]","[0.5678, 0.5737]","[0.5778, 0.4148]","[0.5479, 0.5482]","[0.5275, 0.6719]","[0.6752, 0.6261]","[0.6616, 0.5133]","[0.6327, 0.6002]","[0.6169, 0.6926]"
"[0.5566, 0.9952]","[0.3795, 0.9]","[0.2872, 0.7315]","[0.3569, 0.5776]","[0.4775, 0.5314]","[0.3535, 0.5608]","[0.3415, 0.351]","[0.3463, 0.2233]","[0.3543, 0.1101]","[0.4617, 0.5455]","[0.4401, 0.2972]","[0.4309, 0.1384]","[0.4312, 0.0016]","[0.5689, 0.572]","[0.5764, 0.4138]","[0.5469, 0.5457]","[0.5263, 0.6682]","[0.6768, 0.6271]","[0.6604, 0.5135]","[0.6312, 0.5986]","[0.614, 0.6906]"
"[0.5516, 0.9914]","[0.3742, 0.8926]","[0.2856, 0.7274]","[0.3542, 0.5729]","[0.4708, 0.5259]","[0.3534, 0.5586]","[0.3411, 0.3499]","[0.3458, 0.2231]","[0.354, 0.1086]","[0.461, 0.5444]","[0.4394, 0.2972]","[0.4296, 0.1394]","[0.4303, 0.0032]","[0.5682, 0.571]","[0.5742, 0.4148]","[0.5426, 0.5469]","[0.5211, 0.6678]","[0.6768, 0.6244]","[0.6589, 0.5125]","[0.6284, 0.5994]","[0.6108, 0.6909]"
"[0.5595, 0.9935]","[0.3807, 0.8945]","[0.2897, 0.727]","[0.3651, 0.5725]","[0.4801, 0.5214]","[0.3587, 0.5589]","[0.345, 0.3495]","[0.3486, 0.2221]","[0.3567, 0.1082]","[0.4651, 0.545]","[0.442, 0.2998]","[0.4327, 0.1441]","[0.4361, 0.0106]","[0.5713, 0.5709]","[0.5794, 0.4181]","[0.5465, 0.5537]","[0.5247, 0.6758]","[0.6799, 0.6232]","[0.6629, 0.512]","[0.6331, 0.6022]","[0.6177, 0.6941]"
"[0.5606, 0.9925]","[0.3813, 0.8982]","[0.29, 0.7276]","[0.3647, 0.576]","[0.4795, 0.5259]","[0.3567, 0.5564]","[0.3438, 0.3481]","[0.3497, 0.221]","[0.3588, 0.1077]","[0.4653, 0.5412]","[0.4429, 0.2943]","[0.4337, 0.1382]","[0.4348, 0.0052]","[0.5728, 0.5671]","[0.5796, 0.4145]","[0.5501, 0.5499]","[0.5296, 0.6736]","[0.681, 0.6205]","[0.6633, 0.5121]","[0.6342, 0.6013]","[0.6177, 0.6943]"
"[0.5595, 0.9931]","[0.3804, 0.8958]","[0.2878, 0.7269]","[0.3632, 0.5759]","[0.4793, 0.5211]","[0.3535, 0.5565]","[0.3422, 0.3491]","[0.349, 0.2226]","[0.3584, 0.1098]","[0.4624, 0.5404]","[0.4401, 0.2936]","[0.4317, 0.1386]","[0.433, 0.0058]","[0.5701, 0.5664]","[0.5768, 0.4156]","[0.5467, 0.5511]","[0.525, 0.6743]","[0.6782, 0.6213]","[0.6618, 0.5135]","[0.6312, 0.6018]","[0.6112, 0.6946]"
"[0.556, 0.9987]","[0.3746, 0.8965]","[0.2849, 0.7289]","[0.3604, 0.5758]","[0.4761, 0.5237]","[0.3533, 0.5555]","[0.3394, 0.3501]","[0.3439, 0.2249]","[0.3527, 0.1118]","[0.4612, 0.5401]","[0.4375, 0.3021]","[0.4287, 0.1544]","[0.4307, 0.0275]","[0.5675, 0.5658]","[0.5748, 0.414]","[0.5441, 0.5488]","[0.5221, 0.6718]","[0.6755, 0.62]","[0.6606, 0.5127]","[0.6296, 0.5997]","[0.6094, 0.691]"
"[0.5574, 0.9965]","[0.3753, 0.8957]","[0.2809, 0.7355]","[0.3491, 0.5765]","[0.4663, 0.5267]","[0.3519, 0.5566]","[0.3383, 0.3449]","[0.3434, 0.2186]","[0.3524, 0.1041]","[0.4609, 0.5404]","[0.4352, 0.2941]","[0.4295, 0.1374]","[0.4321, 0.0009]","[0.5684, 0.5667]","[0.5745, 0.4081]","[0.5484, 0.5434]","[0.5276, 0.6708]","[0.6766, 0.6208]","[0.6643, 0.5149]","[0.6331, 0.5973]","[0.6108, 0.6872]"
"[0.5602, 0.9954]","[0.3754, 0.8936]","[0.2829, 0.7349]","[0.3521, 0.5745]","[0.4678, 0.5213]","[0.3555, 0.5539]","[0.341, 0.3448]","[0.345, 0.2202]","[0.3535, 0.106]","[0.4631, 0.5394]","[0.4351, 0.3004]","[0.428, 0.152]","[0.4298, 0.0247]","[0.5696, 0.5665]","[0.5745, 0.413]","[0.5471, 0.5444]","[0.5263, 0.6695]","[0.678, 0.6198]","[0.6632, 0.5161]","[0.633, 0.5994]","[0.6136, 0.6899]"
"[0.558, 0.997]","[0.3752, 0.895]","[0.282, 0.7362]","[0.3525, 0.5774]","[0.469, 0.5251]","[0.3538, 0.5581]","[0.3403, 0.3491]","[0.3453, 0.2237]","[0.3548, 0.1103]","[0.4621, 0.5426]","[0.4362, 0.302]","[0.4302, 0.1558]","[0.433, 0.0308]","[0.5691, 0.5688]","[0.5767, 0.4127]","[0.5494, 0.5452]","[0.5283, 0.6703]","[0.6774, 0.6235]","[0.6654, 0.5175]","[0.6352, 0.6006]","[0.6141, 0.6907]"
"[0.5573, 0.9954]","[0.3778, 0.8993]","[0.2858, 0.7343]","[0.3557, 0.5793]","[0.4695, 0.528]","[0.3536, 0.5562]","[0.3396, 0.3478]","[0.3451, 0.222]","[0.3547, 0.1101]","[0.4626, 0.5398]","[0.4383, 0.2954]","[0.4314, 0.146]","[0.4337, 0.0183]","[0.5706, 0.5667]","[0.5766, 0.4102]","[0.5489, 0.545]","[0.5281, 0.6691]","[0.6791, 0.6238]","[0.6652, 0.5168]","[0.6352, 0.6019]","[0.6145, 0.6921]"
"[0.5569, 0.9965]","[0.3776, 0.8962]","[0.2847, 0.7314]","[0.3566, 0.5778]","[0.475, 0.526]","[0.3544, 0.5557]","[0.3419, 0.348]","[0.348, 0.2215]","[0.3575, 0.1076]","[0.4641, 0.5396]","[0.4419, 0.2924]","[0.4334, 0.1376]","[0.4347, 0.0042]","[0.5726, 0.5666]","[0.5775, 0.4168]","[0.5469, 0.5494]","[0.5265, 0.6705]","[0.6816, 0.6238]","[0.6641, 0.5156]","[0.6327, 0.6014]","[0.6141, 0.6922]"
"[0.5561, 0.9997]","[0.3769, 0.8956]","[0.2856, 0.7321]","[0.3593, 0.5789]","[0.4761, 0.5256]","[0.3536, 0.5589]","[0.3422, 0.3489]","[0.3483, 0.2213]","[0.3573, 0.1058]","[0.4631, 0.5436]","[0.4412, 0.2919]","[0.4324, 0.1319]","[0.4333, -0.007]","[0.5722, 0.5707]","[0.5775, 0.4176]","[0.5469, 0.5512]","[0.5258, 0.6734]","[0.6822, 0.6273]","[0.6646, 0.5166]","[0.6347, 0.6035]","[0.617, 0.6954]"
"[0.553, 1.0038]","[0.3732, 0.8965]","[0.2816, 0.7334]","[0.3542, 0.5779]","[0.4716, 0.5229]","[0.3521, 0.5599]","[0.3393, 0.3493]","[0.3452, 0.222]","[0.3552, 0.106]","[0.4619, 0.5455]","[0.4387, 0.2967]","[0.43, 0.1394]","[0.4317, 0.0017]","[0.5703, 0.5732]","[0.5751, 0.4143]","[0.5443, 0.5469]","[0.5233, 0.6689]","[0.6803, 0.6296]","[0.6634, 0.5166]","[0.6318, 0.6024]","[0.6132, 0.6935]"
"[0.5527, 1.0011]","[0.3753, 0.8951]","[0.2844, 0.7349]","[0.353, 0.5787]","[0.4674, 0.5221]","[0.3513, 0.5583]","[0.3382, 0.348]","[0.3435, 0.2213]","[0.3534, 0.106]","[0.4603, 0.5449]","[0.4366, 0.2973]","[0.4289, 0.1416]","[0.4312, 0.0059]","[0.5683, 0.5725]","[0.5754, 0.4117]","[0.5477, 0.5457]","[0.5276, 0.6696]","[0.6777, 0.6281]","[0.6626, 0.5163]","[0.6318, 0.6027]","[0.6124, 0.6941]"
"[0.5553, 0.9998]","[0.3759, 0.8973]","[0.2854, 0.7328]","[0.3565, 0.5773]","[0.4708, 0.5238]","[0.3509, 0.5608]","[0.3387, 0.3502]","[0.3439, 0.223]","[0.3534, 0.1079]","[0.4602, 0.5469]","[0.4368, 0.2988]","[0.4292, 0.1423]","[0.4316, 0.0064]","[0.5684, 0.5736]","[0.5769, 0.4135]","[0.5476, 0.5482]","[0.5262, 0.6721]","[0.6777, 0.6281]","[0.6628, 0.5174]","[0.6325, 0.605]","[0.6138, 0.6966]"
"[0.5555, 1.0027]","[0.3744, 0.8901]","[0.2851, 0.7301]","[0.3572, 0.5748]","[0.4731, 0.5269]","[0.3551, 0.558]","[0.3412, 0.3509]","[0.3442, 0.2256]","[0.3531, 0.1118]","[0.463, 0.5458]","[0.439, 0.3067]","[0.4305, 0.1584]","[0.4339, 0.0314]","[0.5707, 0.573]","[0.5792, 0.4161]","[0.5473, 0.5482]","[0.5256, 0.6708]","[0.6799, 0.6267]","[0.6637, 0.5173]","[0.6319, 0.6038]","[0.6146, 0.6934]"
"[0.5554, 0.9998]","[0.3761, 0.8923]","[0.2866, 0.7335]","[0.3583, 0.5781]","[0.4769, 0.5291]","[0.3535, 0.56]","[0.3407, 0.3516]","[0.3449, 0.2253]","[0.354, 0.1103]","[0.4627, 0.5468]","[0.4392, 0.304]","[0.4315, 0.1515]","[0.4344, 0.0196]","[0.5704, 0.5735]","[0.5791, 0.4145]","[0.5495, 0.5493]","[0.5282, 0.6751]","[0.6786, 0.6266]","[0.6657, 0.5165]","[0.6342, 0.6031]","[0.614, 0.6957]"
"[0.5573, 1.0013]","[0.3778, 0.8937]","[0.2886, 0.7324]","[0.3592, 0.5779]","[0.4766, 0.529]","[0.3556, 0.5566]","[0.3414, 0.3488]","[0.3456, 0.2234]","[0.3549, 0.1089]","[0.4646, 0.5429]","[0.4412, 0.3013]","[0.4333, 0.1496]","[0.4361, 0.0178]","[0.5721, 0.5697]","[0.5803, 0.4122]","[0.5493, 0.5496]","[0.5269, 0.6758]","[0.6798, 0.6242]","[0.6659, 0.5146]","[0.6336, 0.6024]","[0.6128, 0.6948]"
"[0.5585, 0.9928]","[0.3776, 0.8988]","[0.284, 0.7313]","[0.3535, 0.5808]","[0.4725, 0.5358]","[0.3522, 0.5504]","[0.3385, 0.3437]","[0.3434, 0.2189]","[0.3512, 0.1065]","[0.462, 0.5323]","[0.4391, 0.2884]","[0.4321, 0.1347]","[0.433, 0.0015]","[0.5703, 0.5593]","[0.5725, 0.4101]","[0.5439, 0.5507]","[0.5228, 0.6764]","[0.6777, 0.6183]","[0.6596, 0.5177]","[0.6284, 0.607]","[0.6084, 0.6984]"
"[0.5583, 0.9904]","[0.3745, 0.8973]","[0.2836, 0.7318]","[0.3527, 0.581]","[0.4649, 0.5251]","[0.3553, 0.552]","[0.3422, 0.3459]","[0.3459, 0.2204]","[0.3527, 0.1072]","[0.4615, 0.5334]","[0.4371, 0.2861]","[0.4273, 0.1296]","[0.4278, -0.0033]","[0.5683, 0.5588]","[0.573, 0.4143]","[0.5451, 0.5536]","[0.5267, 0.6787]","[0.6758, 0.6155]","[0.6581, 0.5134]","[0.6273, 0.6038]","[0.6084, 0.6966]"
"[0.558, 0.9902]","[0.3743, 0.8953]","[0.2831, 0.7334]","[0.353, 0.5814]","[0.4657, 0.5209]","[0.354, 0.5531]","[0.3404, 0.3473]","[0.3437, 0.2224]","[0.3508, 0.1087]","[0.4599, 0.5347]","[0.4353, 0.291]","[0.4258, 0.139]","[0.4261, 0.0093]","[0.5658, 0.5597]","[0.5738, 0.4144]","[0.5455, 0.5521]","[0.5249, 0.6771]","[0.6724, 0.6158]","[0.6588, 0.5141]","[0.6272, 0.603]","[0.6054, 0.6957]"
"[0.5577, 0.9874]","[0.3743, 0.8934]","[0.2812, 0.7315]","[0.3505, 0.5792]","[0.4646, 0.5259]","[0.3534, 0.5519]","[0.3396, 0.3478]","[0.343, 0.2234]","[0.351, 0.1113]","[0.46, 0.5353]","[0.4357, 0.297]","[0.4274, 0.1513]","[0.4293, 0.0289]","[0.5667, 0.5606]","[0.5748, 0.4157]","[0.546, 0.5514]","[0.5254, 0.6754]","[0.673, 0.6167]","[0.6579, 0.5166]","[0.6269, 0.6052]","[0.6071, 0.6973]"
"[0.5594, 0.9874]","[0.3781, 0.897]","[0.2845, 0.7303]","[0.3553, 0.5782]","[0.4719, 0.526]","[0.3557, 0.5553]","[0.3424, 0.3495]","[0.3464, 0.2235]","[0.354, 0.1117]","[0.462, 0.538]","[0.4371, 0.2927]","[0.4278, 0.1436]","[0.4287, 0.0183]","[0.5693, 0.563]","[0.5766, 0.4157]","[0.5454, 0.555]","[0.5232, 0.6796]","[0.6768, 0.6189]","[0.6593, 0.5146]","[0.6297, 0.6056]","[0.6118, 0.698]"
"[0.5564, 0.9907]","[0.3756, 0.899]","[0.2818, 0.7335]","[0.3509, 0.5804]","[0.4659, 0.5269]","[0.3539, 0.5574]","[0.3414, 0.3504]","[0.3462, 0.2242]","[0.3543, 0.1103]","[0.4607, 0.5403]","[0.4374, 0.2941]","[0.4284, 0.139]","[0.4287, 0.0063]","[0.5672, 0.5653]","[0.5763, 0.4165]","[0.5498, 0.5532]","[0.5308, 0.6775]","[0.6748, 0.6208]","[0.6605, 0.5139]","[0.6328, 0.6028]","[0.6153, 0.6961]"
"[0.5567, 0.9909]","[0.3763, 0.8954]","[0.2824, 0.7324]","[0.3516, 0.579]","[0.465, 0.5253]","[0.3538, 0.5576]","[0.3417, 0.3504]","[0.3463, 0.2238]","[0.3547, 0.1097]","[0.4601, 0.5411]","[0.4371, 0.2934]","[0.4293, 0.1376]","[0.4309, 0.0034]","[0.5664, 0.5661]","[0.5775, 0.4159]","[0.5498, 0.5533]","[0.5297, 0.6784]","[0.6737, 0.6202]","[0.6621, 0.5147]","[0.6328, 0.6032]","[0.6133, 0.6951]"
"[0.5569, 0.9899]","[0.3757, 0.8937]","[0.2828, 0.7315]","[0.3526, 0.5793]","[0.4661, 0.5261]","[0.3516, 0.5589]","[0.3384, 0.3522]","[0.3425, 0.2267]","[0.3513, 0.1137]","[0.4586, 0.5422]","[0.4349, 0.301]","[0.4264, 0.1511]","[0.4285, 0.0233]","[0.5653, 0.5664]","[0.5777, 0.4148]","[0.5496, 0.5524]","[0.529, 0.6784]","[0.6723, 0.62]","[0.6609, 0.5155]","[0.6309, 0.6032]","[0.6108, 0.6956]"
"[0.557, 0.9876]","[0.3747, 0.8888]","[0.2824, 0.7275]","[0.3534, 0.576]","[0.468, 0.5274]","[0.3516, 0.5535]","[0.3375, 0.3495]","[0.3415, 0.225]","[0.3512, 0.1133]","[0.4595, 0.5386]","[0.4343, 0.3017]","[0.4259, 0.1559]","[0.4283, 0.0315]","[0.5673, 0.5644]","[0.5762, 0.4126]","[0.5481, 0.5479]","[0.5279, 0.6722]","[0.6757, 0.6191]","[0.6611, 0.5168]","[0.6314, 0.6049]","[0.6128, 0.696]"
"[0.5597, 0.9862]","[0.3767, 0.891]","[0.2815, 0.7281]","[0.3524, 0.5749]","[0.4706, 0.53]","[0.3518, 0.5546]","[0.3384, 0.3488]","[0.3423, 0.2235]","[0.3511, 0.1117]","[0.46, 0.5383]","[0.4351, 0.2985]","[0.426, 0.1481]","[0.4275, 0.02]","[0.568, 0.5642]","[0.5762, 0.4108]","[0.5486, 0.5459]","[0.5283, 0.6703]","[0.6771, 0.6194]","[0.6616, 0.5162]","[0.6329, 0.6044]","[0.6152, 0.696]"
"[0.5626, 0.9864]","[0.3766, 0.891]","[0.2809, 0.7282]","[0.3527, 0.5742]","[0.4705, 0.5314]","[0.3528, 0.554]","[0.3382, 0.3476]","[0.342, 0.2217]","[0.3511, 0.1088]","[0.4613, 0.5375]","[0.4351, 0.297]","[0.4268, 0.1495]","[0.4299, 0.0247]","[0.5696, 0.5635]","[0.5763, 0.4098]","[0.548, 0.5481]","[0.5286, 0.6737]","[0.6783, 0.6192]","[0.6619, 0.5154]","[0.6327, 0.6059]","[0.6165, 0.6981]"
"[0.5592, 0.9899]","[0.3724, 0.8899]","[0.2797, 0.7288]","[0.3524, 0.5717]","[0.468, 0.5284]","[0.3539, 0.5561]","[0.3392, 0.3495]","[0.3427, 0.2237]","[0.3523, 0.1094]","[0.4621, 0.5411]","[0.4362, 0.3008]","[0.4274, 0.1527]","[0.4306, 0.0273]","[0.5701, 0.5667]","[0.5775, 0.4144]","[0.5473, 0.5531]","[0.5271, 0.6792]","[0.6785, 0.6193]","[0.6616, 0.5143]","[0.6318, 0.6061]","[0.6155, 0.6991]"
"[0.5607, 0.995]","[0.3804, 0.8973]","[0.2883, 0.7286]","[0.3616, 0.5737]","[0.4827, 0.5226]","[0.3553, 0.5588]","[0.3383, 0.3508]","[0.3413, 0.2259]","[0.3494, 0.1161]","[0.4638, 0.5448]","[0.4412, 0.3055]","[0.43, 0.164]","[0.4295, 0.044]","[0.5724, 0.571]","[0.5773, 0.4202]","[0.5404, 0.5539]","[0.5145, 0.672]","[0.6813, 0.6259]","[0.6608, 0.5167]","[0.6271, 0.605]","[0.6064, 0.6944]"
"[0.5563, 0.992]","[0.3793, 0.8922]","[0.2889, 0.7269]","[0.3597, 0.5735]","[0.4815, 0.529]","[0.3523, 0.557]","[0.3381, 0.3485]","[0.342, 0.224]","[0.3501, 0.115]","[0.4617, 0.5437]","[0.4401, 0.3053]","[0.4298, 0.1607]","[0.4288, 0.0381]","[0.5707, 0.57]","[0.5759, 0.4209]","[0.5407, 0.5525]","[0.5159, 0.6714]","[0.6786, 0.6253]","[0.6594, 0.5184]","[0.6244, 0.6053]","[0.6024, 0.6952]"
"[0.5521, 0.9938]","[0.3766, 0.8908]","[0.2869, 0.7254]","[0.3591, 0.5758]","[0.4798, 0.5295]","[0.351, 0.5568]","[0.3369, 0.35]","[0.3405, 0.2259]","[0.3485, 0.1166]","[0.4598, 0.543]","[0.4387, 0.3065]","[0.4284, 0.1642]","[0.4275, 0.043]","[0.5688, 0.5686]","[0.576, 0.4178]","[0.54, 0.5484]","[0.5147, 0.6681]","[0.6762, 0.6242]","[0.6592, 0.5177]","[0.6227, 0.6029]","[0.5992, 0.6925]"
"[0.5549, 0.994]","[0.3798, 0.8956]","[0.2893, 0.727]","[0.3613, 0.5745]","[0.4847, 0.5274]","[0.3511, 0.5585]","[0.3382, 0.3502]","[0.3435, 0.2247]","[0.3523, 0.1145]","[0.461, 0.5431]","[0.4391, 0.3015]","[0.4296, 0.1548]","[0.4292, 0.0296]","[0.5706, 0.5688]","[0.5767, 0.4171]","[0.5421, 0.5499]","[0.5165, 0.6707]","[0.6791, 0.6252]","[0.6591, 0.5193]","[0.6255, 0.6072]","[0.6045, 0.6985]"
