"[0.5578, 0.9041]","[0.4126, 0.8934]","[0.3055, 0.7553]","[0.3483, 0.601]","[0.4748, 0.5382]","[0.3742, 0.5456]","[0.3543, 0.3305]","[0.3561, 0.1896]","[0.3677, 0.0692]","[0.4935, 0.5307]","[0.469, 0.295]","[0.4617, 0.1383]","[0.4651, -0.0056]","[0.6064, 0.5605]","[0.6062, 0.405]","[0.5747, 0.538]","[0.5557, 0.6457]","[0.7172, 0.6225]","[0.6955, 0.5087]","[0.6658, 0.6084]","[0.6493, 0.6977]"
"[0.5976, 1.0214]","[0.4111, 0.9327]","[0.308, 0.766]","[0.3683, 0.5994]","[0.4921, 0.5289]","[0.3848, 0.5423]","[0.3716, 0.3285]","[0.3787, 0.1947]","[0.3893, 0.0744]","[0.5013, 0.5266]","[0.4741, 0.2722]","[0.4607, 0.1189]","[0.4552, -0.0161]","[0.6185, 0.5579]","[0.6185, 0.4009]","[0.5863, 0.5566]","[0.5643, 0.6918]","[0.7361, 0.6255]","[0.7135, 0.5199]","[0.676, 0.6202]","[0.6533, 0.7206]"
"[0.6037, 1.0215]","[0.4166, 0.9356]","[0.3122, 0.7669]","[0.3698, 0.5986]","[0.4905, 0.5254]","[0.3887, 0.5456]","[0.3733, 0.3287]","[0.3784, 0.1933]","[0.3878, 0.0727]","[0.5045, 0.5293]","[0.4755, 0.2747]","[0.4608, 0.1198]","[0.4554, -0.0143]","[0.6208, 0.56]","[0.6203, 0.4008]","[0.5897, 0.5545]","[0.5692, 0.6895]","[0.7386, 0.6268]","[0.7154, 0.5189]","[0.6812, 0.6185]","[0.6616, 0.7185]"
"[0.5991, 1.0211]","[0.4127, 0.9345]","[0.3097, 0.7662]","[0.3715, 0.5989]","[0.4945, 0.5276]","[0.3857, 0.5433]","[0.3732, 0.3269]","[0.3807, 0.1908]","[0.392, 0.0697]","[0.5022, 0.5277]","[0.4774, 0.2686]","[0.466, 0.1088]","[0.4639, -0.0307]","[0.619, 0.5596]","[0.6225, 0.4006]","[0.5884, 0.5533]","[0.5657, 0.6877]","[0.7364, 0.6273]","[0.7154, 0.5188]","[0.679, 0.6174]","[0.6573, 0.7177]"
"[0.606, 1.0289]","[0.4158, 0.9374]","[0.314, 0.7682]","[0.3728, 0.598]","[0.4928, 0.5276]","[0.3909, 0.5466]","[0.3757, 0.3289]","[0.3807, 0.1931]","[0.3902, 0.0718]","[0.5066, 0.5323]","[0.4798, 0.2805]","[0.4654, 0.1277]","[0.4611, -0.0042]","[0.6224, 0.5632]","[0.6235, 0.4059]","[0.59, 0.559]","[0.569, 0.6932]","[0.7392, 0.6287]","[0.7168, 0.5173]","[0.6808, 0.6174]","[0.6616, 0.7181]"
"[0.6017, 1.0319]","[0.413, 0.9429]","[0.3113, 0.7687]","[0.3713, 0.6025]","[0.4921, 0.5313]","[0.3899, 0.5508]","[0.3746, 0.3325]","[0.3806, 0.1969]","[0.3908, 0.0761]","[0.5058, 0.5362]","[0.4784, 0.2796]","[0.4658, 0.126]","[0.4625, -0.0088]","[0.6222, 0.5673]","[0.6224, 0.4]","[0.5902, 0.5539]","[0.5685, 0.6886]","[0.7401, 0.6336]","[0.7181, 0.5213]","[0.6827, 0.6198]","[0.6622, 0.7192]"
"[0.597, 1.0292]","[0.4092, 0.9409]","[0.31, 0.7681]","[0.3713, 0.603]","[0.4932, 0.5343]","[0.3881, 0.5489]","[0.3735, 0.3332]","[0.3791, 0.2001]","[0.388, 0.0814]","[0.5038, 0.5334]","[0.4747, 0.2817]","[0.4576, 0.1349]","[0.4478, 0.0064]","[0.6201, 0.5645]","[0.6169, 0.3981]","[0.5875, 0.5514]","[0.5677, 0.6858]","[0.7379, 0.6322]","[0.7149, 0.5199]","[0.6803, 0.6177]","[0.661, 0.7171]"
"[0.5966, 1.0256]","[0.4087, 0.9384]","[0.3083, 0.7669]","[0.3707, 0.6016]","[0.4934, 0.534]","[0.3871, 0.5489]","[0.3727, 0.3329]","[0.3794, 0.1992]","[0.3897, 0.0797]","[0.5027, 0.5337]","[0.4725, 0.2801]","[0.4559, 0.1315]","[0.4473, 0.0015]","[0.6195, 0.5645]","[0.6155, 0.3979]","[0.5857, 0.5518]","[0.5658, 0.6869]","[0.7384, 0.6316]","[0.7138, 0.5205]","[0.6787, 0.6205]","[0.6594, 0.7208]"
"[0.5948, 1.024]","[0.4097, 0.9363]","[0.312, 0.7692]","[0.3718, 0.6042]","[0.4908, 0.5311]","[0.3867, 0.5483]","[0.3716, 0.3324]","[0.378, 0.1984]","[0.3879, 0.0787]","[0.5026, 0.5331]","[0.4723, 0.2792]","[0.455, 0.1298]","[0.4463, -0.0014]","[0.6199, 0.5637]","[0.6164, 0.4]","[0.5843, 0.5553]","[0.5636, 0.6905]","[0.7385, 0.6304]","[0.7144, 0.5194]","[0.6786, 0.6205]","[0.659, 0.7215]"
"[0.5936, 1.0225]","[0.4091, 0.9352]","[0.3111, 0.7659]","[0.3722, 0.6017]","[0.492, 0.5309]","[0.3868, 0.5461]","[0.3715, 0.3302]","[0.3775, 0.197]","[0.3879, 0.0781]","[0.5025, 0.5305]","[0.4729, 0.2778]","[0.4547, 0.1292]","[0.4456, -0.0005]","[0.6193, 0.5615]","[0.6136, 0.3962]","[0.5843, 0.554]","[0.5673, 0.6901]","[0.737, 0.63]","[0.712, 0.5184]","[0.678, 0.6213]","[0.6617, 0.7222]"
"[0.602, 1.0289]","[0.4151, 0.9422]","[0.3161, 0.7713]","[0.3741, 0.6039]","[0.4917, 0.5297]","[0.3903, 0.5491]","[0.3733, 0.3325]","[0.3786, 0.1983]","[0.3883, 0.0779]","[0.5055, 0.533]","[0.4759, 0.281]","[0.4596, 0.1327]","[0.4523, 0.0035]","[0.6214, 0.563]","[0.6183, 0.3983]","[0.5897, 0.5547]","[0.5717, 0.6898]","[0.7391, 0.6297]","[0.7159, 0.5178]","[0.6837, 0.6213]","[0.6673, 0.7223]"
"[0.5964, 1.0281]","[0.4098, 0.9352]","[0.3108, 0.76]","[0.3724, 0.5991]","[0.4959, 0.5363]","[0.3862, 0.5436]","[0.3705, 0.327]","[0.3772, 0.1948]","[0.3881, 0.0758]","[0.5036, 0.5299]","[0.4774, 0.2771]","[0.4635, 0.1254]","[0.457, -0.0082]","[0.6216, 0.5615]","[0.622, 0.3978]","[0.5877, 0.5528]","[0.5627, 0.6875]","[0.7396, 0.6301]","[0.7183, 0.5219]","[0.684, 0.6214]","[0.6644, 0.7196]"
"[0.6015, 1.0311]","[0.4104, 0.9351]","[0.3073, 0.7609]","[0.3711, 0.5966]","[0.4959, 0.5351]","[0.3844, 0.5465]","[0.3682, 0.3292]","[0.3729, 0.1975]","[0.382, 0.0793]","[0.5016, 0.5323]","[0.4722, 0.2847]","[0.4543, 0.1367]","[0.4436, 0.0081]","[0.619, 0.5623]","[0.6178, 0.4018]","[0.5868, 0.5552]","[0.564, 0.6914]","[0.7365, 0.6286]","[0.715, 0.5216]","[0.6806, 0.6201]","[0.6606, 0.7197]"
"[0.5955, 1.0259]","[0.409, 0.9379]","[0.3055, 0.7651]","[0.3674, 0.6026]","[0.4928, 0.5363]","[0.3856, 0.5454]","[0.3704, 0.3259]","[0.3775, 0.1915]","[0.3897, 0.0721]","[0.5036, 0.5312]","[0.4749, 0.2716]","[0.4618, 0.1143]","[0.4579, -0.0224]","[0.622, 0.5625]","[0.6228, 0.3992]","[0.5897, 0.5579]","[0.5662, 0.6956]","[0.7409, 0.6304]","[0.7168, 0.5239]","[0.6829, 0.6254]","[0.6635, 0.7248]"
"[0.6049, 1.0368]","[0.4146, 0.9472]","[0.311, 0.7707]","[0.3717, 0.6018]","[0.4953, 0.5327]","[0.3845, 0.5492]","[0.3684, 0.33]","[0.3757, 0.195]","[0.388, 0.0743]","[0.5024, 0.5339]","[0.4758, 0.2827]","[0.4616, 0.1313]","[0.4558, -0.0001]","[0.6193, 0.5635]","[0.622, 0.4022]","[0.5918, 0.558]","[0.5705, 0.6939]","[0.7372, 0.629]","[0.7169, 0.5202]","[0.6829, 0.6222]","[0.6632, 0.7231]"
"[0.591, 1.0286]","[0.406, 0.9403]","[0.3044, 0.7651]","[0.367, 0.6023]","[0.4947, 0.5367]","[0.3867, 0.5451]","[0.3721, 0.3243]","[0.3786, 0.1887]","[0.3898, 0.0684]","[0.5038, 0.5316]","[0.4762, 0.2694]","[0.4627, 0.1086]","[0.458, -0.0325]","[0.6211, 0.5635]","[0.6232, 0.4009]","[0.59, 0.5578]","[0.5663, 0.6948]","[0.7389, 0.631]","[0.7167, 0.5223]","[0.6824, 0.6221]","[0.6625, 0.7215]"
"[0.6006, 1.0364]","[0.4116, 0.9445]","[0.3115, 0.7677]","[0.3711, 0.5998]","[0.4953, 0.5342]","[0.3857, 0.5488]","[0.3693, 0.3294]","[0.3746, 0.1952]","[0.3853, 0.0751]","[0.5024, 0.5342]","[0.4724, 0.285]","[0.4531, 0.1363]","[0.4428, 0.0077]","[0.6192, 0.5635]","[0.6212, 0.4026]","[0.5897, 0.5575]","[0.567, 0.6932]","[0.7367, 0.6287]","[0.717, 0.5199]","[0.6822, 0.6216]","[0.6616, 0.7232]"
"[0.5925, 1.0332]","[0.4064, 0.9419]","[0.3055, 0.7661]","[0.3711, 0.6024]","[0.4986, 0.5363]","[0.384, 0.5476]","[0.3683, 0.3289]","[0.3751, 0.195]","[0.3864, 0.076]","[0.5009, 0.5337]","[0.4711, 0.2828]","[0.4544, 0.1335]","[0.4449, 0.0027]","[0.6177, 0.5653]","[0.6211, 0.398]","[0.5903, 0.5518]","[0.5659, 0.6885]","[0.7356, 0.6327]","[0.7168, 0.5245]","[0.6834, 0.6213]","[0.6611, 0.7203]"
"[0.5939, 1.031]","[0.4063, 0.94]","[0.3056, 0.7663]","[0.3697, 0.6024]","[0.4957, 0.5376]","[0.382, 0.5494]","[0.3673, 0.3302]","[0.3734, 0.196]","[0.3841, 0.0765]","[0.4987, 0.5346]","[0.4708, 0.2826]","[0.455, 0.1322]","[0.4471, 0.0007]","[0.6151, 0.565]","[0.6195, 0.3975]","[0.5889, 0.5507]","[0.5663, 0.6864]","[0.7328, 0.632]","[0.7153, 0.5239]","[0.6814, 0.6218]","[0.6607, 0.721]"
"[0.5886, 1.0274]","[0.4035, 0.937]","[0.3048, 0.7647]","[0.368, 0.603]","[0.4927, 0.5382]","[0.3838, 0.5459]","[0.3695, 0.3283]","[0.376, 0.1946]","[0.3866, 0.0751]","[0.5005, 0.5322]","[0.4736, 0.2769]","[0.4602, 0.125]","[0.4549, -0.0087]","[0.6176, 0.564]","[0.6189, 0.3993]","[0.5843, 0.5532]","[0.5597, 0.6886]","[0.7361, 0.6321]","[0.7141, 0.5246]","[0.6786, 0.6221]","[0.6579, 0.7199]"
"[0.5938, 1.0295]","[0.408, 0.9372]","[0.3091, 0.7639]","[0.3709, 0.602]","[0.4936, 0.5363]","[0.3843, 0.5481]","[0.3686, 0.3296]","[0.375, 0.195]","[0.3857, 0.0748]","[0.5008, 0.5331]","[0.4749, 0.2749]","[0.4618, 0.1189]","[0.4569, -0.0173]","[0.6179, 0.564]","[0.6189, 0.4006]","[0.5858, 0.554]","[0.5625, 0.6887]","[0.7365, 0.6321]","[0.7158, 0.5242]","[0.6805, 0.6234]","[0.6598, 0.7226]"
"[0.5931, 1.0331]","[0.4067, 0.9377]","[0.3086, 0.7664]","[0.3708, 0.6026]","[0.4937, 0.5346]","[0.384, 0.5491]","[0.367, 0.3305]","[0.3732, 0.1965]","[0.3847, 0.0759]","[0.5002, 0.5336]","[0.473, 0.2812]","[0.4593, 0.1303]","[0.4542, -0.0021]","[0.6165, 0.5639]","[0.6196, 0.3995]","[0.587, 0.5522]","[0.564, 0.6872]","[0.7348, 0.6311]","[0.7165, 0.5217]","[0.6821, 0.6195]","[0.6624, 0.7184]"
"[0.5925, 1.0282]","[0.4062, 0.936]","[0.3088, 0.7665]","[0.373, 0.6051]","[0.492, 0.5365]","[0.3831, 0.5449]","[0.3685, 0.3288]","[0.3753, 0.1957]","[0.3868, 0.0765]","[0.4995, 0.5308]","[0.4722, 0.2782]","[0.4591, 0.1274]","[0.4536, -0.0049]","[0.6159, 0.5625]","[0.6183, 0.3969]","[0.5871, 0.549]","[0.5639, 0.6838]","[0.734, 0.6306]","[0.7151, 0.5234]","[0.6804, 0.6205]","[0.6584, 0.7186]"
"[0.6037, 1.0293]","[0.4138, 0.9367]","[0.313, 0.7694]","[0.3759, 0.6023]","[0.4908, 0.5263]","[0.3895, 0.5499]","[0.3729, 0.3297]","[0.3806, 0.1946]","[0.3911, 0.074]","[0.5057, 0.5337]","[0.4743, 0.2754]","[0.461, 0.1212]","[0.4563, -0.0098]","[0.6225, 0.5641]","[0.6181, 0.404]","[0.5908, 0.5637]","[0.5735, 0.7047]","[0.7414, 0.6299]","[0.7141, 0.5225]","[0.6841, 0.6246]","[0.67, 0.7273]"
"[0.604, 1.029]","[0.4161, 0.9419]","[0.3129, 0.7706]","[0.3735, 0.6032]","[0.4909, 0.5279]","[0.386, 0.548]","[0.3717, 0.3287]","[0.3811, 0.1935]","[0.3932, 0.0744]","[0.5023, 0.5315]","[0.474, 0.2721]","[0.4617, 0.1168]","[0.4567, -0.0152]","[0.6194, 0.562]","[0.6188, 0.4023]","[0.5902, 0.5617]","[0.5702, 0.7012]","[0.7376, 0.6283]","[0.7126, 0.5223]","[0.6829, 0.6255]","[0.6676, 0.7282]"
"[0.605, 1.0341]","[0.4165, 0.9483]","[0.3139, 0.7755]","[0.3726, 0.6041]","[0.4905, 0.5259]","[0.387, 0.5518]","[0.3735, 0.33]","[0.3818, 0.1928]","[0.3922, 0.0716]","[0.5033, 0.535]","[0.476, 0.2727]","[0.4632, 0.1154]","[0.4579, -0.0181]","[0.6201, 0.5655]","[0.62, 0.4037]","[0.5921, 0.5602]","[0.5732, 0.6985]","[0.7379, 0.6315]","[0.714, 0.5206]","[0.6838, 0.6234]","[0.6676, 0.7276]"
"[0.6013, 1.0379]","[0.4152, 0.9501]","[0.3149, 0.7772]","[0.3752, 0.6067]","[0.492, 0.5269]","[0.3885, 0.5525]","[0.3733, 0.3314]","[0.3812, 0.1949]","[0.3919, 0.073]","[0.504, 0.5361]","[0.476, 0.273]","[0.4643, 0.1169]","[0.4607, -0.0181]","[0.6198, 0.5677]","[0.6223, 0.4035]","[0.593, 0.5563]","[0.5725, 0.6921]","[0.7374, 0.6346]","[0.7182, 0.519]","[0.6869, 0.6169]","[0.6684, 0.719]"
"[0.595, 1.0393]","[0.4098, 0.945]","[0.3114, 0.7748]","[0.373, 0.6059]","[0.4942, 0.5292]","[0.3872, 0.549]","[0.3724, 0.3309]","[0.3807, 0.1961]","[0.393, 0.0754]","[0.5033, 0.5349]","[0.477, 0.2774]","[0.4629, 0.1266]","[0.4576, -0.0049]","[0.6192, 0.5664]","[0.6211, 0.4033]","[0.5884, 0.5565]","[0.5671, 0.6914]","[0.7364, 0.6333]","[0.7162, 0.5187]","[0.6823, 0.6169]","[0.6633, 0.7182]"
"[0.6068, 1.0386]","[0.4146, 0.9477]","[0.3114, 0.7745]","[0.3753, 0.6044]","[0.4951, 0.5286]","[0.3853, 0.5514]","[0.3696, 0.3307]","[0.3758, 0.1954]","[0.3862, 0.0744]","[0.5019, 0.5361]","[0.4731, 0.2804]","[0.4578, 0.1279]","[0.4512, -0.0044]","[0.6186, 0.5661]","[0.6191, 0.4035]","[0.5897, 0.5583]","[0.5694, 0.6953]","[0.7372, 0.6312]","[0.7163, 0.5183]","[0.6844, 0.6182]","[0.6662, 0.7204]"
"[0.5919, 1.0318]","[0.4074, 0.9366]","[0.3082, 0.7663]","[0.3738, 0.6011]","[0.4982, 0.5295]","[0.3875, 0.5488]","[0.3724, 0.3271]","[0.3793, 0.1906]","[0.3908, 0.0696]","[0.5036, 0.535]","[0.4784, 0.2727]","[0.468, 0.1161]","[0.4669, -0.0196]","[0.6197, 0.5664]","[0.6225, 0.3985]","[0.5885, 0.5527]","[0.5662, 0.6898]","[0.7371, 0.6327]","[0.7149, 0.5167]","[0.681, 0.6136]","[0.6615, 0.7148]"
"[0.6066, 1.0284]","[0.4199, 0.9434]","[0.3159, 0.7754]","[0.3729, 0.6058]","[0.4934, 0.5307]","[0.3871, 0.5483]","[0.3715, 0.3271]","[0.3788, 0.1928]","[0.3903, 0.0737]","[0.503, 0.5328]","[0.4746, 0.2765]","[0.4593, 0.1264]","[0.4524, -0.0025]","[0.6191, 0.5626]","[0.6183, 0.4016]","[0.5891, 0.5541]","[0.5688, 0.6888]","[0.7368, 0.628]","[0.7155, 0.5165]","[0.6834, 0.6124]","[0.6643, 0.7117]"
"[0.6024, 1.0275]","[0.4144, 0.9426]","[0.3053, 0.7698]","[0.3672, 0.6011]","[0.4981, 0.5336]","[0.3821, 0.5508]","[0.3652, 0.3303]","[0.3744, 0.1951]","[0.3875, 0.0748]","[0.4994, 0.5339]","[0.4713, 0.2722]","[0.4609, 0.1135]","[0.4588, -0.0241]","[0.616, 0.5639]","[0.615, 0.3973]","[0.587, 0.5521]","[0.5677, 0.6898]","[0.7347, 0.629]","[0.7126, 0.5157]","[0.6819, 0.6123]","[0.6643, 0.7128]"
"[0.6026, 1.0287]","[0.4137, 0.9453]","[0.3063, 0.776]","[0.365, 0.6052]","[0.4911, 0.531]","[0.38, 0.5492]","[0.3649, 0.3271]","[0.3741, 0.1893]","[0.3877, 0.0662]","[0.4971, 0.5325]","[0.4699, 0.2665]","[0.4611, 0.1032]","[0.4619, -0.0394]","[0.6142, 0.5635]","[0.6172, 0.3994]","[0.5866, 0.555]","[0.5662, 0.6928]","[0.7336, 0.6297]","[0.7129, 0.5143]","[0.6803, 0.6116]","[0.6609, 0.7133]"
"[0.6012, 1.0333]","[0.4145, 0.9452]","[0.3078, 0.7772]","[0.3632, 0.6041]","[0.4894, 0.5277]","[0.384, 0.5488]","[0.3682, 0.3277]","[0.3747, 0.1918]","[0.385, 0.0691]","[0.5011, 0.5323]","[0.4765, 0.2692]","[0.4677, 0.1103]","[0.4674, -0.0278]","[0.6167, 0.564]","[0.621, 0.403]","[0.5902, 0.5584]","[0.5692, 0.695]","[0.7346, 0.6313]","[0.7163, 0.5162]","[0.6834, 0.6154]","[0.6635, 0.7181]"
"[0.6012, 1.0323]","[0.4136, 0.9433]","[0.3069, 0.7742]","[0.3657, 0.605]","[0.4912, 0.5329]","[0.3818, 0.5466]","[0.3662, 0.328]","[0.3747, 0.1941]","[0.3872, 0.0732]","[0.4989, 0.5302]","[0.4713, 0.274]","[0.4583, 0.1204]","[0.4539, -0.0136]","[0.6152, 0.5617]","[0.6193, 0.3993]","[0.5887, 0.5547]","[0.5669, 0.6923]","[0.7334, 0.6297]","[0.717, 0.5177]","[0.6832, 0.6149]","[0.662, 0.7159]"
"[0.5943, 1.0365]","[0.404, 0.9379]","[0.3049, 0.7662]","[0.371, 0.5982]","[0.492, 0.5245]","[0.3854, 0.5448]","[0.3696, 0.3263]","[0.3769, 0.1908]","[0.389, 0.0696]","[0.5012, 0.5313]","[0.474, 0.2715]","[0.4636, 0.1159]","[0.4629, -0.0212]","[0.6174, 0.5648]","[0.6192, 0.3968]","[0.5859, 0.5471]","[0.5636, 0.6817]","[0.7357, 0.6342]","[0.7152, 0.5183]","[0.6793, 0.6147]","[0.6574, 0.7152]"
"[0.594, 1.0403]","[0.4045, 0.9408]","[0.306, 0.7686]","[0.37, 0.6012]","[0.4881, 0.5272]","[0.3835, 0.5461]","[0.3676, 0.3273]","[0.3753, 0.1935]","[0.3872, 0.0729]","[0.4991, 0.5314]","[0.4704, 0.2781]","[0.4563, 0.1282]","[0.4504, -0.0052]","[0.615, 0.5641]","[0.6153, 0.3965]","[0.5854, 0.5465]","[0.5642, 0.6811]","[0.7333, 0.6337]","[0.7157, 0.5189]","[0.678, 0.6115]","[0.6532, 0.7101]"
"[0.587, 1.0365]","[0.3991, 0.9371]","[0.2994, 0.7641]","[0.366, 0.5991]","[0.49, 0.5287]","[0.3785, 0.5491]","[0.3634, 0.3258]","[0.3717, 0.1909]","[0.3831, 0.0695]","[0.4941, 0.5337]","[0.4664, 0.2726]","[0.4556, 0.1146]","[0.4515, -0.0249]","[0.6095, 0.5657]","[0.6114, 0.3953]","[0.5835, 0.5469]","[0.5612, 0.6839]","[0.7266, 0.6338]","[0.7114, 0.5186]","[0.6764, 0.6112]","[0.6511, 0.711]"
"[0.5903, 1.036]","[0.4021, 0.9382]","[0.3032, 0.7681]","[0.365, 0.6035]","[0.4871, 0.5314]","[0.3779, 0.55]","[0.3608, 0.3295]","[0.3693, 0.194]","[0.3831, 0.0729]","[0.4937, 0.5335]","[0.4658, 0.2766]","[0.454, 0.1237]","[0.4511, -0.0097]","[0.6103, 0.5636]","[0.6122, 0.3961]","[0.5815, 0.5474]","[0.5596, 0.6828]","[0.7288, 0.6308]","[0.709, 0.5184]","[0.6747, 0.6137]","[0.6536, 0.7131]"
"[0.5939, 1.0314]","[0.403, 0.9356]","[0.301, 0.7652]","[0.365, 0.6]","[0.4899, 0.5306]","[0.3807, 0.5496]","[0.3636, 0.3321]","[0.3703, 0.198]","[0.3815, 0.0776]","[0.4959, 0.5333]","[0.4664, 0.2802]","[0.4528, 0.1307]","[0.4472, -0.0001]","[0.6113, 0.5632]","[0.6123, 0.396]","[0.5827, 0.5459]","[0.5612, 0.6809]","[0.7294, 0.6294]","[0.7091, 0.5166]","[0.6764, 0.6128]","[0.6568, 0.7131]"
"[0.5912, 1.0281]","[0.4047, 0.9352]","[0.305, 0.7668]","[0.3693, 0.6031]","[0.4905, 0.5281]","[0.3815, 0.5484]","[0.3658, 0.3289]","[0.3737, 0.1929]","[0.3855, 0.072]","[0.4975, 0.5311]","[0.4684, 0.2682]","[0.4583, 0.1112]","[0.457, -0.0254]","[0.6147, 0.5623]","[0.6152, 0.3974]","[0.5835, 0.5485]","[0.5614, 0.683]","[0.7339, 0.631]","[0.7118, 0.5197]","[0.6791, 0.616]","[0.6599, 0.7155]"
"[0.5985, 1.0371]","[0.4107, 0.9433]","[0.312, 0.7701]","[0.3744, 0.6033]","[0.496, 0.5295]","[0.3874, 0.5471]","[0.3712, 0.3309]","[0.3775, 0.1957]","[0.3874, 0.0751]","[0.5022, 0.5312]","[0.4726, 0.2765]","[0.4558, 0.1265]","[0.4481, -0.0035]","[0.6177, 0.5618]","[0.6189, 0.4035]","[0.5892, 0.5554]","[0.5697, 0.6882]","[0.735, 0.6292]","[0.714, 0.5154]","[0.6812, 0.6144]","[0.6635, 0.7144]"
"[0.5924, 1.0363]","[0.4059, 0.9381]","[0.3079, 0.7637]","[0.3758, 0.6011]","[0.4954, 0.5294]","[0.3823, 0.5446]","[0.3677, 0.3307]","[0.3756, 0.1971]","[0.3867, 0.0785]","[0.498, 0.5314]","[0.4675, 0.2797]","[0.4512, 0.1321]","[0.4417, 0.002]","[0.6143, 0.5631]","[0.6194, 0.4012]","[0.588, 0.5485]","[0.5637, 0.6803]","[0.7317, 0.6305]","[0.7153, 0.5191]","[0.6813, 0.613]","[0.6593, 0.7096]"
"[0.5998, 1.0293]","[0.4082, 0.9353]","[0.3051, 0.7639]","[0.3735, 0.599]","[0.4951, 0.5278]","[0.3815, 0.5486]","[0.366, 0.3303]","[0.3727, 0.1956]","[0.3827, 0.0752]","[0.4969, 0.5334]","[0.4658, 0.2753]","[0.4503, 0.1215]","[0.4415, -0.0136]","[0.6123, 0.5634]","[0.6156, 0.3989]","[0.5864, 0.5472]","[0.5636, 0.681]","[0.7295, 0.6289]","[0.7134, 0.5172]","[0.6809, 0.6119]","[0.6596, 0.7102]"
"[0.6079, 1.0295]","[0.4151, 0.9412]","[0.31, 0.7698]","[0.3738, 0.5991]","[0.4942, 0.5203]","[0.3823, 0.5504]","[0.3684, 0.3309]","[0.376, 0.1933]","[0.3866, 0.0718]","[0.4985, 0.5343]","[0.4711, 0.2731]","[0.4607, 0.1176]","[0.4584, -0.0169]","[0.6155, 0.5639]","[0.6205, 0.4011]","[0.5895, 0.5497]","[0.5672, 0.6826]","[0.7348, 0.6279]","[0.7139, 0.5153]","[0.6819, 0.6122]","[0.6625, 0.7121]"
"[0.5986, 1.0264]","[0.4085, 0.9317]","[0.3067, 0.7614]","[0.3751, 0.5969]","[0.4974, 0.5234]","[0.3851, 0.5477]","[0.372, 0.3287]","[0.3788, 0.1918]","[0.3883, 0.0709]","[0.5017, 0.5333]","[0.478, 0.2684]","[0.4686, 0.1089]","[0.467, -0.0291]","[0.6178, 0.565]","[0.6228, 0.4021]","[0.5903, 0.5491]","[0.5679, 0.6821]","[0.7351, 0.6312]","[0.7155, 0.5166]","[0.6823, 0.6129]","[0.6629, 0.7132]"
"[0.5972, 1.0248]","[0.4088, 0.9276]","[0.3101, 0.7626]","[0.3749, 0.5985]","[0.4934, 0.5243]","[0.3872, 0.5429]","[0.3724, 0.3266]","[0.3789, 0.1922]","[0.3889, 0.0723]","[0.503, 0.5289]","[0.4733, 0.2732]","[0.4585, 0.1216]","[0.4525, -0.01]","[0.6185, 0.5608]","[0.62, 0.4007]","[0.5905, 0.5525]","[0.5703, 0.6868]","[0.7355, 0.6288]","[0.7156, 0.5185]","[0.6831, 0.6162]","[0.6643, 0.7155]"
"[0.5982, 1.0258]","[0.41, 0.93]","[0.3107, 0.7673]","[0.3715, 0.6019]","[0.4851, 0.5287]","[0.3884, 0.5454]","[0.3736, 0.3291]","[0.3808, 0.1941]","[0.3915, 0.0726]","[0.5048, 0.5309]","[0.4798, 0.2689]","[0.47, 0.1101]","[0.4687, -0.0279]","[0.6204, 0.5616]","[0.6197, 0.3994]","[0.5873, 0.5554]","[0.5667, 0.6923]","[0.7383, 0.6271]","[0.7176, 0.5165]","[0.6819, 0.6173]","[0.6608, 0.7164]"
"[0.5974, 1.0297]","[0.4123, 0.9374]","[0.3138, 0.7693]","[0.3744, 0.6046]","[0.4929, 0.5338]","[0.3882, 0.5458]","[0.3738, 0.3292]","[0.3801, 0.1953]","[0.3898, 0.0757]","[0.5044, 0.5298]","[0.4801, 0.2737]","[0.4682, 0.1209]","[0.4638, -0.0097]","[0.6201, 0.5601]","[0.6221, 0.4021]","[0.5905, 0.5554]","[0.5678, 0.6903]","[0.7368, 0.627]","[0.7182, 0.5188]","[0.6845, 0.6182]","[0.6635, 0.7179]"
"[0.5973, 1.0293]","[0.4114, 0.9357]","[0.313, 0.7671]","[0.3761, 0.6038]","[0.4957, 0.5361]","[0.3845, 0.5451]","[0.3695, 0.3288]","[0.376, 0.1943]","[0.3861, 0.0748]","[0.5016, 0.53]","[0.476, 0.277]","[0.4613, 0.1255]","[0.4535, -0.0047]","[0.6187, 0.5606]","[0.6197, 0.4005]","[0.5871, 0.5533]","[0.5628, 0.6873]","[0.7361, 0.6285]","[0.7169, 0.5202]","[0.6823, 0.6196]","[0.6604, 0.7182]"
"[0.5942, 1.0333]","[0.407, 0.9375]","[0.3092, 0.7694]","[0.3739, 0.6027]","[0.4928, 0.5304]","[0.3842, 0.5489]","[0.3691, 0.3323]","[0.3757, 0.1976]","[0.3855, 0.0769]","[0.5018, 0.5334]","[0.475, 0.2784]","[0.4593, 0.1263]","[0.4509, -0.0063]","[0.619, 0.5641]","[0.6178, 0.3973]","[0.5859, 0.5517]","[0.5637, 0.6874]","[0.7379, 0.6319]","[0.7186, 0.5163]","[0.684, 0.6159]","[0.6629, 0.7158]"
