"[0.4296, 0.8972]","[0.5843, 0.9001]","[0.6856, 0.7529]","[0.655, 0.6007]","[0.537, 0.5324]","[0.6202, 0.5341]","[0.6305, 0.3263]","[0.6272, 0.1904]","[0.6261, 0.0756]","[0.5091, 0.5198]","[0.5194, 0.2766]","[0.5223, 0.1177]","[0.5313, -0.0117]","[0.4038, 0.5511]","[0.4067, 0.4084]","[0.4243, 0.5316]","[0.437, 0.6386]","[0.2979, 0.6162]","[0.3211, 0.5114]","[0.3579, 0.603]","[0.3737, 0.6935]"
"[0.4031, 1.012]","[0.5779, 0.9114]","[0.6771, 0.7342]","[0.6148, 0.5785]","[0.4885, 0.5089]","[0.6061, 0.5227]","[0.6184, 0.317]","[0.6047, 0.1873]","[0.5921, 0.074]","[0.492, 0.5132]","[0.5064, 0.274]","[0.5176, 0.112]","[0.5274, -0.0163]","[0.3801, 0.5517]","[0.377, 0.4048]","[0.4069, 0.5429]","[0.4221, 0.6618]","[0.2713, 0.6204]","[0.2884, 0.5142]","[0.3277, 0.6039]","[0.3453, 0.6917]"
"[0.4026, 1.0105]","[0.5838, 0.9057]","[0.6797, 0.7298]","[0.6157, 0.5761]","[0.4885, 0.5116]","[0.6055, 0.5199]","[0.6185, 0.3156]","[0.6049, 0.1857]","[0.5909, 0.0721]","[0.4928, 0.5124]","[0.5095, 0.2784]","[0.5208, 0.1167]","[0.5295, -0.011]","[0.3818, 0.5519]","[0.3776, 0.4052]","[0.4072, 0.5422]","[0.4234, 0.6603]","[0.2728, 0.6196]","[0.2902, 0.5147]","[0.3299, 0.6049]","[0.3494, 0.6929]"
"[0.4035, 1.0089]","[0.5842, 0.9027]","[0.6775, 0.7287]","[0.6125, 0.5765]","[0.4861, 0.5103]","[0.6052, 0.5215]","[0.6191, 0.3168]","[0.6063, 0.186]","[0.5943, 0.0717]","[0.4922, 0.5131]","[0.5078, 0.2765]","[0.5187, 0.1125]","[0.5277, -0.0172]","[0.3806, 0.5523]","[0.3769, 0.4068]","[0.4083, 0.5432]","[0.4248, 0.661]","[0.271, 0.6208]","[0.289, 0.5144]","[0.3301, 0.6028]","[0.3492, 0.6897]"
"[0.404, 1.0062]","[0.5795, 0.9041]","[0.6794, 0.73]","[0.618, 0.5781]","[0.4935, 0.5148]","[0.6045, 0.5198]","[0.619, 0.3153]","[0.6062, 0.1855]","[0.5937, 0.0731]","[0.4914, 0.5126]","[0.5071, 0.279]","[0.5166, 0.1213]","[0.5243, -0.0031]","[0.3803, 0.5525]","[0.3766, 0.4057]","[0.4086, 0.5403]","[0.4263, 0.6584]","[0.2711, 0.6227]","[0.2882, 0.5165]","[0.3319, 0.6048]","[0.3534, 0.6932]"
"[0.4073, 1.0055]","[0.5845, 0.9015]","[0.6795, 0.7288]","[0.6173, 0.5773]","[0.493, 0.5139]","[0.6056, 0.5227]","[0.6185, 0.3178]","[0.6052, 0.1878]","[0.5924, 0.074]","[0.4934, 0.515]","[0.5096, 0.2824]","[0.521, 0.1245]","[0.5302, -0.0005]","[0.3821, 0.5537]","[0.3766, 0.4042]","[0.4078, 0.5392]","[0.4254, 0.659]","[0.273, 0.6215]","[0.2885, 0.5156]","[0.3313, 0.6031]","[0.3528, 0.6914]"
"[0.4066, 1.0035]","[0.5884, 0.9004]","[0.6796, 0.7267]","[0.6205, 0.5754]","[0.4957, 0.5146]","[0.6058, 0.5208]","[0.6179, 0.3156]","[0.6056, 0.1845]","[0.594, 0.07]","[0.494, 0.513]","[0.5086, 0.2768]","[0.5194, 0.1131]","[0.5277, -0.0153]","[0.3822, 0.5514]","[0.3763, 0.4024]","[0.4074, 0.5417]","[0.4242, 0.6623]","[0.2728, 0.6183]","[0.2902, 0.5126]","[0.3309, 0.6034]","[0.3503, 0.692]"
"[0.4066, 1.0052]","[0.5855, 0.9008]","[0.6801, 0.7276]","[0.6214, 0.5767]","[0.4954, 0.5178]","[0.6053, 0.5216]","[0.6186, 0.3155]","[0.6055, 0.1855]","[0.5929, 0.0721]","[0.4934, 0.5138]","[0.51, 0.2776]","[0.5204, 0.115]","[0.5281, -0.0127]","[0.3823, 0.5526]","[0.3764, 0.4043]","[0.4077, 0.5408]","[0.4255, 0.6606]","[0.2738, 0.6201]","[0.2904, 0.5161]","[0.3315, 0.6038]","[0.3522, 0.6905]"
"[0.4082, 1.0051]","[0.5919, 0.8948]","[0.68, 0.7252]","[0.6219, 0.5747]","[0.4973, 0.5125]","[0.6048, 0.5248]","[0.6187, 0.3169]","[0.6059, 0.186]","[0.5941, 0.0711]","[0.4933, 0.5182]","[0.5088, 0.2804]","[0.5195, 0.1162]","[0.5273, -0.0125]","[0.3819, 0.5567]","[0.3768, 0.4048]","[0.4094, 0.5407]","[0.4271, 0.6603]","[0.2729, 0.6221]","[0.2903, 0.5153]","[0.3316, 0.6029]","[0.3519, 0.6904]"
"[0.4096, 1.005]","[0.5868, 0.8991]","[0.68, 0.725]","[0.6187, 0.5742]","[0.4911, 0.5182]","[0.6053, 0.5215]","[0.6193, 0.3143]","[0.6072, 0.1836]","[0.5956, 0.0706]","[0.4936, 0.5155]","[0.5065, 0.2765]","[0.5163, 0.1107]","[0.5232, -0.0197]","[0.3833, 0.5552]","[0.3776, 0.4089]","[0.4106, 0.5428]","[0.4276, 0.6601]","[0.2749, 0.6223]","[0.2909, 0.5151]","[0.3313, 0.6028]","[0.3495, 0.69]"
"[0.4078, 1.0055]","[0.5952, 0.887]","[0.6772, 0.718]","[0.6134, 0.5717]","[0.4842, 0.5082]","[0.6061, 0.5239]","[0.6203, 0.3152]","[0.6065, 0.184]","[0.5928, 0.0695]","[0.4937, 0.5213]","[0.509, 0.2848]","[0.5216, 0.1221]","[0.5289, -0.0038]","[0.3815, 0.5611]","[0.3776, 0.4073]","[0.4109, 0.5418]","[0.4282, 0.6584]","[0.272, 0.6217]","[0.2908, 0.5149]","[0.3296, 0.6033]","[0.3492, 0.6899]"
"[0.4069, 1.0018]","[0.5803, 0.9082]","[0.6793, 0.7294]","[0.6177, 0.5802]","[0.4913, 0.522]","[0.6057, 0.5168]","[0.6199, 0.3139]","[0.6076, 0.1852]","[0.5962, 0.0731]","[0.4919, 0.5082]","[0.505, 0.273]","[0.5165, 0.1115]","[0.5257, -0.0176]","[0.3815, 0.5472]","[0.3767, 0.4037]","[0.4103, 0.5415]","[0.4275, 0.661]","[0.274, 0.6173]","[0.2888, 0.5141]","[0.3324, 0.6027]","[0.3518, 0.6902]"
"[0.4096, 1.0036]","[0.5864, 0.903]","[0.6841, 0.7241]","[0.6167, 0.5748]","[0.4892, 0.5166]","[0.6099, 0.5181]","[0.6229, 0.3135]","[0.6079, 0.1848]","[0.5941, 0.0742]","[0.4955, 0.5114]","[0.5083, 0.2784]","[0.5186, 0.1201]","[0.5268, -0.0048]","[0.3848, 0.5509]","[0.38, 0.4077]","[0.4128, 0.5424]","[0.4301, 0.6593]","[0.2772, 0.6198]","[0.2934, 0.5154]","[0.3357, 0.603]","[0.3554, 0.6896]"
"[0.4124, 1.0028]","[0.5895, 0.9041]","[0.6836, 0.7257]","[0.6178, 0.5776]","[0.4916, 0.5219]","[0.6116, 0.5194]","[0.6238, 0.3143]","[0.6098, 0.1847]","[0.5964, 0.0737]","[0.4972, 0.5122]","[0.5099, 0.277]","[0.5201, 0.1195]","[0.5278, -0.0043]","[0.3858, 0.5515]","[0.3796, 0.404]","[0.4124, 0.5408]","[0.4297, 0.6595]","[0.2772, 0.6216]","[0.2933, 0.5145]","[0.3351, 0.6029]","[0.3541, 0.6905]"
"[0.4097, 1.0039]","[0.587, 0.9056]","[0.6815, 0.7271]","[0.6201, 0.5769]","[0.4929, 0.5204]","[0.6084, 0.5206]","[0.6221, 0.3138]","[0.6082, 0.1839]","[0.5947, 0.0722]","[0.4947, 0.5125]","[0.5096, 0.2749]","[0.5202, 0.1153]","[0.5282, -0.0101]","[0.3833, 0.5512]","[0.3781, 0.4015]","[0.4105, 0.5372]","[0.4286, 0.6565]","[0.2756, 0.6203]","[0.2932, 0.5164]","[0.3351, 0.6033]","[0.3552, 0.6903]"
"[0.4095, 1.0038]","[0.591, 0.902]","[0.6838, 0.7244]","[0.6202, 0.5762]","[0.4916, 0.5262]","[0.6093, 0.5191]","[0.6228, 0.3135]","[0.6085, 0.1838]","[0.5949, 0.0726]","[0.4959, 0.5113]","[0.5106, 0.2776]","[0.5219, 0.1187]","[0.5307, -0.0055]","[0.3847, 0.5503]","[0.3786, 0.4037]","[0.4099, 0.5386]","[0.4274, 0.6582]","[0.2774, 0.6184]","[0.293, 0.5164]","[0.3333, 0.6034]","[0.3535, 0.6909]"
"[0.4082, 1.007]","[0.5929, 0.9034]","[0.6828, 0.7258]","[0.62, 0.5739]","[0.4911, 0.5238]","[0.6093, 0.5222]","[0.6227, 0.3164]","[0.6094, 0.186]","[0.5965, 0.0735]","[0.4959, 0.5143]","[0.5092, 0.2788]","[0.5196, 0.1197]","[0.5272, -0.0058]","[0.384, 0.5535]","[0.3776, 0.4021]","[0.4111, 0.5382]","[0.4291, 0.6585]","[0.2746, 0.6234]","[0.2921, 0.5162]","[0.3343, 0.6038]","[0.3543, 0.6927]"
"[0.4072, 1.007]","[0.5903, 0.9036]","[0.6832, 0.7246]","[0.6197, 0.5746]","[0.4912, 0.5227]","[0.61, 0.521]","[0.6229, 0.3163]","[0.6094, 0.1867]","[0.5964, 0.0748]","[0.4966, 0.5128]","[0.5101, 0.2801]","[0.5211, 0.1213]","[0.5293, -0.0042]","[0.3851, 0.5512]","[0.378, 0.4022]","[0.4097, 0.5399]","[0.4265, 0.6602]","[0.2771, 0.6198]","[0.2916, 0.5138]","[0.3319, 0.6025]","[0.3513, 0.6915]"
"[0.4077, 1.0077]","[0.5843, 0.9064]","[0.682, 0.7272]","[0.6224, 0.5768]","[0.4952, 0.526]","[0.6088, 0.5224]","[0.6233, 0.3164]","[0.6103, 0.1866]","[0.5979, 0.0745]","[0.4962, 0.5131]","[0.5096, 0.2778]","[0.5196, 0.1173]","[0.5276, -0.0097]","[0.3856, 0.5505]","[0.3785, 0.4019]","[0.4086, 0.5398]","[0.425, 0.6598]","[0.2784, 0.6186]","[0.2929, 0.5136]","[0.3317, 0.603]","[0.3502, 0.6914]"
"[0.4039, 1.0072]","[0.5811, 0.9098]","[0.6819, 0.729]","[0.6221, 0.5769]","[0.4938, 0.5258]","[0.6087, 0.5209]","[0.6236, 0.3161]","[0.6106, 0.1868]","[0.5979, 0.0753]","[0.4951, 0.5119]","[0.5101, 0.2788]","[0.5216, 0.1212]","[0.5303, -0.0033]","[0.3841, 0.5503]","[0.3789, 0.4016]","[0.4088, 0.5386]","[0.4241, 0.6579]","[0.2769, 0.6197]","[0.2916, 0.5147]","[0.3308, 0.6024]","[0.3485, 0.6898]"
"[0.3997, 1.0049]","[0.5786, 0.9098]","[0.6812, 0.7294]","[0.6224, 0.5779]","[0.4947, 0.5257]","[0.6081, 0.5205]","[0.6229, 0.3158]","[0.6101, 0.1866]","[0.5977, 0.0753]","[0.4943, 0.5109]","[0.5089, 0.2737]","[0.5208, 0.1144]","[0.5302, -0.0117]","[0.3828, 0.5488]","[0.3775, 0.3982]","[0.4081, 0.5374]","[0.424, 0.6571]","[0.2747, 0.6182]","[0.2911, 0.5128]","[0.3304, 0.6025]","[0.348, 0.6904]"
"[0.403, 1.0024]","[0.5835, 0.9028]","[0.6835, 0.7258]","[0.6187, 0.5768]","[0.4905, 0.5202]","[0.6114, 0.5196]","[0.6244, 0.3156]","[0.6105, 0.1867]","[0.5974, 0.0764]","[0.4966, 0.5118]","[0.5123, 0.2794]","[0.5248, 0.1242]","[0.5341, 0.0017]","[0.3836, 0.55]","[0.3802, 0.403]","[0.4114, 0.5412]","[0.4266, 0.6584]","[0.2742, 0.6182]","[0.2941, 0.5124]","[0.3313, 0.6029]","[0.3459, 0.6903]"
"[0.4007, 1.004]","[0.5811, 0.9057]","[0.6803, 0.7312]","[0.6179, 0.5774]","[0.4902, 0.5142]","[0.6108, 0.5262]","[0.6241, 0.3198]","[0.6104, 0.1895]","[0.598, 0.0767]","[0.4959, 0.5171]","[0.5132, 0.2831]","[0.5255, 0.127]","[0.5353, 0.0036]","[0.3826, 0.5542]","[0.3801, 0.4026]","[0.4093, 0.5399]","[0.4236, 0.6584]","[0.272, 0.621]","[0.2936, 0.512]","[0.3315, 0.6022]","[0.347, 0.6912]"
"[0.4097, 0.9952]","[0.595, 0.8882]","[0.6813, 0.7191]","[0.6098, 0.5725]","[0.4897, 0.5072]","[0.6114, 0.5244]","[0.6224, 0.3192]","[0.6087, 0.1888]","[0.5959, 0.076]","[0.4969, 0.5156]","[0.5123, 0.2753]","[0.5248, 0.1182]","[0.5354, -0.0048]","[0.3854, 0.5534]","[0.3784, 0.4026]","[0.4058, 0.5426]","[0.42, 0.6622]","[0.2751, 0.623]","[0.2888, 0.5126]","[0.3253, 0.6014]","[0.3413, 0.6881]"
"[0.4087, 0.9954]","[0.5943, 0.891]","[0.6811, 0.7241]","[0.6125, 0.576]","[0.4918, 0.5095]","[0.6119, 0.5243]","[0.6219, 0.3181]","[0.6062, 0.1875]","[0.5918, 0.0735]","[0.497, 0.5158]","[0.5118, 0.2745]","[0.5211, 0.1144]","[0.5295, -0.0119]","[0.3852, 0.5555]","[0.3776, 0.4036]","[0.4052, 0.543]","[0.4214, 0.6627]","[0.2743, 0.6275]","[0.2905, 0.5145]","[0.3267, 0.6048]","[0.344, 0.694]"
"[0.4079, 0.9979]","[0.5947, 0.8936]","[0.6811, 0.7249]","[0.6136, 0.5749]","[0.491, 0.5097]","[0.6109, 0.5257]","[0.6222, 0.3183]","[0.6079, 0.1874]","[0.5951, 0.0729]","[0.497, 0.5169]","[0.5107, 0.2735]","[0.5208, 0.1113]","[0.5298, -0.0171]","[0.3851, 0.5559]","[0.3781, 0.4015]","[0.4077, 0.5422]","[0.4242, 0.6629]","[0.2735, 0.6264]","[0.2918, 0.5126]","[0.3287, 0.6043]","[0.3453, 0.695]"
"[0.4088, 0.9983]","[0.5949, 0.8921]","[0.6804, 0.7239]","[0.6115, 0.574]","[0.4879, 0.5104]","[0.6103, 0.5287]","[0.6226, 0.3191]","[0.6078, 0.1877]","[0.5947, 0.0728]","[0.4961, 0.5186]","[0.5106, 0.2707]","[0.5194, 0.104]","[0.5279, -0.0276]","[0.3841, 0.5563]","[0.3763, 0.4017]","[0.4042, 0.5401]","[0.4204, 0.6609]","[0.2738, 0.6254]","[0.2903, 0.5134]","[0.3262, 0.6023]","[0.3422, 0.6914]"
"[0.4068, 1.0013]","[0.5946, 0.8947]","[0.6793, 0.7235]","[0.6106, 0.5711]","[0.4859, 0.5074]","[0.6105, 0.5292]","[0.623, 0.3197]","[0.6077, 0.1878]","[0.594, 0.0724]","[0.4961, 0.5182]","[0.5086, 0.2687]","[0.5169, 0.0996]","[0.5256, -0.0336]","[0.384, 0.5555]","[0.3755, 0.4035]","[0.4042, 0.5411]","[0.4214, 0.6616]","[0.2742, 0.6229]","[0.2901, 0.5134]","[0.3266, 0.6023]","[0.344, 0.6906]"
"[0.4066, 1.0018]","[0.5973, 0.8902]","[0.6793, 0.7229]","[0.6133, 0.5733]","[0.4881, 0.5109]","[0.6112, 0.5281]","[0.6251, 0.3199]","[0.6093, 0.1878]","[0.5949, 0.0715]","[0.4974, 0.5189]","[0.5115, 0.2754]","[0.5218, 0.1062]","[0.5318, -0.0278]","[0.3852, 0.5553]","[0.3788, 0.4057]","[0.4075, 0.5403]","[0.4246, 0.6587]","[0.2751, 0.619]","[0.2921, 0.5144]","[0.3293, 0.6007]","[0.348, 0.6871]"
"[0.4044, 1.0021]","[0.5931, 0.8917]","[0.6778, 0.7223]","[0.6089, 0.571]","[0.4848, 0.5077]","[0.6089, 0.5273]","[0.6224, 0.3188]","[0.6086, 0.1872]","[0.5957, 0.0724]","[0.4951, 0.5182]","[0.511, 0.2797]","[0.5231, 0.1165]","[0.533, -0.0122]","[0.3824, 0.5554]","[0.3792, 0.4031]","[0.4079, 0.5391]","[0.4227, 0.6574]","[0.272, 0.6213]","[0.2909, 0.514]","[0.3276, 0.6004]","[0.343, 0.6859]"
"[0.4032, 1.0006]","[0.5899, 0.8946]","[0.6783, 0.7226]","[0.6145, 0.5729]","[0.4931, 0.5116]","[0.6057, 0.5243]","[0.6199, 0.3172]","[0.6075, 0.1859]","[0.5962, 0.0716]","[0.4933, 0.5152]","[0.5068, 0.2726]","[0.5177, 0.1056]","[0.5274, -0.0269]","[0.3823, 0.5527]","[0.3751, 0.401]","[0.4047, 0.5363]","[0.4208, 0.655]","[0.2732, 0.6206]","[0.2878, 0.5112]","[0.3253, 0.5988]","[0.3417, 0.686]"
"[0.4047, 1.0019]","[0.5925, 0.8927]","[0.6839, 0.7273]","[0.6205, 0.5771]","[0.4969, 0.5158]","[0.6108, 0.5262]","[0.6244, 0.3197]","[0.6104, 0.1885]","[0.598, 0.0748]","[0.4987, 0.5178]","[0.514, 0.2845]","[0.5238, 0.1238]","[0.5334, -0.0017]","[0.3879, 0.5552]","[0.3831, 0.4041]","[0.4074, 0.5347]","[0.4216, 0.6525]","[0.2782, 0.6219]","[0.2927, 0.5142]","[0.3302, 0.6006]","[0.3491, 0.69]"
"[0.4055, 0.9983]","[0.5894, 0.8982]","[0.6858, 0.728]","[0.6204, 0.5773]","[0.4956, 0.5145]","[0.6119, 0.5241]","[0.6255, 0.3194]","[0.6142, 0.187]","[0.6043, 0.0719]","[0.4985, 0.5128]","[0.5111, 0.2646]","[0.5207, 0.0938]","[0.5304, -0.0426]","[0.387, 0.5501]","[0.3815, 0.3964]","[0.4075, 0.5327]","[0.421, 0.6535]","[0.2762, 0.6198]","[0.2916, 0.5082]","[0.3302, 0.5974]","[0.3465, 0.6874]"
"[0.4057, 1.0084]","[0.5889, 0.9029]","[0.6805, 0.7294]","[0.6222, 0.5777]","[0.4973, 0.5184]","[0.6115, 0.5295]","[0.6277, 0.3185]","[0.6133, 0.1886]","[0.5989, 0.0748]","[0.4981, 0.5193]","[0.5136, 0.2768]","[0.5216, 0.1155]","[0.5271, -0.0118]","[0.386, 0.5565]","[0.3796, 0.4015]","[0.4097, 0.5359]","[0.4258, 0.6554]","[0.2763, 0.6247]","[0.2929, 0.514]","[0.3325, 0.6002]","[0.3514, 0.6889]"
"[0.4052, 1.0073]","[0.5883, 0.9045]","[0.6816, 0.728]","[0.6223, 0.5768]","[0.4977, 0.5205]","[0.6081, 0.524]","[0.625, 0.3155]","[0.6132, 0.184]","[0.6008, 0.0703]","[0.4959, 0.5138]","[0.5094, 0.2684]","[0.5199, 0.1003]","[0.5281, -0.0323]","[0.3851, 0.5507]","[0.3798, 0.4013]","[0.4116, 0.5349]","[0.4277, 0.6536]","[0.2761, 0.6184]","[0.2902, 0.5112]","[0.3325, 0.5969]","[0.3519, 0.6844]"
"[0.4063, 1.0124]","[0.5964, 0.8959]","[0.6833, 0.7227]","[0.6169, 0.5695]","[0.4911, 0.5071]","[0.6115, 0.5268]","[0.6261, 0.3183]","[0.6137, 0.1875]","[0.6017, 0.074]","[0.4977, 0.5185]","[0.5116, 0.283]","[0.5232, 0.1233]","[0.533, -0.0006]","[0.3865, 0.5566]","[0.3813, 0.4067]","[0.4125, 0.5361]","[0.4296, 0.6515]","[0.276, 0.6229]","[0.2898, 0.5125]","[0.3311, 0.5957]","[0.3524, 0.682]"
"[0.4003, 1.0129]","[0.5876, 0.9082]","[0.6851, 0.7285]","[0.6203, 0.5736]","[0.494, 0.5158]","[0.6103, 0.5271]","[0.6241, 0.3194]","[0.6129, 0.1881]","[0.6016, 0.0748]","[0.497, 0.5189]","[0.5119, 0.2854]","[0.5263, 0.1275]","[0.5372, 0.0032]","[0.3862, 0.5565]","[0.3806, 0.4028]","[0.41, 0.5332]","[0.4235, 0.6499]","[0.2758, 0.6236]","[0.2888, 0.5106]","[0.3289, 0.5938]","[0.346, 0.6805]"
"[0.4061, 1.0149]","[0.5916, 0.9132]","[0.6893, 0.7306]","[0.6245, 0.5741]","[0.4978, 0.5142]","[0.612, 0.5261]","[0.628, 0.3183]","[0.6184, 0.1853]","[0.6089, 0.0714]","[0.4992, 0.5163]","[0.5117, 0.2724]","[0.5245, 0.1061]","[0.5347, -0.0249]","[0.3891, 0.5534]","[0.3871, 0.4012]","[0.4158, 0.5327]","[0.4274, 0.6504]","[0.279, 0.6209]","[0.293, 0.5079]","[0.335, 0.5929]","[0.3518, 0.6815]"
"[0.411, 1.0153]","[0.5884, 0.9137]","[0.6861, 0.7324]","[0.6236, 0.5777]","[0.4991, 0.5129]","[0.6156, 0.5273]","[0.6302, 0.3187]","[0.6181, 0.1878]","[0.6063, 0.0758]","[0.5009, 0.5174]","[0.5149, 0.2721]","[0.5279, 0.1091]","[0.5388, -0.0174]","[0.3898, 0.5549]","[0.3871, 0.4042]","[0.4162, 0.5357]","[0.4298, 0.6522]","[0.2812, 0.623]","[0.2941, 0.5118]","[0.3348, 0.5962]","[0.3524, 0.6829]"
"[0.4133, 1.0164]","[0.5932, 0.9082]","[0.6879, 0.729]","[0.6203, 0.5764]","[0.4946, 0.5141]","[0.6147, 0.5276]","[0.6289, 0.3188]","[0.6168, 0.1875]","[0.6051, 0.0758]","[0.5001, 0.519]","[0.5139, 0.2798]","[0.5282, 0.1199]","[0.5405, -0.0032]","[0.3894, 0.5566]","[0.3861, 0.4091]","[0.4158, 0.5372]","[0.4301, 0.6527]","[0.2812, 0.6229]","[0.2944, 0.5142]","[0.3345, 0.5961]","[0.3523, 0.6813]"
"[0.408, 1.0161]","[0.5865, 0.9144]","[0.6864, 0.7343]","[0.6217, 0.5807]","[0.4958, 0.5181]","[0.6115, 0.5272]","[0.6259, 0.3178]","[0.6151, 0.1869]","[0.6047, 0.0754]","[0.4971, 0.5192]","[0.5108, 0.2794]","[0.5252, 0.1203]","[0.537, -0.0026]","[0.3864, 0.5578]","[0.3828, 0.4057]","[0.4138, 0.5331]","[0.4287, 0.6494]","[0.2782, 0.6259]","[0.291, 0.5149]","[0.3318, 0.5954]","[0.3494, 0.6811]"
"[0.4085, 1.0166]","[0.5822, 0.9146]","[0.6828, 0.7333]","[0.6163, 0.5806]","[0.4891, 0.5178]","[0.6086, 0.5274]","[0.6226, 0.3185]","[0.6113, 0.1884]","[0.601, 0.0767]","[0.494, 0.5183]","[0.5075, 0.2746]","[0.5207, 0.114]","[0.5317, -0.0124]","[0.3832, 0.5564]","[0.3785, 0.4029]","[0.4105, 0.5335]","[0.4261, 0.6516]","[0.2759, 0.625]","[0.2885, 0.5161]","[0.3297, 0.5973]","[0.3475, 0.6827]"
"[0.4109, 1.0196]","[0.5837, 0.9125]","[0.6816, 0.7314]","[0.6143, 0.5779]","[0.4881, 0.5149]","[0.6091, 0.528]","[0.6221, 0.3199]","[0.6093, 0.1895]","[0.5975, 0.0775]","[0.4951, 0.5202]","[0.5124, 0.2851]","[0.5271, 0.1298]","[0.5388, 0.0082]","[0.3847, 0.5579]","[0.3794, 0.408]","[0.4076, 0.5356]","[0.4217, 0.6518]","[0.2774, 0.6245]","[0.2884, 0.5162]","[0.3269, 0.5979]","[0.3445, 0.6841]"
"[0.4131, 1.0176]","[0.5883, 0.9099]","[0.6849, 0.7317]","[0.6192, 0.5794]","[0.4949, 0.5167]","[0.6108, 0.5275]","[0.6223, 0.3201]","[0.611, 0.1894]","[0.6003, 0.0762]","[0.4989, 0.5194]","[0.5145, 0.287]","[0.5311, 0.1313]","[0.5439, 0.0096]","[0.3893, 0.5572]","[0.385, 0.4066]","[0.4116, 0.5332]","[0.4226, 0.6487]","[0.2811, 0.6245]","[0.2925, 0.5157]","[0.332, 0.5978]","[0.3483, 0.6847]"
"[0.4104, 1.0123]","[0.5834, 0.9113]","[0.6807, 0.7331]","[0.6184, 0.5802]","[0.4946, 0.5181]","[0.6074, 0.5256]","[0.6225, 0.3179]","[0.6121, 0.1863]","[0.6015, 0.0724]","[0.4943, 0.5166]","[0.51, 0.277]","[0.523, 0.1152]","[0.5325, -0.0123]","[0.3844, 0.5546]","[0.3794, 0.4022]","[0.4077, 0.5315]","[0.4203, 0.6497]","[0.2773, 0.6236]","[0.289, 0.5136]","[0.3293, 0.595]","[0.3465, 0.682]"
"[0.4108, 1.0108]","[0.5873, 0.9033]","[0.6836, 0.7283]","[0.6161, 0.5784]","[0.4949, 0.5162]","[0.6073, 0.5259]","[0.6199, 0.3189]","[0.6074, 0.1882]","[0.5957, 0.0759]","[0.495, 0.5175]","[0.5121, 0.2793]","[0.5271, 0.1191]","[0.5404, -0.0052]","[0.3861, 0.5548]","[0.3798, 0.4051]","[0.4057, 0.5307]","[0.4199, 0.6476]","[0.2792, 0.6222]","[0.2882, 0.5131]","[0.3277, 0.5929]","[0.3481, 0.6796]"
"[0.4076, 1.0134]","[0.5849, 0.9101]","[0.6835, 0.732]","[0.6167, 0.5808]","[0.4937, 0.52]","[0.6068, 0.5263]","[0.6204, 0.3192]","[0.6084, 0.1886]","[0.5968, 0.0761]","[0.4942, 0.5173]","[0.5109, 0.2806]","[0.5241, 0.1211]","[0.5355, -0.0029]","[0.3857, 0.5548]","[0.3779, 0.4036]","[0.4047, 0.53]","[0.4201, 0.6474]","[0.2799, 0.6224]","[0.2885, 0.5142]","[0.3284, 0.5949]","[0.3495, 0.6816]"
"[0.3998, 1.0108]","[0.5731, 0.92]","[0.6763, 0.7384]","[0.6184, 0.5848]","[0.4945, 0.5266]","[0.6036, 0.5231]","[0.6209, 0.3166]","[0.6109, 0.1871]","[0.6004, 0.0759]","[0.4897, 0.5119]","[0.5045, 0.2641]","[0.5168, 0.097]","[0.5264, -0.0349]","[0.3816, 0.5491]","[0.3752, 0.4034]","[0.4042, 0.5353]","[0.4188, 0.6536]","[0.2776, 0.618]","[0.2869, 0.5143]","[0.3271, 0.5974]","[0.3464, 0.6829]"
"[0.4032, 1.0112]","[0.5804, 0.91]","[0.6811, 0.732]","[0.6169, 0.5787]","[0.4906, 0.5254]","[0.6052, 0.5254]","[0.6211, 0.3165]","[0.6087, 0.1875]","[0.5962, 0.0755]","[0.4922, 0.514]","[0.5055, 0.261]","[0.5179, 0.0917]","[0.529, -0.0416]","[0.3834, 0.5506]","[0.3742, 0.4047]","[0.4031, 0.5359]","[0.4189, 0.6538]","[0.2775, 0.6176]","[0.2872, 0.5136]","[0.3259, 0.5969]","[0.3443, 0.6819]"
"[0.4052, 1.0075]","[0.586, 0.9054]","[0.6805, 0.7302]","[0.614, 0.5784]","[0.4887, 0.5254]","[0.6085, 0.5266]","[0.6241, 0.319]","[0.6112, 0.1893]","[0.5975, 0.0758]","[0.4945, 0.5141]","[0.5081, 0.2626]","[0.5192, 0.0965]","[0.5288, -0.034]","[0.3854, 0.5507]","[0.3744, 0.4035]","[0.4035, 0.5344]","[0.4205, 0.6516]","[0.2789, 0.6181]","[0.2892, 0.5135]","[0.3272, 0.5974]","[0.3462, 0.6825]"
"[0.4035, 1.0095]","[0.5848, 0.9086]","[0.6807, 0.7312]","[0.6156, 0.5797]","[0.489, 0.5286]","[0.6074, 0.5259]","[0.6224, 0.3167]","[0.61, 0.1868]","[0.5967, 0.0718]","[0.4939, 0.5127]","[0.5088, 0.2555]","[0.5204, 0.0803]","[0.5295, -0.0604]","[0.3839, 0.5499]","[0.3743, 0.4009]","[0.4048, 0.5355]","[0.4215, 0.6549]","[0.2768, 0.6192]","[0.2901, 0.5121]","[0.3298, 0.5972]","[0.3479, 0.6834]"
