"[0.8924, 0.5903]","[0.8715, 0.4141]","[0.7361, 0.347]","[0.5837, 0.4128]","[0.4753, 0.4948]","[0.5591, 0.3339]","[0.3284, 0.307]","[0.1856, 0.3124]","[0.0668, 0.3138]","[0.5201, 0.465]","[0.2652, 0.4473]","[0.1047, 0.4382]","[-0.0175, 0.4281]","[0.533, 0.5963]","[0.3604, 0.6031]","[0.5023, 0.5985]","[0.6141, 0.5932]","[0.5863, 0.725]","[0.4562, 0.726]","[0.5564, 0.7008]","[0.6432, 0.6868]"
"[1.0399, 0.6239]","[0.9519, 0.4527]","[0.772, 0.3551]","[0.5891, 0.4136]","[0.4617, 0.5126]","[0.5477, 0.3579]","[0.3182, 0.3286]","[0.1761, 0.3335]","[0.0479, 0.3368]","[0.5175, 0.4816]","[0.2624, 0.4513]","[0.0964, 0.4355]","[-0.0429, 0.4208]","[0.5387, 0.6072]","[0.3388, 0.6103]","[0.4667, 0.5998]","[0.5874, 0.5984]","[0.5935, 0.7302]","[0.4468, 0.7299]","[0.5273, 0.7004]","[0.6172, 0.6872]"
"[1.0388, 0.6262]","[0.9502, 0.4542]","[0.7744, 0.3542]","[0.5924, 0.4108]","[0.4642, 0.5079]","[0.5478, 0.3588]","[0.3181, 0.3301]","[0.1754, 0.3346]","[0.0476, 0.338]","[0.5178, 0.4821]","[0.2607, 0.4499]","[0.092, 0.4351]","[-0.0491, 0.4211]","[0.5395, 0.6078]","[0.3403, 0.6116]","[0.4684, 0.6037]","[0.5891, 0.6029]","[0.5951, 0.7323]","[0.4463, 0.7317]","[0.5257, 0.7028]","[0.614, 0.69]"
"[1.0384, 0.6263]","[0.9477, 0.4531]","[0.7693, 0.3548]","[0.5869, 0.4137]","[0.4603, 0.5178]","[0.5467, 0.3555]","[0.3165, 0.3283]","[0.174, 0.335]","[0.0462, 0.3395]","[0.5186, 0.479]","[0.2623, 0.4484]","[0.0944, 0.4338]","[-0.0464, 0.4191]","[0.5405, 0.6053]","[0.3408, 0.6118]","[0.4711, 0.6069]","[0.5931, 0.6079]","[0.5942, 0.7303]","[0.4457, 0.7316]","[0.5277, 0.7061]","[0.6175, 0.695]"
"[1.0352, 0.6277]","[0.9478, 0.4526]","[0.7724, 0.3566]","[0.5918, 0.4089]","[0.4587, 0.5042]","[0.5464, 0.3554]","[0.3163, 0.3273]","[0.1731, 0.3331]","[0.0447, 0.3378]","[0.5164, 0.478]","[0.2497, 0.4462]","[0.0698, 0.4297]","[-0.0798, 0.4142]","[0.5385, 0.6049]","[0.3377, 0.61]","[0.4699, 0.6024]","[0.5931, 0.6014]","[0.5936, 0.7304]","[0.4425, 0.7312]","[0.5245, 0.7016]","[0.6143, 0.687]"
"[1.0383, 0.6299]","[0.9538, 0.4561]","[0.7797, 0.3614]","[0.6009, 0.4132]","[0.4699, 0.5089]","[0.5486, 0.3569]","[0.3207, 0.3269]","[0.1785, 0.3307]","[0.0511, 0.3344]","[0.5152, 0.4791]","[0.2462, 0.4469]","[0.0657, 0.4292]","[-0.0825, 0.4126]","[0.5357, 0.6047]","[0.3429, 0.6076]","[0.475, 0.5993]","[0.5963, 0.5976]","[0.5904, 0.7295]","[0.4427, 0.7302]","[0.5239, 0.7003]","[0.6134, 0.6848]"
"[1.0385, 0.6204]","[0.9452, 0.4478]","[0.7695, 0.3605]","[0.5938, 0.4167]","[0.466, 0.5112]","[0.5495, 0.3599]","[0.324, 0.3273]","[0.1836, 0.3301]","[0.0564, 0.3326]","[0.5166, 0.4813]","[0.2479, 0.4512]","[0.0708, 0.436]","[-0.075, 0.423]","[0.5377, 0.606]","[0.3455, 0.6108]","[0.4735, 0.5949]","[0.5942, 0.5897]","[0.5935, 0.73]","[0.4442, 0.7301]","[0.5226, 0.6964]","[0.6129, 0.6799]"
"[1.0441, 0.6229]","[0.9487, 0.4491]","[0.7716, 0.3526]","[0.5916, 0.4133]","[0.4661, 0.515]","[0.55, 0.3553]","[0.3225, 0.3246]","[0.181, 0.3282]","[0.0537, 0.33]","[0.52, 0.4782]","[0.2729, 0.4491]","[0.1155, 0.4373]","[-0.0138, 0.4266]","[0.5406, 0.6033]","[0.3455, 0.6055]","[0.4712, 0.5969]","[0.5898, 0.5964]","[0.5926, 0.7278]","[0.4477, 0.7286]","[0.529, 0.6994]","[0.6199, 0.6846]"
"[1.0425, 0.6175]","[0.9475, 0.4496]","[0.7671, 0.3565]","[0.5869, 0.4193]","[0.4649, 0.528]","[0.5511, 0.354]","[0.322, 0.3275]","[0.1773, 0.332]","[0.0489, 0.3348]","[0.5221, 0.4776]","[0.2637, 0.4488]","[0.0938, 0.434]","[-0.0475, 0.4184]","[0.5425, 0.6034]","[0.3429, 0.6073]","[0.4748, 0.6028]","[0.5967, 0.6032]","[0.5954, 0.7282]","[0.4492, 0.7312]","[0.5303, 0.7055]","[0.6173, 0.6926]"
"[1.0429, 0.6149]","[0.9418, 0.4476]","[0.7618, 0.3587]","[0.5818, 0.4232]","[0.4549, 0.5282]","[0.5491, 0.3507]","[0.3185, 0.3246]","[0.1746, 0.3299]","[0.0474, 0.3331]","[0.523, 0.4735]","[0.2741, 0.4453]","[0.1153, 0.432]","[-0.0147, 0.419]","[0.5448, 0.5994]","[0.3458, 0.6073]","[0.4735, 0.604]","[0.5934, 0.6053]","[0.5953, 0.7239]","[0.4486, 0.7319]","[0.528, 0.7068]","[0.6154, 0.6919]"
"[1.0399, 0.6171]","[0.9464, 0.4518]","[0.7671, 0.3618]","[0.5876, 0.4187]","[0.4622, 0.5184]","[0.5514, 0.3513]","[0.3214, 0.3246]","[0.177, 0.3286]","[0.0498, 0.3319]","[0.5221, 0.4732]","[0.2649, 0.4413]","[0.0998, 0.4256]","[-0.0367, 0.4106]","[0.5428, 0.5993]","[0.3425, 0.6071]","[0.4727, 0.6069]","[0.594, 0.6099]","[0.5949, 0.7237]","[0.4501, 0.728]","[0.5306, 0.7055]","[0.6173, 0.6945]"
"[1.0334, 0.6105]","[0.9283, 0.4376]","[0.7536, 0.354]","[0.5766, 0.4147]","[0.4577, 0.518]","[0.5524, 0.3481]","[0.3216, 0.3201]","[0.1804, 0.3237]","[0.0549, 0.3252]","[0.5268, 0.4701]","[0.282, 0.4445]","[0.1322, 0.43]","[0.0096, 0.4164]","[0.5465, 0.5965]","[0.3465, 0.6027]","[0.4713, 0.5953]","[0.5906, 0.5963]","[0.5954, 0.7212]","[0.4481, 0.7257]","[0.531, 0.6984]","[0.6249, 0.6846]"
"[1.0268, 0.6108]","[0.9391, 0.4432]","[0.7643, 0.357]","[0.5846, 0.4139]","[0.4663, 0.5161]","[0.553, 0.3448]","[0.3229, 0.3208]","[0.1794, 0.3226]","[0.0538, 0.3237]","[0.5241, 0.468]","[0.2634, 0.4386]","[0.0976, 0.4228]","[-0.0376, 0.4076]","[0.544, 0.5952]","[0.3435, 0.5999]","[0.4777, 0.6022]","[0.6005, 0.608]","[0.5972, 0.7206]","[0.4521, 0.7226]","[0.5405, 0.7008]","[0.6335, 0.6922]"
"[1.0336, 0.6166]","[0.945, 0.4458]","[0.774, 0.3521]","[0.5975, 0.4002]","[0.4733, 0.4973]","[0.5567, 0.3507]","[0.3227, 0.3213]","[0.1791, 0.3241]","[0.0535, 0.3257]","[0.5268, 0.4732]","[0.2753, 0.4456]","[0.1142, 0.4294]","[-0.014, 0.4148]","[0.5455, 0.599]","[0.3502, 0.597]","[0.4746, 0.5921]","[0.5927, 0.5967]","[0.5962, 0.7234]","[0.4485, 0.7237]","[0.5273, 0.6963]","[0.6189, 0.6852]"
"[1.0296, 0.6155]","[0.9458, 0.4471]","[0.7722, 0.3534]","[0.5937, 0.4087]","[0.4684, 0.5099]","[0.5539, 0.3469]","[0.3245, 0.3221]","[0.1806, 0.325]","[0.055, 0.3275]","[0.5234, 0.47]","[0.2579, 0.4403]","[0.0873, 0.4231]","[-0.0517, 0.4073]","[0.543, 0.5966]","[0.3437, 0.6007]","[0.4765, 0.5981]","[0.5978, 0.6018]","[0.5959, 0.722]","[0.4463, 0.7235]","[0.5311, 0.6982]","[0.6227, 0.6883]"
"[1.0313, 0.6222]","[0.9464, 0.45]","[0.7747, 0.3519]","[0.5977, 0.4057]","[0.472, 0.5031]","[0.5556, 0.3518]","[0.3263, 0.3209]","[0.184, 0.3232]","[0.0583, 0.3249]","[0.522, 0.475]","[0.2619, 0.4436]","[0.0939, 0.4267]","[-0.0398, 0.413]","[0.54, 0.6005]","[0.3492, 0.599]","[0.4812, 0.5937]","[0.6015, 0.5976]","[0.5919, 0.7237]","[0.446, 0.7232]","[0.529, 0.6957]","[0.6203, 0.6844]"
"[1.0339, 0.6249]","[0.949, 0.4555]","[0.7803, 0.3557]","[0.6025, 0.4085]","[0.4743, 0.5045]","[0.5583, 0.351]","[0.3264, 0.3201]","[0.1823, 0.3231]","[0.0566, 0.3257]","[0.5265, 0.474]","[0.2645, 0.4429]","[0.0946, 0.4269]","[-0.0403, 0.4133]","[0.5453, 0.5989]","[0.3545, 0.5977]","[0.4814, 0.5919]","[0.5993, 0.5946]","[0.5972, 0.723]","[0.4497, 0.7234]","[0.5288, 0.6963]","[0.6194, 0.6842]"
"[1.0344, 0.606]","[0.9476, 0.4454]","[0.7787, 0.3514]","[0.6034, 0.4053]","[0.4748, 0.5004]","[0.5578, 0.3473]","[0.3276, 0.3174]","[0.1849, 0.3208]","[0.0594, 0.3243]","[0.5263, 0.4708]","[0.2566, 0.4408]","[0.0858, 0.4259]","[-0.0524, 0.4131]","[0.5465, 0.5965]","[0.3497, 0.5926]","[0.4785, 0.5822]","[0.5969, 0.5822]","[0.6017, 0.7217]","[0.4517, 0.7195]","[0.533, 0.6902]","[0.6235, 0.6787]"
"[1.0403, 0.6159]","[0.9455, 0.4428]","[0.7708, 0.3487]","[0.5923, 0.4085]","[0.4691, 0.5111]","[0.5627, 0.3454]","[0.3321, 0.314]","[0.1894, 0.3148]","[0.062, 0.3147]","[0.5309, 0.4673]","[0.2744, 0.433]","[0.1145, 0.4157]","[-0.0146, 0.4016]","[0.5495, 0.5928]","[0.3516, 0.5912]","[0.4796, 0.5833]","[0.5995, 0.586]","[0.6009, 0.7187]","[0.452, 0.7168]","[0.5348, 0.6873]","[0.6287, 0.6762]"
"[1.0362, 0.6183]","[0.9451, 0.4465]","[0.7722, 0.3495]","[0.5938, 0.4051]","[0.4685, 0.5051]","[0.5592, 0.3447]","[0.3268, 0.3161]","[0.1821, 0.3194]","[0.0565, 0.3227]","[0.5283, 0.4675]","[0.259, 0.4373]","[0.0856, 0.4192]","[-0.0516, 0.4043]","[0.5483, 0.5929]","[0.3528, 0.5905]","[0.4832, 0.5821]","[0.6026, 0.5847]","[0.6011, 0.7199]","[0.4533, 0.7165]","[0.5349, 0.6878]","[0.6246, 0.6774]"
"[1.0401, 0.6147]","[0.9505, 0.441]","[0.7793, 0.3476]","[0.6041, 0.4001]","[0.4755, 0.4927]","[0.558, 0.3478]","[0.3268, 0.3157]","[0.1833, 0.3172]","[0.056, 0.3186]","[0.5248, 0.471]","[0.2527, 0.4413]","[0.0731, 0.4256]","[-0.0711, 0.4131]","[0.5455, 0.5967]","[0.3523, 0.5949]","[0.4825, 0.5831]","[0.6012, 0.5829]","[0.6013, 0.7216]","[0.4526, 0.7173]","[0.5347, 0.6878]","[0.6249, 0.6766]"
"[1.0432, 0.6164]","[0.9505, 0.4399]","[0.7778, 0.3474]","[0.6024, 0.4009]","[0.4767, 0.4978]","[0.5607, 0.3467]","[0.3328, 0.3152]","[0.1904, 0.3159]","[0.063, 0.3148]","[0.5285, 0.4683]","[0.2636, 0.4379]","[0.0929, 0.4195]","[-0.044, 0.4033]","[0.5488, 0.5937]","[0.3569, 0.5912]","[0.4862, 0.5795]","[0.6054, 0.5789]","[0.6025, 0.7186]","[0.4523, 0.7144]","[0.5348, 0.6841]","[0.6272, 0.6724]"
"[1.0452, 0.6146]","[0.9466, 0.4386]","[0.7731, 0.3448]","[0.5956, 0.401]","[0.4688, 0.4982]","[0.5614, 0.3445]","[0.3311, 0.3129]","[0.1871, 0.316]","[0.0601, 0.3185]","[0.532, 0.466]","[0.272, 0.4365]","[0.103, 0.4204]","[-0.0316, 0.4075]","[0.5527, 0.5908]","[0.3587, 0.5885]","[0.4828, 0.5755]","[0.6007, 0.5748]","[0.6041, 0.7175]","[0.4546, 0.7163]","[0.5317, 0.6845]","[0.6222, 0.6702]"
"[1.0412, 0.6058]","[0.9455, 0.434]","[0.7683, 0.3431]","[0.593, 0.399]","[0.467, 0.4987]","[0.5552, 0.3452]","[0.3247, 0.3157]","[0.1798, 0.3197]","[0.0519, 0.3231]","[0.5277, 0.466]","[0.2654, 0.4366]","[0.0907, 0.4186]","[-0.0505, 0.4035]","[0.5487, 0.5919]","[0.3544, 0.592]","[0.4835, 0.5828]","[0.6036, 0.5838]","[0.5987, 0.7159]","[0.4508, 0.7159]","[0.5308, 0.6884]","[0.6187, 0.6769]"
"[1.04, 0.6154]","[0.9499, 0.4441]","[0.7727, 0.3467]","[0.5922, 0.4012]","[0.4653, 0.5023]","[0.5596, 0.3445]","[0.3261, 0.3144]","[0.1831, 0.3177]","[0.0566, 0.3195]","[0.5306, 0.4661]","[0.2738, 0.4349]","[0.1106, 0.4176]","[-0.0206, 0.4025]","[0.5502, 0.5918]","[0.3574, 0.5916]","[0.4875, 0.5842]","[0.6066, 0.5862]","[0.5982, 0.7153]","[0.4535, 0.715]","[0.5339, 0.6882]","[0.6215, 0.6773]"
"[1.0378, 0.6115]","[0.9563, 0.4431]","[0.7805, 0.3464]","[0.6008, 0.3972]","[0.4703, 0.4962]","[0.5563, 0.3459]","[0.3257, 0.3165]","[0.1819, 0.3208]","[0.0544, 0.3244]","[0.5258, 0.4665]","[0.2545, 0.4364]","[0.0718, 0.4194]","[-0.0791, 0.4041]","[0.5459, 0.5918]","[0.3541, 0.5912]","[0.4865, 0.583]","[0.6074, 0.5845]","[0.597, 0.7159]","[0.4534, 0.7159]","[0.5345, 0.6876]","[0.6227, 0.6767]"
"[1.0439, 0.6168]","[0.9589, 0.4442]","[0.7854, 0.3516]","[0.6085, 0.3919]","[0.4738, 0.4821]","[0.5606, 0.3478]","[0.3306, 0.3143]","[0.1871, 0.3164]","[0.0576, 0.3164]","[0.5279, 0.4678]","[0.2632, 0.4395]","[0.0857, 0.4228]","[-0.0588, 0.4077]","[0.5473, 0.5931]","[0.3598, 0.5929]","[0.4889, 0.5815]","[0.6086, 0.5797]","[0.5962, 0.7155]","[0.4535, 0.7151]","[0.5331, 0.6863]","[0.6217, 0.6724]"
"[1.0394, 0.6138]","[0.9559, 0.4411]","[0.7808, 0.3483]","[0.6011, 0.3961]","[0.4667, 0.4931]","[0.5569, 0.3458]","[0.3273, 0.3155]","[0.1838, 0.3188]","[0.0544, 0.3204]","[0.5248, 0.4662]","[0.2535, 0.4365]","[0.0701, 0.4204]","[-0.0794, 0.4062]","[0.5444, 0.5915]","[0.3555, 0.5936]","[0.4898, 0.5844]","[0.6105, 0.5836]","[0.5937, 0.7152]","[0.4509, 0.7157]","[0.5363, 0.6864]","[0.6261, 0.6729]"
"[1.0428, 0.6139]","[0.9568, 0.442]","[0.783, 0.3498]","[0.6066, 0.3967]","[0.4747, 0.4888]","[0.5604, 0.3471]","[0.3297, 0.3145]","[0.1861, 0.3167]","[0.0573, 0.3172]","[0.5266, 0.4686]","[0.2555, 0.4394]","[0.075, 0.4239]","[-0.0712, 0.4102]","[0.5459, 0.593]","[0.3607, 0.5972]","[0.4926, 0.5858]","[0.6115, 0.5829]","[0.5969, 0.7149]","[0.4531, 0.7158]","[0.5355, 0.6864]","[0.6244, 0.6721]"
"[1.0463, 0.6164]","[0.9559, 0.4434]","[0.784, 0.3505]","[0.6041, 0.3989]","[0.4704, 0.4917]","[0.5618, 0.3444]","[0.3305, 0.3136]","[0.1879, 0.3167]","[0.06, 0.3172]","[0.5298, 0.4651]","[0.2771, 0.4341]","[0.1141, 0.4168]","[-0.0167, 0.4009]","[0.5481, 0.5898]","[0.3573, 0.5911]","[0.4862, 0.5856]","[0.6048, 0.5872]","[0.5964, 0.712]","[0.4535, 0.7143]","[0.5355, 0.688]","[0.6254, 0.6747]"
"[1.0434, 0.6159]","[0.9606, 0.4468]","[0.7854, 0.3509]","[0.6046, 0.3998]","[0.4696, 0.4906]","[0.5583, 0.3421]","[0.3282, 0.3161]","[0.1841, 0.3217]","[0.0562, 0.3258]","[0.5244, 0.4645]","[0.2435, 0.4349]","[0.0526, 0.4192]","[-0.1043, 0.4035]","[0.544, 0.5901]","[0.3492, 0.5917]","[0.4818, 0.5877]","[0.6026, 0.5902]","[0.5983, 0.7152]","[0.4539, 0.7168]","[0.5355, 0.6891]","[0.6229, 0.676]"
"[1.0521, 0.6113]","[0.9561, 0.4391]","[0.7771, 0.3481]","[0.5972, 0.3988]","[0.4675, 0.4934]","[0.5617, 0.3458]","[0.3334, 0.3121]","[0.1926, 0.3138]","[0.0655, 0.3128]","[0.5285, 0.4672]","[0.2646, 0.4376]","[0.0949, 0.42]","[-0.0421, 0.4042]","[0.549, 0.5917]","[0.3622, 0.5937]","[0.4915, 0.5842]","[0.6079, 0.5838]","[0.6005, 0.7125]","[0.4574, 0.7137]","[0.5354, 0.6874]","[0.6202, 0.6751]"
"[1.0534, 0.6105]","[0.9561, 0.4402]","[0.7805, 0.3478]","[0.6, 0.3988]","[0.468, 0.4964]","[0.5613, 0.3414]","[0.333, 0.3098]","[0.1902, 0.3125]","[0.063, 0.3132]","[0.5326, 0.4613]","[0.2846, 0.4319]","[0.1246, 0.4143]","[-0.0044, 0.3985]","[0.5534, 0.5862]","[0.3606, 0.5907]","[0.4839, 0.5826]","[0.6009, 0.5825]","[0.6018, 0.7089]","[0.4578, 0.7132]","[0.5353, 0.6864]","[0.6222, 0.6729]"
"[1.0481, 0.6057]","[0.948, 0.4331]","[0.7704, 0.3427]","[0.5927, 0.3997]","[0.4712, 0.5003]","[0.5621, 0.3374]","[0.3358, 0.311]","[0.1907, 0.3145]","[0.0626, 0.3167]","[0.5322, 0.4576]","[0.2689, 0.4279]","[0.0933, 0.4099]","[-0.0505, 0.3942]","[0.5528, 0.5824]","[0.3578, 0.5905]","[0.487, 0.585]","[0.6078, 0.5864]","[0.6049, 0.7069]","[0.4588, 0.712]","[0.5383, 0.6851]","[0.6259, 0.6718]"
"[1.0481, 0.6085]","[0.9516, 0.4344]","[0.7814, 0.3419]","[0.6024, 0.3909]","[0.4682, 0.4816]","[0.5624, 0.3357]","[0.3363, 0.3076]","[0.1942, 0.3111]","[0.0669, 0.3115]","[0.5321, 0.4565]","[0.2796, 0.4269]","[0.1144, 0.409]","[-0.0187, 0.3923]","[0.5521, 0.5827]","[0.3631, 0.5846]","[0.4929, 0.5784]","[0.6107, 0.5789]","[0.6012, 0.7083]","[0.4584, 0.7107]","[0.5417, 0.6824]","[0.6308, 0.6664]"
"[1.0508, 0.5996]","[0.9589, 0.4355]","[0.7777, 0.3407]","[0.597, 0.3979]","[0.4699, 0.5008]","[0.5776, 0.3375]","[0.3386, 0.3064]","[0.1941, 0.3104]","[0.0673, 0.3127]","[0.5485, 0.459]","[0.2772, 0.4265]","[0.1091, 0.4067]","[-0.0285, 0.391]","[0.5664, 0.5843]","[0.3578, 0.5826]","[0.4878, 0.5711]","[0.6094, 0.574]","[0.614, 0.7092]","[0.4559, 0.7081]","[0.5341, 0.6769]","[0.6241, 0.6666]"
"[1.0457, 0.5967]","[0.9519, 0.4324]","[0.771, 0.3415]","[0.5918, 0.4031]","[0.4642, 0.5037]","[0.5694, 0.3353]","[0.3345, 0.3059]","[0.1906, 0.3096]","[0.0639, 0.3117]","[0.5408, 0.4569]","[0.2768, 0.4252]","[0.1132, 0.4063]","[-0.0203, 0.3903]","[0.5602, 0.582]","[0.3588, 0.5844]","[0.4892, 0.5748]","[0.6096, 0.5769]","[0.6102, 0.7053]","[0.4592, 0.7073]","[0.5391, 0.6781]","[0.6277, 0.6678]"
"[1.0457, 0.5945]","[0.9525, 0.4282]","[0.772, 0.341]","[0.5942, 0.4004]","[0.4634, 0.4988]","[0.5687, 0.3358]","[0.3343, 0.3067]","[0.19, 0.31]","[0.0623, 0.3113]","[0.5405, 0.4565]","[0.2774, 0.4264]","[0.1104, 0.4068]","[-0.0265, 0.3904]","[0.5602, 0.5825]","[0.3596, 0.5835]","[0.4914, 0.5726]","[0.6122, 0.5753]","[0.6097, 0.7068]","[0.4569, 0.7067]","[0.5388, 0.6756]","[0.6291, 0.6655]"
"[1.0392, 0.5968]","[0.951, 0.4287]","[0.7689, 0.3394]","[0.591, 0.4025]","[0.4683, 0.5039]","[0.5653, 0.3374]","[0.3316, 0.3089]","[0.1871, 0.3117]","[0.0576, 0.315]","[0.5328, 0.459]","[0.2468, 0.4274]","[0.0581, 0.4089]","[-0.101, 0.3931]","[0.5522, 0.5847]","[0.3511, 0.5858]","[0.4873, 0.5754]","[0.6099, 0.5781]","[0.6069, 0.7093]","[0.4537, 0.708]","[0.5381, 0.6754]","[0.6288, 0.6661]"
"[1.053, 0.6088]","[0.962, 0.4348]","[0.78, 0.3388]","[0.6005, 0.3924]","[0.4768, 0.4934]","[0.5702, 0.3414]","[0.3391, 0.3054]","[0.1993, 0.3049]","[0.0727, 0.303]","[0.5375, 0.4639]","[0.2779, 0.4308]","[0.1187, 0.4096]","[-0.0114, 0.3929]","[0.5551, 0.59]","[0.3676, 0.587]","[0.4947, 0.5705]","[0.6119, 0.57]","[0.6026, 0.7126]","[0.4553, 0.7049]","[0.5351, 0.6718]","[0.6252, 0.6597]"
"[1.0393, 0.6102]","[0.9562, 0.4394]","[0.775, 0.3443]","[0.5946, 0.4076]","[0.4674, 0.5112]","[0.5638, 0.3402]","[0.3332, 0.3108]","[0.1896, 0.3153]","[0.0603, 0.3194]","[0.5317, 0.4622]","[0.2483, 0.4296]","[0.0614, 0.4113]","[-0.0967, 0.395]","[0.5518, 0.588]","[0.3518, 0.5885]","[0.4868, 0.5782]","[0.6107, 0.5794]","[0.6064, 0.7122]","[0.4579, 0.7118]","[0.5386, 0.6808]","[0.6268, 0.6704]"
"[1.0481, 0.6154]","[0.9532, 0.4393]","[0.769, 0.3471]","[0.5905, 0.4075]","[0.4688, 0.5092]","[0.5686, 0.3457]","[0.3359, 0.3112]","[0.1943, 0.3112]","[0.0658, 0.3108]","[0.5309, 0.468]","[0.249, 0.4368]","[0.0656, 0.4178]","[-0.0843, 0.4029]","[0.5483, 0.5925]","[0.3612, 0.5943]","[0.4965, 0.5781]","[0.6166, 0.5755]","[0.5998, 0.7136]","[0.4529, 0.7102]","[0.5342, 0.6768]","[0.6226, 0.6627]"
"[1.051, 0.6249]","[0.956, 0.4449]","[0.7783, 0.3462]","[0.5998, 0.4025]","[0.4755, 0.4984]","[0.5692, 0.3465]","[0.3366, 0.3117]","[0.1952, 0.3119]","[0.0678, 0.3103]","[0.534, 0.4679]","[0.2698, 0.4351]","[0.1033, 0.415]","[-0.0316, 0.3984]","[0.5508, 0.592]","[0.3619, 0.5919]","[0.4921, 0.5772]","[0.6111, 0.5759]","[0.5993, 0.7141]","[0.4518, 0.7102]","[0.5317, 0.6785]","[0.6212, 0.666]"
"[1.0344, 0.6218]","[0.9529, 0.4466]","[0.779, 0.3499]","[0.5986, 0.4057]","[0.4667, 0.5028]","[0.5605, 0.3416]","[0.3291, 0.311]","[0.1853, 0.3168]","[0.0549, 0.3212]","[0.5227, 0.4644]","[0.2217, 0.4357]","[0.0202, 0.4215]","[-0.148, 0.4077]","[0.5422, 0.5894]","[0.3514, 0.5901]","[0.4905, 0.5813]","[0.6124, 0.5836]","[0.6003, 0.7146]","[0.4509, 0.7139]","[0.537, 0.6832]","[0.6272, 0.6729]"
"[1.0386, 0.6222]","[0.9529, 0.4444]","[0.7727, 0.3552]","[0.59, 0.4119]","[0.463, 0.5152]","[0.562, 0.3511]","[0.3342, 0.3197]","[0.197, 0.3225]","[0.0689, 0.3279]","[0.5192, 0.4763]","[0.2108, 0.4438]","[0.0101, 0.424]","[-0.158, 0.4075]","[0.5384, 0.6034]","[0.3539, 0.6075]","[0.4917, 0.5876]","[0.6115, 0.5806]","[0.5993, 0.7271]","[0.4561, 0.7192]","[0.5421, 0.6852]","[0.6313, 0.6717]"
"[1.0542, 0.6182]","[0.9508, 0.4427]","[0.7694, 0.3594]","[0.5881, 0.4135]","[0.4615, 0.5117]","[0.5704, 0.3497]","[0.3397, 0.3168]","[0.2022, 0.3182]","[0.0768, 0.3197]","[0.5343, 0.4728]","[0.2616, 0.4373]","[0.1022, 0.4184]","[-0.0267, 0.4035]","[0.552, 0.6003]","[0.3646, 0.6019]","[0.4959, 0.5868]","[0.6138, 0.5835]","[0.6036, 0.7253]","[0.4567, 0.7211]","[0.54, 0.6918]","[0.632, 0.6798]"
"[1.0447, 0.6041]","[0.9411, 0.4322]","[0.7684, 0.3547]","[0.5925, 0.41]","[0.4617, 0.4993]","[0.5608, 0.3462]","[0.3315, 0.3181]","[0.189, 0.3224]","[0.0616, 0.3236]","[0.5303, 0.4658]","[0.2748, 0.4343]","[0.1172, 0.4158]","[-0.0094, 0.398]","[0.5492, 0.5918]","[0.3534, 0.595]","[0.4801, 0.5894]","[0.5992, 0.5913]","[0.5993, 0.7157]","[0.454, 0.7157]","[0.5379, 0.6902]","[0.6291, 0.6805]"
"[1.0362, 0.6114]","[0.9527, 0.4451]","[0.7786, 0.3546]","[0.5967, 0.412]","[0.4668, 0.5111]","[0.5504, 0.3442]","[0.3235, 0.3216]","[0.1792, 0.3256]","[0.0506, 0.3293]","[0.5194, 0.4664]","[0.2429, 0.4374]","[0.0565, 0.4226]","[-0.0985, 0.4089]","[0.5415, 0.5934]","[0.3482, 0.597]","[0.4834, 0.5927]","[0.6038, 0.5963]","[0.5979, 0.7196]","[0.4522, 0.718]","[0.5403, 0.6918]","[0.6316, 0.6842]"
"[1.0385, 0.6169]","[0.9502, 0.4455]","[0.7718, 0.353]","[0.5895, 0.4123]","[0.4639, 0.5129]","[0.5583, 0.3452]","[0.3295, 0.3169]","[0.1883, 0.3206]","[0.0608, 0.3206]","[0.5237, 0.4688]","[0.2569, 0.4393]","[0.0869, 0.4239]","[-0.0504, 0.409]","[0.543, 0.5944]","[0.3571, 0.6005]","[0.4904, 0.5919]","[0.6102, 0.5916]","[0.5955, 0.7167]","[0.4508, 0.7167]","[0.5376, 0.6899]","[0.6303, 0.6782]"
"[1.0381, 0.6168]","[0.9506, 0.445]","[0.773, 0.3539]","[0.5901, 0.4132]","[0.4611, 0.5144]","[0.5578, 0.3449]","[0.3278, 0.318]","[0.1838, 0.3224]","[0.0548, 0.3234]","[0.5243, 0.4676]","[0.2483, 0.4379]","[0.0649, 0.422]","[-0.0842, 0.4064]","[0.5443, 0.5932]","[0.354, 0.5943]","[0.4899, 0.5889]","[0.6106, 0.5918]","[0.5984, 0.7177]","[0.4498, 0.7157]","[0.5386, 0.6902]","[0.6322, 0.6816]"
"[1.0406, 0.6115]","[0.9521, 0.4408]","[0.7698, 0.3507]","[0.5863, 0.4127]","[0.4597, 0.5135]","[0.5566, 0.3461]","[0.3287, 0.3185]","[0.1872, 0.3212]","[0.0591, 0.3211]","[0.521, 0.4716]","[0.2408, 0.4413]","[0.0545, 0.4253]","[-0.0967, 0.4107]","[0.5413, 0.5983]","[0.3555, 0.5976]","[0.493, 0.5883]","[0.6139, 0.5899]","[0.5977, 0.7222]","[0.4504, 0.7156]","[0.5402, 0.6877]","[0.6339, 0.6795]"
