"[0.4621, 0.8796]","[0.3463, 0.8667]","[0.28, 0.8106]","[0.2904, 0.7535]","[0.3012, 0.6939]","[0.3039, 0.5539]","[0.2626, 0.3584]","[0.2403, 0.2268]","[0.2232, 0.1101]","[0.437, 0.529]","[0.4396, 0.2923]","[0.4508, 0.1245]","[0.4569, -0.0181]","[0.551, 0.569]","[0.6247, 0.3786]","[0.6728, 0.2377]","[0.7091, 0.1283]","[0.6477, 0.6501]","[0.6883, 0.5897]","[0.6666, 0.6411]","[0.6487, 0.7129]"
"[0.4978, 1.0862]","[0.3853, 1.0027]","[0.3535, 0.828]","[0.4976, 0.6954]","[0.6416, 0.6275]","[0.3137, 0.5871]","[0.2536, 0.3643]","[0.2311, 0.2186]","[0.2175, 0.0928]","[0.4501, 0.5555]","[0.4528, 0.2911]","[0.4696, 0.1175]","[0.4821, -0.0299]","[0.5616, 0.5914]","[0.6343, 0.3863]","[0.6798, 0.2526]","[0.709, 0.1287]","[0.6636, 0.6847]","[0.698, 0.5792]","[0.6758, 0.645]","[0.6488, 0.727]"
"[0.4779, 1.0808]","[0.3802, 0.9952]","[0.3523, 0.8289]","[0.4868, 0.6955]","[0.6323, 0.625]","[0.3155, 0.5804]","[0.2551, 0.3592]","[0.2365, 0.2161]","[0.2259, 0.0927]","[0.4516, 0.5533]","[0.4559, 0.2956]","[0.4744, 0.1305]","[0.4877, -0.0116]","[0.5633, 0.5909]","[0.6344, 0.3917]","[0.6752, 0.2585]","[0.7001, 0.1335]","[0.6668, 0.6853]","[0.6988, 0.5753]","[0.6727, 0.6331]","[0.6452, 0.7119]"
"[0.5048, 1.0922]","[0.3873, 1.0135]","[0.345, 0.8385]","[0.4839, 0.6978]","[0.6359, 0.6282]","[0.311, 0.5891]","[0.2504, 0.3657]","[0.2256, 0.2194]","[0.2096, 0.0928]","[0.4473, 0.557]","[0.4481, 0.2936]","[0.4643, 0.1208]","[0.4759, -0.0265]","[0.5598, 0.593]","[0.6317, 0.3886]","[0.6755, 0.2536]","[0.7048, 0.1315]","[0.6623, 0.6828]","[0.6934, 0.5795]","[0.6695, 0.6448]","[0.6433, 0.7252]"
"[0.4814, 1.0816]","[0.38, 1.0003]","[0.3429, 0.8423]","[0.4701, 0.7065]","[0.6152, 0.6306]","[0.3142, 0.5873]","[0.2506, 0.3647]","[0.2312, 0.222]","[0.2181, 0.0978]","[0.4493, 0.557]","[0.4506, 0.2939]","[0.4683, 0.1233]","[0.4774, -0.0248]","[0.5611, 0.5965]","[0.6304, 0.3938]","[0.6739, 0.2603]","[0.6988, 0.1362]","[0.6637, 0.6915]","[0.6998, 0.5756]","[0.6778, 0.6302]","[0.6516, 0.7038]"
"[0.497, 1.096]","[0.3838, 1.0115]","[0.3407, 0.8408]","[0.4756, 0.701]","[0.6235, 0.6293]","[0.3134, 0.5908]","[0.2496, 0.3672]","[0.2269, 0.2208]","[0.2124, 0.0958]","[0.4481, 0.56]","[0.4473, 0.3006]","[0.4608, 0.1323]","[0.4693, -0.0089]","[0.5602, 0.5983]","[0.6311, 0.3938]","[0.6757, 0.2584]","[0.7054, 0.1379]","[0.6608, 0.6919]","[0.6952, 0.5806]","[0.6726, 0.6368]","[0.6475, 0.712]"
"[0.4727, 1.0757]","[0.3768, 0.9933]","[0.3415, 0.8338]","[0.4718, 0.6986]","[0.622, 0.6266]","[0.313, 0.5832]","[0.251, 0.3635]","[0.2315, 0.2203]","[0.2209, 0.098]","[0.4474, 0.5541]","[0.4493, 0.2996]","[0.4681, 0.1384]","[0.4821, 0.0004]","[0.5598, 0.5928]","[0.6337, 0.3901]","[0.6773, 0.255]","[0.7061, 0.1319]","[0.6617, 0.6857]","[0.6959, 0.577]","[0.6715, 0.6331]","[0.6481, 0.7074]"
"[0.5041, 1.1048]","[0.3833, 1.012]","[0.3395, 0.8321]","[0.4816, 0.6931]","[0.6304, 0.6263]","[0.3127, 0.59]","[0.2504, 0.3697]","[0.2274, 0.2236]","[0.2123, 0.099]","[0.4478, 0.5598]","[0.4485, 0.3008]","[0.4628, 0.13]","[0.4732, -0.0139]","[0.5603, 0.5993]","[0.6315, 0.3915]","[0.6759, 0.2548]","[0.7063, 0.1341]","[0.6612, 0.6931]","[0.6957, 0.5808]","[0.6737, 0.6395]","[0.6502, 0.7154]"
"[0.4769, 1.0826]","[0.3804, 0.9977]","[0.3456, 0.8365]","[0.4816, 0.7022]","[0.6334, 0.6306]","[0.3155, 0.5837]","[0.2511, 0.363]","[0.2312, 0.2217]","[0.2189, 0.0985]","[0.4505, 0.5537]","[0.453, 0.296]","[0.4721, 0.1317]","[0.4845, -0.0109]","[0.5618, 0.5926]","[0.6328, 0.3909]","[0.6766, 0.2586]","[0.7038, 0.1347]","[0.6632, 0.6861]","[0.697, 0.5738]","[0.6743, 0.6316]","[0.6505, 0.706]"
"[0.5013, 1.0971]","[0.3847, 1.0129]","[0.3416, 0.8408]","[0.4836, 0.703]","[0.6355, 0.6314]","[0.3111, 0.5893]","[0.2495, 0.3674]","[0.2247, 0.2226]","[0.209, 0.097]","[0.4482, 0.558]","[0.4502, 0.2987]","[0.4674, 0.1311]","[0.4794, -0.0125]","[0.5602, 0.5956]","[0.632, 0.3918]","[0.6759, 0.2588]","[0.7044, 0.1378]","[0.6609, 0.6871]","[0.6938, 0.5794]","[0.6723, 0.6416]","[0.6473, 0.719]"
"[0.4807, 1.0865]","[0.3808, 1.0071]","[0.3437, 0.8489]","[0.4729, 0.7115]","[0.6213, 0.6349]","[0.3147, 0.5898]","[0.2518, 0.3687]","[0.2316, 0.2254]","[0.2189, 0.1009]","[0.4491, 0.5578]","[0.4512, 0.3012]","[0.4689, 0.1371]","[0.4796, -0.0057]","[0.5597, 0.5952]","[0.6314, 0.3935]","[0.6744, 0.2616]","[0.7006, 0.1392]","[0.6601, 0.6877]","[0.6938, 0.5771]","[0.6694, 0.6337]","[0.6432, 0.7078]"
"[0.5038, 1.0956]","[0.3936, 1.0139]","[0.3475, 0.8477]","[0.4791, 0.7056]","[0.6302, 0.634]","[0.3115, 0.5946]","[0.2494, 0.3683]","[0.2263, 0.2224]","[0.2103, 0.097]","[0.4449, 0.5604]","[0.4473, 0.2896]","[0.4651, 0.1092]","[0.4778, -0.0438]","[0.5575, 0.5985]","[0.6267, 0.3904]","[0.6686, 0.2547]","[0.6981, 0.136]","[0.6593, 0.6917]","[0.6924, 0.5843]","[0.6727, 0.6445]","[0.6529, 0.7208]"
"[0.4755, 1.0915]","[0.377, 0.9988]","[0.3434, 0.835]","[0.4779, 0.7002]","[0.6303, 0.6318]","[0.3098, 0.5861]","[0.2484, 0.3647]","[0.2302, 0.2219]","[0.2178, 0.0996]","[0.4442, 0.5593]","[0.4462, 0.3069]","[0.4609, 0.1485]","[0.4695, 0.0128]","[0.5573, 0.598]","[0.6283, 0.3967]","[0.6671, 0.2626]","[0.6925, 0.1412]","[0.6606, 0.6874]","[0.6911, 0.5823]","[0.6667, 0.6386]","[0.6441, 0.711]"
"[0.4962, 1.1003]","[0.3846, 1.0101]","[0.3435, 0.8387]","[0.484, 0.6988]","[0.6375, 0.6319]","[0.308, 0.5893]","[0.2458, 0.3621]","[0.2236, 0.2148]","[0.2101, 0.0903]","[0.444, 0.5558]","[0.4504, 0.2854]","[0.4696, 0.1019]","[0.4845, -0.0522]","[0.5578, 0.5951]","[0.6297, 0.3834]","[0.6726, 0.2482]","[0.703, 0.1304]","[0.6599, 0.69]","[0.6963, 0.5807]","[0.6784, 0.6421]","[0.6602, 0.72]"
"[0.4881, 1.0955]","[0.3798, 1.0035]","[0.3396, 0.838]","[0.4744, 0.6998]","[0.628, 0.6288]","[0.3147, 0.5859]","[0.2498, 0.3619]","[0.2293, 0.2192]","[0.2175, 0.0959]","[0.4513, 0.5552]","[0.4525, 0.2971]","[0.4675, 0.1351]","[0.4783, -0.0037]","[0.5645, 0.5936]","[0.6323, 0.3897]","[0.6697, 0.2571]","[0.6943, 0.1359]","[0.6677, 0.684]","[0.6961, 0.5763]","[0.6702, 0.6289]","[0.6451, 0.6982]"
"[0.4929, 1.0968]","[0.3859, 1.0111]","[0.3467, 0.8455]","[0.4815, 0.7076]","[0.6315, 0.6355]","[0.3142, 0.5839]","[0.2503, 0.3593]","[0.2295, 0.2164]","[0.2171, 0.0934]","[0.4496, 0.5535]","[0.4492, 0.2995]","[0.4649, 0.1381]","[0.475, 0.0019]","[0.5618, 0.5925]","[0.6353, 0.3888]","[0.6766, 0.2579]","[0.7015, 0.1386]","[0.6626, 0.6856]","[0.6989, 0.5775]","[0.6764, 0.6369]","[0.6518, 0.7119]"
"[0.4879, 1.0831]","[0.3818, 1.0013]","[0.3408, 0.8407]","[0.4746, 0.7043]","[0.6267, 0.6331]","[0.3148, 0.5832]","[0.2516, 0.3587]","[0.2321, 0.2154]","[0.2212, 0.0921]","[0.4519, 0.5524]","[0.4552, 0.2939]","[0.4747, 0.1268]","[0.4874, -0.0156]","[0.5641, 0.591]","[0.6358, 0.3873]","[0.6787, 0.2561]","[0.7054, 0.1382]","[0.6651, 0.6826]","[0.7013, 0.5741]","[0.6816, 0.6337]","[0.659, 0.7102]"
"[0.4906, 1.0813]","[0.3809, 0.9975]","[0.3403, 0.8343]","[0.4717, 0.6991]","[0.6185, 0.6316]","[0.3154, 0.5865]","[0.2505, 0.3641]","[0.2267, 0.2206]","[0.2114, 0.0965]","[0.4485, 0.556]","[0.4464, 0.2938]","[0.4606, 0.1227]","[0.4703, -0.0224]","[0.5593, 0.595]","[0.6281, 0.3897]","[0.672, 0.2577]","[0.7012, 0.1401]","[0.6598, 0.6881]","[0.6951, 0.5785]","[0.6729, 0.6362]","[0.6491, 0.7126]"
"[0.4875, 1.087]","[0.3796, 1.0042]","[0.3418, 0.8417]","[0.4733, 0.7055]","[0.6168, 0.6319]","[0.312, 0.5861]","[0.2489, 0.3626]","[0.227, 0.2188]","[0.2136, 0.0953]","[0.4473, 0.5557]","[0.4479, 0.3012]","[0.4627, 0.1408]","[0.4719, 0.004]","[0.559, 0.5932]","[0.6333, 0.3874]","[0.6745, 0.2567]","[0.6998, 0.1386]","[0.6594, 0.685]","[0.6957, 0.5749]","[0.673, 0.6333]","[0.6485, 0.7102]"
"[0.4951, 1.0775]","[0.3867, 0.9982]","[0.3446, 0.8366]","[0.4834, 0.7027]","[0.6378, 0.635]","[0.3122, 0.5841]","[0.2518, 0.3618]","[0.2319, 0.2182]","[0.2207, 0.0952]","[0.4479, 0.552]","[0.4511, 0.2978]","[0.4686, 0.1329]","[0.4806, -0.0089]","[0.5598, 0.5873]","[0.6346, 0.384]","[0.6785, 0.2527]","[0.7068, 0.1333]","[0.6608, 0.6771]","[0.6956, 0.5733]","[0.6746, 0.6413]","[0.6511, 0.7241]"
"[0.4792, 1.0696]","[0.3777, 0.9852]","[0.3476, 0.8265]","[0.4913, 0.6978]","[0.6424, 0.6313]","[0.3155, 0.5773]","[0.2558, 0.3596]","[0.2361, 0.2178]","[0.2256, 0.0966]","[0.4498, 0.5499]","[0.4538, 0.2981]","[0.4716, 0.1376]","[0.4845, -0.0007]","[0.5598, 0.5867]","[0.636, 0.3856]","[0.6793, 0.2539]","[0.7057, 0.1306]","[0.6605, 0.6789]","[0.7002, 0.5727]","[0.6788, 0.638]","[0.6553, 0.7216]"
"[0.4988, 1.0822]","[0.3833, 0.9943]","[0.3492, 0.824]","[0.4992, 0.6952]","[0.6498, 0.6318]","[0.3136, 0.5849]","[0.2533, 0.3662]","[0.2303, 0.2219]","[0.2179, 0.0975]","[0.4481, 0.5564]","[0.4479, 0.304]","[0.4602, 0.1417]","[0.471, 0.0039]","[0.5585, 0.5922]","[0.6333, 0.3881]","[0.676, 0.2554]","[0.7053, 0.133]","[0.66, 0.6818]","[0.6955, 0.5781]","[0.6755, 0.6458]","[0.6516, 0.7304]"
"[0.4831, 1.0708]","[0.3773, 0.9907]","[0.3439, 0.8345]","[0.4886, 0.7057]","[0.6399, 0.6363]","[0.3145, 0.5777]","[0.2561, 0.3595]","[0.236, 0.2176]","[0.2247, 0.0961]","[0.4495, 0.5503]","[0.4504, 0.3024]","[0.4672, 0.1488]","[0.4799, 0.0165]","[0.5602, 0.5885]","[0.6346, 0.385]","[0.6781, 0.2544]","[0.7058, 0.1338]","[0.6611, 0.6804]","[0.7002, 0.5731]","[0.6798, 0.6395]","[0.6572, 0.7231]"
"[0.4927, 1.09]","[0.3803, 1.0045]","[0.3443, 0.839]","[0.4819, 0.7043]","[0.6291, 0.6361]","[0.3166, 0.5883]","[0.2543, 0.3647]","[0.232, 0.2206]","[0.2184, 0.0976]","[0.4511, 0.5592]","[0.4521, 0.3014]","[0.4663, 0.1365]","[0.4749, -0.0041]","[0.5608, 0.5986]","[0.6355, 0.3912]","[0.6808, 0.2581]","[0.7092, 0.1383]","[0.6596, 0.6959]","[0.7024, 0.5766]","[0.6796, 0.6348]","[0.6513, 0.7137]"
"[0.4837, 1.0808]","[0.3766, 0.9995]","[0.3398, 0.8378]","[0.4748, 0.7046]","[0.6235, 0.6393]","[0.3166, 0.585]","[0.2573, 0.3616]","[0.2398, 0.2191]","[0.2301, 0.0972]","[0.4536, 0.5541]","[0.4598, 0.2983]","[0.4779, 0.135]","[0.4884, -0.0052]","[0.5645, 0.5916]","[0.6384, 0.3881]","[0.6833, 0.2585]","[0.7098, 0.1408]","[0.6642, 0.6845]","[0.7046, 0.5703]","[0.6818, 0.6269]","[0.6533, 0.7025]"
"[0.5033, 1.0952]","[0.384, 1.0064]","[0.3428, 0.8346]","[0.4786, 0.6967]","[0.6256, 0.629]","[0.318, 0.5906]","[0.2569, 0.3642]","[0.2348, 0.2192]","[0.2216, 0.094]","[0.4543, 0.5595]","[0.4574, 0.2943]","[0.4733, 0.1214]","[0.484, -0.0262]","[0.5652, 0.5991]","[0.637, 0.3876]","[0.6807, 0.2532]","[0.7089, 0.1339]","[0.6646, 0.6966]","[0.7059, 0.5763]","[0.6818, 0.6322]","[0.6528, 0.7098]"
"[0.4864, 1.0807]","[0.3811, 0.9964]","[0.3472, 0.8365]","[0.4764, 0.7021]","[0.6194, 0.6311]","[0.3207, 0.5862]","[0.2604, 0.3631]","[0.2424, 0.2214]","[0.2316, 0.0989]","[0.4564, 0.5557]","[0.4631, 0.2939]","[0.4832, 0.1271]","[0.4946, -0.0184]","[0.5678, 0.5938]","[0.6366, 0.3899]","[0.6809, 0.2598]","[0.707, 0.1397]","[0.6685, 0.6888]","[0.7077, 0.5671]","[0.6843, 0.6212]","[0.6572, 0.6967]"
"[0.5034, 1.0974]","[0.387, 1.0121]","[0.3471, 0.8456]","[0.4858, 0.7066]","[0.6334, 0.6373]","[0.3211, 0.5924]","[0.2576, 0.3672]","[0.2349, 0.2218]","[0.2212, 0.0959]","[0.4561, 0.5609]","[0.4576, 0.2945]","[0.4736, 0.1229]","[0.4836, -0.0245]","[0.5662, 0.6003]","[0.6372, 0.3922]","[0.6831, 0.2591]","[0.7128, 0.1384]","[0.6646, 0.6991]","[0.7072, 0.5771]","[0.6865, 0.6374]","[0.6604, 0.7174]"
"[0.4888, 1.0885]","[0.3849, 0.9992]","[0.3495, 0.8389]","[0.4834, 0.7042]","[0.6325, 0.637]","[0.3203, 0.5862]","[0.2583, 0.3624]","[0.239, 0.2189]","[0.2281, 0.0955]","[0.4552, 0.5553]","[0.459, 0.2975]","[0.4778, 0.1344]","[0.4895, -0.0067]","[0.5668, 0.5933]","[0.6387, 0.3905]","[0.682, 0.2592]","[0.7083, 0.1395]","[0.6665, 0.6875]","[0.7055, 0.5734]","[0.6823, 0.6283]","[0.6572, 0.702]"
"[0.495, 1.0956]","[0.3847, 1.0076]","[0.3496, 0.8411]","[0.4875, 0.7022]","[0.6351, 0.6367]","[0.3197, 0.5932]","[0.2565, 0.3654]","[0.2336, 0.2189]","[0.2198, 0.0934]","[0.4534, 0.5606]","[0.4526, 0.2964]","[0.4676, 0.1276]","[0.4762, -0.0158]","[0.5642, 0.5975]","[0.636, 0.3906]","[0.6802, 0.2566]","[0.7064, 0.1371]","[0.6627, 0.6929]","[0.7075, 0.5736]","[0.6892, 0.6284]","[0.6647, 0.7039]"
"[0.4935, 1.0836]","[0.3891, 0.9998]","[0.3511, 0.8381]","[0.4832, 0.7016]","[0.631, 0.6343]","[0.3201, 0.5846]","[0.2573, 0.3619]","[0.2366, 0.2181]","[0.2239, 0.0945]","[0.4525, 0.5512]","[0.4534, 0.2956]","[0.4706, 0.1319]","[0.4813, -0.0086]","[0.564, 0.5866]","[0.6344, 0.3883]","[0.6802, 0.2577]","[0.7083, 0.1393]","[0.665, 0.6768]","[0.7058, 0.5704]","[0.6882, 0.6272]","[0.6671, 0.6999]"
"[0.4924, 1.0825]","[0.387, 0.9983]","[0.3528, 0.8354]","[0.4853, 0.7007]","[0.6303, 0.6325]","[0.3212, 0.5882]","[0.257, 0.3635]","[0.2356, 0.2188]","[0.2224, 0.095]","[0.4539, 0.5559]","[0.455, 0.2974]","[0.4727, 0.1336]","[0.4832, -0.0061]","[0.5649, 0.5915]","[0.6379, 0.3881]","[0.6832, 0.2568]","[0.7097, 0.1385]","[0.6644, 0.6824]","[0.7057, 0.5694]","[0.685, 0.6238]","[0.6606, 0.6968]"
"[0.4953, 1.0769]","[0.3883, 0.9952]","[0.3519, 0.8303]","[0.4884, 0.6979]","[0.6381, 0.6359]","[0.3199, 0.5867]","[0.2573, 0.3611]","[0.2365, 0.2163]","[0.2241, 0.0919]","[0.4534, 0.5534]","[0.4575, 0.29]","[0.4768, 0.1195]","[0.4887, -0.0266]","[0.5639, 0.5882]","[0.6375, 0.384]","[0.6836, 0.2526]","[0.7121, 0.1343]","[0.6636, 0.6782]","[0.7052, 0.5691]","[0.6854, 0.6286]","[0.6622, 0.7058]"
"[0.4905, 1.0727]","[0.3856, 0.9925]","[0.3512, 0.8336]","[0.4858, 0.7028]","[0.6351, 0.6351]","[0.3242, 0.5803]","[0.2646, 0.3582]","[0.2458, 0.2145]","[0.2333, 0.0911]","[0.4582, 0.5488]","[0.4655, 0.2902]","[0.4847, 0.1235]","[0.4944, -0.0216]","[0.5668, 0.5859]","[0.6416, 0.3843]","[0.6887, 0.2544]","[0.716, 0.1343]","[0.6649, 0.6791]","[0.7066, 0.5682]","[0.6845, 0.626]","[0.657, 0.7016]"
"[0.5079, 1.0777]","[0.3948, 0.9952]","[0.3544, 0.8324]","[0.49, 0.6987]","[0.64, 0.6306]","[0.3275, 0.5833]","[0.2654, 0.359]","[0.2466, 0.2137]","[0.2338, 0.0881]","[0.4612, 0.5519]","[0.463, 0.2892]","[0.4784, 0.1182]","[0.4859, -0.0283]","[0.5709, 0.5896]","[0.6421, 0.3853]","[0.6884, 0.2522]","[0.7168, 0.1325]","[0.6693, 0.6829]","[0.7092, 0.5704]","[0.6883, 0.629]","[0.6627, 0.7064]"
"[0.5003, 1.069]","[0.391, 0.986]","[0.3491, 0.8241]","[0.468, 0.6886]","[0.6117, 0.6185]","[0.3255, 0.5803]","[0.2665, 0.3583]","[0.2492, 0.2132]","[0.2389, 0.0903]","[0.4597, 0.5555]","[0.4658, 0.3005]","[0.4855, 0.1441]","[0.4975, 0.0082]","[0.5712, 0.5943]","[0.6462, 0.3906]","[0.6908, 0.2581]","[0.7187, 0.1353]","[0.6712, 0.6884]","[0.7026, 0.5714]","[0.6728, 0.6309]","[0.6426, 0.7101]"
"[0.4961, 1.0619]","[0.3932, 0.9824]","[0.3543, 0.8231]","[0.4817, 0.6884]","[0.6275, 0.6193]","[0.3264, 0.5796]","[0.2653, 0.3578]","[0.2467, 0.2129]","[0.2365, 0.0899]","[0.4611, 0.5541]","[0.4649, 0.2994]","[0.486, 0.1416]","[0.5008, 0.0053]","[0.5718, 0.5918]","[0.6438, 0.3875]","[0.691, 0.2545]","[0.722, 0.1319]","[0.6718, 0.6854]","[0.7056, 0.5673]","[0.6821, 0.6319]","[0.6574, 0.7171]"
"[0.4983, 1.0713]","[0.3929, 0.9904]","[0.3537, 0.8307]","[0.4875, 0.6979]","[0.634, 0.627]","[0.3276, 0.5813]","[0.2666, 0.3553]","[0.2461, 0.2108]","[0.2337, 0.0877]","[0.4622, 0.5546]","[0.4653, 0.2943]","[0.4855, 0.1321]","[0.4995, -0.0067]","[0.5728, 0.5954]","[0.6458, 0.3859]","[0.6923, 0.2538]","[0.7227, 0.1317]","[0.6716, 0.6938]","[0.7099, 0.5702]","[0.6884, 0.6329]","[0.6642, 0.7163]"
"[0.5045, 1.0805]","[0.3963, 0.9928]","[0.3571, 0.8277]","[0.4889, 0.6923]","[0.6351, 0.6253]","[0.3284, 0.5814]","[0.267, 0.3558]","[0.2481, 0.21]","[0.237, 0.086]","[0.463, 0.5544]","[0.4684, 0.2927]","[0.4899, 0.1269]","[0.5053, -0.0147]","[0.5737, 0.5949]","[0.6478, 0.3854]","[0.6952, 0.2515]","[0.7269, 0.1283]","[0.672, 0.6928]","[0.709, 0.5724]","[0.687, 0.6353]","[0.6629, 0.7177]"
"[0.5042, 1.0632]","[0.3935, 0.9842]","[0.3529, 0.8272]","[0.4798, 0.6965]","[0.6245, 0.628]","[0.3265, 0.5735]","[0.2697, 0.3524]","[0.2518, 0.2097]","[0.2422, 0.0888]","[0.4599, 0.5457]","[0.4652, 0.2918]","[0.4859, 0.1312]","[0.5003, -0.0069]","[0.5704, 0.5829]","[0.6491, 0.3796]","[0.6979, 0.2486]","[0.7289, 0.1279]","[0.6693, 0.6751]","[0.7062, 0.5662]","[0.6819, 0.6297]","[0.6558, 0.71]"
"[0.5005, 1.0565]","[0.3941, 0.9803]","[0.3572, 0.8279]","[0.4888, 0.6987]","[0.6331, 0.6242]","[0.3297, 0.5742]","[0.2696, 0.3558]","[0.2509, 0.2115]","[0.2407, 0.0894]","[0.4629, 0.5487]","[0.462, 0.2977]","[0.4779, 0.1405]","[0.4893, 0.0038]","[0.5724, 0.587]","[0.6462, 0.3827]","[0.6925, 0.2491]","[0.7235, 0.1252]","[0.6711, 0.6817]","[0.7061, 0.5668]","[0.6827, 0.6329]","[0.6579, 0.7183]"
"[0.496, 1.0596]","[0.3936, 0.9823]","[0.3588, 0.8245]","[0.4952, 0.6957]","[0.642, 0.6254]","[0.3293, 0.5759]","[0.2699, 0.3551]","[0.2486, 0.2112]","[0.2355, 0.0887]","[0.4619, 0.5518]","[0.464, 0.2955]","[0.4812, 0.1352]","[0.494, -0.0047]","[0.5702, 0.591]","[0.6461, 0.3829]","[0.6944, 0.2489]","[0.7271, 0.1231]","[0.6687, 0.6873]","[0.7063, 0.5689]","[0.6855, 0.6369]","[0.6616, 0.725]"
"[0.5001, 1.0674]","[0.3986, 0.9914]","[0.3639, 0.8345]","[0.499, 0.7061]","[0.6449, 0.6314]","[0.3301, 0.5797]","[0.2709, 0.3577]","[0.25, 0.2126]","[0.237, 0.0885]","[0.4623, 0.552]","[0.4674, 0.291]","[0.4873, 0.1254]","[0.5012, -0.0182]","[0.5704, 0.5907]","[0.6477, 0.3814]","[0.6963, 0.2478]","[0.7272, 0.1224]","[0.6695, 0.6874]","[0.7111, 0.5689]","[0.6901, 0.6346]","[0.6645, 0.719]"
"[0.4983, 1.0562]","[0.3965, 0.9813]","[0.3623, 0.8265]","[0.4987, 0.6975]","[0.6472, 0.6261]","[0.33, 0.5732]","[0.2689, 0.3534]","[0.2477, 0.2088]","[0.2368, 0.0851]","[0.4636, 0.5459]","[0.4647, 0.2897]","[0.4845, 0.1255]","[0.4992, -0.0175]","[0.572, 0.5823]","[0.6469, 0.3799]","[0.6957, 0.2461]","[0.7263, 0.1211]","[0.6709, 0.6742]","[0.7079, 0.5616]","[0.685, 0.6268]","[0.6575, 0.7124]"
"[0.4926, 1.055]","[0.3919, 0.9801]","[0.358, 0.8283]","[0.4938, 0.7039]","[0.6414, 0.6323]","[0.3302, 0.5774]","[0.2681, 0.3551]","[0.245, 0.2109]","[0.2306, 0.0877]","[0.4614, 0.5487]","[0.464, 0.2843]","[0.4816, 0.115]","[0.4926, -0.0317]","[0.5689, 0.5873]","[0.6438, 0.3799]","[0.6906, 0.2464]","[0.72, 0.1255]","[0.6675, 0.6819]","[0.7069, 0.5656]","[0.6831, 0.6264]","[0.6548, 0.7081]"
"[0.5052, 1.0762]","[0.3937, 0.988]","[0.3617, 0.8159]","[0.5032, 0.6887]","[0.6488, 0.6259]","[0.3294, 0.5809]","[0.2654, 0.359]","[0.242, 0.2139]","[0.227, 0.0894]","[0.4602, 0.5522]","[0.4593, 0.293]","[0.4723, 0.1255]","[0.4811, -0.0167]","[0.5675, 0.5889]","[0.642, 0.383]","[0.6873, 0.2473]","[0.7158, 0.1249]","[0.6663, 0.6826]","[0.7046, 0.5676]","[0.6811, 0.6264]","[0.6531, 0.7072]"
"[0.4924, 1.0534]","[0.3913, 0.9713]","[0.359, 0.8135]","[0.494, 0.6855]","[0.6414, 0.6225]","[0.3252, 0.5698]","[0.2648, 0.3513]","[0.245, 0.2087]","[0.2351, 0.0879]","[0.4571, 0.541]","[0.459, 0.2872]","[0.4768, 0.1248]","[0.4903, -0.014]","[0.5663, 0.5761]","[0.6427, 0.3728]","[0.6904, 0.2407]","[0.7205, 0.1213]","[0.6667, 0.6647]","[0.7055, 0.5585]","[0.683, 0.6228]","[0.6576, 0.7049]"
"[0.4933, 1.0742]","[0.3896, 0.9892]","[0.3628, 0.823]","[0.5058, 0.692]","[0.6534, 0.6274]","[0.326, 0.5803]","[0.2653, 0.3582]","[0.2432, 0.2105]","[0.229, 0.086]","[0.4574, 0.549]","[0.4606, 0.2879]","[0.4781, 0.1125]","[0.4897, -0.035]","[0.5659, 0.5839]","[0.6396, 0.3785]","[0.6875, 0.2432]","[0.7183, 0.1248]","[0.6659, 0.6736]","[0.7032, 0.5721]","[0.6847, 0.6328]","[0.6633, 0.7118]"
"[0.4947, 1.0736]","[0.3885, 0.9861]","[0.3547, 0.8169]","[0.4904, 0.681]","[0.6356, 0.6155]","[0.3203, 0.5786]","[0.2601, 0.3546]","[0.2404, 0.2087]","[0.2285, 0.0857]","[0.4543, 0.5464]","[0.4563, 0.2845]","[0.4735, 0.1131]","[0.4843, -0.0305]","[0.5658, 0.579]","[0.6409, 0.3745]","[0.687, 0.2408]","[0.7159, 0.1236]","[0.6667, 0.6647]","[0.7047, 0.5633]","[0.6855, 0.625]","[0.6649, 0.7038]"
"[0.4918, 1.0806]","[0.3871, 0.9883]","[0.3566, 0.8163]","[0.4967, 0.681]","[0.6444, 0.6163]","[0.3199, 0.5777]","[0.2608, 0.3547]","[0.2422, 0.2091]","[0.232, 0.0862]","[0.4549, 0.5476]","[0.4583, 0.2899]","[0.4762, 0.1232]","[0.4895, -0.0183]","[0.5657, 0.5821]","[0.6415, 0.3763]","[0.6855, 0.2435]","[0.714, 0.1259]","[0.6659, 0.6693]","[0.7044, 0.5661]","[0.6836, 0.6286]","[0.6614, 0.7089]"
"[0.4945, 1.0771]","[0.3816, 0.987]","[0.3457, 0.8144]","[0.4916, 0.681]","[0.6437, 0.6207]","[0.3187, 0.5747]","[0.258, 0.3527]","[0.2378, 0.2089]","[0.2259, 0.0861]","[0.4541, 0.5435]","[0.455, 0.2864]","[0.4689, 0.1191]","[0.4785, -0.0227]","[0.5659, 0.5781]","[0.64, 0.3731]","[0.6843, 0.2403]","[0.7141, 0.1222]","[0.6666, 0.6666]","[0.7017, 0.5636]","[0.6804, 0.6279]","[0.6584, 0.7094]"
