"[0.4967, 0.8434]","[0.6235, 0.8086]","[0.6808, 0.7447]","[0.6226, 0.6836]","[0.5304, 0.6389]","[0.6323, 0.5329]","[0.7062, 0.3189]","[0.7384, 0.1707]","[0.7608, 0.0444]","[0.5186, 0.5134]","[0.5342, 0.2915]","[0.5245, 0.1215]","[0.5124, -0.0211]","[0.4319, 0.5397]","[0.4006, 0.3501]","[0.3793, 0.1898]","[0.3689, 0.059]","[0.364, 0.5943]","[0.3565, 0.4701]","[0.359, 0.378]","[0.368, 0.3022]"
"[0.5016, 1.1213]","[0.6322, 1.0342]","[0.6646, 0.8557]","[0.5196, 0.7158]","[0.3743, 0.6373]","[0.695, 0.5838]","[0.7546, 0.3474]","[0.7792, 0.1997]","[0.792, 0.0667]","[0.554, 0.561]","[0.5436, 0.2986]","[0.5268, 0.1346]","[0.5133, 0.0021]","[0.4369, 0.6043]","[0.3555, 0.365]","[0.3063, 0.2179]","[0.275, 0.0951]","[0.3461, 0.6986]","[0.3078, 0.5851]","[0.328, 0.6689]","[0.3551, 0.7692]"
"[0.5029, 1.1232]","[0.6311, 1.0327]","[0.6613, 0.8554]","[0.5306, 0.708]","[0.388, 0.6228]","[0.6958, 0.582]","[0.7542, 0.3437]","[0.7792, 0.196]","[0.7922, 0.0638]","[0.5556, 0.5604]","[0.5409, 0.3004]","[0.5226, 0.1369]","[0.5077, 0.0075]","[0.4376, 0.6059]","[0.3553, 0.3646]","[0.3059, 0.2147]","[0.2748, 0.0929]","[0.3461, 0.7005]","[0.3109, 0.5833]","[0.333, 0.6597]","[0.3611, 0.7565]"
"[0.5005, 1.1197]","[0.6323, 1.0283]","[0.6659, 0.8527]","[0.5257, 0.711]","[0.3808, 0.6286]","[0.6953, 0.583]","[0.7547, 0.3454]","[0.7801, 0.198]","[0.7937, 0.0662]","[0.5541, 0.5609]","[0.5397, 0.3017]","[0.522, 0.14]","[0.508, 0.0109]","[0.4364, 0.6045]","[0.354, 0.3655]","[0.306, 0.2151]","[0.2746, 0.0912]","[0.3444, 0.697]","[0.3129, 0.581]","[0.3373, 0.6606]","[0.3649, 0.7598]"
"[0.4992, 1.1194]","[0.6311, 1.0335]","[0.6677, 0.8586]","[0.5283, 0.7114]","[0.3859, 0.6258]","[0.6955, 0.5832]","[0.7551, 0.3451]","[0.7816, 0.1968]","[0.7964, 0.0654]","[0.5548, 0.56]","[0.5401, 0.2976]","[0.5228, 0.134]","[0.5095, 0.0045]","[0.4389, 0.6043]","[0.3556, 0.3634]","[0.3055, 0.2133]","[0.2742, 0.0893]","[0.3479, 0.6993]","[0.3116, 0.581]","[0.3332, 0.6599]","[0.3612, 0.7572]"
"[0.498, 1.1246]","[0.6298, 1.0369]","[0.6658, 0.8605]","[0.5294, 0.7124]","[0.3869, 0.6259]","[0.6962, 0.5841]","[0.7565, 0.3456]","[0.7825, 0.1975]","[0.7964, 0.0666]","[0.5549, 0.5609]","[0.5429, 0.2974]","[0.5276, 0.1341]","[0.5147, 0.0049]","[0.4377, 0.6061]","[0.3573, 0.3636]","[0.3086, 0.2138]","[0.2767, 0.0911]","[0.3465, 0.7017]","[0.3128, 0.5837]","[0.333, 0.663]","[0.3584, 0.7599]"
"[0.5003, 1.1236]","[0.6336, 1.0322]","[0.6701, 0.8545]","[0.5298, 0.7076]","[0.3874, 0.6212]","[0.6956, 0.5829]","[0.7554, 0.3452]","[0.7822, 0.1972]","[0.7969, 0.0657]","[0.5535, 0.5606]","[0.5409, 0.2961]","[0.5243, 0.1314]","[0.5106, 0.0007]","[0.4366, 0.6055]","[0.3553, 0.3633]","[0.3069, 0.2122]","[0.2755, 0.0894]","[0.3448, 0.7001]","[0.3115, 0.5811]","[0.3354, 0.6588]","[0.3648, 0.7562]"
"[0.503, 1.1242]","[0.6354, 1.0283]","[0.6717, 0.8497]","[0.5341, 0.7051]","[0.3907, 0.6214]","[0.6961, 0.5809]","[0.754, 0.3435]","[0.7796, 0.197]","[0.7937, 0.0661]","[0.5547, 0.5601]","[0.5423, 0.3005]","[0.525, 0.1385]","[0.5108, 0.0088]","[0.4371, 0.6058]","[0.3568, 0.3644]","[0.3095, 0.214]","[0.2783, 0.0913]","[0.3446, 0.7009]","[0.3112, 0.5804]","[0.3372, 0.6578]","[0.368, 0.7561]"
"[0.5007, 1.1233]","[0.6342, 1.0287]","[0.6719, 0.8529]","[0.5359, 0.7066]","[0.3946, 0.6192]","[0.6965, 0.5828]","[0.7555, 0.3434]","[0.7814, 0.1954]","[0.7947, 0.0638]","[0.5546, 0.5616]","[0.5415, 0.2976]","[0.5249, 0.1307]","[0.5098, -0.0023]","[0.437, 0.6061]","[0.357, 0.3636]","[0.3095, 0.2125]","[0.2772, 0.09]","[0.345, 0.6993]","[0.3122, 0.5793]","[0.3379, 0.6569]","[0.3682, 0.7548]"
"[0.5037, 1.1238]","[0.6363, 1.0305]","[0.6756, 0.8551]","[0.5367, 0.7113]","[0.3942, 0.6296]","[0.6967, 0.5817]","[0.756, 0.3455]","[0.7817, 0.1984]","[0.7954, 0.0665]","[0.5557, 0.5608]","[0.5423, 0.3018]","[0.524, 0.1408]","[0.5086, 0.0103]","[0.439, 0.6066]","[0.3586, 0.3666]","[0.3104, 0.2156]","[0.2783, 0.0912]","[0.3458, 0.7023]","[0.3118, 0.5787]","[0.3394, 0.656]","[0.3726, 0.7543]"
"[0.5047, 1.1217]","[0.6344, 1.0317]","[0.6747, 0.8594]","[0.5377, 0.7143]","[0.396, 0.6287]","[0.6968, 0.5821]","[0.7573, 0.3458]","[0.7828, 0.1981]","[0.7963, 0.067]","[0.5553, 0.5606]","[0.5402, 0.3022]","[0.5217, 0.1412]","[0.5063, 0.0121]","[0.4387, 0.6063]","[0.3583, 0.3657]","[0.3107, 0.2148]","[0.2789, 0.0906]","[0.3454, 0.7019]","[0.3132, 0.5782]","[0.3389, 0.652]","[0.37, 0.7469]"
"[0.5, 1.1289]","[0.6293, 1.0374]","[0.6655, 0.8611]","[0.5226, 0.7288]","[0.3849, 0.6527]","[0.6943, 0.583]","[0.7536, 0.3446]","[0.7818, 0.1978]","[0.798, 0.0684]","[0.5546, 0.5641]","[0.539, 0.3067]","[0.5213, 0.1506]","[0.507, 0.0238]","[0.4392, 0.6083]","[0.3637, 0.3662]","[0.3172, 0.2164]","[0.2837, 0.0897]","[0.3464, 0.702]","[0.3164, 0.5798]","[0.3369, 0.663]","[0.3608, 0.7623]"
"[0.5018, 1.1273]","[0.6342, 1.0312]","[0.6705, 0.8558]","[0.5303, 0.7201]","[0.392, 0.6414]","[0.6956, 0.5827]","[0.756, 0.3448]","[0.7845, 0.1973]","[0.8, 0.0672]","[0.5546, 0.5644]","[0.5392, 0.3044]","[0.5214, 0.1445]","[0.506, 0.0151]","[0.4388, 0.6088]","[0.361, 0.3664]","[0.3138, 0.2159]","[0.2801, 0.0909]","[0.3459, 0.7015]","[0.3159, 0.5759]","[0.3399, 0.6552]","[0.3681, 0.7536]"
"[0.5004, 1.1295]","[0.6335, 1.0348]","[0.6674, 0.8597]","[0.5316, 0.7277]","[0.3951, 0.6491]","[0.6946, 0.5842]","[0.7548, 0.3458]","[0.783, 0.1983]","[0.798, 0.0678]","[0.5543, 0.5645]","[0.5396, 0.3037]","[0.523, 0.1435]","[0.5082, 0.014]","[0.4369, 0.6083]","[0.3607, 0.3674]","[0.3145, 0.2167]","[0.2805, 0.0913]","[0.3433, 0.7009]","[0.3156, 0.5772]","[0.3414, 0.655]","[0.3689, 0.7528]"
"[0.4994, 1.1273]","[0.635, 1.0366]","[0.673, 0.8666]","[0.5399, 0.7302]","[0.4064, 0.6484]","[0.6966, 0.5831]","[0.7557, 0.344]","[0.7834, 0.1964]","[0.7983, 0.0665]","[0.5554, 0.5641]","[0.5387, 0.3026]","[0.5212, 0.1428]","[0.5064, 0.0153]","[0.4387, 0.6091]","[0.3599, 0.3662]","[0.3118, 0.2149]","[0.2791, 0.0913]","[0.3461, 0.7027]","[0.3136, 0.576]","[0.3379, 0.6495]","[0.3684, 0.7447]"
"[0.502, 1.1231]","[0.6361, 1.0287]","[0.6753, 0.8572]","[0.5412, 0.7228]","[0.4045, 0.6472]","[0.6971, 0.5806]","[0.7563, 0.3424]","[0.7844, 0.1955]","[0.7999, 0.0655]","[0.5555, 0.5627]","[0.5382, 0.3009]","[0.5202, 0.1416]","[0.5056, 0.0136]","[0.44, 0.608]","[0.3601, 0.3661]","[0.3111, 0.2151]","[0.2784, 0.0908]","[0.349, 0.7017]","[0.3125, 0.5765]","[0.3351, 0.6521]","[0.3652, 0.7484]"
"[0.5009, 1.1218]","[0.637, 1.0292]","[0.6784, 0.8599]","[0.5439, 0.7241]","[0.4092, 0.6449]","[0.6982, 0.5788]","[0.7568, 0.3418]","[0.7836, 0.1953]","[0.7984, 0.0656]","[0.5569, 0.5607]","[0.5403, 0.2999]","[0.5222, 0.14]","[0.508, 0.0119]","[0.4409, 0.6069]","[0.3604, 0.3635]","[0.311, 0.2124]","[0.2785, 0.0882]","[0.3486, 0.703]","[0.3126, 0.5738]","[0.3391, 0.6508]","[0.3739, 0.7501]"
"[0.4978, 1.1191]","[0.6353, 1.0292]","[0.6737, 0.8575]","[0.5359, 0.7217]","[0.398, 0.6435]","[0.6987, 0.5815]","[0.7572, 0.3431]","[0.7837, 0.1955]","[0.7985, 0.0646]","[0.5571, 0.562]","[0.5398, 0.2998]","[0.5219, 0.1385]","[0.5087, 0.0087]","[0.4409, 0.606]","[0.3603, 0.3644]","[0.3105, 0.2128]","[0.2784, 0.0875]","[0.35, 0.6988]","[0.3117, 0.5775]","[0.3345, 0.6561]","[0.3657, 0.7544]"
"[0.4993, 1.1121]","[0.6333, 1.0223]","[0.6741, 0.8523]","[0.5358, 0.7173]","[0.3993, 0.6401]","[0.6982, 0.5796]","[0.7585, 0.3439]","[0.7854, 0.1972]","[0.8002, 0.0664]","[0.5575, 0.5606]","[0.5432, 0.2999]","[0.5259, 0.1383]","[0.5128, 0.0071]","[0.4425, 0.6039]","[0.3612, 0.3638]","[0.3109, 0.2134]","[0.2793, 0.089]","[0.3511, 0.6955]","[0.3135, 0.577]","[0.3364, 0.6572]","[0.3685, 0.7558]"
"[0.4938, 1.1146]","[0.6281, 1.0296]","[0.6648, 0.8592]","[0.5221, 0.7206]","[0.3862, 0.6325]","[0.6982, 0.584]","[0.7582, 0.346]","[0.7849, 0.1988]","[0.7995, 0.0674]","[0.5574, 0.5621]","[0.5454, 0.303]","[0.5279, 0.1435]","[0.5144, 0.0136]","[0.4407, 0.6033]","[0.363, 0.3648]","[0.3138, 0.2175]","[0.2814, 0.0945]","[0.3477, 0.6927]","[0.3125, 0.5774]","[0.331, 0.6619]","[0.3569, 0.7608]"
"[0.5026, 1.1132]","[0.6335, 1.0259]","[0.6637, 0.8565]","[0.5216, 0.7168]","[0.3857, 0.6293]","[0.7029, 0.5794]","[0.7628, 0.3444]","[0.7892, 0.1972]","[0.8028, 0.066]","[0.5617, 0.5595]","[0.5456, 0.3018]","[0.5272, 0.1449]","[0.5133, 0.0179]","[0.4446, 0.6028]","[0.3637, 0.3646]","[0.3131, 0.2168]","[0.2801, 0.095]","[0.3522, 0.6927]","[0.3161, 0.5802]","[0.3362, 0.6619]","[0.3645, 0.759]"
"[0.4984, 1.1147]","[0.6289, 1.0276]","[0.6599, 0.8535]","[0.5158, 0.7126]","[0.3726, 0.6256]","[0.6982, 0.5839]","[0.7596, 0.3462]","[0.7851, 0.1984]","[0.7988, 0.0654]","[0.5576, 0.5609]","[0.5451, 0.3023]","[0.5263, 0.1431]","[0.5126, 0.0146]","[0.4404, 0.6014]","[0.3616, 0.366]","[0.3123, 0.217]","[0.2797, 0.093]","[0.349, 0.6894]","[0.3118, 0.5814]","[0.3325, 0.664]","[0.3596, 0.7617]"
"[0.5006, 1.1126]","[0.6307, 1.0275]","[0.6628, 0.8589]","[0.521, 0.717]","[0.382, 0.6285]","[0.7008, 0.5803]","[0.761, 0.3426]","[0.7869, 0.195]","[0.8005, 0.0634]","[0.5592, 0.5601]","[0.5431, 0.3003]","[0.5237, 0.1398]","[0.5088, 0.0098]","[0.4425, 0.6028]","[0.3612, 0.3663]","[0.3098, 0.2172]","[0.2768, 0.094]","[0.3512, 0.6914]","[0.3114, 0.5784]","[0.3303, 0.6586]","[0.3591, 0.7552]"
"[0.4905, 1.1121]","[0.6172, 1.0377]","[0.6586, 0.8772]","[0.5335, 0.7309]","[0.4029, 0.6316]","[0.6961, 0.5834]","[0.7551, 0.3475]","[0.7821, 0.1994]","[0.7957, 0.0687]","[0.5569, 0.5595]","[0.5478, 0.3023]","[0.5331, 0.1392]","[0.5194, 0.0106]","[0.4406, 0.6024]","[0.3633, 0.3642]","[0.3139, 0.2157]","[0.2822, 0.0964]","[0.3477, 0.6943]","[0.3178, 0.5852]","[0.3358, 0.6568]","[0.3601, 0.746]"
"[0.4971, 1.1117]","[0.6237, 1.033]","[0.6601, 0.8694]","[0.5293, 0.7249]","[0.3971, 0.63]","[0.6985, 0.5849]","[0.7587, 0.3504]","[0.7859, 0.2008]","[0.7999, 0.0685]","[0.5598, 0.5614]","[0.5477, 0.3054]","[0.5317, 0.1445]","[0.5186, 0.0175]","[0.444, 0.6049]","[0.3641, 0.3658]","[0.3151, 0.2156]","[0.2842, 0.0942]","[0.3524, 0.697]","[0.3193, 0.5856]","[0.3391, 0.6588]","[0.3656, 0.7505]"
"[0.4991, 1.1149]","[0.6238, 1.0365]","[0.6604, 0.8702]","[0.5267, 0.7287]","[0.3924, 0.6365]","[0.698, 0.5878]","[0.7577, 0.3522]","[0.7851, 0.2027]","[0.8001, 0.071]","[0.5585, 0.564]","[0.5459, 0.3071]","[0.5304, 0.1462]","[0.5182, 0.0194]","[0.443, 0.6068]","[0.3636, 0.3659]","[0.3148, 0.216]","[0.2839, 0.0941]","[0.3516, 0.6986]","[0.3194, 0.5853]","[0.3369, 0.6621]","[0.3607, 0.7568]"
"[0.4961, 1.1167]","[0.6211, 1.0358]","[0.6592, 0.8675]","[0.5252, 0.7226]","[0.3901, 0.6281]","[0.6972, 0.5883]","[0.7588, 0.351]","[0.7866, 0.2018]","[0.8008, 0.0696]","[0.557, 0.5636]","[0.5449, 0.3071]","[0.5284, 0.1486]","[0.5147, 0.0228]","[0.4411, 0.6054]","[0.3628, 0.3684]","[0.3136, 0.2194]","[0.2817, 0.0959]","[0.3497, 0.6958]","[0.3188, 0.5838]","[0.3368, 0.6627]","[0.3604, 0.7576]"
"[0.4968, 1.1174]","[0.6219, 1.0362]","[0.661, 0.8677]","[0.5282, 0.7218]","[0.3908, 0.6295]","[0.6995, 0.5885]","[0.761, 0.3518]","[0.7876, 0.2035]","[0.8009, 0.0715]","[0.5592, 0.564]","[0.5454, 0.3093]","[0.5271, 0.1525]","[0.5118, 0.0263]","[0.4436, 0.6062]","[0.3654, 0.37]","[0.3165, 0.2217]","[0.2849, 0.0973]","[0.3526, 0.697]","[0.318, 0.5847]","[0.3347, 0.6637]","[0.3587, 0.7586]"
"[0.4964, 1.1189]","[0.6226, 1.0388]","[0.6597, 0.8692]","[0.5227, 0.7222]","[0.3857, 0.6268]","[0.6988, 0.5904]","[0.7606, 0.3523]","[0.7876, 0.2027]","[0.802, 0.0702]","[0.5585, 0.5664]","[0.5469, 0.3095]","[0.5303, 0.1503]","[0.5176, 0.0231]","[0.4422, 0.6083]","[0.3648, 0.3696]","[0.3162, 0.2194]","[0.2862, 0.0938]","[0.3504, 0.6984]","[0.3158, 0.5838]","[0.3326, 0.6649]","[0.3576, 0.7624]"
"[0.5002, 1.1211]","[0.6277, 1.0356]","[0.6639, 0.8645]","[0.5242, 0.7211]","[0.3855, 0.6306]","[0.7005, 0.5878]","[0.7617, 0.3512]","[0.7889, 0.2014]","[0.8029, 0.0695]","[0.5597, 0.5647]","[0.5463, 0.3098]","[0.5295, 0.1517]","[0.5164, 0.0263]","[0.4429, 0.6083]","[0.3641, 0.3705]","[0.316, 0.2198]","[0.2847, 0.0954]","[0.3503, 0.7001]","[0.319, 0.5845]","[0.3385, 0.6611]","[0.3635, 0.7555]"
"[0.4993, 1.1136]","[0.6303, 1.025]","[0.668, 0.8539]","[0.5301, 0.7108]","[0.3926, 0.6192]","[0.6982, 0.5854]","[0.7605, 0.3487]","[0.7887, 0.2002]","[0.8037, 0.0693]","[0.5575, 0.5631]","[0.5463, 0.3077]","[0.5307, 0.1495]","[0.5175, 0.024]","[0.4407, 0.6056]","[0.3627, 0.3694]","[0.3154, 0.2191]","[0.2837, 0.0952]","[0.3478, 0.6951]","[0.3193, 0.5832]","[0.343, 0.6579]","[0.37, 0.75]"
"[0.4972, 1.1104]","[0.6293, 1.0231]","[0.6705, 0.855]","[0.5322, 0.7161]","[0.3956, 0.6274]","[0.7001, 0.5842]","[0.7616, 0.3483]","[0.7889, 0.2003]","[0.8037, 0.0706]","[0.5594, 0.5626]","[0.5468, 0.3074]","[0.5299, 0.1499]","[0.5158, 0.0249]","[0.4434, 0.6053]","[0.3648, 0.3688]","[0.3163, 0.219]","[0.2839, 0.0948]","[0.3504, 0.6959]","[0.3209, 0.582]","[0.3431, 0.6584]","[0.3699, 0.7513]"
"[0.5008, 1.1146]","[0.6283, 1.0282]","[0.6612, 0.8586]","[0.5228, 0.7184]","[0.3847, 0.6272]","[0.7007, 0.5871]","[0.7621, 0.3502]","[0.7887, 0.2005]","[0.8028, 0.0683]","[0.5607, 0.5638]","[0.5464, 0.3071]","[0.5281, 0.1475]","[0.5141, 0.0208]","[0.4446, 0.6067]","[0.3641, 0.3687]","[0.3139, 0.2191]","[0.2823, 0.0947]","[0.3533, 0.6981]","[0.316, 0.5841]","[0.336, 0.66]","[0.3645, 0.7527]"
"[0.4944, 1.117]","[0.6247, 1.0329]","[0.6643, 0.8632]","[0.5264, 0.7223]","[0.3906, 0.6313]","[0.6994, 0.5875]","[0.7603, 0.3482]","[0.7883, 0.1998]","[0.8043, 0.069]","[0.5585, 0.5642]","[0.5439, 0.3079]","[0.526, 0.15]","[0.5127, 0.0237]","[0.4428, 0.6061]","[0.365, 0.3698]","[0.3159, 0.2204]","[0.284, 0.0947]","[0.3512, 0.6968]","[0.3175, 0.5828]","[0.3376, 0.6623]","[0.3644, 0.7572]"
"[0.5008, 1.1222]","[0.6288, 1.0335]","[0.6649, 0.859]","[0.5258, 0.7149]","[0.3892, 0.6265]","[0.7001, 0.5892]","[0.7614, 0.3502]","[0.7898, 0.2011]","[0.8055, 0.0689]","[0.5585, 0.5666]","[0.5429, 0.3056]","[0.5246, 0.145]","[0.511, 0.0145]","[0.4424, 0.6091]","[0.3637, 0.3701]","[0.3155, 0.2202]","[0.2839, 0.0928]","[0.3516, 0.7008]","[0.3172, 0.5824]","[0.3381, 0.6638]","[0.365, 0.7603]"
"[0.5081, 1.1164]","[0.6353, 1.0243]","[0.6764, 0.8587]","[0.5451, 0.7185]","[0.4083, 0.6298]","[0.6992, 0.5806]","[0.7594, 0.3457]","[0.7853, 0.1992]","[0.7978, 0.069]","[0.559, 0.5584]","[0.547, 0.3003]","[0.5295, 0.1392]","[0.5133, 0.0111]","[0.443, 0.6018]","[0.3634, 0.3656]","[0.3142, 0.2154]","[0.2811, 0.0925]","[0.351, 0.6946]","[0.314, 0.5779]","[0.3356, 0.6519]","[0.3651, 0.7468]"
"[0.4951, 1.1189]","[0.6267, 1.0309]","[0.6744, 0.8662]","[0.5422, 0.7242]","[0.4096, 0.6334]","[0.6996, 0.5804]","[0.7586, 0.3438]","[0.7832, 0.198]","[0.7953, 0.0688]","[0.5587, 0.5589]","[0.5457, 0.3009]","[0.527, 0.1424]","[0.5107, 0.0162]","[0.4428, 0.6018]","[0.3655, 0.3649]","[0.3151, 0.2154]","[0.281, 0.0918]","[0.3504, 0.6946]","[0.3135, 0.5755]","[0.3347, 0.6505]","[0.364, 0.7448]"
"[0.501, 1.1145]","[0.6306, 1.0281]","[0.6726, 0.8634]","[0.5297, 0.7227]","[0.3979, 0.6333]","[0.702, 0.5796]","[0.7609, 0.3435]","[0.787, 0.1975]","[0.8009, 0.068]","[0.5591, 0.5586]","[0.5424, 0.2996]","[0.5229, 0.1407]","[0.508, 0.0122]","[0.4439, 0.6022]","[0.3635, 0.3638]","[0.3131, 0.2141]","[0.2817, 0.0883]","[0.3536, 0.6954]","[0.3093, 0.5804]","[0.3298, 0.6587]","[0.3619, 0.7543]"
"[0.4991, 1.1132]","[0.6306, 1.0286]","[0.6728, 0.8637]","[0.5318, 0.7217]","[0.4003, 0.6294]","[0.7004, 0.5833]","[0.7602, 0.3437]","[0.7866, 0.1965]","[0.8001, 0.0673]","[0.558, 0.561]","[0.5435, 0.2999]","[0.525, 0.1392]","[0.5099, 0.0109]","[0.4417, 0.6019]","[0.3642, 0.3634]","[0.3151, 0.213]","[0.2827, 0.0881]","[0.3502, 0.6917]","[0.3107, 0.5772]","[0.3298, 0.6566]","[0.3575, 0.7531]"
"[0.4995, 1.1126]","[0.6321, 1.026]","[0.6705, 0.8593]","[0.5265, 0.7205]","[0.3915, 0.6304]","[0.7008, 0.5825]","[0.762, 0.3435]","[0.7885, 0.1966]","[0.8016, 0.0677]","[0.5583, 0.5604]","[0.5446, 0.3001]","[0.5265, 0.1398]","[0.5113, 0.0121]","[0.4417, 0.6017]","[0.3641, 0.3648]","[0.3149, 0.2151]","[0.2823, 0.0904]","[0.3508, 0.6909]","[0.313, 0.5798]","[0.3314, 0.6583]","[0.358, 0.7522]"
"[0.4932, 1.1069]","[0.6258, 1.0286]","[0.6691, 0.8661]","[0.5306, 0.7227]","[0.3943, 0.6269]","[0.6989, 0.5837]","[0.7592, 0.344]","[0.7861, 0.1959]","[0.7997, 0.0659]","[0.5567, 0.5588]","[0.5434, 0.2941]","[0.5265, 0.1295]","[0.5118, -0.0013]","[0.4406, 0.5991]","[0.3631, 0.3644]","[0.3148, 0.2155]","[0.2827, 0.092]","[0.3508, 0.6883]","[0.3149, 0.5814]","[0.3327, 0.6613]","[0.3571, 0.7558]"
"[0.4965, 1.1116]","[0.6264, 1.0322]","[0.664, 0.8681]","[0.5224, 0.7268]","[0.3832, 0.6308]","[0.7011, 0.5849]","[0.7616, 0.3465]","[0.7883, 0.1988]","[0.8028, 0.0674]","[0.5587, 0.5605]","[0.545, 0.3004]","[0.5263, 0.1397]","[0.5115, 0.0106]","[0.4423, 0.6015]","[0.3663, 0.3681]","[0.3171, 0.22]","[0.2849, 0.0963]","[0.3525, 0.6912]","[0.3136, 0.5855]","[0.3311, 0.6638]","[0.3575, 0.7562]"
"[0.5007, 1.1065]","[0.6339, 1.0273]","[0.6684, 0.8638]","[0.5222, 0.7252]","[0.3832, 0.6305]","[0.7024, 0.5835]","[0.7621, 0.3446]","[0.7886, 0.196]","[0.8019, 0.065]","[0.5602, 0.5615]","[0.5451, 0.3002]","[0.5278, 0.1379]","[0.5128, 0.0085]","[0.4436, 0.6022]","[0.3651, 0.3671]","[0.3161, 0.2169]","[0.2833, 0.0931]","[0.3542, 0.6883]","[0.3171, 0.5816]","[0.3344, 0.6595]","[0.3592, 0.7525]"
"[0.5008, 1.1078]","[0.6277, 1.0333]","[0.6616, 0.8707]","[0.5195, 0.7296]","[0.3798, 0.6314]","[0.7009, 0.5848]","[0.7604, 0.3454]","[0.7866, 0.1969]","[0.8009, 0.0653]","[0.5606, 0.5615]","[0.5475, 0.3023]","[0.5302, 0.1393]","[0.5156, 0.0103]","[0.4445, 0.6026]","[0.3663, 0.3654]","[0.3159, 0.2156]","[0.2824, 0.0929]","[0.3548, 0.6899]","[0.3157, 0.5863]","[0.33, 0.667]","[0.3526, 0.762]"
"[0.4962, 1.1092]","[0.6295, 1.0338]","[0.6697, 0.8722]","[0.5265, 0.7319]","[0.3888, 0.6361]","[0.6997, 0.5867]","[0.7606, 0.3468]","[0.7878, 0.1978]","[0.8021, 0.0664]","[0.5586, 0.5623]","[0.5483, 0.2979]","[0.5324, 0.1321]","[0.5182, 0.0006]","[0.4424, 0.6032]","[0.3653, 0.365]","[0.3167, 0.2154]","[0.2841, 0.0925]","[0.3508, 0.6933]","[0.3166, 0.5812]","[0.334, 0.6625]","[0.3581, 0.7596]"
"[0.4971, 1.1151]","[0.6296, 1.0359]","[0.6702, 0.8685]","[0.5247, 0.7267]","[0.3866, 0.6329]","[0.7002, 0.5858]","[0.7611, 0.3474]","[0.7877, 0.1991]","[0.8019, 0.0675]","[0.5587, 0.5614]","[0.5493, 0.2998]","[0.533, 0.1359]","[0.5191, 0.0052]","[0.4428, 0.6032]","[0.3654, 0.3641]","[0.3162, 0.2147]","[0.2841, 0.0913]","[0.3513, 0.6943]","[0.3144, 0.583]","[0.3323, 0.6629]","[0.3576, 0.7578]"
"[0.4952, 1.1151]","[0.6297, 1.0332]","[0.6723, 0.8659]","[0.5259, 0.7241]","[0.3859, 0.6338]","[0.7002, 0.586]","[0.7604, 0.347]","[0.7878, 0.1985]","[0.8028, 0.0671]","[0.5588, 0.5622]","[0.5473, 0.2994]","[0.5308, 0.137]","[0.5167, 0.0071]","[0.4433, 0.6036]","[0.3647, 0.3668]","[0.3167, 0.2168]","[0.2845, 0.0926]","[0.3515, 0.6941]","[0.3157, 0.5796]","[0.3354, 0.66]","[0.3612, 0.7566]"
"[0.4904, 1.1177]","[0.6154, 1.0378]","[0.6542, 0.8737]","[0.5198, 0.7294]","[0.3873, 0.6345]","[0.7007, 0.5865]","[0.7638, 0.3492]","[0.7905, 0.2009]","[0.8036, 0.0696]","[0.5602, 0.5625]","[0.5502, 0.3033]","[0.5331, 0.1437]","[0.5188, 0.0171]","[0.4435, 0.6034]","[0.367, 0.3646]","[0.3181, 0.2169]","[0.2865, 0.0967]","[0.3513, 0.6924]","[0.3157, 0.5841]","[0.3328, 0.6603]","[0.3587, 0.7517]"
"[0.4995, 1.1186]","[0.6206, 1.0377]","[0.6528, 0.8723]","[0.5157, 0.7294]","[0.3836, 0.6355]","[0.702, 0.5854]","[0.765, 0.3504]","[0.7914, 0.2024]","[0.8042, 0.071]","[0.5625, 0.5631]","[0.55, 0.3065]","[0.5328, 0.15]","[0.5196, 0.0255]","[0.4464, 0.6052]","[0.3676, 0.3653]","[0.3175, 0.2177]","[0.2862, 0.0965]","[0.3543, 0.6945]","[0.3153, 0.5831]","[0.3315, 0.6606]","[0.3588, 0.7539]"
"[0.4858, 1.1149]","[0.6116, 1.0388]","[0.651, 0.8756]","[0.5194, 0.7304]","[0.3918, 0.6319]","[0.7013, 0.5876]","[0.763, 0.3504]","[0.7898, 0.2014]","[0.8034, 0.0697]","[0.5603, 0.5636]","[0.5493, 0.3033]","[0.5323, 0.1413]","[0.5183, 0.0128]","[0.4438, 0.6043]","[0.366, 0.3659]","[0.3174, 0.2172]","[0.2867, 0.0962]","[0.3522, 0.6931]","[0.3188, 0.5843]","[0.3362, 0.6601]","[0.3619, 0.752]"
"[0.4983, 1.1159]","[0.6162, 1.0343]","[0.6503, 0.8681]","[0.5149, 0.7274]","[0.3834, 0.6379]","[0.6979, 0.5842]","[0.7611, 0.3488]","[0.788, 0.2013]","[0.8021, 0.071]","[0.5588, 0.5621]","[0.5468, 0.3027]","[0.5306, 0.1448]","[0.5188, 0.0173]","[0.4439, 0.6046]","[0.3663, 0.366]","[0.3175, 0.2177]","[0.2864, 0.0931]","[0.3529, 0.696]","[0.3165, 0.5867]","[0.3352, 0.6683]","[0.3624, 0.7638]"
