"[0.5016, 0.8523]","[0.6465, 0.8432]","[0.702, 0.8002]","[0.6232, 0.7313]","[0.507, 0.6734]","[0.6787, 0.5452]","[0.7625, 0.3385]","[0.7957, 0.1943]","[0.8127, 0.0689]","[0.5426, 0.5118]","[0.5503, 0.29]","[0.5405, 0.1267]","[0.5271, -0.0061]","[0.4334, 0.544]","[0.3648, 0.3566]","[0.3199, 0.2229]","[0.2944, 0.1134]","[0.3543, 0.6163]","[0.3037, 0.5264]","[0.2867, 0.5032]","[0.2871, 0.4931]"
"[0.5037, 1.0832]","[0.6292, 1.015]","[0.6639, 0.8639]","[0.5177, 0.7313]","[0.3824, 0.6345]","[0.7036, 0.5726]","[0.7685, 0.3376]","[0.7981, 0.1911]","[0.8153, 0.0607]","[0.564, 0.5514]","[0.553, 0.2973]","[0.5351, 0.1392]","[0.5217, 0.013]","[0.4494, 0.5957]","[0.3658, 0.3625]","[0.3127, 0.2163]","[0.2808, 0.0947]","[0.3587, 0.688]","[0.3214, 0.5788]","[0.343, 0.6614]","[0.3746, 0.7585]"
"[0.4949, 1.0869]","[0.6225, 1.0242]","[0.6637, 0.8784]","[0.5305, 0.7435]","[0.4, 0.6472]","[0.7024, 0.5756]","[0.7688, 0.3424]","[0.797, 0.1952]","[0.8125, 0.0641]","[0.5643, 0.5518]","[0.5522, 0.3031]","[0.5335, 0.1467]","[0.5187, 0.0216]","[0.4503, 0.5948]","[0.3686, 0.3627]","[0.3161, 0.2175]","[0.2831, 0.0985]","[0.3594, 0.6876]","[0.3191, 0.5752]","[0.3397, 0.6487]","[0.3711, 0.7403]"
"[0.5035, 1.0869]","[0.6328, 1.0169]","[0.6715, 0.8668]","[0.527, 0.7338]","[0.3935, 0.6392]","[0.703, 0.5705]","[0.7693, 0.3381]","[0.8, 0.1917]","[0.817, 0.0614]","[0.5634, 0.5483]","[0.5533, 0.2962]","[0.5359, 0.1385]","[0.5215, 0.0117]","[0.4495, 0.5939]","[0.3663, 0.3602]","[0.3143, 0.2147]","[0.2814, 0.0936]","[0.358, 0.6898]","[0.3217, 0.576]","[0.3462, 0.6534]","[0.3794, 0.7457]"
"[0.5006, 1.0948]","[0.6308, 1.0282]","[0.6697, 0.8779]","[0.5327, 0.7434]","[0.4021, 0.6477]","[0.7046, 0.5752]","[0.7697, 0.3403]","[0.7983, 0.1931]","[0.8137, 0.0624]","[0.5641, 0.5519]","[0.5525, 0.3008]","[0.5344, 0.1437]","[0.52, 0.0175]","[0.4478, 0.5944]","[0.3684, 0.3603]","[0.3165, 0.2152]","[0.2826, 0.0953]","[0.356, 0.6865]","[0.3176, 0.5735]","[0.3379, 0.6494]","[0.3675, 0.7421]"
"[0.506, 1.1051]","[0.6302, 1.0324]","[0.6578, 0.8712]","[0.5155, 0.733]","[0.3814, 0.6323]","[0.7049, 0.5759]","[0.7707, 0.3396]","[0.7997, 0.1915]","[0.8158, 0.06]","[0.5661, 0.5544]","[0.5521, 0.3021]","[0.5315, 0.1447]","[0.515, 0.0204]","[0.4508, 0.5994]","[0.3701, 0.3645]","[0.3174, 0.2191]","[0.2834, 0.0985]","[0.3607, 0.6917]","[0.3176, 0.5852]","[0.3335, 0.6641]","[0.3599, 0.7567]"
"[0.5039, 1.1042]","[0.6286, 1.0262]","[0.6645, 0.8665]","[0.5215, 0.7301]","[0.3883, 0.6349]","[0.71, 0.5761]","[0.775, 0.3414]","[0.803, 0.1944]","[0.816, 0.0637]","[0.5665, 0.5545]","[0.5521, 0.2975]","[0.5318, 0.1387]","[0.5141, 0.0109]","[0.4503, 0.5983]","[0.3679, 0.3661]","[0.3157, 0.2213]","[0.2809, 0.1013]","[0.3611, 0.6886]","[0.3239, 0.5846]","[0.3438, 0.6602]","[0.372, 0.7485]"
"[0.5024, 1.1042]","[0.6279, 1.0297]","[0.6605, 0.8725]","[0.5176, 0.7343]","[0.3828, 0.6356]","[0.7103, 0.5763]","[0.7738, 0.3396]","[0.8021, 0.1913]","[0.8172, 0.0607]","[0.5688, 0.5529]","[0.5568, 0.2988]","[0.538, 0.1392]","[0.5226, 0.0134]","[0.4531, 0.5968]","[0.3707, 0.3638]","[0.3165, 0.2185]","[0.2814, 0.1009]","[0.3638, 0.6881]","[0.3234, 0.5883]","[0.3413, 0.6596]","[0.3695, 0.7451]"
"[0.5006, 1.1043]","[0.6271, 1.0297]","[0.6622, 0.868]","[0.5136, 0.7284]","[0.3756, 0.6322]","[0.7098, 0.5779]","[0.774, 0.341]","[0.803, 0.1929]","[0.8187, 0.0618]","[0.5669, 0.5546]","[0.5532, 0.3003]","[0.5333, 0.1438]","[0.5178, 0.0182]","[0.4512, 0.5979]","[0.3693, 0.3673]","[0.3157, 0.2212]","[0.2801, 0.0991]","[0.3621, 0.6886]","[0.3232, 0.5874]","[0.3431, 0.6645]","[0.3713, 0.7543]"
"[0.5056, 1.1068]","[0.6297, 1.0322]","[0.6633, 0.8696]","[0.5133, 0.7291]","[0.3786, 0.6335]","[0.71, 0.5769]","[0.7737, 0.3411]","[0.8025, 0.1937]","[0.8186, 0.0625]","[0.5678, 0.5553]","[0.5534, 0.2999]","[0.5332, 0.1439]","[0.5181, 0.0184]","[0.4526, 0.5994]","[0.3708, 0.3647]","[0.3173, 0.2195]","[0.2825, 0.0976]","[0.3626, 0.6919]","[0.3235, 0.5806]","[0.3412, 0.6617]","[0.3686, 0.7561]"
"[0.5002, 1.1079]","[0.6296, 1.0353]","[0.6693, 0.8732]","[0.5222, 0.7323]","[0.3896, 0.6374]","[0.7095, 0.5778]","[0.7734, 0.3412]","[0.8019, 0.1931]","[0.8171, 0.0619]","[0.5665, 0.554]","[0.5525, 0.2966]","[0.5326, 0.1378]","[0.5166, 0.0105]","[0.451, 0.597]","[0.37, 0.3623]","[0.3177, 0.2173]","[0.2836, 0.0966]","[0.3608, 0.6892]","[0.3232, 0.5798]","[0.3408, 0.659]","[0.3677, 0.7515]"
"[0.5071, 1.1016]","[0.6341, 1.0264]","[0.6679, 0.8634]","[0.5224, 0.7227]","[0.3895, 0.6291]","[0.7106, 0.5744]","[0.7739, 0.3398]","[0.8014, 0.1925]","[0.8158, 0.0623]","[0.569, 0.5547]","[0.5581, 0.2995]","[0.5419, 0.143]","[0.5287, 0.0167]","[0.4522, 0.5978]","[0.3737, 0.368]","[0.3225, 0.2241]","[0.2878, 0.1058]","[0.3618, 0.6861]","[0.3233, 0.5821]","[0.34, 0.6589]","[0.365, 0.7486]"
"[0.5051, 1.0959]","[0.6331, 1.0251]","[0.6651, 0.8649]","[0.5251, 0.7254]","[0.3915, 0.6278]","[0.7094, 0.5754]","[0.7728, 0.3399]","[0.8002, 0.1916]","[0.8141, 0.0619]","[0.5686, 0.5542]","[0.5569, 0.2985]","[0.5401, 0.1404]","[0.5253, 0.0153]","[0.4511, 0.5969]","[0.3722, 0.3665]","[0.3207, 0.2229]","[0.2848, 0.1056]","[0.3613, 0.6847]","[0.3242, 0.5863]","[0.3405, 0.663]","[0.3633, 0.752]"
"[0.5111, 1.0901]","[0.6384, 1.0168]","[0.6627, 0.8578]","[0.5211, 0.7202]","[0.3868, 0.6221]","[0.7122, 0.573]","[0.7739, 0.3376]","[0.8007, 0.1903]","[0.8143, 0.0607]","[0.5719, 0.553]","[0.5587, 0.2986]","[0.5423, 0.1406]","[0.5275, 0.0167]","[0.4527, 0.5957]","[0.3719, 0.3656]","[0.3203, 0.221]","[0.284, 0.1037]","[0.3618, 0.6815]","[0.3234, 0.5834]","[0.3393, 0.6564]","[0.3617, 0.743]"
"[0.5024, 1.0923]","[0.6333, 1.02]","[0.6662, 0.8607]","[0.5223, 0.7259]","[0.3889, 0.6335]","[0.7088, 0.5752]","[0.7724, 0.3403]","[0.8005, 0.1929]","[0.8151, 0.064]","[0.5678, 0.5534]","[0.5558, 0.3]","[0.5389, 0.143]","[0.5248, 0.0184]","[0.4504, 0.5948]","[0.3716, 0.3647]","[0.3218, 0.221]","[0.2868, 0.103]","[0.3592, 0.6823]","[0.3222, 0.5846]","[0.3415, 0.6608]","[0.3665, 0.7492]"
"[0.5057, 1.0938]","[0.634, 1.0172]","[0.6634, 0.8578]","[0.5184, 0.723]","[0.3871, 0.6284]","[0.7094, 0.5728]","[0.7733, 0.3394]","[0.8024, 0.1922]","[0.8175, 0.0628]","[0.5682, 0.5528]","[0.5572, 0.2997]","[0.5413, 0.1432]","[0.5272, 0.0184]","[0.4506, 0.5955]","[0.3721, 0.3647]","[0.3221, 0.2212]","[0.287, 0.1026]","[0.3593, 0.6831]","[0.3231, 0.5803]","[0.3395, 0.6575]","[0.3625, 0.7458]"
"[0.5026, 1.0971]","[0.6337, 1.0213]","[0.6662, 0.8604]","[0.5182, 0.7269]","[0.384, 0.6353]","[0.709, 0.5752]","[0.7738, 0.3404]","[0.8026, 0.1926]","[0.8174, 0.0626]","[0.5668, 0.5547]","[0.5567, 0.298]","[0.5408, 0.1407]","[0.5268, 0.0148]","[0.4494, 0.5969]","[0.3706, 0.3661]","[0.3209, 0.2229]","[0.2856, 0.1039]","[0.358, 0.685]","[0.3235, 0.5799]","[0.3426, 0.6597]","[0.3673, 0.7506]"
"[0.5067, 1.1031]","[0.6343, 1.0218]","[0.6643, 0.8572]","[0.5178, 0.7208]","[0.3859, 0.6275]","[0.7088, 0.5762]","[0.7723, 0.3399]","[0.802, 0.1916]","[0.8173, 0.0609]","[0.5671, 0.5561]","[0.5574, 0.2973]","[0.5403, 0.1378]","[0.5251, 0.0086]","[0.4495, 0.598]","[0.3729, 0.368]","[0.3229, 0.2242]","[0.2871, 0.1049]","[0.3577, 0.6855]","[0.3212, 0.5811]","[0.3376, 0.6571]","[0.36, 0.744]"
"[0.5055, 1.1088]","[0.6319, 1.0269]","[0.6627, 0.8588]","[0.5195, 0.72]","[0.3868, 0.6295]","[0.7072, 0.5797]","[0.7726, 0.3427]","[0.8029, 0.1945]","[0.8181, 0.0634]","[0.567, 0.5581]","[0.5574, 0.2959]","[0.5407, 0.1366]","[0.5252, 0.0078]","[0.4507, 0.5985]","[0.3742, 0.3684]","[0.3257, 0.2249]","[0.2908, 0.1057]","[0.3595, 0.6857]","[0.324, 0.5822]","[0.3421, 0.6604]","[0.3653, 0.7497]"
"[0.5106, 1.117]","[0.6326, 1.0309]","[0.6626, 0.8584]","[0.517, 0.7198]","[0.3854, 0.6293]","[0.7091, 0.5817]","[0.7719, 0.3445]","[0.8013, 0.1975]","[0.8173, 0.0667]","[0.5685, 0.5613]","[0.5592, 0.3012]","[0.5421, 0.1426]","[0.5279, 0.013]","[0.4527, 0.6025]","[0.3758, 0.3691]","[0.3255, 0.2251]","[0.2903, 0.1047]","[0.3626, 0.6895]","[0.3278, 0.5837]","[0.345, 0.6674]","[0.3681, 0.7617]"
"[0.5073, 1.1112]","[0.6363, 1.0234]","[0.6697, 0.8505]","[0.524, 0.7061]","[0.3916, 0.611]","[0.7087, 0.582]","[0.7723, 0.3419]","[0.8022, 0.1936]","[0.8183, 0.0624]","[0.5669, 0.5613]","[0.5576, 0.2975]","[0.5405, 0.1361]","[0.5257, 0.005]","[0.4505, 0.6015]","[0.3711, 0.3701]","[0.3197, 0.2249]","[0.2848, 0.1043]","[0.3601, 0.6867]","[0.327, 0.5812]","[0.348, 0.6633]","[0.3749, 0.7565]"
"[0.5038, 1.1046]","[0.6318, 1.0219]","[0.6689, 0.8551]","[0.5238, 0.712]","[0.39, 0.6192]","[0.7092, 0.5794]","[0.7726, 0.3406]","[0.8019, 0.1934]","[0.8182, 0.0629]","[0.568, 0.5583]","[0.5584, 0.2973]","[0.5413, 0.1384]","[0.5271, 0.0093]","[0.4521, 0.599]","[0.3716, 0.3697]","[0.3196, 0.2248]","[0.2847, 0.1034]","[0.3614, 0.6859]","[0.3248, 0.5799]","[0.3424, 0.6602]","[0.3676, 0.7512]"
"[0.5084, 1.1048]","[0.6329, 1.0272]","[0.6656, 0.8613]","[0.52, 0.7207]","[0.3877, 0.6278]","[0.7105, 0.5786]","[0.7738, 0.3409]","[0.8027, 0.1945]","[0.8188, 0.0641]","[0.5682, 0.5582]","[0.5577, 0.2982]","[0.5404, 0.1419]","[0.5266, 0.0142]","[0.4521, 0.6005]","[0.3729, 0.3688]","[0.3212, 0.2252]","[0.2861, 0.1044]","[0.3629, 0.6894]","[0.3249, 0.5804]","[0.3418, 0.6633]","[0.3668, 0.7573]"
"[0.5047, 1.0955]","[0.6254, 1.0233]","[0.665, 0.8609]","[0.5162, 0.7265]","[0.3772, 0.6368]","[0.7106, 0.58]","[0.7746, 0.3414]","[0.8026, 0.1937]","[0.8182, 0.0642]","[0.5678, 0.5562]","[0.5583, 0.2986]","[0.5404, 0.143]","[0.5281, 0.0183]","[0.4526, 0.5959]","[0.3725, 0.3643]","[0.3208, 0.221]","[0.2875, 0.1004]","[0.3641, 0.6824]","[0.331, 0.5861]","[0.3513, 0.6743]","[0.3786, 0.77]"
"[0.4976, 1.0929]","[0.6181, 1.0281]","[0.6601, 0.8701]","[0.5155, 0.7328]","[0.3754, 0.6387]","[0.7118, 0.5808]","[0.7754, 0.344]","[0.8024, 0.1969]","[0.8181, 0.0667]","[0.5687, 0.5551]","[0.5582, 0.3023]","[0.5394, 0.1489]","[0.5275, 0.0253]","[0.4529, 0.5951]","[0.373, 0.3622]","[0.3201, 0.2185]","[0.2865, 0.0964]","[0.3637, 0.6829]","[0.3309, 0.5853]","[0.3504, 0.674]","[0.3775, 0.7709]"
"[0.5023, 1.0874]","[0.6174, 1.0256]","[0.6574, 0.8708]","[0.5172, 0.7315]","[0.3786, 0.6351]","[0.7121, 0.5814]","[0.7769, 0.3461]","[0.8053, 0.2006]","[0.8224, 0.071]","[0.57, 0.5568]","[0.5595, 0.3032]","[0.5404, 0.1526]","[0.5287, 0.0301]","[0.4549, 0.5977]","[0.3748, 0.3651]","[0.3212, 0.2216]","[0.2882, 0.0977]","[0.3662, 0.686]","[0.3334, 0.5868]","[0.3508, 0.679]","[0.3772, 0.7784]"
"[0.5017, 1.0943]","[0.6198, 1.0311]","[0.655, 0.8727]","[0.5159, 0.7333]","[0.3785, 0.6352]","[0.7101, 0.5832]","[0.7754, 0.3479]","[0.8038, 0.2018]","[0.8202, 0.0719]","[0.5693, 0.5588]","[0.5622, 0.3065]","[0.5458, 0.1546]","[0.5353, 0.0316]","[0.4526, 0.5999]","[0.3752, 0.3676]","[0.3229, 0.2228]","[0.289, 0.0981]","[0.3618, 0.6888]","[0.3325, 0.5905]","[0.3518, 0.6808]","[0.3773, 0.7785]"
"[0.5022, 1.0977]","[0.6221, 1.0284]","[0.6556, 0.8657]","[0.5111, 0.7278]","[0.3772, 0.6337]","[0.71, 0.5826]","[0.7746, 0.3472]","[0.8035, 0.2009]","[0.82, 0.0714]","[0.5684, 0.5597]","[0.5596, 0.306]","[0.5425, 0.1548]","[0.5324, 0.0317]","[0.4524, 0.6011]","[0.3751, 0.3686]","[0.3232, 0.2248]","[0.2903, 0.101]","[0.3624, 0.6898]","[0.3312, 0.5883]","[0.3495, 0.6763]","[0.3753, 0.7715]"
"[0.501, 1.1027]","[0.6217, 1.0339]","[0.6571, 0.8684]","[0.5123, 0.7299]","[0.3779, 0.6385]","[0.7083, 0.5848]","[0.7719, 0.3484]","[0.8, 0.2008]","[0.8172, 0.0703]","[0.5669, 0.5609]","[0.5552, 0.3076]","[0.5365, 0.1562]","[0.5266, 0.0331]","[0.4515, 0.6015]","[0.3733, 0.3675]","[0.3204, 0.2231]","[0.2885, 0.0979]","[0.3617, 0.6911]","[0.3261, 0.5857]","[0.3434, 0.6723]","[0.3702, 0.7673]"
"[0.4962, 1.0998]","[0.6193, 1.0317]","[0.6556, 0.864]","[0.5129, 0.7215]","[0.378, 0.6272]","[0.7071, 0.5842]","[0.7717, 0.3475]","[0.8005, 0.1989]","[0.8173, 0.0677]","[0.5662, 0.56]","[0.5554, 0.3083]","[0.5369, 0.156]","[0.5257, 0.034]","[0.4505, 0.5996]","[0.3728, 0.3677]","[0.3204, 0.2234]","[0.2873, 0.101]","[0.3613, 0.6862]","[0.3287, 0.5883]","[0.3478, 0.6764]","[0.3738, 0.7729]"
"[0.5072, 1.0906]","[0.6259, 1.0212]","[0.6601, 0.8599]","[0.5166, 0.7174]","[0.3854, 0.6209]","[0.7093, 0.5788]","[0.7733, 0.3452]","[0.8026, 0.1997]","[0.8208, 0.0704]","[0.5686, 0.5576]","[0.5557, 0.3061]","[0.5372, 0.1567]","[0.5263, 0.0354]","[0.4543, 0.5988]","[0.3747, 0.3681]","[0.3209, 0.2236]","[0.2881, 0.0999]","[0.3651, 0.6857]","[0.3276, 0.5814]","[0.3445, 0.6685]","[0.3714, 0.7644]"
"[0.5103, 1.0862]","[0.6324, 1.0166]","[0.6701, 0.8624]","[0.5303, 0.7246]","[0.4002, 0.6292]","[0.7095, 0.5761]","[0.7755, 0.3423]","[0.8041, 0.1957]","[0.8191, 0.0662]","[0.5696, 0.555]","[0.5597, 0.3044]","[0.5414, 0.1521]","[0.5272, 0.0307]","[0.4551, 0.5969]","[0.3765, 0.3649]","[0.3255, 0.2224]","[0.2927, 0.1042]","[0.3647, 0.6858]","[0.3271, 0.5785]","[0.3456, 0.6566]","[0.3734, 0.748]"
"[0.5034, 1.0816]","[0.6299, 1.016]","[0.6687, 0.8676]","[0.5318, 0.7294]","[0.4054, 0.6306]","[0.7106, 0.5758]","[0.7754, 0.3422]","[0.8043, 0.196]","[0.82, 0.0674]","[0.571, 0.5533]","[0.562, 0.3044]","[0.5452, 0.151]","[0.5322, 0.03]","[0.4557, 0.5946]","[0.3761, 0.3631]","[0.3262, 0.2193]","[0.2945, 0.1023]","[0.3641, 0.6832]","[0.3275, 0.5785]","[0.3474, 0.6527]","[0.3756, 0.7414]"
"[0.506, 1.0901]","[0.6323, 1.026]","[0.6647, 0.8734]","[0.5271, 0.7364]","[0.3981, 0.638]","[0.7097, 0.5778]","[0.7739, 0.3441]","[0.8034, 0.1984]","[0.8206, 0.0698]","[0.5715, 0.5567]","[0.563, 0.3093]","[0.5482, 0.1582]","[0.5379, 0.0368]","[0.4569, 0.5998]","[0.3774, 0.3655]","[0.3258, 0.2204]","[0.2928, 0.0985]","[0.3657, 0.6903]","[0.3263, 0.5784]","[0.3452, 0.6581]","[0.3732, 0.7517]"
"[0.5079, 1.0936]","[0.6326, 1.0243]","[0.6654, 0.8665]","[0.5268, 0.7269]","[0.3998, 0.6272]","[0.7107, 0.5765]","[0.7739, 0.3417]","[0.8027, 0.194]","[0.8187, 0.066]","[0.5709, 0.556]","[0.5589, 0.306]","[0.5419, 0.1539]","[0.5295, 0.0342]","[0.4556, 0.6011]","[0.3762, 0.3657]","[0.3252, 0.2226]","[0.2924, 0.1035]","[0.3651, 0.6939]","[0.3264, 0.5855]","[0.345, 0.6619]","[0.3724, 0.7507]"
"[0.5062, 1.0891]","[0.6324, 1.0158]","[0.6711, 0.862]","[0.5252, 0.7343]","[0.3912, 0.6513]","[0.7068, 0.5735]","[0.7712, 0.3398]","[0.8016, 0.1935]","[0.8168, 0.0655]","[0.5666, 0.5515]","[0.5605, 0.2977]","[0.5448, 0.1407]","[0.5308, 0.0123]","[0.4519, 0.5943]","[0.3723, 0.3653]","[0.3242, 0.2221]","[0.2918, 0.1005]","[0.3602, 0.6867]","[0.3261, 0.5836]","[0.3495, 0.661]","[0.3789, 0.7498]"
"[0.5032, 1.0915]","[0.6313, 1.0186]","[0.6721, 0.8643]","[0.536, 0.7319]","[0.4024, 0.649]","[0.7077, 0.5731]","[0.7728, 0.3385]","[0.8023, 0.1925]","[0.817, 0.0649]","[0.5673, 0.5517]","[0.5583, 0.296]","[0.5435, 0.1398]","[0.5299, 0.014]","[0.4523, 0.5953]","[0.371, 0.3666]","[0.3224, 0.2222]","[0.2893, 0.102]","[0.3621, 0.6881]","[0.3266, 0.5859]","[0.3507, 0.6584]","[0.3804, 0.7442]"
"[0.509, 1.0902]","[0.6352, 1.0167]","[0.6762, 0.864]","[0.5404, 0.7344]","[0.407, 0.6537]","[0.7091, 0.5732]","[0.7727, 0.3402]","[0.8023, 0.1948]","[0.8177, 0.0672]","[0.5694, 0.5518]","[0.5604, 0.2968]","[0.5454, 0.142]","[0.5322, 0.016]","[0.4543, 0.595]","[0.3736, 0.366]","[0.3242, 0.221]","[0.2901, 0.0997]","[0.3627, 0.6876]","[0.3296, 0.5817]","[0.3534, 0.657]","[0.3823, 0.7467]"
"[0.5082, 1.0877]","[0.6345, 1.0167]","[0.6773, 0.866]","[0.5417, 0.7355]","[0.4082, 0.6541]","[0.7087, 0.5753]","[0.7722, 0.3419]","[0.8015, 0.197]","[0.8171, 0.0699]","[0.5695, 0.5533]","[0.5617, 0.3004]","[0.5472, 0.1466]","[0.5347, 0.0218]","[0.4547, 0.5956]","[0.3733, 0.366]","[0.3241, 0.2202]","[0.2907, 0.0987]","[0.3625, 0.6874]","[0.3298, 0.5816]","[0.3546, 0.6564]","[0.3846, 0.7461]"
"[0.51, 1.0879]","[0.6371, 1.0169]","[0.6778, 0.8667]","[0.542, 0.7353]","[0.4103, 0.6512]","[0.7094, 0.5757]","[0.7727, 0.3428]","[0.8023, 0.1981]","[0.8178, 0.07]","[0.5696, 0.554]","[0.5614, 0.3021]","[0.547, 0.1486]","[0.5347, 0.0218]","[0.4543, 0.5965]","[0.3734, 0.3666]","[0.3254, 0.2215]","[0.2927, 0.0988]","[0.3617, 0.6885]","[0.3277, 0.5774]","[0.3506, 0.6534]","[0.379, 0.7441]"
"[0.5053, 1.0934]","[0.6324, 1.0236]","[0.6732, 0.8701]","[0.5374, 0.7354]","[0.4054, 0.6506]","[0.7095, 0.579]","[0.7734, 0.3447]","[0.8022, 0.1985]","[0.8169, 0.0698]","[0.5688, 0.556]","[0.5593, 0.3022]","[0.5438, 0.145]","[0.5312, 0.017]","[0.4534, 0.5987]","[0.372, 0.3659]","[0.3241, 0.2203]","[0.2931, 0.0978]","[0.3623, 0.6918]","[0.325, 0.5822]","[0.3464, 0.6558]","[0.3752, 0.7442]"
"[0.51, 1.0913]","[0.6355, 1.0209]","[0.675, 0.8676]","[0.5325, 0.7315]","[0.3971, 0.647]","[0.7101, 0.576]","[0.7735, 0.3416]","[0.8024, 0.1947]","[0.8176, 0.0652]","[0.5691, 0.5533]","[0.5617, 0.2963]","[0.5477, 0.1358]","[0.5364, 0.0055]","[0.4542, 0.597]","[0.3699, 0.3634]","[0.3202, 0.218]","[0.2903, 0.0957]","[0.3634, 0.6917]","[0.3223, 0.5808]","[0.3423, 0.6574]","[0.3723, 0.7484]"
"[0.511, 1.0932]","[0.6381, 1.0216]","[0.6785, 0.8673]","[0.5413, 0.7323]","[0.4062, 0.6507]","[0.7099, 0.5756]","[0.7732, 0.3415]","[0.8016, 0.1953]","[0.8159, 0.0654]","[0.5691, 0.5533]","[0.5601, 0.2951]","[0.5448, 0.1345]","[0.5319, 0.0029]","[0.4541, 0.5969]","[0.3718, 0.3654]","[0.3219, 0.2209]","[0.2897, 0.0998]","[0.3632, 0.6912]","[0.3231, 0.5792]","[0.3452, 0.6544]","[0.3759, 0.7455]"
"[0.5088, 1.1006]","[0.6354, 1.0283]","[0.674, 0.8694]","[0.5297, 0.7329]","[0.3949, 0.6477]","[0.7076, 0.5767]","[0.7705, 0.3409]","[0.7989, 0.1942]","[0.8134, 0.0646]","[0.5664, 0.5556]","[0.5558, 0.2974]","[0.5389, 0.1382]","[0.5251, 0.0085]","[0.4516, 0.599]","[0.3697, 0.3657]","[0.32, 0.2199]","[0.2881, 0.097]","[0.3604, 0.692]","[0.3199, 0.5786]","[0.3429, 0.6538]","[0.3751, 0.7448]"
"[0.5038, 1.1009]","[0.6343, 1.0287]","[0.6763, 0.8669]","[0.5315, 0.7305]","[0.3941, 0.6499]","[0.7066, 0.5774]","[0.7705, 0.3413]","[0.7994, 0.1942]","[0.814, 0.0644]","[0.5648, 0.5551]","[0.5544, 0.2945]","[0.5374, 0.1352]","[0.5228, 0.0049]","[0.4504, 0.5978]","[0.3705, 0.3673]","[0.3211, 0.2237]","[0.2881, 0.1013]","[0.3605, 0.6911]","[0.3208, 0.583]","[0.3406, 0.6614]","[0.3678, 0.7521]"
"[0.5031, 1.0996]","[0.6334, 1.0294]","[0.6737, 0.8673]","[0.5255, 0.7317]","[0.3871, 0.6466]","[0.705, 0.5793]","[0.7692, 0.3422]","[0.7985, 0.1943]","[0.8147, 0.0635]","[0.5634, 0.5569]","[0.5548, 0.2947]","[0.5398, 0.1342]","[0.528, 0.0022]","[0.4493, 0.5992]","[0.3696, 0.3677]","[0.3211, 0.2228]","[0.289, 0.0995]","[0.3607, 0.6915]","[0.3211, 0.5851]","[0.3412, 0.6661]","[0.3679, 0.7596]"
"[0.5041, 1.0987]","[0.6339, 1.028]","[0.6731, 0.8656]","[0.5277, 0.7293]","[0.391, 0.6431]","[0.7045, 0.5812]","[0.7689, 0.3429]","[0.7984, 0.1945]","[0.8153, 0.0637]","[0.5634, 0.5584]","[0.5525, 0.2985]","[0.536, 0.1382]","[0.5236, 0.0068]","[0.4489, 0.5996]","[0.3688, 0.3684]","[0.3208, 0.2216]","[0.289, 0.0972]","[0.3599, 0.6906]","[0.3221, 0.586]","[0.3447, 0.664]","[0.3723, 0.7553]"
"[0.4982, 1.0967]","[0.6241, 1.0356]","[0.6662, 0.8804]","[0.5266, 0.7411]","[0.3947, 0.6486]","[0.7063, 0.5826]","[0.769, 0.3444]","[0.7977, 0.1947]","[0.8137, 0.0629]","[0.5664, 0.5586]","[0.5574, 0.2927]","[0.5413, 0.1279]","[0.5285, -0.0033]","[0.4518, 0.6001]","[0.3712, 0.3655]","[0.3195, 0.2202]","[0.2864, 0.1]","[0.3619, 0.6925]","[0.3229, 0.579]","[0.3398, 0.6591]","[0.3661, 0.7529]"
"[0.5013, 1.1022]","[0.6268, 1.0384]","[0.6647, 0.8802]","[0.5296, 0.737]","[0.398, 0.6434]","[0.709, 0.5825]","[0.7713, 0.3453]","[0.7997, 0.1966]","[0.8172, 0.0652]","[0.5693, 0.5609]","[0.5579, 0.3043]","[0.5409, 0.1489]","[0.5298, 0.024]","[0.4531, 0.6029]","[0.3748, 0.3688]","[0.3222, 0.2229]","[0.2877, 0.1018]","[0.3615, 0.6935]","[0.3241, 0.5775]","[0.3438, 0.6516]","[0.3717, 0.7417]"
"[0.5011, 1.1002]","[0.6249, 1.0347]","[0.6595, 0.8747]","[0.5191, 0.7317]","[0.3895, 0.6359]","[0.7103, 0.5807]","[0.7736, 0.3449]","[0.8014, 0.1957]","[0.817, 0.0648]","[0.5696, 0.559]","[0.557, 0.3034]","[0.539, 0.1471]","[0.5264, 0.0244]","[0.4537, 0.6026]","[0.3732, 0.3657]","[0.3208, 0.22]","[0.2879, 0.0993]","[0.364, 0.6946]","[0.3262, 0.5828]","[0.3426, 0.6623]","[0.3684, 0.7551]"
"[0.5004, 1.0982]","[0.6286, 1.0329]","[0.6664, 0.8737]","[0.5248, 0.7333]","[0.3917, 0.6394]","[0.7096, 0.5815]","[0.7735, 0.347]","[0.8015, 0.1979]","[0.818, 0.0667]","[0.5679, 0.5581]","[0.557, 0.3038]","[0.5415, 0.1484]","[0.5316, 0.0254]","[0.4517, 0.6013]","[0.3728, 0.365]","[0.3214, 0.2193]","[0.289, 0.0985]","[0.3624, 0.6943]","[0.3247, 0.5838]","[0.3412, 0.6641]","[0.366, 0.7585]"
