"[0.3285, 0.8422]","[0.5307, 0.8663]","[0.7233, 0.7759]","[0.8658, 0.6829]","[0.9794, 0.628]","[0.606, 0.4889]","[0.6605, 0.2758]","[0.6833, 0.1156]","[0.697, -0.0072]","[0.4891, 0.4719]","[0.4948, 0.3366]","[0.4622, 0.4754]","[0.4467, 0.6055]","[0.3747, 0.483]","[0.3901, 0.3908]","[0.3714, 0.534]","[0.3619, 0.6411]","[0.2643, 0.5089]","[0.294, 0.4058]","[0.2903, 0.5108]","[0.2886, 0.5956]"
"[0.3003, 0.9029]","[0.4987, 0.8834]","[0.6946, 0.7944]","[0.8496, 0.6995]","[0.9762, 0.6475]","[0.6033, 0.4976]","[0.661, 0.2934]","[0.6796, 0.1541]","[0.6925, 0.0407]","[0.4918, 0.4805]","[0.4846, 0.3486]","[0.4504, 0.4945]","[0.4379, 0.6214]","[0.3825, 0.4882]","[0.3718, 0.4046]","[0.3564, 0.5495]","[0.3564, 0.655]","[0.2753, 0.5064]","[0.2827, 0.4189]","[0.2817, 0.5216]","[0.2892, 0.6001]"
"[0.3029, 0.9016]","[0.5024, 0.8862]","[0.6994, 0.796]","[0.8498, 0.698]","[0.9745, 0.6472]","[0.6042, 0.493]","[0.6591, 0.2876]","[0.6769, 0.1487]","[0.6884, 0.0368]","[0.4897, 0.4763]","[0.4844, 0.3516]","[0.4504, 0.5005]","[0.4368, 0.6278]","[0.3792, 0.4844]","[0.3715, 0.4074]","[0.3572, 0.5543]","[0.3565, 0.6576]","[0.2708, 0.5027]","[0.2795, 0.4213]","[0.279, 0.5283]","[0.2877, 0.6061]"
"[0.3024, 0.9047]","[0.5026, 0.8832]","[0.6988, 0.7922]","[0.8509, 0.6958]","[0.9771, 0.6443]","[0.6038, 0.4916]","[0.6591, 0.2898]","[0.6765, 0.1521]","[0.6882, 0.0408]","[0.4909, 0.4746]","[0.4861, 0.3484]","[0.4515, 0.4939]","[0.436, 0.6212]","[0.3811, 0.4831]","[0.3737, 0.407]","[0.3585, 0.5523]","[0.3565, 0.6563]","[0.2728, 0.5012]","[0.2813, 0.4204]","[0.2807, 0.5249]","[0.2891, 0.6017]"
"[0.3017, 0.9032]","[0.505, 0.8844]","[0.7019, 0.7931]","[0.8524, 0.6951]","[0.9786, 0.6458]","[0.6052, 0.494]","[0.6597, 0.2892]","[0.6777, 0.1513]","[0.6897, 0.0398]","[0.4925, 0.4776]","[0.4893, 0.3525]","[0.4551, 0.5011]","[0.4408, 0.6274]","[0.3826, 0.4855]","[0.3757, 0.4087]","[0.36, 0.5573]","[0.3588, 0.6606]","[0.2735, 0.5031]","[0.2818, 0.4224]","[0.2804, 0.5313]","[0.2891, 0.6091]"
"[0.3012, 0.9053]","[0.5059, 0.8845]","[0.703, 0.7941]","[0.8537, 0.6952]","[0.9784, 0.6453]","[0.6027, 0.4966]","[0.6583, 0.2916]","[0.6776, 0.1527]","[0.6908, 0.0393]","[0.4908, 0.4793]","[0.4894, 0.3512]","[0.4571, 0.4999]","[0.4428, 0.6267]","[0.3814, 0.4872]","[0.3766, 0.4048]","[0.363, 0.5539]","[0.3615, 0.6589]","[0.2724, 0.5054]","[0.2824, 0.4245]","[0.283, 0.5335]","[0.2922, 0.6123]"
"[0.3008, 0.9056]","[0.5063, 0.8857]","[0.7068, 0.7923]","[0.8575, 0.6929]","[0.9813, 0.6424]","[0.6028, 0.4965]","[0.659, 0.2914]","[0.6779, 0.1526]","[0.6904, 0.0386]","[0.4915, 0.4797]","[0.4879, 0.353]","[0.4529, 0.5015]","[0.4389, 0.627]","[0.3821, 0.4873]","[0.3739, 0.4054]","[0.358, 0.554]","[0.3577, 0.6567]","[0.2734, 0.5047]","[0.2807, 0.4231]","[0.2785, 0.5316]","[0.2883, 0.6092]"
"[0.3023, 0.9084]","[0.5075, 0.8865]","[0.7067, 0.7918]","[0.8565, 0.6926]","[0.9794, 0.6403]","[0.604, 0.4972]","[0.6586, 0.2918]","[0.6773, 0.1531]","[0.6897, 0.0395]","[0.4916, 0.4796]","[0.4875, 0.3547]","[0.452, 0.5033]","[0.437, 0.6297]","[0.3817, 0.4868]","[0.3727, 0.4063]","[0.3573, 0.5545]","[0.3569, 0.6588]","[0.2729, 0.5042]","[0.2794, 0.4247]","[0.278, 0.5331]","[0.2883, 0.6114]"
"[0.3011, 0.9075]","[0.5041, 0.8871]","[0.7022, 0.794]","[0.8543, 0.6938]","[0.978, 0.6381]","[0.6036, 0.4988]","[0.6584, 0.2922]","[0.677, 0.1532]","[0.69, 0.0392]","[0.4911, 0.4817]","[0.4831, 0.3534]","[0.4488, 0.5013]","[0.436, 0.6292]","[0.3813, 0.4894]","[0.3701, 0.4078]","[0.3548, 0.5544]","[0.3544, 0.6597]","[0.2732, 0.5069]","[0.2787, 0.4251]","[0.2763, 0.5318]","[0.2855, 0.6109]"
"[0.3019, 0.9066]","[0.5053, 0.886]","[0.7033, 0.7924]","[0.8548, 0.6919]","[0.9778, 0.638]","[0.6044, 0.4963]","[0.6583, 0.2938]","[0.6777, 0.1564]","[0.6906, 0.0443]","[0.4911, 0.4794]","[0.4848, 0.3533]","[0.4518, 0.5039]","[0.4373, 0.6339]","[0.3812, 0.4876]","[0.3732, 0.4071]","[0.3597, 0.5557]","[0.3582, 0.6627]","[0.2726, 0.5057]","[0.2808, 0.4254]","[0.2806, 0.5328]","[0.2902, 0.6117]"
"[0.3022, 0.9033]","[0.5055, 0.8859]","[0.7033, 0.7935]","[0.8533, 0.6942]","[0.9763, 0.6403]","[0.6071, 0.4955]","[0.662, 0.292]","[0.6805, 0.1539]","[0.6925, 0.0419]","[0.4926, 0.4789]","[0.4886, 0.3545]","[0.452, 0.5034]","[0.4361, 0.6318]","[0.3819, 0.4871]","[0.3775, 0.406]","[0.3601, 0.5521]","[0.3564, 0.659]","[0.2726, 0.5059]","[0.2836, 0.4237]","[0.2816, 0.5286]","[0.2892, 0.6077]"
"[0.3003, 0.8972]","[0.5073, 0.8788]","[0.7065, 0.7893]","[0.856, 0.6896]","[0.9814, 0.6387]","[0.6042, 0.4943]","[0.6582, 0.2909]","[0.6741, 0.1525]","[0.6848, 0.0419]","[0.4883, 0.4783]","[0.4833, 0.3528]","[0.4503, 0.4969]","[0.4352, 0.627]","[0.378, 0.4863]","[0.3721, 0.4096]","[0.3573, 0.554]","[0.3543, 0.6605]","[0.2719, 0.5022]","[0.2839, 0.4202]","[0.2802, 0.5207]","[0.2858, 0.5984]"
"[0.2979, 0.8947]","[0.5027, 0.8777]","[0.7055, 0.7885]","[0.858, 0.6894]","[0.9873, 0.6391]","[0.6028, 0.495]","[0.6587, 0.289]","[0.6754, 0.1507]","[0.6862, 0.0397]","[0.4877, 0.4786]","[0.48, 0.354]","[0.4466, 0.4979]","[0.4325, 0.6241]","[0.3778, 0.4862]","[0.3658, 0.4095]","[0.3517, 0.5537]","[0.3518, 0.6567]","[0.2725, 0.503]","[0.2806, 0.419]","[0.2764, 0.5221]","[0.283, 0.6]"
"[0.3027, 0.8968]","[0.5059, 0.8777]","[0.7063, 0.7868]","[0.861, 0.6883]","[0.9907, 0.6356]","[0.605, 0.4922]","[0.6593, 0.2895]","[0.6762, 0.1525]","[0.6881, 0.0425]","[0.4907, 0.4764]","[0.4827, 0.3531]","[0.4502, 0.4974]","[0.4378, 0.6235]","[0.3808, 0.4851]","[0.3698, 0.411]","[0.3553, 0.5562]","[0.3551, 0.6583]","[0.2748, 0.5022]","[0.2828, 0.422]","[0.2791, 0.5265]","[0.2865, 0.6034]"
"[0.2991, 0.8949]","[0.502, 0.8794]","[0.7048, 0.7869]","[0.8593, 0.6879]","[0.9865, 0.6348]","[0.6064, 0.4927]","[0.6622, 0.2904]","[0.6803, 0.1533]","[0.6926, 0.0422]","[0.491, 0.4767]","[0.4842, 0.3538]","[0.45, 0.4993]","[0.4358, 0.6266]","[0.3804, 0.4851]","[0.3706, 0.4104]","[0.3547, 0.5561]","[0.3531, 0.6596]","[0.2738, 0.5027]","[0.2836, 0.4221]","[0.2783, 0.5276]","[0.2843, 0.6063]"
"[0.2982, 0.8933]","[0.5016, 0.8776]","[0.7052, 0.7888]","[0.8581, 0.6883]","[0.9855, 0.6342]","[0.6075, 0.4938]","[0.6614, 0.2909]","[0.6783, 0.1551]","[0.6907, 0.0464]","[0.493, 0.478]","[0.4833, 0.3548]","[0.4481, 0.5009]","[0.4345, 0.6278]","[0.383, 0.4854]","[0.3683, 0.4093]","[0.3522, 0.5548]","[0.3524, 0.6574]","[0.2769, 0.5012]","[0.2819, 0.4191]","[0.2759, 0.5228]","[0.2838, 0.5992]"
"[0.3013, 0.8967]","[0.5064, 0.8793]","[0.7045, 0.7907]","[0.8557, 0.6903]","[0.9814, 0.6354]","[0.6065, 0.4933]","[0.6602, 0.2895]","[0.6763, 0.1536]","[0.6879, 0.0463]","[0.4915, 0.478]","[0.4829, 0.3557]","[0.4476, 0.5013]","[0.4328, 0.6295]","[0.3812, 0.4859]","[0.3686, 0.4115]","[0.3518, 0.5568]","[0.3501, 0.6611]","[0.2742, 0.5016]","[0.2815, 0.4198]","[0.275, 0.5244]","[0.2812, 0.6031]"
"[0.3071, 0.8983]","[0.5129, 0.8729]","[0.7077, 0.7859]","[0.8624, 0.6884]","[0.9895, 0.64]","[0.6045, 0.4949]","[0.6583, 0.2945]","[0.6765, 0.1574]","[0.6904, 0.0455]","[0.4903, 0.4793]","[0.483, 0.3548]","[0.4492, 0.4992]","[0.4343, 0.6293]","[0.3805, 0.488]","[0.3713, 0.4109]","[0.3547, 0.5531]","[0.351, 0.6592]","[0.2741, 0.5041]","[0.2822, 0.422]","[0.2769, 0.5218]","[0.2822, 0.5995]"
"[0.3039, 0.8997]","[0.506, 0.8773]","[0.7074, 0.7862]","[0.8611, 0.6905]","[0.9882, 0.641]","[0.6044, 0.494]","[0.6602, 0.2946]","[0.6782, 0.1594]","[0.6901, 0.0488]","[0.4897, 0.4772]","[0.4824, 0.3558]","[0.4467, 0.5043]","[0.4305, 0.6314]","[0.3789, 0.4854]","[0.3671, 0.411]","[0.352, 0.5583]","[0.3506, 0.6618]","[0.2716, 0.5041]","[0.2795, 0.4236]","[0.2749, 0.5295]","[0.2804, 0.6077]"
"[0.3026, 0.8991]","[0.5061, 0.8803]","[0.7067, 0.7888]","[0.8594, 0.6924]","[0.9857, 0.6421]","[0.605, 0.4946]","[0.6603, 0.2933]","[0.6787, 0.1573]","[0.6909, 0.0465]","[0.4904, 0.4782]","[0.4828, 0.3585]","[0.4456, 0.507]","[0.4285, 0.6349]","[0.3802, 0.4861]","[0.3689, 0.4111]","[0.3524, 0.5577]","[0.3501, 0.6627]","[0.2739, 0.5037]","[0.2818, 0.4222]","[0.2765, 0.5267]","[0.2825, 0.6049]"
"[0.3006, 0.8994]","[0.5025, 0.8799]","[0.7013, 0.7888]","[0.856, 0.6934]","[0.9853, 0.6445]","[0.605, 0.4958]","[0.66, 0.291]","[0.6774, 0.1524]","[0.689, 0.0404]","[0.4894, 0.4797]","[0.4829, 0.3589]","[0.4454, 0.5085]","[0.4286, 0.6368]","[0.3779, 0.4872]","[0.367, 0.4131]","[0.3513, 0.5617]","[0.3506, 0.6667]","[0.2706, 0.503]","[0.2795, 0.423]","[0.2742, 0.5309]","[0.2815, 0.6105]"
"[0.299, 0.8983]","[0.5041, 0.8801]","[0.7033, 0.7879]","[0.8576, 0.6904]","[0.9874, 0.6433]","[0.6046, 0.4954]","[0.66, 0.2916]","[0.6777, 0.1525]","[0.6894, 0.0404]","[0.4891, 0.4795]","[0.4827, 0.359]","[0.4465, 0.5062]","[0.4311, 0.6335]","[0.3774, 0.4875]","[0.3689, 0.4141]","[0.3525, 0.5604]","[0.3508, 0.6645]","[0.2684, 0.5042]","[0.2788, 0.4246]","[0.274, 0.5284]","[0.2804, 0.6049]"
"[0.3013, 0.9003]","[0.5056, 0.8814]","[0.7024, 0.7895]","[0.8575, 0.6916]","[0.9873, 0.6455]","[0.604, 0.496]","[0.6594, 0.2925]","[0.6776, 0.1536]","[0.6904, 0.0413]","[0.4879, 0.4806]","[0.4826, 0.3585]","[0.4473, 0.5073]","[0.4327, 0.6356]","[0.3762, 0.4889]","[0.369, 0.4138]","[0.3533, 0.561]","[0.3515, 0.6652]","[0.2674, 0.5054]","[0.2786, 0.425]","[0.2736, 0.5304]","[0.2803, 0.6078]"
"[0.2964, 0.9001]","[0.4998, 0.8847]","[0.6983, 0.7933]","[0.8517, 0.6993]","[0.9778, 0.65]","[0.6063, 0.4977]","[0.6612, 0.29]","[0.6791, 0.1497]","[0.6889, 0.0355]","[0.4921, 0.4825]","[0.485, 0.3632]","[0.4488, 0.5171]","[0.4348, 0.6421]","[0.3801, 0.4896]","[0.367, 0.4151]","[0.3516, 0.568]","[0.3534, 0.6662]","[0.2705, 0.504]","[0.2779, 0.4221]","[0.2722, 0.5352]","[0.2811, 0.6108]"
"[0.2958, 0.9019]","[0.503, 0.8863]","[0.7011, 0.7962]","[0.8513, 0.6967]","[0.9769, 0.6447]","[0.6052, 0.495]","[0.6611, 0.2882]","[0.6786, 0.1476]","[0.6881, 0.0345]","[0.4898, 0.4807]","[0.4858, 0.3612]","[0.4483, 0.5134]","[0.4318, 0.6387]","[0.3777, 0.4882]","[0.3679, 0.4127]","[0.3522, 0.5654]","[0.3524, 0.666]","[0.2681, 0.5008]","[0.2787, 0.4228]","[0.2735, 0.5355]","[0.2831, 0.6117]"
"[0.2983, 0.9058]","[0.5002, 0.8843]","[0.697, 0.7956]","[0.8482, 0.6972]","[0.9751, 0.6461]","[0.6035, 0.4957]","[0.6599, 0.2902]","[0.6773, 0.151]","[0.6875, 0.0377]","[0.4891, 0.4815]","[0.4802, 0.3607]","[0.4448, 0.5107]","[0.4303, 0.6351]","[0.3776, 0.4892]","[0.3638, 0.4124]","[0.3497, 0.5626]","[0.3512, 0.6627]","[0.2691, 0.5022]","[0.2768, 0.4221]","[0.2723, 0.5329]","[0.282, 0.609]"
"[0.2992, 0.9078]","[0.506, 0.884]","[0.6997, 0.793]","[0.8541, 0.6956]","[0.9839, 0.6458]","[0.6021, 0.4947]","[0.6572, 0.2917]","[0.6748, 0.1512]","[0.6863, 0.0361]","[0.4873, 0.4817]","[0.4818, 0.3594]","[0.4479, 0.5111]","[0.4341, 0.6386]","[0.3759, 0.4906]","[0.3636, 0.4131]","[0.3508, 0.565]","[0.3528, 0.6655]","[0.2682, 0.5025]","[0.276, 0.4228]","[0.2713, 0.5354]","[0.2817, 0.6124]"
"[0.2979, 0.9079]","[0.5132, 0.8791]","[0.7037, 0.79]","[0.8552, 0.6958]","[0.9813, 0.6462]","[0.6018, 0.4949]","[0.6559, 0.2955]","[0.6753, 0.1554]","[0.6884, 0.0415]","[0.4859, 0.4845]","[0.4856, 0.361]","[0.45, 0.5114]","[0.4322, 0.6411]","[0.3744, 0.4938]","[0.3685, 0.4146]","[0.3545, 0.5661]","[0.3544, 0.6664]","[0.2673, 0.5039]","[0.2797, 0.4222]","[0.2747, 0.5326]","[0.2848, 0.6084]"
"[0.2994, 0.9029]","[0.5082, 0.883]","[0.7034, 0.7947]","[0.8538, 0.6992]","[0.9794, 0.6487]","[0.6079, 0.4971]","[0.6621, 0.2958]","[0.6783, 0.1561]","[0.6884, 0.0435]","[0.4925, 0.4839]","[0.4871, 0.3601]","[0.4492, 0.5105]","[0.4342, 0.638]","[0.3806, 0.4917]","[0.3658, 0.4165]","[0.3507, 0.569]","[0.3542, 0.6672]","[0.2736, 0.5028]","[0.2785, 0.4243]","[0.2727, 0.5399]","[0.2858, 0.6171]"
"[0.2995, 0.902]","[0.5067, 0.8826]","[0.7039, 0.7924]","[0.8562, 0.696]","[0.9828, 0.6463]","[0.6056, 0.4952]","[0.6612, 0.2923]","[0.6773, 0.1528]","[0.6861, 0.0403]","[0.4909, 0.4824]","[0.4848, 0.3613]","[0.4476, 0.5106]","[0.4333, 0.6335]","[0.379, 0.4901]","[0.3664, 0.4127]","[0.3508, 0.5629]","[0.3531, 0.6594]","[0.2714, 0.502]","[0.2787, 0.4225]","[0.2724, 0.5348]","[0.2827, 0.6105]"
"[0.2938, 0.9001]","[0.4961, 0.8842]","[0.697, 0.7941]","[0.8503, 0.6973]","[0.9765, 0.6464]","[0.6027, 0.4949]","[0.6603, 0.2913]","[0.6777, 0.1531]","[0.6873, 0.0405]","[0.4888, 0.4791]","[0.4794, 0.3611]","[0.4412, 0.5127]","[0.4278, 0.6357]","[0.3772, 0.4856]","[0.3588, 0.4118]","[0.343, 0.5623]","[0.3469, 0.6598]","[0.2702, 0.4989]","[0.2721, 0.4223]","[0.2661, 0.5356]","[0.2784, 0.612]"
"[0.2959, 0.904]","[0.4985, 0.8845]","[0.6959, 0.7944]","[0.8503, 0.6949]","[0.9789, 0.6443]","[0.6004, 0.4976]","[0.6576, 0.2959]","[0.6762, 0.1578]","[0.6892, 0.0441]","[0.4877, 0.4822]","[0.4788, 0.3595]","[0.4425, 0.5076]","[0.43, 0.6307]","[0.3773, 0.4892]","[0.3634, 0.4105]","[0.3471, 0.5598]","[0.3486, 0.6604]","[0.2703, 0.5021]","[0.2762, 0.422]","[0.2701, 0.5328]","[0.2797, 0.611]"
"[0.2985, 0.903]","[0.5013, 0.8863]","[0.7004, 0.7927]","[0.8555, 0.693]","[0.986, 0.6428]","[0.603, 0.4966]","[0.6577, 0.2922]","[0.6745, 0.1513]","[0.6845, 0.0359]","[0.4885, 0.4811]","[0.4786, 0.3593]","[0.4417, 0.5102]","[0.4292, 0.6329]","[0.3773, 0.4882]","[0.3622, 0.4093]","[0.3469, 0.5599]","[0.3495, 0.6589]","[0.2701, 0.5017]","[0.2758, 0.4233]","[0.271, 0.5359]","[0.2826, 0.6126]"
"[0.2986, 0.9037]","[0.5012, 0.8851]","[0.7012, 0.7922]","[0.8556, 0.6921]","[0.9844, 0.6423]","[0.6014, 0.4955]","[0.6595, 0.2923]","[0.677, 0.1528]","[0.6876, 0.0383]","[0.4883, 0.481]","[0.4778, 0.3596]","[0.4403, 0.5074]","[0.4268, 0.6296]","[0.3782, 0.4889]","[0.3615, 0.4117]","[0.3459, 0.5599]","[0.3481, 0.659]","[0.2718, 0.5032]","[0.2753, 0.4253]","[0.2709, 0.5353]","[0.283, 0.6115]"
"[0.2985, 0.9033]","[0.5052, 0.8829]","[0.7032, 0.7904]","[0.8566, 0.6898]","[0.9838, 0.6396]","[0.6012, 0.4973]","[0.6583, 0.295]","[0.6761, 0.1553]","[0.687, 0.0405]","[0.4876, 0.4823]","[0.4811, 0.3589]","[0.4444, 0.5066]","[0.429, 0.6313]","[0.3767, 0.4902]","[0.3661, 0.4099]","[0.3501, 0.5582]","[0.3498, 0.6599]","[0.269, 0.5046]","[0.2772, 0.4248]","[0.2732, 0.5339]","[0.2835, 0.6116]"
"[0.2906, 0.902]","[0.4942, 0.8863]","[0.6962, 0.7933]","[0.8485, 0.6919]","[0.9769, 0.6389]","[0.6008, 0.4961]","[0.6555, 0.2917]","[0.6716, 0.1548]","[0.6816, 0.0432]","[0.488, 0.4816]","[0.4737, 0.3597]","[0.4384, 0.5057]","[0.4289, 0.625]","[0.3777, 0.489]","[0.3577, 0.411]","[0.3434, 0.5561]","[0.3491, 0.6519]","[0.2716, 0.503]","[0.2722, 0.4178]","[0.2661, 0.5235]","[0.2775, 0.5974]"
"[0.2907, 0.9016]","[0.4907, 0.8897]","[0.6934, 0.7959]","[0.8482, 0.6915]","[0.9785, 0.6369]","[0.6005, 0.4961]","[0.6556, 0.2902]","[0.6724, 0.1533]","[0.685, 0.0429]","[0.4875, 0.48]","[0.4755, 0.3573]","[0.4438, 0.5018]","[0.4341, 0.6245]","[0.3783, 0.4862]","[0.3633, 0.4091]","[0.3488, 0.5553]","[0.3502, 0.6561]","[0.2723, 0.4995]","[0.2762, 0.4182]","[0.2702, 0.5239]","[0.2789, 0.6002]"
"[0.2932, 0.9032]","[0.4937, 0.8871]","[0.6933, 0.7954]","[0.8473, 0.6935]","[0.9772, 0.6394]","[0.6008, 0.4959]","[0.6556, 0.291]","[0.6719, 0.153]","[0.6838, 0.0416]","[0.4874, 0.4803]","[0.4745, 0.3577]","[0.4419, 0.5026]","[0.4324, 0.6252]","[0.3773, 0.4875]","[0.3608, 0.4108]","[0.3463, 0.5578]","[0.3487, 0.6576]","[0.2704, 0.5014]","[0.2741, 0.4216]","[0.2685, 0.5291]","[0.278, 0.6053]"
"[0.293, 0.9059]","[0.4926, 0.888]","[0.6924, 0.7955]","[0.8483, 0.694]","[0.9805, 0.6414]","[0.6005, 0.4982]","[0.6546, 0.2936]","[0.6706, 0.1539]","[0.6817, 0.0407]","[0.4872, 0.4839]","[0.4739, 0.3614]","[0.4408, 0.5092]","[0.4323, 0.6295]","[0.3766, 0.4909]","[0.3554, 0.413]","[0.3422, 0.5627]","[0.3483, 0.6596]","[0.2702, 0.5029]","[0.2692, 0.4226]","[0.264, 0.5342]","[0.2764, 0.6096]"
"[0.2921, 0.9063]","[0.4976, 0.8874]","[0.6944, 0.7941]","[0.8484, 0.6942]","[0.9787, 0.6401]","[0.5989, 0.4977]","[0.6524, 0.2932]","[0.6688, 0.1521]","[0.68, 0.0371]","[0.4854, 0.4863]","[0.4759, 0.3656]","[0.4425, 0.5161]","[0.4341, 0.6362]","[0.3741, 0.494]","[0.3571, 0.4147]","[0.3439, 0.5666]","[0.3501, 0.6607]","[0.2671, 0.5044]","[0.2694, 0.4241]","[0.264, 0.538]","[0.2758, 0.6129]"
"[0.2936, 0.9052]","[0.4991, 0.888]","[0.6937, 0.7978]","[0.8436, 0.6972]","[0.9663, 0.64]","[0.599, 0.4973]","[0.6519, 0.2937]","[0.6696, 0.1545]","[0.6816, 0.0414]","[0.4855, 0.4848]","[0.4768, 0.3634]","[0.4449, 0.5133]","[0.4345, 0.6376]","[0.3752, 0.4935]","[0.3609, 0.4154]","[0.348, 0.5657]","[0.351, 0.6642]","[0.2681, 0.5057]","[0.271, 0.4253]","[0.2667, 0.5361]","[0.2787, 0.6113]"
"[0.2925, 0.9038]","[0.497, 0.8868]","[0.6943, 0.7963]","[0.8445, 0.6973]","[0.9675, 0.6391]","[0.5999, 0.4957]","[0.652, 0.291]","[0.6683, 0.152]","[0.6787, 0.0393]","[0.4853, 0.4826]","[0.4788, 0.3643]","[0.4445, 0.5147]","[0.432, 0.6377]","[0.3743, 0.4903]","[0.36, 0.414]","[0.346, 0.5653]","[0.3489, 0.6633]","[0.2667, 0.5016]","[0.2714, 0.4235]","[0.2664, 0.5358]","[0.278, 0.6111]"
"[0.2917, 0.9038]","[0.497, 0.8839]","[0.6948, 0.794]","[0.8436, 0.6971]","[0.9658, 0.6397]","[0.5985, 0.4921]","[0.6527, 0.2886]","[0.6695, 0.1486]","[0.6794, 0.036]","[0.4833, 0.4798]","[0.4779, 0.3622]","[0.4419, 0.5129]","[0.4268, 0.637]","[0.372, 0.4882]","[0.3579, 0.4121]","[0.3446, 0.5642]","[0.3471, 0.6633]","[0.2644, 0.4997]","[0.2692, 0.4227]","[0.265, 0.5355]","[0.2769, 0.6111]"
"[0.2884, 0.9037]","[0.4972, 0.8845]","[0.6945, 0.795]","[0.8453, 0.6957]","[0.9711, 0.6372]","[0.5975, 0.4959]","[0.6513, 0.2921]","[0.6684, 0.1518]","[0.6797, 0.0379]","[0.4842, 0.4828]","[0.4767, 0.3619]","[0.4421, 0.512]","[0.43, 0.6374]","[0.374, 0.4908]","[0.3612, 0.4134]","[0.346, 0.5642]","[0.3483, 0.6638]","[0.2673, 0.5023]","[0.2715, 0.4216]","[0.2655, 0.5325]","[0.2765, 0.6082]"
"[0.2911, 0.9069]","[0.4957, 0.8877]","[0.6942, 0.7968]","[0.8431, 0.6962]","[0.9656, 0.6379]","[0.5999, 0.4954]","[0.6527, 0.2913]","[0.6696, 0.1518]","[0.6804, 0.0403]","[0.4845, 0.4815]","[0.4771, 0.3598]","[0.4414, 0.5115]","[0.4289, 0.638]","[0.3735, 0.4903]","[0.3618, 0.4123]","[0.3459, 0.5647]","[0.3471, 0.6664]","[0.2654, 0.5046]","[0.2728, 0.4218]","[0.2665, 0.5331]","[0.2755, 0.6095]"
"[0.2902, 0.9085]","[0.4949, 0.8872]","[0.6932, 0.7964]","[0.8436, 0.696]","[0.9659, 0.6375]","[0.5974, 0.4974]","[0.6515, 0.2942]","[0.6697, 0.1551]","[0.6829, 0.0416]","[0.4845, 0.4824]","[0.4762, 0.3593]","[0.4412, 0.5082]","[0.4295, 0.6335]","[0.3745, 0.4905]","[0.3615, 0.4117]","[0.3455, 0.5616]","[0.3468, 0.6637]","[0.267, 0.5041]","[0.2724, 0.4217]","[0.2665, 0.5311]","[0.2762, 0.6078]"
"[0.2904, 0.9078]","[0.4954, 0.8881]","[0.6953, 0.7944]","[0.8442, 0.694]","[0.9653, 0.6374]","[0.598, 0.4959]","[0.6506, 0.2917]","[0.6682, 0.153]","[0.6805, 0.0406]","[0.4846, 0.4799]","[0.4778, 0.3568]","[0.4445, 0.5074]","[0.4331, 0.6337]","[0.3746, 0.4883]","[0.3635, 0.4097]","[0.3479, 0.5605]","[0.3481, 0.6641]","[0.2664, 0.5046]","[0.2719, 0.4219]","[0.2673, 0.5302]","[0.2761, 0.6063]"
"[0.2946, 0.9085]","[0.4903, 0.8903]","[0.6913, 0.7966]","[0.8388, 0.6936]","[0.9632, 0.6348]","[0.5991, 0.4963]","[0.6525, 0.2878]","[0.6675, 0.15]","[0.6771, 0.0384]","[0.4865, 0.4803]","[0.4745, 0.3555]","[0.4411, 0.5085]","[0.4325, 0.633]","[0.3768, 0.4873]","[0.3582, 0.41]","[0.3441, 0.5641]","[0.3486, 0.6655]","[0.2698, 0.5035]","[0.2692, 0.4211]","[0.2663, 0.5345]","[0.2779, 0.6122]"
"[0.2938, 0.9058]","[0.4926, 0.8872]","[0.6919, 0.7936]","[0.8421, 0.6899]","[0.972, 0.6337]","[0.5981, 0.4929]","[0.6525, 0.2836]","[0.6694, 0.1451]","[0.682, 0.0324]","[0.4856, 0.4771]","[0.4764, 0.3583]","[0.4398, 0.5111]","[0.4295, 0.6344]","[0.3761, 0.4841]","[0.3609, 0.4097]","[0.3432, 0.5627]","[0.346, 0.664]","[0.2692, 0.5002]","[0.2702, 0.4205]","[0.2652, 0.5341]","[0.2761, 0.612]"
"[0.2924, 0.9091]","[0.49, 0.8902]","[0.6912, 0.7919]","[0.8433, 0.6854]","[0.9746, 0.6281]","[0.5954, 0.4966]","[0.652, 0.288]","[0.6696, 0.1497]","[0.682, 0.0362]","[0.4841, 0.4796]","[0.4732, 0.3561]","[0.4363, 0.5034]","[0.4241, 0.6256]","[0.375, 0.4862]","[0.359, 0.4063]","[0.3419, 0.5553]","[0.3442, 0.6581]","[0.2684, 0.5027]","[0.2695, 0.4199]","[0.2659, 0.5291]","[0.2764, 0.6082]"
"[0.2945, 0.91]","[0.4938, 0.8864]","[0.6934, 0.7877]","[0.8449, 0.6822]","[0.9754, 0.6238]","[0.5944, 0.4937]","[0.6495, 0.2877]","[0.6676, 0.1508]","[0.6811, 0.039]","[0.4817, 0.4767]","[0.47, 0.3565]","[0.4339, 0.5037]","[0.4226, 0.6269]","[0.3718, 0.4836]","[0.3565, 0.4073]","[0.3407, 0.5539]","[0.3436, 0.6569]","[0.2654, 0.5008]","[0.2668, 0.4209]","[0.2641, 0.5273]","[0.2747, 0.6055]"
