"[0.6431, 0.8784]","[0.442, 0.8522]","[0.2519, 0.7444]","[0.1088, 0.6783]","[-0.0099, 0.6514]","[0.3955, 0.4403]","[0.3741, 0.2232]","[0.3702, 0.0901]","[0.369, -0.0215]","[0.5188, 0.4386]","[0.5221, 0.3235]","[0.528, 0.4873]","[0.533, 0.6133]","[0.6394, 0.4673]","[0.6337, 0.3785]","[0.6266, 0.5357]","[0.6152, 0.634]","[0.752, 0.518]","[0.7496, 0.4124]","[0.7273, 0.5227]","[0.7109, 0.602]"
"[0.6432, 0.9155]","[0.4435, 0.8539]","[0.2553, 0.7565]","[0.077, 0.6867]","[-0.0625, 0.657]","[0.3785, 0.4558]","[0.3543, 0.2263]","[0.3453, 0.0957]","[0.3381, -0.0185]","[0.5062, 0.4574]","[0.5113, 0.3505]","[0.5316, 0.5142]","[0.543, 0.6354]","[0.6273, 0.4861]","[0.6353, 0.4066]","[0.6303, 0.5637]","[0.6164, 0.6738]","[0.7394, 0.5296]","[0.75, 0.4341]","[0.7248, 0.5381]","[0.703, 0.6208]"
"[0.6458, 0.9178]","[0.4457, 0.85]","[0.2618, 0.757]","[0.0815, 0.6864]","[-0.0602, 0.6565]","[0.3802, 0.4544]","[0.3554, 0.2204]","[0.3476, 0.0859]","[0.3427, -0.0341]","[0.5065, 0.4564]","[0.5123, 0.3519]","[0.5328, 0.5189]","[0.5453, 0.64]","[0.6277, 0.4863]","[0.6364, 0.407]","[0.6316, 0.5667]","[0.6177, 0.6779]","[0.7366, 0.5319]","[0.751, 0.4351]","[0.7253, 0.5401]","[0.7042, 0.6228]"
"[0.6451, 0.9153]","[0.4474, 0.8546]","[0.2609, 0.7566]","[0.0815, 0.686]","[-0.0588, 0.6576]","[0.3809, 0.4519]","[0.3551, 0.2186]","[0.3456, 0.0861]","[0.3371, -0.0309]","[0.5085, 0.4536]","[0.5136, 0.3511]","[0.5324, 0.5161]","[0.5428, 0.6364]","[0.6295, 0.4832]","[0.6379, 0.4089]","[0.6314, 0.567]","[0.6167, 0.6758]","[0.741, 0.5273]","[0.753, 0.4307]","[0.7253, 0.5337]","[0.7011, 0.6159]"
"[0.6436, 0.9145]","[0.4466, 0.8563]","[0.258, 0.755]","[0.0813, 0.6843]","[-0.0565, 0.6568]","[0.3789, 0.4511]","[0.3566, 0.2139]","[0.3479, 0.0767]","[0.3413, -0.0439]","[0.5074, 0.4527]","[0.5093, 0.3495]","[0.5307, 0.5176]","[0.544, 0.6415]","[0.6303, 0.4824]","[0.6341, 0.4078]","[0.6312, 0.5675]","[0.6198, 0.6778]","[0.7437, 0.5263]","[0.7512, 0.4304]","[0.7259, 0.5344]","[0.7046, 0.6164]"
"[0.6433, 0.9135]","[0.4479, 0.8596]","[0.2539, 0.753]","[0.077, 0.6805]","[-0.0615, 0.6531]","[0.3771, 0.4528]","[0.357, 0.2169]","[0.3466, 0.0814]","[0.3376, -0.0358]","[0.5056, 0.4536]","[0.5077, 0.3471]","[0.5288, 0.5128]","[0.5417, 0.6373]","[0.628, 0.4813]","[0.6326, 0.4075]","[0.6295, 0.5661]","[0.6183, 0.6769]","[0.7434, 0.5229]","[0.7488, 0.4295]","[0.7241, 0.5338]","[0.7016, 0.6171]"
"[0.6428, 0.916]","[0.4485, 0.8613]","[0.2547, 0.7551]","[0.0768, 0.6834]","[-0.0618, 0.6553]","[0.3771, 0.4522]","[0.3558, 0.2186]","[0.3457, 0.0841]","[0.3371, -0.0316]","[0.5058, 0.4531]","[0.5062, 0.3465]","[0.529, 0.515]","[0.5434, 0.64]","[0.6279, 0.481]","[0.6329, 0.4059]","[0.6296, 0.5666]","[0.6175, 0.6775]","[0.743, 0.523]","[0.749, 0.4304]","[0.7236, 0.5363]","[0.6996, 0.6192]"
"[0.641, 0.9179]","[0.4486, 0.8637]","[0.2541, 0.7566]","[0.0759, 0.685]","[-0.0629, 0.6572]","[0.3772, 0.4544]","[0.3562, 0.2203]","[0.346, 0.0854]","[0.3378, -0.0303]","[0.5052, 0.4548]","[0.5087, 0.3467]","[0.5311, 0.5127]","[0.5443, 0.6385]","[0.6263, 0.4825]","[0.6361, 0.407]","[0.6323, 0.567]","[0.6187, 0.6798]","[0.7406, 0.5251]","[0.7514, 0.4322]","[0.7279, 0.5382]","[0.703, 0.6237]"
"[0.643, 0.915]","[0.4495, 0.8622]","[0.257, 0.7582]","[0.0813, 0.6871]","[-0.0553, 0.6572]","[0.3772, 0.4533]","[0.3555, 0.221]","[0.3454, 0.0878]","[0.3377, -0.0279]","[0.5056, 0.4544]","[0.508, 0.3472]","[0.5307, 0.5127]","[0.5452, 0.6375]","[0.6273, 0.4831]","[0.6351, 0.4082]","[0.6315, 0.568]","[0.6191, 0.6793]","[0.7427, 0.5267]","[0.7533, 0.4295]","[0.7282, 0.5344]","[0.7026, 0.6194]"
"[0.6436, 0.9142]","[0.447, 0.8595]","[0.2567, 0.7584]","[0.0811, 0.6858]","[-0.0547, 0.6572]","[0.38, 0.4527]","[0.3566, 0.2186]","[0.3469, 0.0868]","[0.339, -0.0279]","[0.5075, 0.4544]","[0.5061, 0.3507]","[0.5295, 0.5177]","[0.5451, 0.6414]","[0.6292, 0.483]","[0.6323, 0.4074]","[0.6293, 0.5674]","[0.6182, 0.678]","[0.743, 0.5262]","[0.7523, 0.429]","[0.7244, 0.535]","[0.699, 0.6197]"
"[0.6396, 0.9169]","[0.4427, 0.8597]","[0.252, 0.7584]","[0.0763, 0.6859]","[-0.0591, 0.6566]","[0.3784, 0.4522]","[0.3538, 0.2198]","[0.3427, 0.0869]","[0.3345, -0.029]","[0.5055, 0.4533]","[0.5052, 0.35]","[0.5252, 0.5146]","[0.5395, 0.638]","[0.6271, 0.4825]","[0.6316, 0.4079]","[0.6248, 0.564]","[0.6113, 0.6741]","[0.7408, 0.5261]","[0.7514, 0.431]","[0.7198, 0.532]","[0.6906, 0.6145]"
"[0.6438, 0.9214]","[0.4477, 0.8619]","[0.2571, 0.7564]","[0.0769, 0.6814]","[-0.0609, 0.6487]","[0.3756, 0.4544]","[0.3547, 0.2187]","[0.3479, 0.0829]","[0.3448, -0.0365]","[0.5012, 0.4555]","[0.5135, 0.35]","[0.5308, 0.5163]","[0.5383, 0.6338]","[0.6215, 0.4836]","[0.6356, 0.4075]","[0.6263, 0.5642]","[0.61, 0.67]","[0.7337, 0.5274]","[0.7527, 0.4283]","[0.7245, 0.529]","[0.6973, 0.6096]"
"[0.6433, 0.9168]","[0.4477, 0.8627]","[0.2554, 0.759]","[0.0777, 0.6833]","[-0.0565, 0.649]","[0.3754, 0.4538]","[0.3527, 0.2238]","[0.3432, 0.0925]","[0.3368, -0.0224]","[0.502, 0.4523]","[0.5084, 0.3513]","[0.5247, 0.5157]","[0.5308, 0.6319]","[0.6224, 0.4772]","[0.6296, 0.408]","[0.6224, 0.5646]","[0.6076, 0.6685]","[0.7364, 0.5179]","[0.7456, 0.4282]","[0.7202, 0.5331]","[0.6964, 0.6139]"
"[0.6446, 0.9177]","[0.4471, 0.8617]","[0.255, 0.7564]","[0.0803, 0.6822]","[-0.0564, 0.6465]","[0.3779, 0.4557]","[0.3571, 0.2315]","[0.3472, 0.0997]","[0.3404, -0.0157]","[0.5054, 0.4558]","[0.5105, 0.3491]","[0.527, 0.512]","[0.5359, 0.6337]","[0.6275, 0.4823]","[0.6341, 0.4046]","[0.6261, 0.5585]","[0.6116, 0.6663]","[0.7446, 0.5244]","[0.7507, 0.4305]","[0.724, 0.5329]","[0.699, 0.6152]"
"[0.644, 0.9157]","[0.4501, 0.8636]","[0.2573, 0.7569]","[0.0828, 0.6827]","[-0.0531, 0.6494]","[0.3748, 0.4551]","[0.3552, 0.2293]","[0.3472, 0.0986]","[0.3426, -0.0171]","[0.5027, 0.4534]","[0.5102, 0.3489]","[0.5298, 0.5129]","[0.5386, 0.6316]","[0.6252, 0.4792]","[0.6348, 0.4039]","[0.629, 0.5588]","[0.6123, 0.6645]","[0.7412, 0.5211]","[0.7513, 0.4299]","[0.7266, 0.5345]","[0.7, 0.6161]"
"[0.641, 0.9165]","[0.4454, 0.861]","[0.2559, 0.7572]","[0.0808, 0.6824]","[-0.0548, 0.6475]","[0.3748, 0.4536]","[0.3544, 0.2243]","[0.3462, 0.0902]","[0.342, -0.0282]","[0.5032, 0.453]","[0.5083, 0.349]","[0.5278, 0.5146]","[0.5386, 0.6356]","[0.6257, 0.4805]","[0.6335, 0.4054]","[0.626, 0.5611]","[0.6101, 0.6694]","[0.7404, 0.5239]","[0.7512, 0.4314]","[0.7231, 0.535]","[0.6958, 0.6179]"
"[0.6402, 0.9152]","[0.4403, 0.8538]","[0.251, 0.7546]","[0.0724, 0.6798]","[-0.0631, 0.6481]","[0.3736, 0.4548]","[0.3519, 0.2209]","[0.3416, 0.087]","[0.3349, -0.0317]","[0.5013, 0.4551]","[0.5066, 0.3506]","[0.5251, 0.5171]","[0.5355, 0.6386]","[0.6242, 0.4829]","[0.6294, 0.4039]","[0.6223, 0.5599]","[0.6075, 0.6684]","[0.7362, 0.5263]","[0.7484, 0.43]","[0.7196, 0.5327]","[0.6951, 0.6144]"
"[0.6384, 0.9189]","[0.4398, 0.8547]","[0.251, 0.7563]","[0.0727, 0.6807]","[-0.0627, 0.6488]","[0.3713, 0.4523]","[0.3478, 0.2236]","[0.3375, 0.0932]","[0.3295, -0.0231]","[0.4982, 0.4514]","[0.502, 0.3494]","[0.5181, 0.5172]","[0.5258, 0.6366]","[0.6202, 0.4786]","[0.6233, 0.4022]","[0.616, 0.5585]","[0.6016, 0.6641]","[0.7317, 0.5222]","[0.7421, 0.4295]","[0.7137, 0.5334]","[0.6915, 0.6122]"
"[0.6395, 0.9219]","[0.4396, 0.8574]","[0.246, 0.7513]","[0.0646, 0.6783]","[-0.0758, 0.653]","[0.3713, 0.4542]","[0.3485, 0.2255]","[0.3383, 0.0962]","[0.3299, -0.0186]","[0.4985, 0.4526]","[0.505, 0.3515]","[0.5238, 0.5176]","[0.5333, 0.6381]","[0.6204, 0.4791]","[0.6265, 0.4059]","[0.6203, 0.562]","[0.6053, 0.6696]","[0.7322, 0.5221]","[0.7431, 0.4295]","[0.7148, 0.5332]","[0.6896, 0.6149]"
"[0.6369, 0.9197]","[0.4379, 0.8586]","[0.2475, 0.7516]","[0.0695, 0.6776]","[-0.0687, 0.65]","[0.3716, 0.4527]","[0.3485, 0.2203]","[0.3399, 0.0858]","[0.3346, -0.0342]","[0.4994, 0.4522]","[0.505, 0.3515]","[0.5245, 0.5201]","[0.5351, 0.6407]","[0.6219, 0.4792]","[0.6286, 0.4052]","[0.6207, 0.5649]","[0.6039, 0.6728]","[0.7356, 0.5224]","[0.7449, 0.4304]","[0.7148, 0.5377]","[0.6864, 0.6201]"
"[0.6383, 0.9203]","[0.4402, 0.8567]","[0.2496, 0.7525]","[0.0695, 0.6789]","[-0.0671, 0.6498]","[0.3725, 0.4494]","[0.3488, 0.2175]","[0.3383, 0.0847]","[0.3308, -0.033]","[0.4996, 0.4503]","[0.5032, 0.3496]","[0.523, 0.5196]","[0.5342, 0.6404]","[0.6224, 0.4783]","[0.6251, 0.4061]","[0.6189, 0.565]","[0.6046, 0.6702]","[0.7355, 0.5224]","[0.7439, 0.431]","[0.7141, 0.5382]","[0.6893, 0.6174]"
"[0.641, 0.9204]","[0.4431, 0.861]","[0.2495, 0.7521]","[0.072, 0.677]","[-0.0669, 0.6487]","[0.3754, 0.4539]","[0.3532, 0.2237]","[0.3421, 0.0938]","[0.3323, -0.0195]","[0.5028, 0.4543]","[0.5079, 0.3494]","[0.5276, 0.5158]","[0.5374, 0.6367]","[0.6243, 0.4815]","[0.6301, 0.4065]","[0.6249, 0.5653]","[0.6108, 0.6719]","[0.7387, 0.5239]","[0.7488, 0.4293]","[0.722, 0.5349]","[0.6968, 0.6159]"
"[0.6401, 0.9179]","[0.4405, 0.8586]","[0.2499, 0.7518]","[0.0723, 0.6775]","[-0.0673, 0.6509]","[0.3755, 0.4516]","[0.3556, 0.2207]","[0.3471, 0.0879]","[0.3408, -0.0306]","[0.5037, 0.4526]","[0.5103, 0.3493]","[0.5303, 0.5171]","[0.541, 0.6366]","[0.626, 0.4806]","[0.6331, 0.4073]","[0.6258, 0.5667]","[0.6102, 0.6738]","[0.74, 0.524]","[0.7503, 0.4286]","[0.7205, 0.534]","[0.6924, 0.6155]"
"[0.6401, 0.9154]","[0.4344, 0.8474]","[0.2509, 0.7514]","[0.0672, 0.6766]","[-0.0713, 0.6481]","[0.3746, 0.4451]","[0.3482, 0.2112]","[0.3384, 0.0774]","[0.3362, -0.0442]","[0.4979, 0.4477]","[0.4992, 0.3468]","[0.5161, 0.5137]","[0.5319, 0.6278]","[0.6209, 0.478]","[0.62, 0.3967]","[0.6109, 0.5551]","[0.6007, 0.6572]","[0.7312, 0.526]","[0.7416, 0.4226]","[0.7045, 0.5272]","[0.6822, 0.6059]"
"[0.6394, 0.9168]","[0.4362, 0.852]","[0.2478, 0.7498]","[0.0688, 0.6756]","[-0.0706, 0.6483]","[0.3765, 0.4469]","[0.3504, 0.2179]","[0.3413, 0.086]","[0.3347, -0.032]","[0.5026, 0.4472]","[0.5027, 0.3481]","[0.518, 0.5156]","[0.5302, 0.6348]","[0.6245, 0.4755]","[0.6218, 0.4008]","[0.6154, 0.5604]","[0.6086, 0.6676]","[0.7381, 0.5211]","[0.7405, 0.4273]","[0.7101, 0.5305]","[0.6923, 0.6093]"
"[0.6369, 0.915]","[0.4346, 0.8504]","[0.2492, 0.7497]","[0.0735, 0.6761]","[-0.0654, 0.6483]","[0.376, 0.4476]","[0.3526, 0.219]","[0.3443, 0.0857]","[0.3389, -0.0324]","[0.5031, 0.4495]","[0.5052, 0.3465]","[0.518, 0.5075]","[0.5275, 0.6279]","[0.6247, 0.479]","[0.6274, 0.4012]","[0.6167, 0.5559]","[0.6039, 0.6659]","[0.7376, 0.5241]","[0.744, 0.4288]","[0.7134, 0.5291]","[0.6913, 0.6113]"
"[0.6365, 0.9115]","[0.4371, 0.8523]","[0.2518, 0.7536]","[0.081, 0.6793]","[-0.0528, 0.65]","[0.3728, 0.4491]","[0.3502, 0.2153]","[0.3431, 0.0809]","[0.3399, -0.0377]","[0.5001, 0.452]","[0.4999, 0.3436]","[0.5143, 0.5074]","[0.5235, 0.6298]","[0.6228, 0.4821]","[0.6235, 0.3998]","[0.6132, 0.5545]","[0.599, 0.6648]","[0.7374, 0.527]","[0.7441, 0.4244]","[0.7127, 0.5242]","[0.6875, 0.6082]"
"[0.6397, 0.9123]","[0.4375, 0.8545]","[0.2476, 0.7516]","[0.0726, 0.6752]","[-0.0632, 0.6459]","[0.3737, 0.4513]","[0.3496, 0.2174]","[0.3404, 0.0836]","[0.3352, -0.0323]","[0.5006, 0.4537]","[0.5006, 0.3444]","[0.5167, 0.5064]","[0.5272, 0.6268]","[0.622, 0.482]","[0.6213, 0.4016]","[0.6142, 0.5543]","[0.6036, 0.6624]","[0.736, 0.5241]","[0.7394, 0.4243]","[0.7106, 0.5227]","[0.6888, 0.6055]"
"[0.6396, 0.9086]","[0.4383, 0.8517]","[0.2468, 0.7502]","[0.0716, 0.6762]","[-0.0651, 0.6492]","[0.3739, 0.451]","[0.3496, 0.2233]","[0.3388, 0.0921]","[0.3305, -0.0218]","[0.5006, 0.4515]","[0.499, 0.3455]","[0.5177, 0.5054]","[0.5305, 0.6262]","[0.6221, 0.4781]","[0.621, 0.3993]","[0.6157, 0.5513]","[0.6065, 0.6598]","[0.7376, 0.5197]","[0.7376, 0.4272]","[0.7107, 0.5275]","[0.6916, 0.6091]"
"[0.6355, 0.9087]","[0.4379, 0.8533]","[0.2497, 0.7539]","[0.0739, 0.6813]","[-0.0632, 0.6487]","[0.37, 0.4504]","[0.3481, 0.2125]","[0.3417, 0.0732]","[0.3393, -0.0487]","[0.498, 0.4526]","[0.5004, 0.3447]","[0.5207, 0.5107]","[0.5333, 0.631]","[0.6204, 0.4806]","[0.623, 0.4002]","[0.6174, 0.557]","[0.6049, 0.665]","[0.7342, 0.5242]","[0.7394, 0.429]","[0.7125, 0.5345]","[0.6902, 0.6174]"
"[0.641, 0.9117]","[0.4433, 0.8547]","[0.2543, 0.7551]","[0.0801, 0.6815]","[-0.0579, 0.6471]","[0.372, 0.4535]","[0.3495, 0.2212]","[0.3402, 0.087]","[0.3331, -0.0299]","[0.5006, 0.453]","[0.5028, 0.3441]","[0.5227, 0.5096]","[0.5345, 0.6327]","[0.6222, 0.4803]","[0.627, 0.4041]","[0.6219, 0.5615]","[0.6096, 0.6706]","[0.7346, 0.523]","[0.7439, 0.4308]","[0.7174, 0.5333]","[0.6933, 0.6149]"
"[0.6348, 0.9127]","[0.4377, 0.8593]","[0.2471, 0.7568]","[0.0737, 0.6825]","[-0.0599, 0.6502]","[0.3645, 0.4517]","[0.3429, 0.2135]","[0.3343, 0.0769]","[0.3294, -0.0427]","[0.4927, 0.4534]","[0.4975, 0.3486]","[0.5171, 0.5122]","[0.528, 0.6315]","[0.6142, 0.4807]","[0.6188, 0.4037]","[0.6135, 0.5578]","[0.6014, 0.664]","[0.7264, 0.5225]","[0.7352, 0.4265]","[0.7096, 0.529]","[0.6881, 0.6113]"
"[0.6394, 0.9191]","[0.438, 0.8578]","[0.2477, 0.7555]","[0.0741, 0.6805]","[-0.0625, 0.6451]","[0.3706, 0.4538]","[0.3478, 0.228]","[0.341, 0.0966]","[0.3362, -0.0181]","[0.4981, 0.4541]","[0.5004, 0.3457]","[0.5185, 0.5065]","[0.5304, 0.6295]","[0.6191, 0.4824]","[0.6224, 0.4059]","[0.6169, 0.5578]","[0.6079, 0.6679]","[0.7323, 0.5257]","[0.7395, 0.43]","[0.7117, 0.5264]","[0.6893, 0.6089]"
"[0.6323, 0.9159]","[0.4335, 0.858]","[0.2459, 0.7598]","[0.0664, 0.6839]","[-0.0715, 0.6512]","[0.3636, 0.4566]","[0.3402, 0.2253]","[0.3303, 0.0911]","[0.3247, -0.0276]","[0.4897, 0.4578]","[0.4949, 0.3517]","[0.5151, 0.5099]","[0.5264, 0.6288]","[0.611, 0.4858]","[0.6174, 0.4041]","[0.6115, 0.5545]","[0.5972, 0.6622]","[0.7231, 0.5285]","[0.7343, 0.4267]","[0.7059, 0.5257]","[0.681, 0.61]"
"[0.6289, 0.9159]","[0.4297, 0.859]","[0.2406, 0.7565]","[0.0661, 0.6841]","[-0.0725, 0.6543]","[0.3643, 0.4577]","[0.3407, 0.2291]","[0.3296, 0.0971]","[0.322, -0.0178]","[0.4927, 0.4588]","[0.4959, 0.3494]","[0.5153, 0.5107]","[0.5279, 0.6328]","[0.6159, 0.4872]","[0.6188, 0.4072]","[0.615, 0.5583]","[0.6045, 0.6662]","[0.7313, 0.5307]","[0.7375, 0.4293]","[0.7104, 0.5278]","[0.6866, 0.6115]"
"[0.6332, 0.9182]","[0.4327, 0.8539]","[0.2512, 0.7592]","[0.0743, 0.6847]","[-0.063, 0.652]","[0.3662, 0.4532]","[0.3448, 0.2219]","[0.3378, 0.0876]","[0.3349, -0.0338]","[0.4932, 0.4539]","[0.4983, 0.3514]","[0.5132, 0.521]","[0.5222, 0.6386]","[0.6162, 0.4826]","[0.6218, 0.403]","[0.6103, 0.5607]","[0.5935, 0.6659]","[0.7277, 0.527]","[0.7414, 0.4305]","[0.7075, 0.5353]","[0.6798, 0.6151]"
"[0.6324, 0.9213]","[0.4314, 0.8607]","[0.2443, 0.7625]","[0.0588, 0.6859]","[-0.0765, 0.6559]","[0.3646, 0.4551]","[0.3424, 0.2228]","[0.3347, 0.088]","[0.3306, -0.0334]","[0.4895, 0.455]","[0.4888, 0.3577]","[0.5029, 0.5275]","[0.5108, 0.6392]","[0.6114, 0.4817]","[0.6082, 0.4057]","[0.5992, 0.5653]","[0.5871, 0.6651]","[0.7229, 0.5247]","[0.7284, 0.4312]","[0.696, 0.5386]","[0.6746, 0.6153]"
"[0.63, 0.9182]","[0.432, 0.862]","[0.2383, 0.7564]","[0.0584, 0.685]","[-0.0807, 0.6601]","[0.3617, 0.4569]","[0.3414, 0.2232]","[0.334, 0.0871]","[0.329, -0.0322]","[0.489, 0.4556]","[0.4878, 0.3525]","[0.5047, 0.518]","[0.5152, 0.6368]","[0.612, 0.4811]","[0.6115, 0.4082]","[0.6041, 0.5641]","[0.5914, 0.6677]","[0.7288, 0.5216]","[0.7314, 0.4316]","[0.703, 0.5361]","[0.6798, 0.6142]"
"[0.6284, 0.9206]","[0.4293, 0.8628]","[0.2386, 0.7574]","[0.0614, 0.6848]","[-0.0785, 0.6568]","[0.3638, 0.4567]","[0.3432, 0.2262]","[0.3345, 0.092]","[0.3287, -0.0247]","[0.4917, 0.457]","[0.4921, 0.3502]","[0.5079, 0.5137]","[0.5182, 0.635]","[0.6141, 0.4846]","[0.6143, 0.4081]","[0.6069, 0.5615]","[0.595, 0.6678]","[0.7293, 0.5271]","[0.7337, 0.4321]","[0.7055, 0.5331]","[0.6828, 0.6132]"
"[0.6306, 0.9223]","[0.433, 0.8612]","[0.2429, 0.7598]","[0.0634, 0.6847]","[-0.0756, 0.6522]","[0.3638, 0.4576]","[0.3434, 0.2252]","[0.3359, 0.0905]","[0.3306, -0.028]","[0.4917, 0.4575]","[0.4937, 0.3534]","[0.5125, 0.5213]","[0.5227, 0.6428]","[0.6146, 0.4848]","[0.6169, 0.4073]","[0.6105, 0.5638]","[0.5965, 0.6704]","[0.7275, 0.5271]","[0.7365, 0.4337]","[0.7087, 0.5378]","[0.6856, 0.6173]"
"[0.6289, 0.9178]","[0.4302, 0.8587]","[0.2408, 0.7589]","[0.0619, 0.6839]","[-0.0761, 0.6533]","[0.3646, 0.4533]","[0.343, 0.2225]","[0.3354, 0.0886]","[0.3298, -0.0305]","[0.4927, 0.4539]","[0.4922, 0.3519]","[0.5117, 0.52]","[0.523, 0.6413]","[0.6159, 0.482]","[0.6169, 0.4062]","[0.6101, 0.5652]","[0.5955, 0.6725]","[0.7295, 0.525]","[0.7371, 0.4336]","[0.7067, 0.539]","[0.6808, 0.6183]"
"[0.6267, 0.9174]","[0.4304, 0.8587]","[0.244, 0.7587]","[0.0697, 0.6839]","[-0.0668, 0.6505]","[0.3644, 0.4541]","[0.3425, 0.225]","[0.3329, 0.0906]","[0.3255, -0.0261]","[0.4922, 0.4556]","[0.4907, 0.3506]","[0.5091, 0.5157]","[0.5199, 0.6392]","[0.615, 0.4842]","[0.6159, 0.4082]","[0.6088, 0.5625]","[0.5948, 0.6706]","[0.7305, 0.5267]","[0.7361, 0.4344]","[0.7069, 0.5338]","[0.6817, 0.6131]"
"[0.6309, 0.9148]","[0.4285, 0.8532]","[0.2429, 0.7569]","[0.065, 0.6821]","[-0.073, 0.651]","[0.3674, 0.4522]","[0.3441, 0.2233]","[0.335, 0.0887]","[0.3285, -0.03]","[0.4941, 0.4545]","[0.4938, 0.3512]","[0.5136, 0.5156]","[0.5256, 0.6366]","[0.6171, 0.4842]","[0.6187, 0.4058]","[0.6135, 0.5596]","[0.6, 0.6665]","[0.7299, 0.5283]","[0.738, 0.4344]","[0.709, 0.5351]","[0.6859, 0.6135]"
"[0.6347, 0.9198]","[0.4303, 0.8561]","[0.2448, 0.7606]","[0.0704, 0.6843]","[-0.0649, 0.6504]","[0.3667, 0.4576]","[0.3438, 0.228]","[0.3351, 0.0938]","[0.3278, -0.0238]","[0.494, 0.4602]","[0.4929, 0.3521]","[0.5117, 0.5145]","[0.5227, 0.6378]","[0.6173, 0.4892]","[0.6176, 0.4064]","[0.6113, 0.5599]","[0.5976, 0.6696]","[0.7304, 0.5322]","[0.7367, 0.4362]","[0.7069, 0.5356]","[0.6845, 0.6154]"
"[0.6364, 0.9208]","[0.4309, 0.8556]","[0.2407, 0.7559]","[0.0613, 0.681]","[-0.0786, 0.6535]","[0.3697, 0.455]","[0.3461, 0.2255]","[0.3365, 0.0937]","[0.3283, -0.0248]","[0.4959, 0.4564]","[0.4954, 0.3526]","[0.5132, 0.5191]","[0.5248, 0.6403]","[0.6188, 0.4855]","[0.6194, 0.4052]","[0.6119, 0.5617]","[0.5977, 0.6694]","[0.73, 0.5301]","[0.7378, 0.4341]","[0.7064, 0.5371]","[0.6829, 0.6161]"
"[0.6377, 0.9253]","[0.4329, 0.8576]","[0.245, 0.7575]","[0.0671, 0.6806]","[-0.0707, 0.6523]","[0.3696, 0.4573]","[0.3455, 0.2295]","[0.3359, 0.0996]","[0.3286, -0.0179]","[0.4943, 0.4578]","[0.4965, 0.3535]","[0.5149, 0.5197]","[0.5273, 0.6406]","[0.6165, 0.486]","[0.6194, 0.406]","[0.6113, 0.5636]","[0.5976, 0.6704]","[0.7286, 0.5298]","[0.7367, 0.4368]","[0.7042, 0.5415]","[0.6806, 0.6199]"
"[0.6369, 0.9187]","[0.4337, 0.8587]","[0.245, 0.7588]","[0.0674, 0.6837]","[-0.0699, 0.6549]","[0.3683, 0.4522]","[0.3462, 0.2209]","[0.3391, 0.0882]","[0.3344, -0.0306]","[0.4949, 0.4541]","[0.4983, 0.3527]","[0.5176, 0.5208]","[0.5286, 0.643]","[0.6174, 0.4816]","[0.621, 0.4037]","[0.6135, 0.5616]","[0.5989, 0.6698]","[0.7307, 0.5232]","[0.7378, 0.4345]","[0.7083, 0.5393]","[0.6853, 0.6178]"
"[0.6363, 0.9157]","[0.4385, 0.8635]","[0.2402, 0.7541]","[0.0674, 0.6811]","[-0.0678, 0.6504]","[0.3666, 0.4537]","[0.3394, 0.2186]","[0.3291, 0.0858]","[0.3216, -0.0278]","[0.4944, 0.4532]","[0.4937, 0.3466]","[0.5147, 0.5137]","[0.5278, 0.6393]","[0.6173, 0.4795]","[0.6179, 0.4034]","[0.6163, 0.5614]","[0.6082, 0.6705]","[0.7363, 0.5214]","[0.7353, 0.4301]","[0.7127, 0.537]","[0.6951, 0.6199]"
"[0.6358, 0.9176]","[0.4349, 0.8582]","[0.2422, 0.7564]","[0.0663, 0.6822]","[-0.0704, 0.6491]","[0.3692, 0.4516]","[0.3419, 0.2212]","[0.3334, 0.0923]","[0.3263, -0.0189]","[0.4963, 0.4519]","[0.4941, 0.3485]","[0.5133, 0.5106]","[0.5257, 0.6339]","[0.6177, 0.4797]","[0.6188, 0.4047]","[0.6143, 0.559]","[0.6048, 0.6688]","[0.7328, 0.5227]","[0.7347, 0.4361]","[0.7082, 0.5395]","[0.6899, 0.6213]"
"[0.6353, 0.9228]","[0.4331, 0.8606]","[0.2426, 0.7564]","[0.067, 0.6806]","[-0.0698, 0.6481]","[0.3679, 0.4561]","[0.3424, 0.2223]","[0.3344, 0.0898]","[0.328, -0.025]","[0.4948, 0.4573]","[0.4958, 0.3505]","[0.5148, 0.5126]","[0.5254, 0.6338]","[0.617, 0.4846]","[0.6192, 0.4053]","[0.6148, 0.5606]","[0.6037, 0.67]","[0.7324, 0.5268]","[0.7352, 0.4342]","[0.7081, 0.5388]","[0.6881, 0.6218]"
"[0.6345, 0.9193]","[0.4338, 0.8621]","[0.2407, 0.755]","[0.0661, 0.6798]","[-0.0703, 0.6504]","[0.3682, 0.4545]","[0.3418, 0.2223]","[0.3334, 0.0899]","[0.3278, -0.0248]","[0.495, 0.4536]","[0.4965, 0.3495]","[0.514, 0.5118]","[0.5238, 0.6319]","[0.6172, 0.4796]","[0.6186, 0.4053]","[0.613, 0.5571]","[0.6021, 0.6612]","[0.7344, 0.5208]","[0.7351, 0.4338]","[0.7077, 0.5358]","[0.6875, 0.6141]"
