"[0.6615, 0.8483]","[0.4686, 0.8582]","[0.2802, 0.7643]","[0.133, 0.6821]","[0.0172, 0.6222]","[0.3853, 0.4889]","[0.3379, 0.2661]","[0.3209, 0.1176]","[0.3113, -0.0065]","[0.5004, 0.4687]","[0.5002, 0.3355]","[0.5331, 0.4786]","[0.5545, 0.6017]","[0.6157, 0.4755]","[0.618, 0.3903]","[0.6384, 0.5364]","[0.6405, 0.6396]","[0.7273, 0.4998]","[0.7178, 0.3933]","[0.7244, 0.4948]","[0.7249, 0.5772]"
"[0.6993, 0.9104]","[0.5038, 0.8741]","[0.3087, 0.7828]","[0.1493, 0.6942]","[0.0289, 0.6349]","[0.3805, 0.4902]","[0.3271, 0.2634]","[0.3103, 0.1298]","[0.298, 0.01]","[0.5017, 0.4727]","[0.4984, 0.3448]","[0.5441, 0.4936]","[0.5738, 0.615]","[0.6188, 0.4798]","[0.6304, 0.402]","[0.6494, 0.5534]","[0.6514, 0.6634]","[0.7309, 0.5025]","[0.732, 0.4168]","[0.7309, 0.519]","[0.7279, 0.6015]"
"[0.6992, 0.9076]","[0.5052, 0.8732]","[0.3111, 0.7818]","[0.1525, 0.6946]","[0.0301, 0.6374]","[0.382, 0.4865]","[0.3285, 0.2599]","[0.3122, 0.1268]","[0.3019, 0.0075]","[0.5037, 0.4698]","[0.5054, 0.3438]","[0.5504, 0.4949]","[0.5779, 0.6173]","[0.621, 0.4774]","[0.6362, 0.4021]","[0.6549, 0.552]","[0.6545, 0.6602]","[0.7331, 0.4995]","[0.7404, 0.4126]","[0.7375, 0.5098]","[0.7297, 0.5888]"
"[0.694, 0.9098]","[0.5044, 0.8772]","[0.3109, 0.7821]","[0.151, 0.6934]","[0.0282, 0.6374]","[0.3815, 0.4861]","[0.3299, 0.2565]","[0.3137, 0.1213]","[0.3028, 0.0]","[0.5035, 0.4686]","[0.5048, 0.3484]","[0.5518, 0.5012]","[0.5794, 0.6202]","[0.621, 0.4759]","[0.6345, 0.4043]","[0.6544, 0.5553]","[0.6535, 0.6609]","[0.7326, 0.4989]","[0.7371, 0.416]","[0.7358, 0.517]","[0.7296, 0.5944]"
"[0.6959, 0.9059]","[0.5014, 0.8759]","[0.3075, 0.7808]","[0.1489, 0.6899]","[0.0283, 0.6345]","[0.3814, 0.4825]","[0.3298, 0.2499]","[0.3128, 0.1115]","[0.3, -0.0122]","[0.5034, 0.4672]","[0.5024, 0.349]","[0.549, 0.4995]","[0.5765, 0.6193]","[0.6205, 0.4746]","[0.6319, 0.4042]","[0.6519, 0.5552]","[0.6513, 0.663]","[0.7317, 0.4963]","[0.7331, 0.4144]","[0.7318, 0.5151]","[0.7268, 0.5942]"
"[0.6951, 0.9081]","[0.4997, 0.8741]","[0.306, 0.7813]","[0.1453, 0.6909]","[0.0252, 0.6353]","[0.3809, 0.4857]","[0.3273, 0.2566]","[0.3111, 0.1226]","[0.2995, 0.0015]","[0.5023, 0.4702]","[0.503, 0.3482]","[0.5475, 0.4996]","[0.5742, 0.6197]","[0.6197, 0.4781]","[0.6317, 0.4036]","[0.6507, 0.5563]","[0.6515, 0.6645]","[0.7309, 0.5014]","[0.7318, 0.4167]","[0.7304, 0.5187]","[0.728, 0.5983]"
"[0.6954, 0.9066]","[0.4972, 0.8717]","[0.3045, 0.7784]","[0.1438, 0.689]","[0.0216, 0.6371]","[0.3822, 0.4844]","[0.328, 0.258]","[0.31, 0.1243]","[0.2975, 0.003]","[0.5039, 0.4696]","[0.5028, 0.3467]","[0.546, 0.4975]","[0.5737, 0.6174]","[0.6217, 0.4788]","[0.6332, 0.4049]","[0.6509, 0.5566]","[0.6518, 0.6638]","[0.7337, 0.5027]","[0.7354, 0.4186]","[0.7311, 0.52]","[0.7265, 0.5991]"
"[0.6943, 0.9058]","[0.4982, 0.8705]","[0.3063, 0.7786]","[0.1461, 0.6907]","[0.0244, 0.6333]","[0.3813, 0.4845]","[0.3281, 0.2576]","[0.3104, 0.124]","[0.2977, 0.0025]","[0.5033, 0.4694]","[0.5028, 0.3458]","[0.5474, 0.4975]","[0.5752, 0.6189]","[0.6208, 0.4779]","[0.6345, 0.4059]","[0.6532, 0.559]","[0.6534, 0.6687]","[0.7312, 0.5005]","[0.7353, 0.4186]","[0.7318, 0.5207]","[0.7256, 0.6013]"
"[0.6946, 0.906]","[0.4974, 0.8705]","[0.3039, 0.7756]","[0.1407, 0.6863]","[0.0167, 0.6338]","[0.3821, 0.4832]","[0.3288, 0.2525]","[0.3112, 0.1168]","[0.2981, -0.0071]","[0.5038, 0.4688]","[0.5068, 0.3478]","[0.5511, 0.5011]","[0.5771, 0.6219]","[0.6216, 0.4785]","[0.6374, 0.4069]","[0.6555, 0.5624]","[0.6533, 0.6719]","[0.7314, 0.5034]","[0.7381, 0.4195]","[0.7345, 0.5248]","[0.7279, 0.606]"
"[0.6981, 0.907]","[0.5002, 0.8743]","[0.3036, 0.7785]","[0.1453, 0.6878]","[0.0235, 0.6332]","[0.3829, 0.4869]","[0.3293, 0.2617]","[0.3121, 0.1303]","[0.2989, 0.0118]","[0.5034, 0.4712]","[0.5042, 0.3475]","[0.5474, 0.497]","[0.5741, 0.6174]","[0.6198, 0.4792]","[0.6339, 0.4057]","[0.6525, 0.5602]","[0.6535, 0.67]","[0.7313, 0.5016]","[0.733, 0.4196]","[0.7308, 0.5241]","[0.7271, 0.6057]"
"[0.6979, 0.9068]","[0.5019, 0.8755]","[0.308, 0.7808]","[0.1513, 0.6908]","[0.0296, 0.6337]","[0.3827, 0.4879]","[0.328, 0.2645]","[0.3095, 0.1333]","[0.2957, 0.0149]","[0.5033, 0.4714]","[0.504, 0.3469]","[0.5473, 0.4965]","[0.5737, 0.6173]","[0.6197, 0.4791]","[0.6339, 0.4059]","[0.6523, 0.5583]","[0.6528, 0.6678]","[0.7307, 0.501]","[0.7335, 0.4202]","[0.731, 0.524]","[0.7257, 0.6063]"
"[0.6978, 0.9047]","[0.4988, 0.8707]","[0.3052, 0.7773]","[0.1479, 0.6873]","[0.0245, 0.6336]","[0.3842, 0.4876]","[0.3317, 0.2661]","[0.3139, 0.1359]","[0.3018, 0.0181]","[0.506, 0.4711]","[0.5043, 0.3462]","[0.5483, 0.4943]","[0.5764, 0.6165]","[0.6234, 0.4792]","[0.6359, 0.4031]","[0.6562, 0.552]","[0.6585, 0.663]","[0.734, 0.5023]","[0.7372, 0.4114]","[0.7358, 0.5091]","[0.7316, 0.5922]"
"[0.7001, 0.9049]","[0.499, 0.8706]","[0.3046, 0.7795]","[0.146, 0.6885]","[0.0224, 0.6338]","[0.3863, 0.4889]","[0.3327, 0.2652]","[0.315, 0.1357]","[0.3022, 0.0187]","[0.5088, 0.473]","[0.5079, 0.3497]","[0.5548, 0.4993]","[0.5839, 0.6208]","[0.6263, 0.4819]","[0.6393, 0.4051]","[0.6614, 0.5552]","[0.6637, 0.6664]","[0.7357, 0.5058]","[0.7406, 0.4137]","[0.7399, 0.5116]","[0.7362, 0.5936]"
"[0.6987, 0.9067]","[0.5004, 0.8749]","[0.3042, 0.7779]","[0.1458, 0.6844]","[0.0215, 0.6316]","[0.3849, 0.4907]","[0.3302, 0.2635]","[0.3122, 0.1326]","[0.2991, 0.015]","[0.5065, 0.4747]","[0.5103, 0.3501]","[0.5568, 0.5007]","[0.5837, 0.6234]","[0.6237, 0.4826]","[0.6387, 0.405]","[0.6605, 0.558]","[0.6618, 0.6701]","[0.7342, 0.506]","[0.7395, 0.4134]","[0.7389, 0.5141]","[0.7341, 0.5981]"
"[0.7018, 0.9029]","[0.5017, 0.8733]","[0.3014, 0.7777]","[0.1405, 0.6836]","[0.0175, 0.6302]","[0.3859, 0.4877]","[0.3318, 0.2614]","[0.3131, 0.1277]","[0.2986, 0.0069]","[0.5071, 0.4713]","[0.5101, 0.3509]","[0.5559, 0.5016]","[0.5814, 0.6226]","[0.6239, 0.4788]","[0.6362, 0.4045]","[0.6576, 0.556]","[0.6581, 0.666]","[0.7345, 0.5016]","[0.7353, 0.4137]","[0.7358, 0.5141]","[0.7333, 0.5953]"
"[0.7016, 0.906]","[0.4992, 0.8712]","[0.3019, 0.7762]","[0.1401, 0.684]","[0.0165, 0.6314]","[0.3854, 0.4849]","[0.3305, 0.2646]","[0.3123, 0.1372]","[0.2991, 0.0221]","[0.5067, 0.4694]","[0.5097, 0.3486]","[0.5541, 0.4992]","[0.5807, 0.6213]","[0.6228, 0.4782]","[0.6358, 0.4038]","[0.6558, 0.5553]","[0.6576, 0.6666]","[0.7327, 0.5019]","[0.736, 0.4135]","[0.7354, 0.5125]","[0.7332, 0.5935]"
"[0.7029, 0.9096]","[0.499, 0.8705]","[0.3042, 0.7758]","[0.1398, 0.6858]","[0.0146, 0.6332]","[0.3873, 0.4867]","[0.3327, 0.263]","[0.3151, 0.1343]","[0.3022, 0.0168]","[0.5075, 0.4716]","[0.5135, 0.3511]","[0.5592, 0.5022]","[0.5863, 0.6225]","[0.6238, 0.4811]","[0.6388, 0.406]","[0.6589, 0.5553]","[0.6598, 0.6643]","[0.7327, 0.5055]","[0.7408, 0.4158]","[0.7379, 0.5126]","[0.7339, 0.5915]"
"[0.7017, 0.9062]","[0.4995, 0.871]","[0.3066, 0.7775]","[0.1437, 0.6886]","[0.0202, 0.6372]","[0.3871, 0.4857]","[0.3326, 0.2614]","[0.3115, 0.1297]","[0.2946, 0.0102]","[0.5071, 0.4702]","[0.507, 0.351]","[0.5525, 0.5016]","[0.5814, 0.6223]","[0.6233, 0.479]","[0.6354, 0.4071]","[0.6548, 0.5559]","[0.6563, 0.6645]","[0.7334, 0.5022]","[0.7374, 0.4169]","[0.7346, 0.5139]","[0.7312, 0.5924]"
"[0.7035, 0.9074]","[0.4991, 0.8694]","[0.3051, 0.7769]","[0.1434, 0.6876]","[0.0193, 0.6378]","[0.3872, 0.4869]","[0.3321, 0.2677]","[0.3109, 0.1395]","[0.2938, 0.0235]","[0.5069, 0.4708]","[0.5063, 0.3515]","[0.5534, 0.5002]","[0.5845, 0.6207]","[0.6229, 0.4798]","[0.6346, 0.4104]","[0.656, 0.5585]","[0.6598, 0.667]","[0.733, 0.5034]","[0.7368, 0.4203]","[0.7347, 0.5151]","[0.7324, 0.5921]"
"[0.7, 0.9063]","[0.4984, 0.8693]","[0.3055, 0.7769]","[0.144, 0.6881]","[0.0203, 0.6373]","[0.3866, 0.4877]","[0.3322, 0.2682]","[0.3119, 0.1391]","[0.2963, 0.0223]","[0.5071, 0.4712]","[0.5106, 0.3535]","[0.5572, 0.5026]","[0.5864, 0.6241]","[0.6237, 0.4797]","[0.6392, 0.4121]","[0.6599, 0.561]","[0.6614, 0.671]","[0.733, 0.5038]","[0.7412, 0.4205]","[0.7395, 0.5155]","[0.7353, 0.5934]"
"[0.7044, 0.9078]","[0.497, 0.8657]","[0.3072, 0.7778]","[0.1414, 0.6836]","[0.0146, 0.634]","[0.3889, 0.4879]","[0.3308, 0.261]","[0.3128, 0.128]","[0.2991, 0.0057]","[0.5085, 0.4721]","[0.5115, 0.3564]","[0.5592, 0.5078]","[0.5874, 0.6294]","[0.6256, 0.4816]","[0.6379, 0.4098]","[0.6592, 0.56]","[0.6588, 0.6705]","[0.7325, 0.5075]","[0.7425, 0.4206]","[0.7401, 0.5169]","[0.7366, 0.5938]"
"[0.7063, 0.9103]","[0.5021, 0.8712]","[0.3062, 0.7786]","[0.1433, 0.6874]","[0.02, 0.6372]","[0.3878, 0.4868]","[0.3326, 0.2684]","[0.3144, 0.1421]","[0.3014, 0.0279]","[0.5091, 0.4717]","[0.51, 0.3524]","[0.5555, 0.5004]","[0.5856, 0.6187]","[0.6259, 0.4817]","[0.6355, 0.4088]","[0.6564, 0.5568]","[0.6609, 0.6621]","[0.7375, 0.5063]","[0.7378, 0.4222]","[0.7357, 0.52]","[0.736, 0.5956]"
"[0.7049, 0.9085]","[0.4987, 0.8664]","[0.3081, 0.7782]","[0.1451, 0.6887]","[0.024, 0.6388]","[0.3871, 0.4889]","[0.3307, 0.2691]","[0.3119, 0.1419]","[0.2988, 0.0253]","[0.5075, 0.4729]","[0.513, 0.3567]","[0.5579, 0.5055]","[0.5855, 0.6234]","[0.6248, 0.4824]","[0.6378, 0.4093]","[0.657, 0.5561]","[0.6573, 0.6608]","[0.7348, 0.5082]","[0.7424, 0.4222]","[0.7388, 0.5188]","[0.7366, 0.593]"
"[0.6993, 0.9125]","[0.4956, 0.8767]","[0.3026, 0.7828]","[0.1426, 0.693]","[0.0237, 0.6403]","[0.3861, 0.488]","[0.3326, 0.2628]","[0.313, 0.1325]","[0.2986, 0.0131]","[0.5095, 0.4732]","[0.5075, 0.3561]","[0.5516, 0.5126]","[0.581, 0.6319]","[0.6287, 0.4823]","[0.6327, 0.4075]","[0.6533, 0.5631]","[0.6576, 0.6685]","[0.7413, 0.5065]","[0.7373, 0.4153]","[0.7333, 0.5204]","[0.7321, 0.5984]"
"[0.701, 0.9107]","[0.4977, 0.8769]","[0.3025, 0.781]","[0.1439, 0.6914]","[0.0223, 0.641]","[0.3868, 0.4856]","[0.3324, 0.2618]","[0.3124, 0.1335]","[0.2972, 0.0165]","[0.5089, 0.4712]","[0.508, 0.3552]","[0.5511, 0.5077]","[0.58, 0.6263]","[0.6261, 0.4804]","[0.6353, 0.4086]","[0.6549, 0.5626]","[0.6578, 0.6675]","[0.7381, 0.5034]","[0.739, 0.4165]","[0.7355, 0.52]","[0.733, 0.5974]"
"[0.7028, 0.9129]","[0.4983, 0.876]","[0.3047, 0.7826]","[0.1486, 0.6927]","[0.03, 0.6408]","[0.3897, 0.4893]","[0.3339, 0.2675]","[0.3152, 0.1403]","[0.3024, 0.0241]","[0.5117, 0.4745]","[0.5123, 0.354]","[0.5544, 0.5056]","[0.5833, 0.6247]","[0.6284, 0.4837]","[0.6384, 0.4081]","[0.6573, 0.5606]","[0.6617, 0.667]","[0.7402, 0.5066]","[0.7403, 0.4168]","[0.7369, 0.5178]","[0.7361, 0.5962]"
"[0.7024, 0.9141]","[0.4986, 0.8746]","[0.3058, 0.7802]","[0.1466, 0.6911]","[0.0279, 0.6399]","[0.3885, 0.4872]","[0.3346, 0.2651]","[0.3152, 0.1363]","[0.302, 0.0177]","[0.5113, 0.4725]","[0.5165, 0.3553]","[0.5587, 0.5083]","[0.5854, 0.6276]","[0.6293, 0.4818]","[0.6426, 0.4068]","[0.6607, 0.5597]","[0.6622, 0.6671]","[0.7402, 0.5061]","[0.7439, 0.4174]","[0.7415, 0.5188]","[0.7406, 0.5965]"
"[0.7061, 0.9143]","[0.5014, 0.8733]","[0.3111, 0.7808]","[0.1498, 0.6901]","[0.0287, 0.6379]","[0.3907, 0.4873]","[0.3349, 0.2636]","[0.3173, 0.1354]","[0.3049, 0.0162]","[0.5112, 0.4719]","[0.5179, 0.3583]","[0.561, 0.5096]","[0.587, 0.6264]","[0.6284, 0.4812]","[0.6435, 0.4086]","[0.6602, 0.5613]","[0.6593, 0.668]","[0.7379, 0.5055]","[0.7453, 0.4189]","[0.7394, 0.5196]","[0.7354, 0.5969]"
"[0.701, 0.9074]","[0.5049, 0.8739]","[0.3115, 0.7792]","[0.1491, 0.6908]","[0.0266, 0.6393]","[0.387, 0.4879]","[0.3294, 0.26]","[0.3123, 0.127]","[0.3, 0.0064]","[0.5072, 0.4718]","[0.5125, 0.3576]","[0.5611, 0.5074]","[0.5883, 0.6253]","[0.6229, 0.4786]","[0.6388, 0.4084]","[0.6609, 0.5606]","[0.6618, 0.6697]","[0.7312, 0.5]","[0.7354, 0.4182]","[0.7375, 0.5203]","[0.7369, 0.601]"
"[0.7053, 0.9073]","[0.5017, 0.8726]","[0.3094, 0.7801]","[0.1504, 0.6899]","[0.0318, 0.6379]","[0.3893, 0.4883]","[0.3311, 0.264]","[0.3128, 0.1348]","[0.2996, 0.0178]","[0.5091, 0.4723]","[0.51, 0.3529]","[0.5541, 0.5021]","[0.5829, 0.6211]","[0.6252, 0.4796]","[0.6361, 0.4043]","[0.656, 0.5567]","[0.6598, 0.6646]","[0.736, 0.5022]","[0.7376, 0.4169]","[0.7348, 0.5198]","[0.7338, 0.5997]"
"[0.7034, 0.9068]","[0.5035, 0.8726]","[0.3101, 0.7787]","[0.1503, 0.6901]","[0.0308, 0.64]","[0.3873, 0.4852]","[0.3311, 0.2615]","[0.3145, 0.1325]","[0.3038, 0.0169]","[0.5092, 0.4703]","[0.5145, 0.3506]","[0.5585, 0.5015]","[0.585, 0.6229]","[0.6257, 0.4781]","[0.6398, 0.4033]","[0.6597, 0.5558]","[0.6615, 0.6644]","[0.7369, 0.5001]","[0.741, 0.4149]","[0.7393, 0.5167]","[0.7366, 0.596]"
"[0.705, 0.9087]","[0.5042, 0.8728]","[0.3103, 0.7794]","[0.1506, 0.6904]","[0.0306, 0.6384]","[0.3889, 0.4862]","[0.334, 0.2628]","[0.3169, 0.1342]","[0.3041, 0.0183]","[0.5106, 0.471]","[0.514, 0.3514]","[0.5581, 0.5016]","[0.585, 0.6229]","[0.627, 0.4794]","[0.6404, 0.4051]","[0.6603, 0.5576]","[0.6623, 0.6672]","[0.737, 0.5019]","[0.7409, 0.4195]","[0.7396, 0.5222]","[0.7377, 0.6022]"
"[0.7064, 0.9058]","[0.5062, 0.8746]","[0.3091, 0.7801]","[0.1496, 0.6908]","[0.0293, 0.6396]","[0.3876, 0.4878]","[0.3334, 0.2627]","[0.3167, 0.1308]","[0.3056, 0.0117]","[0.5096, 0.4718]","[0.5157, 0.3501]","[0.5581, 0.4999]","[0.5833, 0.6204]","[0.6259, 0.4792]","[0.6425, 0.4047]","[0.6605, 0.5547]","[0.6613, 0.6625]","[0.7365, 0.5011]","[0.7424, 0.4189]","[0.7409, 0.5187]","[0.7376, 0.597]"
"[0.705, 0.9069]","[0.5061, 0.8734]","[0.3108, 0.7801]","[0.153, 0.6926]","[0.0347, 0.6396]","[0.3874, 0.4885]","[0.3334, 0.2637]","[0.3158, 0.131]","[0.3033, 0.0115]","[0.5095, 0.4725]","[0.5144, 0.3506]","[0.5583, 0.4994]","[0.5852, 0.6193]","[0.6259, 0.4796]","[0.6418, 0.4052]","[0.6614, 0.5555]","[0.6636, 0.6634]","[0.7366, 0.5013]","[0.7413, 0.4192]","[0.7407, 0.5192]","[0.7389, 0.5972]"
"[0.7048, 0.9078]","[0.5068, 0.8737]","[0.3129, 0.7797]","[0.1544, 0.6925]","[0.0344, 0.6406]","[0.3878, 0.4885]","[0.3338, 0.2627]","[0.3158, 0.1299]","[0.3028, 0.0097]","[0.5099, 0.4733]","[0.5141, 0.3521]","[0.5595, 0.5018]","[0.5874, 0.6206]","[0.6266, 0.4813]","[0.6414, 0.4059]","[0.6621, 0.5571]","[0.665, 0.6648]","[0.7377, 0.5045]","[0.7408, 0.4201]","[0.7407, 0.5218]","[0.7391, 0.6013]"
"[0.7079, 0.9071]","[0.5054, 0.8739]","[0.3127, 0.7813]","[0.1546, 0.6913]","[0.0345, 0.6368]","[0.3926, 0.4862]","[0.3365, 0.2655]","[0.3171, 0.1374]","[0.3038, 0.0215]","[0.5138, 0.471]","[0.5187, 0.3502]","[0.5578, 0.4982]","[0.5817, 0.6146]","[0.6298, 0.48]","[0.644, 0.4041]","[0.6596, 0.5543]","[0.6596, 0.6582]","[0.7406, 0.5037]","[0.7453, 0.4156]","[0.739, 0.5143]","[0.7335, 0.59]"
"[0.7056, 0.9077]","[0.5059, 0.8724]","[0.3114, 0.779]","[0.1512, 0.6874]","[0.0289, 0.636]","[0.3925, 0.4884]","[0.3363, 0.2672]","[0.3175, 0.1385]","[0.3052, 0.0227]","[0.5139, 0.4725]","[0.5183, 0.3523]","[0.5606, 0.4981]","[0.5867, 0.6131]","[0.6301, 0.4807]","[0.644, 0.4055]","[0.6611, 0.5537]","[0.6615, 0.6574]","[0.7404, 0.5038]","[0.7447, 0.4177]","[0.7402, 0.5145]","[0.7366, 0.5893]"
"[0.7074, 0.9079]","[0.5049, 0.871]","[0.3113, 0.7795]","[0.1503, 0.6885]","[0.0291, 0.6363]","[0.3923, 0.4907]","[0.3366, 0.2663]","[0.3179, 0.1356]","[0.3057, 0.0163]","[0.5137, 0.4745]","[0.517, 0.3521]","[0.56, 0.501]","[0.5864, 0.6182]","[0.6312, 0.4822]","[0.6437, 0.4044]","[0.6618, 0.5538]","[0.6618, 0.6592]","[0.7411, 0.5051]","[0.7483, 0.4165]","[0.7416, 0.5136]","[0.7353, 0.5886]"
"[0.7036, 0.9081]","[0.5065, 0.8729]","[0.3124, 0.7791]","[0.1493, 0.6892]","[0.0275, 0.6356]","[0.3927, 0.4895]","[0.3379, 0.263]","[0.32, 0.1294]","[0.3079, 0.0081]","[0.5153, 0.4744]","[0.5201, 0.3541]","[0.5613, 0.505]","[0.585, 0.6218]","[0.6326, 0.4826]","[0.6468, 0.4069]","[0.6629, 0.5594]","[0.6608, 0.6651]","[0.7417, 0.5057]","[0.7476, 0.4195]","[0.7426, 0.5212]","[0.737, 0.5982]"
"[0.7029, 0.9088]","[0.5028, 0.8719]","[0.308, 0.7784]","[0.1468, 0.6885]","[0.0255, 0.6324]","[0.3916, 0.4878]","[0.3369, 0.2621]","[0.3188, 0.1314]","[0.3063, 0.0136]","[0.515, 0.4732]","[0.5201, 0.3522]","[0.56, 0.5033]","[0.5812, 0.6206]","[0.632, 0.4821]","[0.6479, 0.4071]","[0.6644, 0.5603]","[0.661, 0.6664]","[0.7409, 0.5049]","[0.749, 0.4191]","[0.7449, 0.5201]","[0.7379, 0.5963]"
"[0.7049, 0.9113]","[0.5031, 0.8726]","[0.3073, 0.7788]","[0.1454, 0.6892]","[0.0235, 0.6339]","[0.3922, 0.4868]","[0.3375, 0.2607]","[0.3206, 0.1318]","[0.3089, 0.015]","[0.5147, 0.4715]","[0.5211, 0.3518]","[0.5619, 0.503]","[0.584, 0.6204]","[0.6312, 0.4803]","[0.6479, 0.4091]","[0.6653, 0.5628]","[0.6627, 0.6689]","[0.7397, 0.5025]","[0.7494, 0.4191]","[0.7452, 0.5197]","[0.7389, 0.5951]"
"[0.7078, 0.91]","[0.5053, 0.8744]","[0.3081, 0.7814]","[0.149, 0.6906]","[0.0288, 0.6353]","[0.393, 0.4889]","[0.3381, 0.263]","[0.3205, 0.1349]","[0.3077, 0.019]","[0.5154, 0.4733]","[0.5207, 0.3519]","[0.5628, 0.5028]","[0.5868, 0.6209]","[0.6307, 0.4814]","[0.6476, 0.4082]","[0.6656, 0.5617]","[0.6643, 0.668]","[0.7393, 0.5027]","[0.7486, 0.4201]","[0.7451, 0.5215]","[0.7391, 0.5978]"
"[0.7084, 0.9116]","[0.5063, 0.8738]","[0.3139, 0.7805]","[0.153, 0.6915]","[0.0343, 0.6358]","[0.3945, 0.4872]","[0.3387, 0.2608]","[0.3206, 0.1311]","[0.3082, 0.0131]","[0.5159, 0.4719]","[0.5221, 0.3558]","[0.565, 0.5072]","[0.5901, 0.6249]","[0.6321, 0.4801]","[0.647, 0.407]","[0.6655, 0.5603]","[0.6649, 0.6663]","[0.7408, 0.5029]","[0.7495, 0.4178]","[0.7451, 0.5201]","[0.7399, 0.597]"
"[0.7109, 0.9134]","[0.5118, 0.8775]","[0.3169, 0.7833]","[0.1564, 0.6935]","[0.0367, 0.6356]","[0.3938, 0.4883]","[0.3384, 0.2624]","[0.3207, 0.1327]","[0.3075, 0.0158]","[0.5148, 0.4724]","[0.521, 0.358]","[0.5639, 0.5088]","[0.5866, 0.6257]","[0.6303, 0.4801]","[0.6444, 0.4067]","[0.6636, 0.5581]","[0.6619, 0.6626]","[0.7383, 0.502]","[0.7449, 0.4196]","[0.743, 0.5208]","[0.7392, 0.596]"
"[0.71, 0.916]","[0.5114, 0.8767]","[0.3165, 0.7801]","[0.1549, 0.6916]","[0.0352, 0.6374]","[0.3941, 0.4877]","[0.3386, 0.2638]","[0.3207, 0.1349]","[0.3076, 0.0192]","[0.5145, 0.4723]","[0.5214, 0.3575]","[0.565, 0.5073]","[0.5887, 0.6232]","[0.6302, 0.4802]","[0.645, 0.4084]","[0.6648, 0.5591]","[0.6642, 0.6636]","[0.7395, 0.5032]","[0.7452, 0.4207]","[0.744, 0.5207]","[0.7415, 0.5958]"
"[0.7078, 0.9144]","[0.5088, 0.8736]","[0.3157, 0.7786]","[0.1528, 0.69]","[0.0326, 0.6354]","[0.3926, 0.4877]","[0.3372, 0.2602]","[0.3206, 0.1276]","[0.3089, 0.0081]","[0.5128, 0.4733]","[0.5191, 0.36]","[0.5638, 0.511]","[0.5886, 0.6271]","[0.6295, 0.4816]","[0.6429, 0.4071]","[0.6616, 0.5578]","[0.66, 0.6628]","[0.7395, 0.5051]","[0.7442, 0.4201]","[0.7411, 0.5208]","[0.7375, 0.5976]"
"[0.7081, 0.9174]","[0.5071, 0.8727]","[0.3124, 0.7788]","[0.1501, 0.6887]","[0.0311, 0.6328]","[0.3932, 0.4885]","[0.3383, 0.2642]","[0.3212, 0.1341]","[0.3086, 0.0158]","[0.5134, 0.4733]","[0.5176, 0.3549]","[0.5592, 0.5049]","[0.584, 0.6218]","[0.6298, 0.4823]","[0.6426, 0.4074]","[0.6599, 0.5586]","[0.6592, 0.6647]","[0.7399, 0.5069]","[0.7435, 0.421]","[0.7398, 0.5208]","[0.7376, 0.5973]"
"[0.7014, 0.9023]","[0.5039, 0.8659]","[0.311, 0.7774]","[0.1559, 0.6889]","[0.0408, 0.6323]","[0.392, 0.4887]","[0.3388, 0.2633]","[0.3207, 0.1322]","[0.3071, 0.012]","[0.5141, 0.4724]","[0.5202, 0.3572]","[0.5602, 0.5104]","[0.5819, 0.6284]","[0.6305, 0.4779]","[0.6443, 0.405]","[0.6574, 0.5584]","[0.6536, 0.6657]","[0.7405, 0.4975]","[0.7462, 0.417]","[0.7396, 0.5217]","[0.7321, 0.6016]"
"[0.704, 0.9052]","[0.5043, 0.8658]","[0.3115, 0.7751]","[0.1494, 0.6839]","[0.0283, 0.629]","[0.392, 0.486]","[0.3391, 0.2594]","[0.3212, 0.1272]","[0.3073, 0.0059]","[0.5137, 0.4699]","[0.5168, 0.3545]","[0.563, 0.5107]","[0.5891, 0.6295]","[0.6314, 0.4778]","[0.6447, 0.4044]","[0.662, 0.5601]","[0.6588, 0.6683]","[0.7398, 0.5022]","[0.7479, 0.4167]","[0.7419, 0.5221]","[0.7347, 0.6016]"
"[0.704, 0.9048]","[0.5064, 0.8687]","[0.313, 0.7751]","[0.156, 0.6845]","[0.0365, 0.627]","[0.3917, 0.4842]","[0.3408, 0.2554]","[0.3239, 0.1214]","[0.3104, -0.0005]","[0.5138, 0.4679]","[0.5142, 0.3511]","[0.5604, 0.5072]","[0.5879, 0.6283]","[0.6308, 0.4747]","[0.6435, 0.4036]","[0.6615, 0.5595]","[0.6606, 0.6697]","[0.7411, 0.4962]","[0.7457, 0.4147]","[0.7413, 0.5201]","[0.7342, 0.6018]"
"[0.71, 0.9064]","[0.51, 0.868]","[0.3145, 0.7753]","[0.1591, 0.6832]","[0.0411, 0.6278]","[0.3957, 0.4857]","[0.3438, 0.2614]","[0.3266, 0.1321]","[0.3126, 0.0145]","[0.516, 0.47]","[0.5151, 0.348]","[0.5612, 0.498]","[0.59, 0.6166]","[0.6326, 0.4777]","[0.6461, 0.4036]","[0.6645, 0.5565]","[0.6645, 0.6656]","[0.743, 0.5006]","[0.7478, 0.4169]","[0.7423, 0.5196]","[0.7357, 0.5998]"
