"[0.6227, 0.9575]","[0.4007, 0.9156]","[0.2165, 0.8033]","[0.0629, 0.7333]","[-0.0682, 0.6926]","[0.3897, 0.4621]","[0.3632, 0.2059]","[0.3559, 0.0531]","[0.3524, -0.0654]","[0.5291, 0.4637]","[0.5489, 0.3042]","[0.5582, 0.4727]","[0.5614, 0.6089]","[0.6621, 0.4983]","[0.6792, 0.3651]","[0.6805, 0.526]","[0.6707, 0.6443]","[0.7864, 0.5521]","[0.8073, 0.413]","[0.7919, 0.5055]","[0.7685, 0.5991]"
"[0.6025, 0.986]","[0.3938, 0.8886]","[0.2067, 0.776]","[0.0041, 0.6949]","[-0.1606, 0.6696]","[0.3574, 0.4356]","[0.3356, 0.182]","[0.3291, 0.0407]","[0.3304, -0.087]","[0.4968, 0.4366]","[0.529, 0.3146]","[0.5379, 0.5037]","[0.5378, 0.6369]","[0.6346, 0.4782]","[0.6657, 0.3656]","[0.6504, 0.5377]","[0.6232, 0.6582]","[0.7493, 0.5437]","[0.792, 0.4236]","[0.7548, 0.53]","[0.7235, 0.6149]"
"[0.601, 0.9925]","[0.3904, 0.8901]","[0.1974, 0.7717]","[-0.0099, 0.6893]","[-0.1792, 0.6672]","[0.3574, 0.4407]","[0.336, 0.1904]","[0.3306, 0.0513]","[0.3319, -0.0763]","[0.4967, 0.441]","[0.5251, 0.3155]","[0.5371, 0.5051]","[0.5398, 0.6386]","[0.6343, 0.4825]","[0.6631, 0.3661]","[0.6511, 0.5374]","[0.6265, 0.6593]","[0.7498, 0.548]","[0.7904, 0.4251]","[0.7544, 0.5289]","[0.7237, 0.6137]"
"[0.5929, 0.9773]","[0.3887, 0.8957]","[0.1965, 0.7742]","[-0.0007, 0.6938]","[-0.1644, 0.67]","[0.3519, 0.4389]","[0.3322, 0.1815]","[0.3263, 0.0352]","[0.3271, -0.0958]","[0.4926, 0.4405]","[0.5249, 0.3132]","[0.5417, 0.5046]","[0.5445, 0.6375]","[0.6295, 0.479]","[0.6629, 0.3709]","[0.6539, 0.5371]","[0.6282, 0.6522]","[0.7494, 0.5373]","[0.7913, 0.4206]","[0.7586, 0.5219]","[0.7238, 0.6025]"
"[0.5921, 0.9822]","[0.3856, 0.8902]","[0.1933, 0.7712]","[-0.0081, 0.6919]","[-0.1759, 0.6641]","[0.3503, 0.4408]","[0.3307, 0.1857]","[0.3256, 0.0411]","[0.3282, -0.088]","[0.4911, 0.4437]","[0.524, 0.3135]","[0.537, 0.5041]","[0.5405, 0.6402]","[0.6273, 0.4845]","[0.6614, 0.3703]","[0.6515, 0.5384]","[0.6288, 0.6588]","[0.7445, 0.5451]","[0.7869, 0.4271]","[0.7558, 0.5296]","[0.7267, 0.6137]"
"[0.591, 0.9816]","[0.3833, 0.8917]","[0.1878, 0.7717]","[-0.0117, 0.692]","[-0.1791, 0.6654]","[0.3481, 0.4428]","[0.3281, 0.1857]","[0.32, 0.0419]","[0.3174, -0.0855]","[0.4878, 0.4437]","[0.5181, 0.3147]","[0.5363, 0.5067]","[0.5419, 0.6444]","[0.6245, 0.4832]","[0.6569, 0.3674]","[0.6514, 0.5382]","[0.6293, 0.6604]","[0.7417, 0.5443]","[0.7847, 0.4245]","[0.7546, 0.527]","[0.7239, 0.611]"
"[0.5913, 0.9823]","[0.3842, 0.8919]","[0.1919, 0.7723]","[-0.0076, 0.6949]","[-0.1735, 0.6733]","[0.3482, 0.4411]","[0.3269, 0.1763]","[0.3184, 0.0268]","[0.3161, -0.1045]","[0.4881, 0.4431]","[0.5209, 0.3195]","[0.5366, 0.5105]","[0.5392, 0.6449]","[0.6253, 0.4822]","[0.6562, 0.3692]","[0.6491, 0.5384]","[0.6252, 0.6573]","[0.7428, 0.5433]","[0.7865, 0.4246]","[0.7539, 0.5261]","[0.7214, 0.6075]"
"[0.5915, 0.9793]","[0.3876, 0.894]","[0.1925, 0.7746]","[-0.0071, 0.6963]","[-0.1723, 0.6735]","[0.344, 0.4435]","[0.3228, 0.1803]","[0.3161, 0.0345]","[0.3151, -0.0945]","[0.4847, 0.4439]","[0.5205, 0.3199]","[0.539, 0.5122]","[0.5431, 0.6481]","[0.6202, 0.4813]","[0.6561, 0.3704]","[0.6486, 0.5418]","[0.6254, 0.6619]","[0.7371, 0.5401]","[0.7816, 0.4239]","[0.751, 0.5315]","[0.7204, 0.6168]"
"[0.5888, 0.9799]","[0.3855, 0.8887]","[0.1928, 0.7742]","[-0.005, 0.6931]","[-0.1694, 0.6668]","[0.3448, 0.4464]","[0.3231, 0.1856]","[0.3142, 0.0418]","[0.311, -0.0855]","[0.4846, 0.4463]","[0.5225, 0.3169]","[0.5419, 0.5058]","[0.546, 0.6412]","[0.6206, 0.4836]","[0.6584, 0.3692]","[0.6513, 0.5406]","[0.6265, 0.6618]","[0.7359, 0.5433]","[0.7846, 0.4259]","[0.7529, 0.5336]","[0.7189, 0.62]"
"[0.5923, 0.9757]","[0.3867, 0.8875]","[0.1946, 0.7763]","[0.0, 0.6938]","[-0.1606, 0.6644]","[0.3473, 0.4425]","[0.3236, 0.1848]","[0.3171, 0.043]","[0.3167, -0.0826]","[0.487, 0.4429]","[0.5185, 0.3142]","[0.5368, 0.5027]","[0.5415, 0.6384]","[0.6241, 0.481]","[0.6551, 0.3686]","[0.6494, 0.536]","[0.6268, 0.6537]","[0.7414, 0.5401]","[0.7841, 0.4206]","[0.7525, 0.5229]","[0.7211, 0.6042]"
"[0.5922, 0.9764]","[0.3851, 0.8872]","[0.1905, 0.7733]","[-0.0097, 0.6942]","[-0.1761, 0.667]","[0.3468, 0.4431]","[0.3255, 0.1848]","[0.3213, 0.0418]","[0.3232, -0.0838]","[0.4875, 0.4449]","[0.5189, 0.316]","[0.5379, 0.5049]","[0.5428, 0.6422]","[0.6248, 0.4832]","[0.6557, 0.3702]","[0.6508, 0.5384]","[0.628, 0.6587]","[0.7418, 0.5412]","[0.7832, 0.4232]","[0.7533, 0.5273]","[0.7225, 0.6116]"
"[0.5983, 0.977]","[0.3868, 0.8953]","[0.1882, 0.7741]","[-0.009, 0.6935]","[-0.1717, 0.6652]","[0.3463, 0.4399]","[0.3272, 0.1859]","[0.3238, 0.0412]","[0.3256, -0.0855]","[0.4881, 0.4429]","[0.5209, 0.3202]","[0.535, 0.509]","[0.5356, 0.6445]","[0.6238, 0.4806]","[0.6563, 0.3728]","[0.6463, 0.5446]","[0.6216, 0.6655]","[0.7447, 0.5379]","[0.7838, 0.4236]","[0.7521, 0.5294]","[0.7193, 0.6142]"
"[0.5975, 0.9793]","[0.3856, 0.8949]","[0.1876, 0.7729]","[-0.0124, 0.6911]","[-0.1764, 0.6645]","[0.3456, 0.4405]","[0.3254, 0.185]","[0.3194, 0.0399]","[0.3181, -0.087]","[0.487, 0.443]","[0.5181, 0.3221]","[0.5344, 0.5108]","[0.5374, 0.6443]","[0.623, 0.4802]","[0.655, 0.3726]","[0.6451, 0.5454]","[0.6203, 0.6658]","[0.7432, 0.5378]","[0.7829, 0.4251]","[0.75, 0.5336]","[0.717, 0.6194]"
"[0.5933, 0.9747]","[0.3865, 0.8984]","[0.1858, 0.7753]","[-0.0092, 0.6956]","[-0.1712, 0.6685]","[0.346, 0.4443]","[0.3269, 0.1936]","[0.3181, 0.053]","[0.3128, -0.0699]","[0.4884, 0.4466]","[0.5223, 0.3243]","[0.5402, 0.5116]","[0.542, 0.6471]","[0.6229, 0.4824]","[0.6596, 0.3752]","[0.6497, 0.5469]","[0.6232, 0.6682]","[0.7436, 0.5379]","[0.785, 0.4279]","[0.7544, 0.5369]","[0.7195, 0.6245]"
"[0.5946, 0.9812]","[0.3839, 0.8943]","[0.1836, 0.7718]","[-0.0206, 0.6911]","[-0.1861, 0.6658]","[0.346, 0.4424]","[0.3263, 0.1873]","[0.3205, 0.0432]","[0.32, -0.0835]","[0.4865, 0.4444]","[0.5181, 0.3237]","[0.5326, 0.511]","[0.5342, 0.6438]","[0.6224, 0.4819]","[0.6549, 0.373]","[0.644, 0.5426]","[0.6177, 0.662]","[0.7411, 0.5404]","[0.7807, 0.4287]","[0.7482, 0.5351]","[0.7158, 0.6193]"
"[0.5937, 0.9792]","[0.3833, 0.8965]","[0.1835, 0.7746]","[-0.0179, 0.6976]","[-0.1847, 0.6755]","[0.345, 0.4442]","[0.3233, 0.1878]","[0.3149, 0.0439]","[0.3091, -0.0809]","[0.486, 0.4464]","[0.5177, 0.3237]","[0.5349, 0.5105]","[0.5364, 0.6414]","[0.6218, 0.4832]","[0.6538, 0.3719]","[0.6453, 0.5404]","[0.6187, 0.657]","[0.7418, 0.5411]","[0.7849, 0.4257]","[0.7525, 0.5287]","[0.7163, 0.6108]"
"[0.5945, 0.9743]","[0.3876, 0.8935]","[0.1873, 0.7749]","[-0.0123, 0.6953]","[-0.1749, 0.6732]","[0.3429, 0.4442]","[0.3228, 0.187]","[0.3196, 0.0451]","[0.3199, -0.0793]","[0.4832, 0.4445]","[0.5158, 0.3277]","[0.5359, 0.513]","[0.5402, 0.6418]","[0.62, 0.4805]","[0.654, 0.3742]","[0.6454, 0.54]","[0.6188, 0.6536]","[0.7401, 0.5376]","[0.783, 0.4242]","[0.7503, 0.5275]","[0.715, 0.6085]"
"[0.5951, 0.977]","[0.387, 0.8959]","[0.1835, 0.7717]","[-0.0217, 0.693]","[-0.1896, 0.6743]","[0.3444, 0.4437]","[0.3239, 0.1924]","[0.3177, 0.053]","[0.3162, -0.0688]","[0.4857, 0.4445]","[0.5182, 0.3272]","[0.5388, 0.5136]","[0.5455, 0.6416]","[0.6224, 0.4805]","[0.654, 0.3728]","[0.6463, 0.5409]","[0.6225, 0.655]","[0.7434, 0.5382]","[0.7837, 0.4254]","[0.7506, 0.5308]","[0.7157, 0.6125]"
"[0.5927, 0.9776]","[0.3857, 0.8978]","[0.1865, 0.7752]","[-0.0119, 0.6967]","[-0.1763, 0.6799]","[0.344, 0.4429]","[0.3244, 0.1871]","[0.3215, 0.0451]","[0.3219, -0.0799]","[0.4857, 0.4434]","[0.5168, 0.3263]","[0.5386, 0.5118]","[0.5439, 0.6432]","[0.6224, 0.479]","[0.6546, 0.3749]","[0.6469, 0.5413]","[0.621, 0.6565]","[0.7436, 0.5354]","[0.7837, 0.4225]","[0.7514, 0.5268]","[0.7163, 0.6094]"
"[0.5908, 0.9771]","[0.3835, 0.8973]","[0.1845, 0.7728]","[-0.0165, 0.6946]","[-0.1831, 0.6739]","[0.3446, 0.4402]","[0.3239, 0.191]","[0.3187, 0.0519]","[0.3182, -0.0698]","[0.4859, 0.4422]","[0.5173, 0.3288]","[0.5349, 0.5158]","[0.5388, 0.644]","[0.6221, 0.4787]","[0.6542, 0.3748]","[0.6434, 0.5424]","[0.6177, 0.6556]","[0.7425, 0.5354]","[0.7813, 0.4248]","[0.7473, 0.5306]","[0.7134, 0.6113]"
"[0.5929, 0.977]","[0.383, 0.8946]","[0.1843, 0.7737]","[-0.0192, 0.6969]","[-0.1875, 0.6766]","[0.3445, 0.4399]","[0.3241, 0.1813]","[0.3196, 0.0326]","[0.3203, -0.097]","[0.4838, 0.4422]","[0.5147, 0.3285]","[0.5358, 0.5151]","[0.5414, 0.6463]","[0.6208, 0.4794]","[0.6518, 0.3714]","[0.646, 0.5393]","[0.6207, 0.6557]","[0.7399, 0.5383]","[0.7813, 0.4238]","[0.7496, 0.5275]","[0.716, 0.6088]"
"[0.5892, 0.9743]","[0.3814, 0.8963]","[0.185, 0.776]","[-0.0156, 0.6969]","[-0.1821, 0.6734]","[0.341, 0.4407]","[0.3234, 0.1825]","[0.3182, 0.0349]","[0.3168, -0.0933]","[0.4815, 0.443]","[0.5131, 0.3274]","[0.5336, 0.5118]","[0.538, 0.6436]","[0.6175, 0.4791]","[0.6518, 0.3732]","[0.6436, 0.5406]","[0.6166, 0.6579]","[0.7378, 0.5356]","[0.7793, 0.4256]","[0.7465, 0.5321]","[0.7111, 0.6164]"
"[0.5913, 0.9794]","[0.3836, 0.8965]","[0.1882, 0.7766]","[-0.0131, 0.698]","[-0.1799, 0.6741]","[0.3428, 0.44]","[0.3232, 0.1815]","[0.3165, 0.0346]","[0.3145, -0.0936]","[0.4819, 0.442]","[0.5112, 0.3257]","[0.5315, 0.5124]","[0.5376, 0.6449]","[0.6186, 0.4791]","[0.6487, 0.3708]","[0.6418, 0.5405]","[0.617, 0.6572]","[0.7378, 0.5381]","[0.7784, 0.4253]","[0.7448, 0.5332]","[0.7108, 0.6169]"
"[0.5934, 0.9768]","[0.3823, 0.8954]","[0.1864, 0.7759]","[-0.0084, 0.6972]","[-0.1682, 0.6653]","[0.3395, 0.4384]","[0.3221, 0.182]","[0.3149, 0.0343]","[0.3131, -0.095]","[0.4806, 0.4431]","[0.5127, 0.3219]","[0.5308, 0.5097]","[0.5358, 0.6491]","[0.6155, 0.4818]","[0.6507, 0.3765]","[0.6432, 0.5475]","[0.6207, 0.6713]","[0.7356, 0.5392]","[0.7762, 0.4231]","[0.7487, 0.5302]","[0.7196, 0.6196]"
"[0.5903, 0.9791]","[0.3815, 0.8968]","[0.1836, 0.7726]","[-0.0147, 0.6935]","[-0.1797, 0.666]","[0.3413, 0.4419]","[0.3245, 0.1841]","[0.318, 0.0385]","[0.3165, -0.0871]","[0.4839, 0.448]","[0.5139, 0.3248]","[0.5355, 0.5109]","[0.542, 0.6525]","[0.6191, 0.4864]","[0.6533, 0.3776]","[0.6474, 0.5487]","[0.6238, 0.678]","[0.7389, 0.5427]","[0.7795, 0.4271]","[0.7531, 0.5328]","[0.7212, 0.626]"
"[0.5833, 0.9734]","[0.3771, 0.8938]","[0.1747, 0.7676]","[-0.0261, 0.6942]","[-0.1922, 0.6698]","[0.3394, 0.4467]","[0.3246, 0.2001]","[0.3191, 0.0582]","[0.3179, -0.0671]","[0.4828, 0.4493]","[0.5109, 0.3259]","[0.5265, 0.5109]","[0.5296, 0.649]","[0.618, 0.486]","[0.6501, 0.3779]","[0.6394, 0.5454]","[0.616, 0.6702]","[0.7409, 0.5402]","[0.7764, 0.4271]","[0.7472, 0.5298]","[0.7145, 0.6179]"
"[0.5826, 0.9852]","[0.3731, 0.892]","[0.1776, 0.774]","[-0.0215, 0.6969]","[-0.1875, 0.6714]","[0.3384, 0.4487]","[0.3197, 0.1976]","[0.3162, 0.0575]","[0.3166, -0.0683]","[0.4792, 0.45]","[0.5064, 0.3261]","[0.5242, 0.513]","[0.5277, 0.6513]","[0.617, 0.4885]","[0.6441, 0.3768]","[0.6373, 0.5467]","[0.613, 0.668]","[0.7364, 0.5488]","[0.7757, 0.4288]","[0.7448, 0.5339]","[0.713, 0.6196]"
"[0.579, 0.9813]","[0.3722, 0.8933]","[0.1775, 0.774]","[-0.0184, 0.6975]","[-0.1834, 0.6708]","[0.3389, 0.4434]","[0.3189, 0.1906]","[0.314, 0.052]","[0.313, -0.0696]","[0.4794, 0.4476]","[0.5036, 0.3257]","[0.5212, 0.513]","[0.5261, 0.6518]","[0.6167, 0.4877]","[0.6428, 0.3772]","[0.6365, 0.5441]","[0.6138, 0.6641]","[0.7369, 0.5484]","[0.7755, 0.4286]","[0.7451, 0.5312]","[0.7143, 0.6161]"
"[0.5885, 0.9793]","[0.378, 0.8928]","[0.1824, 0.773]","[-0.0202, 0.6991]","[-0.1874, 0.6793]","[0.3409, 0.4408]","[0.3198, 0.1791]","[0.3163, 0.0329]","[0.3171, -0.0933]","[0.48, 0.4455]","[0.5136, 0.3286]","[0.5313, 0.5136]","[0.5314, 0.649]","[0.6173, 0.4851]","[0.6499, 0.3771]","[0.6424, 0.5456]","[0.6134, 0.6649]","[0.7355, 0.5454]","[0.7801, 0.4277]","[0.7486, 0.532]","[0.7134, 0.6165]"
"[0.591, 0.9778]","[0.3828, 0.8976]","[0.1865, 0.7747]","[-0.0135, 0.6986]","[-0.1772, 0.6748]","[0.3396, 0.4444]","[0.3188, 0.1855]","[0.3111, 0.0426]","[0.308, -0.0811]","[0.4793, 0.4484]","[0.5118, 0.3276]","[0.5335, 0.5133]","[0.5393, 0.6506]","[0.6143, 0.486]","[0.6493, 0.3772]","[0.6438, 0.546]","[0.6203, 0.6673]","[0.7344, 0.5431]","[0.7747, 0.4256]","[0.746, 0.531]","[0.7147, 0.619]"
"[0.5863, 0.9805]","[0.3775, 0.895]","[0.1792, 0.7705]","[-0.0246, 0.6946]","[-0.1916, 0.6774]","[0.339, 0.4444]","[0.3172, 0.1908]","[0.3102, 0.0493]","[0.308, -0.0733]","[0.4786, 0.4483]","[0.5112, 0.3299]","[0.5311, 0.5135]","[0.5352, 0.6481]","[0.6136, 0.4863]","[0.6501, 0.3755]","[0.64, 0.5442]","[0.6118, 0.668]","[0.7329, 0.5445]","[0.7759, 0.4285]","[0.7439, 0.5326]","[0.7072, 0.6216]"
"[0.5888, 0.9782]","[0.38, 0.8907]","[0.1859, 0.7756]","[-0.017, 0.6981]","[-0.1806, 0.6743]","[0.3385, 0.4435]","[0.3164, 0.185]","[0.3109, 0.0416]","[0.3105, -0.0833]","[0.4775, 0.4468]","[0.5094, 0.3308]","[0.5297, 0.5177]","[0.5333, 0.6506]","[0.6153, 0.4856]","[0.6494, 0.3769]","[0.64, 0.5459]","[0.6108, 0.6655]","[0.7337, 0.5458]","[0.7802, 0.4276]","[0.7457, 0.5322]","[0.7074, 0.6179]"
"[0.5924, 0.9808]","[0.3823, 0.8937]","[0.1838, 0.772]","[-0.0229, 0.6942]","[-0.1895, 0.6732]","[0.3398, 0.4411]","[0.3185, 0.1847]","[0.3146, 0.0424]","[0.3162, -0.082]","[0.4786, 0.4441]","[0.51, 0.3288]","[0.531, 0.5164]","[0.5367, 0.6513]","[0.6151, 0.482]","[0.6495, 0.377]","[0.64, 0.5497]","[0.612, 0.6714]","[0.7335, 0.5409]","[0.7758, 0.4286]","[0.7422, 0.5386]","[0.7065, 0.626]"
"[0.5928, 0.9801]","[0.3845, 0.8956]","[0.1856, 0.7755]","[-0.0182, 0.6975]","[-0.1832, 0.6771]","[0.3359, 0.447]","[0.3161, 0.1924]","[0.3129, 0.0499]","[0.3138, -0.0764]","[0.4746, 0.4467]","[0.5055, 0.3287]","[0.5293, 0.5152]","[0.5355, 0.6513]","[0.6118, 0.4812]","[0.6458, 0.3745]","[0.6388, 0.5442]","[0.6117, 0.6654]","[0.7317, 0.5375]","[0.7735, 0.4244]","[0.741, 0.5332]","[0.7047, 0.6213]"
"[0.5894, 0.9827]","[0.3816, 0.8956]","[0.1839, 0.7742]","[-0.0194, 0.6973]","[-0.1855, 0.6798]","[0.3378, 0.4475]","[0.3193, 0.1989]","[0.3158, 0.0585]","[0.3172, -0.0672]","[0.4773, 0.4479]","[0.5062, 0.3287]","[0.5271, 0.5147]","[0.5343, 0.6511]","[0.6144, 0.4837]","[0.6465, 0.3741]","[0.6384, 0.5437]","[0.6131, 0.6666]","[0.7343, 0.5411]","[0.7725, 0.4243]","[0.7411, 0.5313]","[0.7078, 0.6195]"
"[0.5867, 0.9817]","[0.3783, 0.8954]","[0.1826, 0.7739]","[-0.0183, 0.6957]","[-0.1867, 0.6736]","[0.3374, 0.4499]","[0.3161, 0.1937]","[0.3079, 0.0473]","[0.3052, -0.0822]","[0.4774, 0.4498]","[0.5063, 0.3298]","[0.525, 0.5241]","[0.5306, 0.665]","[0.6142, 0.4856]","[0.6464, 0.375]","[0.6387, 0.5472]","[0.6146, 0.6728]","[0.7335, 0.5428]","[0.771, 0.4268]","[0.7413, 0.5326]","[0.7107, 0.6209]"
"[0.5882, 0.9836]","[0.3759, 0.8902]","[0.1797, 0.7743]","[-0.0251, 0.6952]","[-0.1958, 0.6752]","[0.3377, 0.4474]","[0.3165, 0.1937]","[0.3076, 0.05]","[0.3039, -0.0781]","[0.4762, 0.4473]","[0.5033, 0.3309]","[0.5203, 0.5232]","[0.5264, 0.6629]","[0.6134, 0.4845]","[0.6421, 0.3767]","[0.6337, 0.5498]","[0.6097, 0.6743]","[0.7311, 0.5442]","[0.7687, 0.4293]","[0.7362, 0.5378]","[0.7056, 0.6257]"
"[0.5876, 0.9805]","[0.3749, 0.8877]","[0.182, 0.7785]","[-0.018, 0.6982]","[-0.1839, 0.6742]","[0.334, 0.4505]","[0.3161, 0.192]","[0.3097, 0.0458]","[0.3081, -0.0847]","[0.4737, 0.4487]","[0.5036, 0.332]","[0.5204, 0.5253]","[0.5248, 0.667]","[0.6112, 0.4846]","[0.6421, 0.3774]","[0.6329, 0.5512]","[0.6068, 0.677]","[0.7271, 0.5427]","[0.7673, 0.4298]","[0.7349, 0.5394]","[0.7031, 0.6276]"
"[0.5891, 0.9814]","[0.3778, 0.8891]","[0.1809, 0.7762]","[-0.0208, 0.6971]","[-0.1879, 0.6734]","[0.3366, 0.4508]","[0.317, 0.2009]","[0.3096, 0.0618]","[0.3065, -0.0628]","[0.4765, 0.4504]","[0.5038, 0.3309]","[0.5218, 0.522]","[0.5289, 0.6616]","[0.6134, 0.4862]","[0.6418, 0.3767]","[0.634, 0.5481]","[0.6122, 0.671]","[0.7315, 0.5443]","[0.7696, 0.4289]","[0.7367, 0.5369]","[0.7061, 0.6245]"
"[0.5881, 0.9863]","[0.3743, 0.8894]","[0.1835, 0.7782]","[-0.0134, 0.6966]","[-0.1773, 0.6736]","[0.3391, 0.4525]","[0.319, 0.2017]","[0.3131, 0.0611]","[0.3126, -0.0654]","[0.476, 0.4518]","[0.5035, 0.3357]","[0.5204, 0.5255]","[0.528, 0.664]","[0.6135, 0.489]","[0.6401, 0.3781]","[0.6319, 0.5485]","[0.6096, 0.6683]","[0.7302, 0.5514]","[0.7694, 0.4309]","[0.7344, 0.5371]","[0.7035, 0.6221]"
"[0.5933, 0.9894]","[0.3826, 0.896]","[0.1883, 0.7782]","[-0.0085, 0.6976]","[-0.1722, 0.6761]","[0.3402, 0.4545]","[0.3198, 0.1954]","[0.3149, 0.0487]","[0.3154, -0.0818]","[0.4771, 0.4533]","[0.5048, 0.3373]","[0.5259, 0.5277]","[0.534, 0.6665]","[0.6148, 0.489]","[0.6426, 0.3797]","[0.6372, 0.5513]","[0.6142, 0.6739]","[0.7317, 0.5493]","[0.7728, 0.4325]","[0.7402, 0.5398]","[0.7088, 0.626]"
"[0.5917, 0.9871]","[0.3855, 0.8968]","[0.1891, 0.7759]","[-0.0137, 0.6967]","[-0.1819, 0.6776]","[0.3397, 0.4538]","[0.3221, 0.1982]","[0.3176, 0.0539]","[0.3166, -0.0746]","[0.4796, 0.4535]","[0.5041, 0.3408]","[0.5239, 0.5319]","[0.5323, 0.6706]","[0.6158, 0.4888]","[0.6457, 0.3849]","[0.6377, 0.5553]","[0.615, 0.6785]","[0.7337, 0.5447]","[0.7731, 0.4306]","[0.7423, 0.5367]","[0.7125, 0.6234]"
"[0.5944, 0.9861]","[0.3841, 0.8982]","[0.1912, 0.7797]","[-0.0068, 0.6986]","[-0.1711, 0.6773]","[0.3421, 0.4507]","[0.3235, 0.193]","[0.3186, 0.0473]","[0.3195, -0.0835]","[0.48, 0.4513]","[0.5053, 0.3355]","[0.5241, 0.5289]","[0.5321, 0.6696]","[0.6167, 0.488]","[0.6451, 0.3794]","[0.638, 0.5516]","[0.6155, 0.6762]","[0.7351, 0.5471]","[0.7733, 0.4321]","[0.7415, 0.5385]","[0.7116, 0.6255]"
"[0.5962, 0.9876]","[0.385, 0.9018]","[0.188, 0.776]","[-0.0141, 0.696]","[-0.1809, 0.6781]","[0.3426, 0.4497]","[0.3272, 0.1955]","[0.3245, 0.0514]","[0.3261, -0.0763]","[0.4817, 0.4522]","[0.5107, 0.3379]","[0.5301, 0.5277]","[0.5366, 0.6644]","[0.6173, 0.4891]","[0.6489, 0.3825]","[0.6406, 0.5514]","[0.6169, 0.6737]","[0.7379, 0.5466]","[0.7757, 0.4331]","[0.7442, 0.5369]","[0.7125, 0.6229]"
"[0.5993, 0.9897]","[0.3868, 0.8994]","[0.19, 0.7778]","[-0.0109, 0.6974]","[-0.1751, 0.678]","[0.3447, 0.4516]","[0.3283, 0.1996]","[0.3251, 0.0583]","[0.326, -0.0684]","[0.4829, 0.4517]","[0.509, 0.3362]","[0.5301, 0.5267]","[0.5386, 0.6642]","[0.6205, 0.488]","[0.6485, 0.3792]","[0.6428, 0.5488]","[0.6209, 0.6714]","[0.7406, 0.5477]","[0.7792, 0.4314]","[0.7459, 0.5331]","[0.713, 0.6182]"
"[0.597, 0.9919]","[0.3884, 0.8989]","[0.1899, 0.7749]","[-0.0154, 0.698]","[-0.1846, 0.6841]","[0.3454, 0.4522]","[0.3274, 0.2013]","[0.3224, 0.0608]","[0.321, -0.0627]","[0.484, 0.4543]","[0.5109, 0.3387]","[0.5323, 0.5256]","[0.54, 0.6605]","[0.6213, 0.4912]","[0.65, 0.3824]","[0.6447, 0.5485]","[0.6219, 0.6698]","[0.7414, 0.5499]","[0.7779, 0.433]","[0.7466, 0.5325]","[0.7154, 0.6169]"
"[0.5933, 0.9841]","[0.3853, 0.9016]","[0.1887, 0.7793]","[-0.0101, 0.7013]","[-0.1751, 0.6825]","[0.344, 0.4484]","[0.3282, 0.1964]","[0.325, 0.0551]","[0.3255, -0.0685]","[0.4842, 0.453]","[0.5135, 0.3372]","[0.5351, 0.5231]","[0.5405, 0.6594]","[0.6212, 0.4911]","[0.6542, 0.3822]","[0.6486, 0.5456]","[0.6232, 0.668]","[0.7423, 0.5495]","[0.7833, 0.435]","[0.7535, 0.5327]","[0.7181, 0.6175]"
"[0.5933, 0.9816]","[0.3808, 0.8901]","[0.186, 0.7787]","[-0.0206, 0.6987]","[-0.1893, 0.6737]","[0.3457, 0.4502]","[0.3286, 0.1897]","[0.3232, 0.0436]","[0.3245, -0.0871]","[0.4855, 0.4536]","[0.5162, 0.337]","[0.5303, 0.5299]","[0.5343, 0.6731]","[0.6219, 0.4925]","[0.6537, 0.3862]","[0.6423, 0.5605]","[0.6144, 0.6869]","[0.7373, 0.5506]","[0.7797, 0.4341]","[0.746, 0.5437]","[0.713, 0.6327]"
"[0.5926, 0.9798]","[0.3857, 0.8969]","[0.1871, 0.7809]","[-0.0146, 0.7025]","[-0.1826, 0.675]","[0.3421, 0.4504]","[0.3307, 0.1887]","[0.3275, 0.0427]","[0.3275, -0.0862]","[0.4868, 0.4548]","[0.5178, 0.3355]","[0.5352, 0.5274]","[0.5385, 0.6726]","[0.6237, 0.4921]","[0.6568, 0.39]","[0.649, 0.5654]","[0.6231, 0.694]","[0.7424, 0.5467]","[0.7864, 0.4327]","[0.756, 0.5431]","[0.7208, 0.6357]"
"[0.593, 0.9808]","[0.3873, 0.9007]","[0.1915, 0.7822]","[-0.0075, 0.7013]","[-0.1731, 0.6713]","[0.3448, 0.4496]","[0.3299, 0.191]","[0.3241, 0.0442]","[0.3222, -0.0848]","[0.4867, 0.454]","[0.5175, 0.3357]","[0.5336, 0.5247]","[0.535, 0.6645]","[0.6218, 0.4909]","[0.6554, 0.3891]","[0.6444, 0.5596]","[0.6168, 0.6833]","[0.7413, 0.545]","[0.782, 0.4333]","[0.7502, 0.5417]","[0.7146, 0.6318]"
"[0.5972, 0.9803]","[0.3862, 0.8946]","[0.1907, 0.7795]","[-0.0103, 0.6966]","[-0.1779, 0.6674]","[0.3457, 0.449]","[0.3259, 0.1849]","[0.3169, 0.0344]","[0.3144, -0.0987]","[0.486, 0.4527]","[0.5181, 0.3363]","[0.535, 0.5297]","[0.5387, 0.673]","[0.6218, 0.4904]","[0.6547, 0.3859]","[0.6462, 0.5611]","[0.6195, 0.6877]","[0.7378, 0.5471]","[0.7808, 0.4343]","[0.7499, 0.547]","[0.7172, 0.6371]"
