"[0.5345, 0.9457]","[0.3989, 0.9039]","[0.3189, 0.7461]","[0.3645, 0.5941]","[0.4536, 0.4927]","[0.4225, 0.5482]","[0.4245, 0.3357]","[0.4353, 0.1949]","[0.4501, 0.077]","[0.5176, 0.5457]","[0.4962, 0.2894]","[0.4643, 0.1333]","[0.4455, -0.0035]","[0.6165, 0.5836]","[0.6026, 0.406]","[0.5395, 0.5181]","[0.5046, 0.622]","[0.7169, 0.6536]","[0.6784, 0.528]","[0.61, 0.6004]","[0.5624, 0.6836]"
"[0.5507, 1.0453]","[0.3855, 0.9183]","[0.318, 0.7537]","[0.3764, 0.5945]","[0.4597, 0.482]","[0.411, 0.5458]","[0.4179, 0.3316]","[0.4362, 0.2009]","[0.4585, 0.0828]","[0.5073, 0.545]","[0.4906, 0.2908]","[0.4725, 0.1465]","[0.464, 0.0188]","[0.6072, 0.5848]","[0.6036, 0.4157]","[0.5382, 0.5367]","[0.4919, 0.65]","[0.7099, 0.6563]","[0.6834, 0.5348]","[0.6143, 0.6074]","[0.5581, 0.6913]"
"[0.5495, 1.0388]","[0.3839, 0.912]","[0.3183, 0.7525]","[0.3745, 0.5957]","[0.457, 0.4858]","[0.4126, 0.5503]","[0.4183, 0.3424]","[0.4359, 0.2142]","[0.458, 0.0984]","[0.5076, 0.5478]","[0.4882, 0.2953]","[0.469, 0.153]","[0.46, 0.0278]","[0.6068, 0.5862]","[0.6013, 0.4174]","[0.5368, 0.5388]","[0.4915, 0.6526]","[0.7089, 0.6569]","[0.6827, 0.5316]","[0.6125, 0.6051]","[0.5547, 0.6908]"
"[0.5591, 1.0413]","[0.3903, 0.9246]","[0.3181, 0.7599]","[0.3734, 0.6007]","[0.4583, 0.4905]","[0.4116, 0.5491]","[0.4179, 0.3384]","[0.4374, 0.2063]","[0.4619, 0.088]","[0.5073, 0.5446]","[0.4842, 0.289]","[0.462, 0.1396]","[0.4515, 0.0072]","[0.6075, 0.5836]","[0.5991, 0.417]","[0.5369, 0.5399]","[0.4945, 0.6542]","[0.7095, 0.656]","[0.6817, 0.5294]","[0.612, 0.6048]","[0.5552, 0.6918]"
"[0.5614, 1.0464]","[0.3916, 0.9292]","[0.3188, 0.7625]","[0.3756, 0.6004]","[0.4611, 0.4891]","[0.4118, 0.5557]","[0.4173, 0.3411]","[0.4347, 0.2077]","[0.4563, 0.0882]","[0.5068, 0.5513]","[0.4857, 0.2941]","[0.4663, 0.1459]","[0.4576, 0.0145]","[0.606, 0.5884]","[0.6006, 0.419]","[0.5371, 0.5381]","[0.4924, 0.6518]","[0.708, 0.6573]","[0.6814, 0.5327]","[0.6103, 0.6041]","[0.5508, 0.6895]"
"[0.5559, 1.0461]","[0.3885, 0.9251]","[0.3173, 0.7594]","[0.3737, 0.5983]","[0.4596, 0.4867]","[0.4104, 0.558]","[0.4148, 0.3429]","[0.4304, 0.2102]","[0.4492, 0.0908]","[0.506, 0.5535]","[0.4895, 0.2964]","[0.47, 0.15]","[0.4593, 0.0204]","[0.6058, 0.5902]","[0.6002, 0.416]","[0.5363, 0.5386]","[0.4916, 0.6532]","[0.7085, 0.6592]","[0.6786, 0.5313]","[0.6079, 0.6044]","[0.5492, 0.6904]"
"[0.5554, 1.0421]","[0.3875, 0.925]","[0.3165, 0.7603]","[0.3732, 0.6009]","[0.4561, 0.4879]","[0.4101, 0.5517]","[0.4159, 0.3389]","[0.4341, 0.2063]","[0.4551, 0.0878]","[0.506, 0.5472]","[0.487, 0.2912]","[0.4653, 0.1461]","[0.4523, 0.0191]","[0.6067, 0.5849]","[0.5961, 0.4186]","[0.5322, 0.5439]","[0.4877, 0.6576]","[0.7098, 0.6556]","[0.6779, 0.5294]","[0.6078, 0.6047]","[0.5492, 0.6905]"
"[0.5558, 1.0406]","[0.389, 0.9224]","[0.316, 0.7601]","[0.3722, 0.5998]","[0.4584, 0.487]","[0.4098, 0.5538]","[0.4147, 0.3391]","[0.4322, 0.2042]","[0.4532, 0.0847]","[0.5049, 0.5499]","[0.4835, 0.2876]","[0.4621, 0.1365]","[0.4509, 0.0032]","[0.6054, 0.5871]","[0.5973, 0.421]","[0.5334, 0.5449]","[0.4891, 0.6592]","[0.7082, 0.6561]","[0.6785, 0.5306]","[0.6071, 0.6049]","[0.5469, 0.6908]"
"[0.5556, 1.0351]","[0.3843, 0.9101]","[0.3107, 0.7552]","[0.3676, 0.5985]","[0.4553, 0.4888]","[0.4102, 0.5457]","[0.4156, 0.3353]","[0.4333, 0.2015]","[0.4561, 0.0814]","[0.5061, 0.5453]","[0.4815, 0.2881]","[0.4602, 0.1368]","[0.4497, 0.0014]","[0.6066, 0.5858]","[0.6, 0.4193]","[0.5362, 0.5404]","[0.4908, 0.6545]","[0.7092, 0.658]","[0.6818, 0.5335]","[0.6111, 0.6058]","[0.5507, 0.6908]"
"[0.5504, 1.0465]","[0.3821, 0.922]","[0.3091, 0.7605]","[0.3661, 0.6028]","[0.4537, 0.4932]","[0.4114, 0.5558]","[0.4177, 0.3382]","[0.4364, 0.202]","[0.4593, 0.0803]","[0.5056, 0.5536]","[0.4833, 0.2906]","[0.4623, 0.1398]","[0.452, 0.0066]","[0.6052, 0.5927]","[0.5966, 0.4167]","[0.534, 0.5393]","[0.4909, 0.6552]","[0.7078, 0.6639]","[0.6814, 0.5291]","[0.6097, 0.6018]","[0.548, 0.6894]"
"[0.5485, 1.0518]","[0.3844, 0.9281]","[0.3131, 0.7637]","[0.3677, 0.6055]","[0.4538, 0.493]","[0.408, 0.5549]","[0.4124, 0.3394]","[0.4304, 0.2047]","[0.4517, 0.0844]","[0.504, 0.5517]","[0.4824, 0.2913]","[0.463, 0.1414]","[0.4522, 0.0077]","[0.6046, 0.5903]","[0.5929, 0.4194]","[0.5325, 0.5463]","[0.4906, 0.6622]","[0.7074, 0.6614]","[0.678, 0.529]","[0.6075, 0.6026]","[0.5471, 0.6893]"
"[0.5488, 1.0575]","[0.3845, 0.9256]","[0.3136, 0.7643]","[0.3645, 0.6036]","[0.4531, 0.4908]","[0.4064, 0.5656]","[0.4118, 0.3472]","[0.4316, 0.2117]","[0.4561, 0.0907]","[0.5012, 0.5607]","[0.4814, 0.2959]","[0.4602, 0.1417]","[0.4498, 0.0036]","[0.6018, 0.5964]","[0.595, 0.4151]","[0.5337, 0.537]","[0.4929, 0.6527]","[0.7072, 0.664]","[0.6805, 0.5279]","[0.6108, 0.5994]","[0.554, 0.6845]"
"[0.5495, 1.0524]","[0.3817, 0.9211]","[0.3124, 0.7572]","[0.3723, 0.5951]","[0.4593, 0.4833]","[0.4073, 0.5609]","[0.4146, 0.3419]","[0.4348, 0.2052]","[0.4576, 0.0832]","[0.5019, 0.5567]","[0.482, 0.2916]","[0.4599, 0.1362]","[0.4479, -0.0022]","[0.6021, 0.5933]","[0.5963, 0.4189]","[0.5322, 0.5419]","[0.4875, 0.6552]","[0.7078, 0.6613]","[0.6811, 0.5269]","[0.6098, 0.6009]","[0.5495, 0.6862]"
"[0.5538, 1.0604]","[0.3877, 0.9301]","[0.3162, 0.7651]","[0.3698, 0.6023]","[0.4537, 0.4866]","[0.4102, 0.5665]","[0.4166, 0.348]","[0.4365, 0.211]","[0.4601, 0.0891]","[0.5042, 0.5612]","[0.4836, 0.2991]","[0.4609, 0.1465]","[0.4485, 0.0109]","[0.6038, 0.5965]","[0.5962, 0.4186]","[0.5329, 0.539]","[0.4893, 0.6529]","[0.7081, 0.6637]","[0.6792, 0.5302]","[0.6075, 0.6026]","[0.5477, 0.689]"
"[0.5548, 1.049]","[0.3856, 0.9246]","[0.3116, 0.7619]","[0.3679, 0.5991]","[0.4582, 0.4889]","[0.4087, 0.5527]","[0.4173, 0.334]","[0.4391, 0.195]","[0.463, 0.0733]","[0.5036, 0.5508]","[0.4826, 0.2871]","[0.4577, 0.1337]","[0.4417, -0.0007]","[0.6048, 0.5896]","[0.5937, 0.4194]","[0.5308, 0.5389]","[0.4878, 0.65]","[0.7095, 0.6594]","[0.6806, 0.5283]","[0.6111, 0.6016]","[0.5543, 0.6863]"
"[0.5536, 1.0565]","[0.388, 0.9309]","[0.3127, 0.7655]","[0.3645, 0.6018]","[0.4547, 0.4886]","[0.4098, 0.5651]","[0.415, 0.3452]","[0.4341, 0.2085]","[0.4564, 0.0881]","[0.5043, 0.5607]","[0.4839, 0.2971]","[0.4626, 0.1478]","[0.451, 0.0164]","[0.604, 0.5964]","[0.5935, 0.4182]","[0.5301, 0.5393]","[0.4877, 0.6527]","[0.7068, 0.6637]","[0.6784, 0.5271]","[0.6075, 0.6008]","[0.5488, 0.6889]"
"[0.5554, 1.0504]","[0.3909, 0.9289]","[0.3163, 0.7625]","[0.371, 0.6012]","[0.4599, 0.4869]","[0.4076, 0.5599]","[0.4128, 0.3395]","[0.4315, 0.2026]","[0.4531, 0.082]","[0.5035, 0.555]","[0.4849, 0.291]","[0.4619, 0.1381]","[0.4481, 0.0043]","[0.604, 0.5916]","[0.5969, 0.4179]","[0.5329, 0.538]","[0.4883, 0.6501]","[0.7075, 0.6599]","[0.683, 0.5264]","[0.6142, 0.5979]","[0.5555, 0.6831]"
"[0.55, 1.0546]","[0.3883, 0.9266]","[0.3171, 0.7598]","[0.374, 0.5971]","[0.4657, 0.4852]","[0.4085, 0.5641]","[0.4155, 0.3427]","[0.4342, 0.2046]","[0.4565, 0.0824]","[0.5036, 0.5608]","[0.4856, 0.2987]","[0.466, 0.1458]","[0.457, 0.0102]","[0.6033, 0.5969]","[0.5999, 0.4182]","[0.5359, 0.5349]","[0.4918, 0.6468]","[0.7071, 0.6634]","[0.6825, 0.5288]","[0.6125, 0.5981]","[0.5541, 0.6827]"
"[0.5505, 1.0537]","[0.3896, 0.926]","[0.321, 0.7575]","[0.3797, 0.5976]","[0.4684, 0.4857]","[0.4123, 0.5606]","[0.4151, 0.3391]","[0.4319, 0.2005]","[0.453, 0.0793]","[0.5075, 0.5578]","[0.4895, 0.2962]","[0.4658, 0.1437]","[0.4528, 0.0111]","[0.608, 0.595]","[0.6011, 0.4208]","[0.5343, 0.5378]","[0.4894, 0.6485]","[0.7107, 0.6627]","[0.6838, 0.5262]","[0.6131, 0.596]","[0.5552, 0.6812]"
"[0.5517, 1.0581]","[0.3886, 0.9258]","[0.3196, 0.7612]","[0.3767, 0.5994]","[0.4636, 0.4842]","[0.413, 0.5649]","[0.4147, 0.3514]","[0.4316, 0.2208]","[0.4537, 0.1047]","[0.5086, 0.5595]","[0.4926, 0.3061]","[0.4741, 0.1638]","[0.4662, 0.0406]","[0.6086, 0.5945]","[0.6049, 0.4229]","[0.5368, 0.5409]","[0.4897, 0.6534]","[0.7113, 0.6615]","[0.6862, 0.5305]","[0.6145, 0.6006]","[0.5542, 0.6861]"
"[0.5484, 1.0534]","[0.3855, 0.9215]","[0.3182, 0.7542]","[0.3811, 0.5944]","[0.4725, 0.4823]","[0.4145, 0.5644]","[0.4154, 0.3503]","[0.4312, 0.219]","[0.4531, 0.1027]","[0.5099, 0.5589]","[0.4924, 0.3016]","[0.471, 0.1598]","[0.4623, 0.0373]","[0.6098, 0.5947]","[0.6073, 0.4174]","[0.5371, 0.5401]","[0.4899, 0.6541]","[0.7125, 0.6629]","[0.687, 0.5301]","[0.6166, 0.6039]","[0.5593, 0.6896]"
"[0.5472, 1.066]","[0.3854, 0.9316]","[0.3183, 0.7617]","[0.38, 0.5986]","[0.472, 0.4834]","[0.4137, 0.572]","[0.4152, 0.3585]","[0.431, 0.2273]","[0.4537, 0.1102]","[0.5094, 0.5655]","[0.4941, 0.311]","[0.4731, 0.1684]","[0.4663, 0.0452]","[0.6089, 0.5998]","[0.607, 0.422]","[0.5387, 0.542]","[0.4952, 0.6546]","[0.7121, 0.6659]","[0.6861, 0.5295]","[0.6176, 0.6035]","[0.5653, 0.6903]"
"[0.5525, 1.0607]","[0.3902, 0.9299]","[0.3172, 0.7637]","[0.3713, 0.6012]","[0.4634, 0.4845]","[0.4125, 0.568]","[0.4153, 0.3531]","[0.4313, 0.2214]","[0.4545, 0.1032]","[0.5079, 0.5624]","[0.4895, 0.3047]","[0.4662, 0.1578]","[0.4571, 0.0288]","[0.6083, 0.5979]","[0.604, 0.4203]","[0.5353, 0.5411]","[0.4897, 0.6536]","[0.7125, 0.6652]","[0.6849, 0.5317]","[0.6173, 0.6066]","[0.5644, 0.6933]"
"[0.5587, 1.0525]","[0.3885, 0.9149]","[0.3212, 0.7477]","[0.3878, 0.5876]","[0.4788, 0.4761]","[0.4183, 0.5534]","[0.4224, 0.3333]","[0.4396, 0.1933]","[0.4633, 0.0725]","[0.5113, 0.5508]","[0.4933, 0.2891]","[0.4698, 0.1383]","[0.4599, 0.0088]","[0.6105, 0.5895]","[0.603, 0.4199]","[0.5317, 0.5371]","[0.4865, 0.6497]","[0.7124, 0.6587]","[0.6806, 0.5383]","[0.6112, 0.603]","[0.5589, 0.68]"
"[0.5597, 1.0519]","[0.3926, 0.9139]","[0.3262, 0.7499]","[0.3899, 0.5876]","[0.4785, 0.4746]","[0.4201, 0.554]","[0.4244, 0.335]","[0.4405, 0.1997]","[0.4625, 0.082]","[0.5133, 0.5531]","[0.495, 0.2922]","[0.4747, 0.1436]","[0.4675, 0.0156]","[0.6121, 0.5918]","[0.6071, 0.4279]","[0.535, 0.5403]","[0.4874, 0.6494]","[0.7118, 0.6614]","[0.6816, 0.5428]","[0.6085, 0.6096]","[0.5519, 0.6898]"
"[0.56, 1.0541]","[0.392, 0.9197]","[0.3246, 0.7536]","[0.3917, 0.5927]","[0.4776, 0.4797]","[0.4181, 0.5551]","[0.4258, 0.3374]","[0.4447, 0.2016]","[0.4691, 0.0818]","[0.5119, 0.5532]","[0.4913, 0.29]","[0.4687, 0.1362]","[0.4604, 0.0014]","[0.6117, 0.5921]","[0.6078, 0.4296]","[0.537, 0.5444]","[0.4905, 0.6546]","[0.7131, 0.6626]","[0.684, 0.542]","[0.6116, 0.6099]","[0.5557, 0.6898]"
"[0.5625, 1.0513]","[0.3946, 0.9114]","[0.3289, 0.752]","[0.3932, 0.5918]","[0.4777, 0.4784]","[0.4248, 0.5487]","[0.4313, 0.3313]","[0.4482, 0.1962]","[0.4697, 0.0762]","[0.5171, 0.5501]","[0.4974, 0.2926]","[0.4762, 0.1427]","[0.4669, 0.0121]","[0.6154, 0.5899]","[0.6099, 0.4337]","[0.539, 0.547]","[0.4909, 0.6552]","[0.7166, 0.6589]","[0.688, 0.5396]","[0.6153, 0.6075]","[0.5573, 0.6877]"
"[0.5635, 1.0603]","[0.3934, 0.9216]","[0.3241, 0.7614]","[0.3882, 0.5974]","[0.4765, 0.4824]","[0.4159, 0.5624]","[0.4218, 0.3467]","[0.4401, 0.2116]","[0.4654, 0.0909]","[0.5105, 0.5594]","[0.4887, 0.3008]","[0.4684, 0.1483]","[0.4644, 0.0152]","[0.6106, 0.5964]","[0.6102, 0.4321]","[0.5399, 0.5442]","[0.4945, 0.6562]","[0.7136, 0.663]","[0.6867, 0.5382]","[0.6155, 0.6059]","[0.5614, 0.6887]"
"[0.5562, 1.0435]","[0.392, 0.9085]","[0.3279, 0.7478]","[0.3912, 0.5932]","[0.4762, 0.4838]","[0.4193, 0.5411]","[0.4271, 0.3302]","[0.4454, 0.2001]","[0.4686, 0.0834]","[0.5133, 0.5428]","[0.4943, 0.2933]","[0.4741, 0.1502]","[0.4655, 0.0263]","[0.6127, 0.584]","[0.6035, 0.428]","[0.5339, 0.5432]","[0.4878, 0.6513]","[0.7142, 0.655]","[0.679, 0.5374]","[0.6096, 0.6081]","[0.5581, 0.6887]"
"[0.5634, 1.0464]","[0.3957, 0.9222]","[0.3239, 0.7642]","[0.3794, 0.6012]","[0.4663, 0.488]","[0.4145, 0.5574]","[0.4169, 0.3452]","[0.4324, 0.2118]","[0.4551, 0.0936]","[0.5102, 0.5539]","[0.4856, 0.2924]","[0.4649, 0.1357]","[0.4596, -0.0026]","[0.6108, 0.5918]","[0.6072, 0.4296]","[0.538, 0.54]","[0.491, 0.6482]","[0.713, 0.6608]","[0.6872, 0.5392]","[0.6157, 0.6062]","[0.5582, 0.6867]"
"[0.5561, 1.039]","[0.3909, 0.9064]","[0.3231, 0.7492]","[0.3832, 0.5923]","[0.4693, 0.4844]","[0.415, 0.553]","[0.4216, 0.3406]","[0.4383, 0.2106]","[0.4595, 0.0946]","[0.5091, 0.5527]","[0.49, 0.3027]","[0.4721, 0.1577]","[0.466, 0.0315]","[0.6088, 0.5902]","[0.6049, 0.429]","[0.5379, 0.5398]","[0.4916, 0.6475]","[0.7117, 0.6562]","[0.6802, 0.5379]","[0.6098, 0.6058]","[0.5546, 0.6862]"
"[0.551, 1.0294]","[0.3886, 0.9032]","[0.3212, 0.7457]","[0.3817, 0.5917]","[0.4686, 0.4837]","[0.414, 0.549]","[0.422, 0.3306]","[0.4402, 0.1923]","[0.4626, 0.0717]","[0.5085, 0.5476]","[0.4889, 0.287]","[0.4674, 0.133]","[0.4573, -0.0008]","[0.6101, 0.587]","[0.5992, 0.4277]","[0.5323, 0.5435]","[0.4872, 0.6517]","[0.7134, 0.6561]","[0.6808, 0.5372]","[0.6086, 0.6052]","[0.5498, 0.6833]"
"[0.552, 1.0548]","[0.3907, 0.9283]","[0.319, 0.7637]","[0.3737, 0.6042]","[0.4598, 0.4916]","[0.4132, 0.569]","[0.4207, 0.3472]","[0.44, 0.2102]","[0.4636, 0.0893]","[0.5062, 0.5652]","[0.4858, 0.2984]","[0.4638, 0.1424]","[0.4541, 0.0049]","[0.6057, 0.6021]","[0.6023, 0.4247]","[0.5388, 0.5408]","[0.4956, 0.6533]","[0.7083, 0.6702]","[0.6843, 0.5352]","[0.6139, 0.6032]","[0.5551, 0.6871]"
"[0.5532, 1.0466]","[0.3887, 0.9164]","[0.3208, 0.7544]","[0.3777, 0.5969]","[0.4632, 0.4854]","[0.4138, 0.5514]","[0.421, 0.3303]","[0.4386, 0.1944]","[0.4602, 0.0746]","[0.5087, 0.551]","[0.4895, 0.29]","[0.4686, 0.1378]","[0.4585, 0.0052]","[0.6085, 0.5918]","[0.602, 0.4225]","[0.5355, 0.5383]","[0.4893, 0.6482]","[0.7107, 0.6629]","[0.6834, 0.5385]","[0.6121, 0.6054]","[0.5529, 0.6843]"
"[0.552, 1.0513]","[0.3874, 0.9194]","[0.3182, 0.758]","[0.3709, 0.5989]","[0.4568, 0.4875]","[0.4104, 0.563]","[0.4157, 0.348]","[0.4326, 0.2167]","[0.4549, 0.1014]","[0.5053, 0.5611]","[0.4864, 0.3016]","[0.4691, 0.1525]","[0.4643, 0.0227]","[0.6059, 0.5997]","[0.6023, 0.427]","[0.5351, 0.5394]","[0.4888, 0.6484]","[0.7092, 0.6694]","[0.6823, 0.5417]","[0.6106, 0.6094]","[0.5515, 0.691]"
"[0.5549, 1.0453]","[0.3905, 0.9214]","[0.3191, 0.7594]","[0.3705, 0.6026]","[0.4574, 0.4926]","[0.4102, 0.5551]","[0.4144, 0.3427]","[0.4311, 0.2108]","[0.4529, 0.0929]","[0.5074, 0.5508]","[0.4876, 0.2943]","[0.467, 0.1459]","[0.4572, 0.0148]","[0.6097, 0.5897]","[0.6019, 0.4205]","[0.5356, 0.544]","[0.4897, 0.6585]","[0.7125, 0.6627]","[0.6851, 0.5355]","[0.6111, 0.6095]","[0.5484, 0.6966]"
"[0.5553, 1.0401]","[0.3896, 0.9161]","[0.3196, 0.7586]","[0.3715, 0.6019]","[0.4567, 0.4902]","[0.4097, 0.553]","[0.4133, 0.3428]","[0.4281, 0.2128]","[0.4473, 0.0975]","[0.5073, 0.5485]","[0.4872, 0.2939]","[0.4683, 0.1494]","[0.4589, 0.0236]","[0.6103, 0.5864]","[0.6, 0.4274]","[0.5343, 0.5488]","[0.4884, 0.6602]","[0.7126, 0.6578]","[0.6823, 0.5383]","[0.6071, 0.611]","[0.543, 0.6956]"
"[0.5516, 1.0412]","[0.3892, 0.9176]","[0.3145, 0.762]","[0.3639, 0.6057]","[0.4501, 0.4954]","[0.4104, 0.5557]","[0.4125, 0.3467]","[0.4273, 0.2182]","[0.4472, 0.1036]","[0.5056, 0.5511]","[0.4852, 0.2982]","[0.464, 0.1559]","[0.4542, 0.0313]","[0.6069, 0.5892]","[0.5981, 0.4257]","[0.5323, 0.5458]","[0.4882, 0.657]","[0.7092, 0.6612]","[0.6811, 0.5376]","[0.6073, 0.6081]","[0.5459, 0.6916]"
"[0.555, 1.046]","[0.3888, 0.919]","[0.3171, 0.7613]","[0.3664, 0.604]","[0.4505, 0.493]","[0.412, 0.5577]","[0.415, 0.3471]","[0.4307, 0.2169]","[0.4515, 0.1008]","[0.5068, 0.5534]","[0.4878, 0.3004]","[0.4681, 0.1557]","[0.4587, 0.0293]","[0.6072, 0.5913]","[0.5947, 0.4238]","[0.5308, 0.5439]","[0.489, 0.6564]","[0.7096, 0.6617]","[0.6799, 0.5336]","[0.6087, 0.6037]","[0.5505, 0.6877]"
"[0.5534, 1.0388]","[0.3853, 0.9114]","[0.3152, 0.7571]","[0.3671, 0.6016]","[0.4502, 0.4909]","[0.4114, 0.5514]","[0.4161, 0.3436]","[0.4337, 0.2136]","[0.4559, 0.0971]","[0.5073, 0.5485]","[0.4877, 0.2973]","[0.4676, 0.1527]","[0.4575, 0.0262]","[0.6087, 0.5873]","[0.5963, 0.4243]","[0.5307, 0.5429]","[0.487, 0.6542]","[0.7115, 0.6579]","[0.6811, 0.5344]","[0.6089, 0.6038]","[0.5485, 0.6868]"
"[0.5504, 1.041]","[0.3871, 0.9161]","[0.3165, 0.761]","[0.3662, 0.6042]","[0.4492, 0.492]","[0.4113, 0.5549]","[0.4149, 0.3478]","[0.4308, 0.2193]","[0.4517, 0.1036]","[0.5071, 0.5508]","[0.4867, 0.2988]","[0.4662, 0.1547]","[0.4557, 0.0279]","[0.6084, 0.5887]","[0.5959, 0.4239]","[0.5332, 0.545]","[0.4914, 0.6571]","[0.7111, 0.6594]","[0.6811, 0.5312]","[0.6089, 0.6032]","[0.548, 0.6889]"
"[0.5518, 1.0428]","[0.3906, 0.9208]","[0.317, 0.7635]","[0.3646, 0.6053]","[0.4486, 0.4909]","[0.4087, 0.5593]","[0.4164, 0.3468]","[0.4367, 0.2148]","[0.461, 0.0973]","[0.504, 0.5547]","[0.4836, 0.2957]","[0.4602, 0.146]","[0.4462, 0.0138]","[0.6061, 0.592]","[0.5946, 0.4233]","[0.5309, 0.5441]","[0.4876, 0.6567]","[0.7102, 0.6617]","[0.6811, 0.5312]","[0.6086, 0.6019]","[0.5472, 0.6866]"
"[0.5511, 1.041]","[0.3871, 0.9129]","[0.3164, 0.7597]","[0.3617, 0.6017]","[0.4437, 0.488]","[0.4091, 0.5555]","[0.4124, 0.3444]","[0.429, 0.2144]","[0.4506, 0.0981]","[0.505, 0.5514]","[0.4846, 0.2977]","[0.4664, 0.1532]","[0.4579, 0.027]","[0.6067, 0.5893]","[0.594, 0.4225]","[0.533, 0.5427]","[0.4918, 0.6561]","[0.7103, 0.6591]","[0.6819, 0.5325]","[0.6091, 0.6007]","[0.546, 0.6839]"
"[0.5539, 1.0408]","[0.3886, 0.9172]","[0.3165, 0.7623]","[0.3624, 0.6024]","[0.4435, 0.4881]","[0.4068, 0.5589]","[0.4118, 0.3476]","[0.4306, 0.2178]","[0.4538, 0.1021]","[0.5022, 0.5536]","[0.482, 0.2977]","[0.4624, 0.1511]","[0.4524, 0.0224]","[0.6039, 0.5902]","[0.5948, 0.4222]","[0.5339, 0.5413]","[0.4922, 0.6541]","[0.7086, 0.6588]","[0.6817, 0.5308]","[0.6109, 0.6003]","[0.5503, 0.6841]"
"[0.5521, 1.039]","[0.3884, 0.9145]","[0.3176, 0.7611]","[0.3642, 0.6039]","[0.4451, 0.4896]","[0.4081, 0.5562]","[0.4122, 0.3471]","[0.429, 0.2186]","[0.4512, 0.1031]","[0.5034, 0.5528]","[0.4831, 0.3019]","[0.4663, 0.1593]","[0.4594, 0.0337]","[0.6045, 0.5902]","[0.5954, 0.424]","[0.5322, 0.5411]","[0.4872, 0.652]","[0.7083, 0.6592]","[0.6811, 0.5337]","[0.609, 0.6025]","[0.5457, 0.6856]"
"[0.557, 1.0406]","[0.3885, 0.9181]","[0.3164, 0.762]","[0.3627, 0.6015]","[0.445, 0.4901]","[0.4063, 0.5656]","[0.4079, 0.3584]","[0.4246, 0.2309]","[0.4467, 0.1173]","[0.5012, 0.5591]","[0.4803, 0.3096]","[0.4631, 0.1698]","[0.4566, 0.0484]","[0.6016, 0.5937]","[0.593, 0.4203]","[0.531, 0.5367]","[0.4888, 0.6489]","[0.7058, 0.6598]","[0.6771, 0.5319]","[0.6071, 0.6003]","[0.5484, 0.6836]"
"[0.551, 1.0278]","[0.3841, 0.9073]","[0.3156, 0.7545]","[0.3675, 0.5991]","[0.4491, 0.488]","[0.4092, 0.557]","[0.4125, 0.346]","[0.429, 0.2177]","[0.4501, 0.1026]","[0.5035, 0.5531]","[0.4864, 0.3029]","[0.4677, 0.1625]","[0.4583, 0.042]","[0.6035, 0.5895]","[0.5919, 0.4196]","[0.5266, 0.5365]","[0.4823, 0.647]","[0.7076, 0.6565]","[0.6754, 0.5325]","[0.6045, 0.6019]","[0.5454, 0.6839]"
"[0.5479, 1.0379]","[0.3843, 0.9189]","[0.3141, 0.7603]","[0.3646, 0.6036]","[0.4459, 0.4898]","[0.407, 0.561]","[0.4104, 0.3474]","[0.4272, 0.2164]","[0.4492, 0.0984]","[0.5028, 0.5549]","[0.4848, 0.2962]","[0.463, 0.1485]","[0.4522, 0.02]","[0.6042, 0.5901]","[0.5896, 0.4186]","[0.525, 0.5404]","[0.4828, 0.6543]","[0.7081, 0.6575]","[0.6731, 0.532]","[0.6015, 0.6058]","[0.5429, 0.6913]"
"[0.5507, 1.0428]","[0.3829, 0.9132]","[0.3128, 0.7565]","[0.3649, 0.5979]","[0.4504, 0.4886]","[0.4067, 0.559]","[0.4095, 0.3448]","[0.4251, 0.2144]","[0.444, 0.0986]","[0.502, 0.553]","[0.4843, 0.2989]","[0.4639, 0.1549]","[0.4529, 0.0314]","[0.6033, 0.588]","[0.5921, 0.4215]","[0.5291, 0.5386]","[0.4866, 0.6494]","[0.7077, 0.6552]","[0.6758, 0.5317]","[0.6037, 0.6021]","[0.544, 0.6854]"
"[0.5498, 1.0373]","[0.3819, 0.9063]","[0.3134, 0.7496]","[0.3708, 0.5942]","[0.4584, 0.488]","[0.4081, 0.5556]","[0.4129, 0.3404]","[0.4301, 0.2081]","[0.4506, 0.0898]","[0.504, 0.5522]","[0.4863, 0.295]","[0.4674, 0.1449]","[0.4582, 0.013]","[0.6056, 0.5889]","[0.5974, 0.4238]","[0.5305, 0.5402]","[0.4832, 0.6497]","[0.7103, 0.6568]","[0.6831, 0.5309]","[0.6096, 0.6005]","[0.5466, 0.6828]"
"[0.5563, 1.0496]","[0.3858, 0.9237]","[0.3148, 0.7612]","[0.371, 0.5991]","[0.4567, 0.4889]","[0.4095, 0.565]","[0.4128, 0.3543]","[0.4284, 0.2227]","[0.4467, 0.1045]","[0.5048, 0.56]","[0.4843, 0.3036]","[0.4626, 0.1545]","[0.4502, 0.0226]","[0.6055, 0.5953]","[0.5988, 0.4255]","[0.5327, 0.5425]","[0.4849, 0.6528]","[0.7099, 0.6615]","[0.684, 0.533]","[0.6121, 0.6036]","[0.5502, 0.6879]"
